,pruning threshold,stopping probability,tile drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
171,7.5457,0.001,0.035932,0.01551,0.56487,0.38481,2.0745,0.6262,3.7162,16.737,1.60335,Tile dropping,human-vs-human,35,2,,
172,3.0,0.0068166,0.13858,0.017911,1.0268,0.8,1.0,0.5,3.3564,15.0,2.1171499999999996,Tile dropping,human-vs-human,35,3,,
173,2.9629,0.001,0.20629,0.01,0.95048,0.68205,1.0566,0.26322,3.4089,15.441,1.58374,Tile dropping,human-vs-human,35,4,,
174,3.1667,0.001,0.0,0.03,0.82512,0.8,1.225,0.6,2.5,15.0,2.1172200000000005,Tile dropping,human-vs-human,35,5,,
175,3.0,0.0034991,0.3,0.020764,1.0,0.8,1.0,0.3,3.5,15.0,1.94319,Tile dropping,human-vs-human,36,1,,
176,3.0,0.001,0.2,0.01,1.0,0.8,0.8,0.3,2.5,15.0,1.41525,Tile dropping,human-vs-human,36,2,,
177,10.0,0.001,0.2,0.02,1.0,0.8,1.0,0.3,3.2569,20.0,1.9851300000000003,Tile dropping,human-vs-human,36,3,,
178,3.0,0.001,0.17858,0.02,0.65644,1.0667,0.8638,0.3,3.9105,30.0,1.65362,Tile dropping,human-vs-human,36,4,,
179,4.1016,0.001,0.14722,0.018707,0.25,0.91807,1.0,0.39675,5.0,12.432,1.8605700000000003,Tile dropping,human-vs-human,36,5,,
180,6.3128,0.020502,0.1441,0.01491,1.0172,-1.4472,0.97737,0.24388,3.5443,105.38,2.9013699999999996,Tile dropping,human-vs-human,37,1,,
181,2.5167,0.0085,0.2,0.01,1.0,-0.85695,0.85961,0.3,2.5,7.7418,2.29174,Tile dropping,human-vs-human,37,2,,
182,7.0,0.00718,0.2,0.03,0.9995,-0.27809,1.0,0.3,4.2222,15.0,1.82917,Tile dropping,human-vs-human,37,3,,
183,7.5318,0.01,0.2,0.01,1.4198,-0.28722,0.96103,0.3,3.3333,15.0,2.15073,Tile dropping,human-vs-human,37,4,,
184,4.9413,0.011453,0.20859,0.018232,0.97609,-0.25967,0.78066,0.28604,3.4517,20.226,2.4194199999999997,Tile dropping,human-vs-human,37,5,,
185,7.0,0.02,0.19391,0.02,1.0,0.4,-0.12959,0.66667,2.5,20.0,2.0599,Tile dropping,human-vs-human,38,1,,
186,7.0,0.028805,0.19225,0.031383,1.0,-0.94828,0.2008,0.66667,2.5,10.0,2.3829000000000002,Tile dropping,human-vs-human,38,2,,
187,4.5,0.01,0.21111,0.02,0.82476,0.12632,-0.41449,0.66667,2.5,17.611,2.67685,Tile dropping,human-vs-human,38,3,,
188,8.0,0.014338,0.19698,0.011028,0.87469,0.24553,0.47588,2.2876,7.7765,30.215,2.75298,Tile dropping,human-vs-human,38,4,,
189,5.0,0.02,0.3,0.01,1.031,0.4,-0.38888,1.0,3.5,20.0,1.9659,Tile dropping,human-vs-human,38,5,,
190,3.2439,0.01475,0.2,0.02,0.44958,0.61364,1.0,0.35955,2.2619,15.0,2.2779999999999996,Tile dropping,human-vs-human,39,1,,
191,6.7052,0.0051775,0.12065,0.019893,0.25,0.77096,0.87316,0.30354,2.58,14.1,1.87363,Tile dropping,human-vs-human,39,2,,
192,3.4585,0.013333,0.083333,0.02,1.0,0.8,1.0,1.35,2.5,10.0,2.0612900000000005,Tile dropping,human-vs-human,39,3,,
193,9.5622,0.01112,0.10214,0.01,0.94554,0.74398,1.0494,0.96888,2.3911,14.502,2.20908,Tile dropping,human-vs-human,39,4,,
194,10.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.7886199999999999,Tile dropping,human-vs-human,39,5,,
195,1.55,0.01,0.2,0.02,1.0,0.70291,1.0,0.3,2.5,15.0,1.8924800000000002,Tile dropping,human-vs-human,40,1,,
196,7.0087,0.010602,0.18516,0.01,0.4852,0.75861,0.9978,0.29857,2.5038,13.321,1.81678,Tile dropping,human-vs-human,40,2,,
197,0.1,0.0088759,0.099999,0.02,0.5,0.8,1.0,0.3,2.5,15.0,2.4113100000000003,Tile dropping,human-vs-human,40,3,,
198,0.55648,0.014894,0.11889,0.02,0.65899,0.70261,1.0214,0.25313,2.5,15.0,2.22477,Tile dropping,human-vs-human,40,4,,
199,0.1,0.02,0.1,0.02,0.5,0.8,1.0,0.3,2.5,15.0,1.51265,Tile dropping,human-vs-human,40,5,,
200,1.4218,0.001,0.23162,0.015761,0.71784,1.2878,0.8398,0.085532,4.0068,13.423,1.56818,Tile dropping,generalization,1,1,,
201,1.6362,0.0042593,0.18889,0.01,0.50146,1.185,1.0,0.14212,3.6418,8.4647,1.3446200000000001,Tile dropping,generalization,1,2,,
202,1.0741,0.001,0.20062,0.01875,0.50379,1.4144,1.0511,0.079594,4.6622,83.984,1.61945,Tile dropping,generalization,1,3,,
203,2.7738,0.0029767,0.060888,0.01,0.74143,1.066,1.066,0.10792,4.1649,17.364,2.07693,Tile dropping,generalization,1,4,,
204,2.3313,0.0036321,0.25473,0.01,0.5537,1.4015,1.0394,0.30805,6.0202,27.113,1.6747599999999998,Tile dropping,generalization,1,5,,
205,8.7544,0.0010004,0.026354,0.01,0.72744,2.0954,1.0,0.5,2.5,18.748,1.21487,Tile dropping,generalization,2,1,,
206,4.9952,0.0060429,0.0,0.014984,1.001,2.001,0.75968,0.30105,3.4964,14.987,1.7116,Tile dropping,generalization,2,2,,
207,5.1838,0.001,0.10187,0.01,1.0,1.6,1.0,0.3,2.2138,15.0,1.18114,Tile dropping,generalization,2,3,,
208,5.0,0.0029772,0.048736,0.01,0.71556,2.0,1.0,0.3,2.5,10.833,1.4743199999999999,Tile dropping,generalization,2,4,,
209,3.1001,0.0077681,0.0,0.01,0.99999,1.2001,0.91042,0.44962,2.5,8.8291,1.3536199999999998,Tile dropping,generalization,2,5,,
210,0.1,0.016707,0.087905,0.015633,0.38186,0.2346,1.0127,0.45359,3.9242,28.11,1.92557,Tile dropping,generalization,3,1,,
211,2.4914,0.01,0.21111,0.02,0.87563,-0.19003,0.8,0.4,3.5,10.0,2.32318,Tile dropping,generalization,3,2,,
212,0.1,0.017726,0.10707,0.020051,0.51697,0.15655,0.7064,0.37779,3.2714,21.891,2.07313,Tile dropping,generalization,3,3,,
213,4.3725,0.02,0.099999,0.018333,0.35652,0.15914,1.5,0.23551,3.6303,7.2498,2.46462,Tile dropping,generalization,3,4,,
214,3.1789,1.0,0.10937,0.024974,0.39806,0.17371,1.0064,0.43854,4.517,22.798,1.9750300000000003,Tile dropping,generalization,3,5,,
215,7.0,0.0087655,0.51871,0.01,1.0,1.0,0.8347,0.5,2.5,15.0,2.5824800000000003,Tile dropping,generalization,4,1,,
216,4.7,0.0061577,0.40074,0.22639,0.79169,1.033,0.97196,0.52103,2.7287,15.224,2.46848,Tile dropping,generalization,4,2,,
217,2.55,0.01,0.67237,0.03,1.2812,2.0,1.2649,0.3,2.5,15.0,2.63116,Tile dropping,generalization,4,3,,
218,4.9189,0.001,0.31688,0.093344,0.96798,0.74181,1.0,0.30001,2.5,15.0,2.6681000000000004,Tile dropping,generalization,4,4,,
219,2.8389,0.0048131,0.49838,0.025061,1.0,1.0667,0.95707,0.3,1.8333,15.0,2.6368099999999997,Tile dropping,generalization,4,5,,
220,5.0,0.01,0.2,0.02,0.91525,0.8,0.40681,0.3,2.5,4.4945,2.64737,Tile dropping,generalization,5,1,,
221,3.0,0.002,0.3362,0.035,1.1667,0.70997,1.0,0.16868,2.5,15.0,2.4427399999999997,Tile dropping,generalization,5,2,,
222,9.9999,0.001,0.29941,0.019941,1.1692,0.79736,1.0029,0.30191,2.5051,15.0,2.6817100000000003,Tile dropping,generalization,5,3,,
223,10.0,0.001,0.24468,0.01943,1.4023,0.32181,0.74245,0.13326,2.6955,15.894,2.1041000000000003,Tile dropping,generalization,5,4,,
224,10.0,0.0054153,0.22964,0.014848,0.25,0.56989,1.2579,0.15634,2.9945,17.667,2.41373,Tile dropping,generalization,5,5,,
225,1.55,0.0047777,0.1,0.022205,0.375,1.1995,0.73977,0.3,2.5,15.0,1.66501,Tile dropping,generalization,6,1,,
226,3.9999,0.001,0.099991,0.014939,0.98821,0.79996,0.80004,0.60685,2.4152,15.0,1.6882300000000001,Tile dropping,generalization,6,2,,
227,4.6017,0.001,0.099425,0.019815,1.0,1.1202,0.71578,0.3,2.5,17.727,1.88276,Tile dropping,generalization,6,3,,
228,1.2782,0.001,0.17568,0.01,0.45833,0.8,0.99999,0.3,2.5,10.0,1.58471,Tile dropping,generalization,6,4,,
229,2.9642,0.001,0.084827,0.01447,0.75,0.8165,1.0183,0.28808,2.5321,14.853,1.5285600000000001,Tile dropping,generalization,6,5,,
230,3.5205,0.001576,0.093946,0.018641,0.46601,0.73883,0.48599,0.44902,2.6189,15.544,2.1459200000000003,Tile dropping,generalization,7,1,,
231,9.9999,0.0038257,0.0,0.02,0.5,1.0667,1.0,0.4,2.5,15.0,2.17081,Tile dropping,generalization,7,2,,
232,3.2631,0.001,0.16296,0.025864,0.4483,1.2145,0.8966,0.68114,2.7424,17.993,1.8952399999999998,Tile dropping,generalization,7,3,,
233,2.4251,0.007526,0.10025,0.02,0.51032,0.8,0.8,1.2081,3.5,15.0,1.65231,Tile dropping,generalization,7,4,,
234,10.0,0.001,0.16667,0.02,0.5,0.8,0.99999,0.3,2.5,30.0,1.8583499999999997,Tile dropping,generalization,7,5,,
235,6.0,0.002,0.2,0.02,1.3554,0.8,0.57124,1.1014,2.9334,15.0,2.2533400000000006,Tile dropping,generalization,8,1,,
236,3.0,0.0058334,0.2,0.02,1.0,0.57624,0.60906,0.5,2.5,20.0,2.1325200000000004,Tile dropping,generalization,8,2,,
237,10.0,0.0093207,0.20697,0.015858,1.6425,0.75657,0.51857,0.3933,4.1726,17.649,1.8011200000000003,Tile dropping,generalization,8,3,,
238,6.0,0.011667,0.2,0.02,1.0,0.8,1.0,0.3,5.0,15.0,1.85087,Tile dropping,generalization,8,4,,
239,10.0,0.010628,0.18381,0.015,2.0,1.0,0.8,0.87354,2.5,15.0,1.50499,Tile dropping,generalization,8,5,,
240,4.4847,0.001,0.11124,0.01,0.25,0.35024,0.77259,0.2764,5.0533,15.244,1.99573,Tile dropping,generalization,9,1,,
241,1.5954,0.0091586,0.2,0.02,0.83569,0.78653,1.037,0.57083,3.7037,33.334,2.0214,Tile dropping,generalization,9,2,,
242,2.55,0.01,0.16667,0.019444,0.67648,0.60809,0.59803,0.26705,3.5,20.0,1.9850399999999997,Tile dropping,generalization,9,3,,
243,6.9678,0.001,0.17491,0.02,1.0,0.20177,1.0,0.3,3.5342,15.0,1.97366,Tile dropping,generalization,9,4,,
244,2.6656,0.014868,0.1176,0.028053,0.70333,0.5759,0.59278,0.13073,4.4076,18.606,1.98691,Tile dropping,generalization,9,5,,
245,9.0,0.001,0.16975,0.020403,1.0,0.8,0.50618,0.3,3.0221,11.667,2.20523,Tile dropping,generalization,10,1,,
246,3.7721,0.001,0.2,0.01,1.0525,0.8,1.1111,0.3,3.5,15.0,2.10152,Tile dropping,generalization,10,2,,
247,5.0,0.001,0.2,0.02,0.5,0.8,0.62684,0.3,5.0,15.0,1.6379000000000001,Tile dropping,generalization,10,3,,
248,4.5234,0.0033156,0.22218,0.021971,0.91544,0.60906,0.55794,0.37446,4.1365,14.227,2.15749,Tile dropping,generalization,10,4,,
249,5.0,0.001,0.23319,0.01,0.5,0.8,0.8,0.3,3.3333,20.0,1.8439400000000004,Tile dropping,generalization,10,5,,
250,0.1,0.07919,0.2,0.03,1.0,0.8,0.8,0.3,2.5,15.0,2.1012,Tile dropping,generalization,11,1,,
251,0.1,0.011672,0.20582,0.019991,1.238,0.79958,0.8001,0.3003,2.5008,15.004,1.7583299999999997,Tile dropping,generalization,11,2,,
252,0.1,0.01,0.20739,0.03,1.0,0.99691,0.66352,0.25459,2.5,15.0,1.9687999999999999,Tile dropping,generalization,11,3,,
253,0.1,0.01,0.18889,0.02,1.0,0.8,0.8,-0.23271,2.5,20.0,2.4570999999999996,Tile dropping,generalization,11,4,,
254,0.1,0.001,0.2,0.01,1.0,0.8,0.62316,0.11665,2.5,15.0,1.89042,Tile dropping,generalization,11,5,,
255,5.3937,0.0071594,0.19593,0.016453,0.25,0.44058,0.99902,0.21364,7.4871,36.14,2.1224600000000002,Tile dropping,generalization,12,1,,
256,3.1667,0.002,0.29295,0.02,0.5,0.8,0.99999,0.3,6.2233,20.0,1.8466200000000002,Tile dropping,generalization,12,2,,
257,2.4729,0.0049645,0.30847,0.01,0.98489,0.69275,0.79966,0.30174,3.51,136.36,1.9935200000000002,Tile dropping,generalization,12,3,,
258,5.6855,0.001,0.13245,0.022737,0.49998,0.38769,1.0064,0.40414,3.4857,26.733,1.95837,Tile dropping,generalization,12,4,,
259,3.8958,0.001,0.2584,0.017021,0.4906,0.9008,0.888,0.37253,5.8267,30.896,2.1261799999999997,Tile dropping,generalization,12,5,,
260,3.414,0.001,0.2713,0.01651,0.81425,1.0951,0.59404,0.43799,3.9777,136.98,1.56435,Tile dropping,generalization,13,1,,
261,1.9063,0.001,0.17414,0.01,0.25,1.0518,0.18015,1.3095,4.1034,24.714,1.9827399999999997,Tile dropping,generalization,13,2,,
262,4.5027,0.0052995,0.18503,0.020645,0.56312,1.0378,0.78278,0.29535,5.0655,21.229,1.89665,Tile dropping,generalization,13,3,,
263,2.8972,0.001,0.10163,0.01,0.50883,0.8,0.98819,0.33333,3.2673,15.0,1.9982099999999998,Tile dropping,generalization,13,4,,
264,2.5167,0.0036667,0.16667,0.023079,0.25,1.0607,0.89035,0.3,3.3333,20.0,1.64647,Tile dropping,generalization,13,5,,
265,5.0747,0.010271,0.19897,0.019909,0.25,0.62932,1.0004,0.28484,7.057,14.797,2.4225600000000003,Tile dropping,generalization,14,1,,
266,7.6192,0.006862,0.089211,0.024655,0.25,0.23708,1.0095,0.14871,5.1904,11.28,1.95844,Tile dropping,generalization,14,2,,
267,0.4116,0.008,0.20339,0.028256,0.6016,0.12731,0.95857,0.21821,8.3416,23.263,2.1372299999999997,Tile dropping,generalization,14,3,,
268,3.3296,0.020072,0.20059,0.01,1.0002,0.8017,1.0019,0.11145,5.9616,29.985,1.84726,Tile dropping,generalization,14,4,,
269,2.6628,0.012289,0.13458,0.023458,0.41354,0.38934,0.82708,0.086458,5.8452,22.518,1.9982900000000001,Tile dropping,generalization,14,5,,
270,4.7259,0.0059475,0.15065,0.024241,0.98942,0.79956,1.0736,0.35534,2.9309,14.377,2.10941,Tile dropping,generalization,15,1,,
271,4.7241,0.01,0.2,0.02,1.2358,0.8,1.0,0.3,2.5,15.0,2.0107500000000003,Tile dropping,generalization,15,2,,
272,3.1198,0.01,0.21747,0.01,1.0727,0.8,1.0,0.6,2.5,15.0,2.0979099999999997,Tile dropping,generalization,15,3,,
273,3.0,0.01,0.10282,0.028094,1.0,0.8,1.0,0.5,2.5,15.0,2.39928,Tile dropping,generalization,15,4,,
274,4.7278,0.007,0.2,0.02,1.1667,0.8,1.0,0.2,2.5021,9.7656,1.9756600000000002,Tile dropping,generalization,15,5,,
275,2.9958,0.001,0.092812,0.021627,0.88713,0.92627,0.66931,1.0083,3.5789,18.527,1.76237,Tile dropping,generalization,16,1,,
276,3.0002,0.0019998,0.2,0.02,1.0,0.79991,0.79993,1.6636,3.5002,29.999,1.50727,Tile dropping,generalization,16,2,,
277,1.1659,0.0034658,0.0,0.01662,0.39365,0.62711,0.80301,0.64775,2.1553,15.772,1.73352,Tile dropping,generalization,16,3,,
278,3.6548,0.001,0.1,0.02,0.7515,0.8,0.53657,0.66667,2.8333,30.0,1.9113,Tile dropping,generalization,16,4,,
279,5.2168,0.001,0.16483,0.018333,0.9182,0.92616,0.8784,0.98058,4.4663,15.0,1.8574300000000001,Tile dropping,generalization,16,5,,
280,3.0,0.0015327,0.34758,0.02,0.25,0.8,0.8,0.3,7.0,15.0,1.5619500000000002,Tile dropping,generalization,17,1,,
281,7.0,0.0036716,0.1,0.02,0.25,0.59923,1.0,0.85934,5.0,20.0,2.13966,Tile dropping,generalization,17,2,,
282,2.6563,0.0093822,0.1713,0.016462,0.33663,0.54298,0.72959,0.6391,3.4938,15.734,2.0701500000000004,Tile dropping,generalization,17,3,,
283,7.8569,0.001,0.099252,0.024209,0.38755,0.54049,0.50204,0.32354,3.9546,13.186,2.12582,Tile dropping,generalization,17,4,,
284,7.1229,0.001,0.20167,0.014813,0.33644,0.81719,0.98095,0.86702,3.7938,10.103,1.8279699999999999,Tile dropping,generalization,17,5,,
285,3.0,0.001,0.1,0.02,1.0,0.60388,1.0,0.5,2.0953,9.8046,1.50572,Tile dropping,generalization,18,1,,
286,5.0428,0.001,0.068423,0.018606,0.97452,0.79967,1.0902,0.55585,2.4998,20.004,1.7582999999999998,Tile dropping,generalization,18,2,,
287,2.5167,0.01,0.2,0.017542,0.73597,0.8,1.3954,0.3,3.9078,15.0,1.6587799999999997,Tile dropping,generalization,18,3,,
288,3.0,0.001,0.1,0.021836,0.95528,0.61391,1.0,0.3,3.1267,15.0,2.01789,Tile dropping,generalization,18,4,,
289,3.1189,0.001,0.10788,0.01,1.0,0.69978,1.0,0.3,2.5,15.0,1.84011,Tile dropping,generalization,18,5,,
290,1.8921,0.0047471,0.3,0.017106,0.5,0.8,1.0,0.3,5.0,15.0,2.59836,Tile dropping,generalization,19,1,,
291,4.1107,0.0040359,0.2266,0.02336,0.309,1.1111,0.43537,0.28764,6.6666,17.43,2.14893,Tile dropping,generalization,19,2,,
292,5.2261,0.001,0.18142,0.022342,0.76103,0.91978,-0.10441,0.29737,3.0791,14.968,2.02153,Tile dropping,generalization,19,3,,
293,7.9995,0.001,0.099947,0.021596,0.25,0.79977,0.68121,0.30015,2.4996,15.002,1.88292,Tile dropping,generalization,19,4,,
294,7.9875,0.0047012,0.3,0.015693,0.47131,0.7266,0.49405,0.4375,4.3075,18.667,2.04023,Tile dropping,generalization,19,5,,
295,5.0,0.001,0.21111,0.033563,1.0,0.8,0.62575,0.4,5.2941,23.333,2.1029500000000003,Tile dropping,generalization,20,1,,
296,5.5865,0.0039338,0.12096,0.020006,1.0094,0.71297,0.64757,0.55295,3.68,9.1682,1.7555399999999999,Tile dropping,generalization,20,2,,
297,4.0771,0.002679,0.19536,0.015001,1.2051,0.80004,0.71385,0.30738,3.2773,60.101,1.9227599999999998,Tile dropping,generalization,20,3,,
298,1.4627,0.0021316,0.2,0.022447,0.32847,0.8,1.0,0.3,6.0816,15.0,1.8194899999999996,Tile dropping,generalization,20,4,,
299,5.2721,0.001,0.2,0.01,1.0,0.80686,0.47702,0.5,4.2769,20.0,1.6454999999999997,Tile dropping,generalization,20,5,,
300,2.0025,0.001,0.2,0.026667,0.43226,0.7033,0.97165,0.3,2.5,15.0,2.4180499999999996,Tile dropping,generalization,21,1,,
301,9.9999,0.001,0.11111,0.024349,0.95123,0.56865,1.0107,0.82892,2.239,14.554,2.30538,Tile dropping,generalization,21,2,,
302,5.2874,0.0061746,0.19195,0.024039,0.56792,0.46356,1.0126,1.7245,2.7715,29.343,1.7942799999999999,Tile dropping,generalization,21,3,,
303,4.6646,0.0031251,0.19978,0.040136,1.0032,0.76785,0.79854,2.5762,3.9946,14.997,1.91332,Tile dropping,generalization,21,4,,
304,3.9885,0.0025555,0.19239,0.01,1.0,0.44275,0.8,1.697,3.3333,30.0,1.8838000000000001,Tile dropping,generalization,21,5,,
305,6.7444,0.0048375,0.10202,0.01,0.39974,0.59392,0.94281,0.29371,7.0454,44.434,1.7438100000000003,Tile dropping,generalization,22,1,,
306,3.0,0.001,0.18854,0.02,0.49229,0.72252,1.0,0.3,7.0,40.0,1.93336,Tile dropping,generalization,22,2,,
307,6.4076,0.001,0.16054,0.02052,0.25,0.8,1.0,0.3,7.0,26.667,2.0177,Tile dropping,generalization,22,3,,
308,9.9999,0.001,0.062747,0.02,0.41667,0.8,0.88889,0.18074,2.5,15.0,1.9727600000000003,Tile dropping,generalization,22,4,,
309,6.9943,0.0020007,0.11759,0.020021,0.25,0.79869,0.79917,0.30095,3.4967,14.988,1.70288,Tile dropping,generalization,22,5,,
310,3.0353,0.001,0.083884,0.01,0.50185,0.80854,0.9829,0.61533,6.9264,1338.6,1.55139,Tile dropping,generalization,23,1,,
311,2.2205,0.0075283,0.07682,0.01,0.61585,1.0067,0.99734,0.9004,5.6015,19.82,1.6396799999999998,Tile dropping,generalization,23,2,,
312,9.6667,0.001,0.072026,0.01,0.375,0.8,0.72821,0.5,3.5,20.0,1.61399,Tile dropping,generalization,23,3,,
313,2.9817,0.0022731,0.1392,0.015743,0.81107,0.85641,0.86081,0.43112,3.4934,16.73,1.48996,Tile dropping,generalization,23,4,,
314,4.9875,0.001,0.10159,0.025,0.625,1.0833,0.77327,0.4625,5.1424,14.458,1.53362,Tile dropping,generalization,23,5,,
315,1.9716,0.01829,0.05,0.04,0.5,0.8,1.1202,0.3,3.5,15.0,1.9656200000000001,Tile dropping,generalization,24,1,,
316,3.0,0.0058333,0.1,0.01,0.47337,0.8,1.0255,0.3,5.0,180.0,1.78094,Tile dropping,generalization,24,2,,
317,5.4175,0.001,0.10682,0.02,1.0,0.62635,1.0,0.3,5.0,15.0,1.7311599999999998,Tile dropping,generalization,24,3,,
318,3.1156,0.002,0.2,0.018919,1.0,0.66758,1.0,0.3,2.5,15.0,1.8482300000000003,Tile dropping,generalization,24,4,,
319,2.525,0.001,0.18844,0.024937,0.25,0.22391,1.5,-0.025,4.625,19.0,1.41648,Tile dropping,generalization,24,5,,
320,3.0,0.005,0.18802,0.03,1.0,0.8,1.0,0.4,2.5,15.0,1.8471799999999998,Tile dropping,generalization,25,1,,
321,10.0,0.001,0.0,0.017151,1.0,0.49562,0.88411,0.3,1.3821,15.0,1.9721300000000004,Tile dropping,generalization,25,2,,
322,4.1833,0.01,0.0,0.021936,1.0,0.77409,1.0,0.3,2.5,15.0,2.06116,Tile dropping,generalization,25,3,,
323,3.0609,0.0073068,0.0,0.012082,0.25,0.45841,1.8753,0.35587,2.2807,16.003,1.94724,Tile dropping,generalization,25,4,,
324,2.9346,0.008697,0.096957,0.028493,1.0629,0.5789,0.91056,0.23333,2.5759,15.007,2.0282,Tile dropping,generalization,25,5,,
325,9.9999,0.001,0.10138,0.021631,1.1184,0.38941,1.0,0.3,2.5,15.0,1.7640999999999998,Tile dropping,generalization,26,1,,
326,5.0075,0.0014422,0.099674,0.029856,1.0022,0.53562,0.98031,0.59534,3.3378,21.229,1.8327200000000001,Tile dropping,generalization,26,2,,
327,5.85,0.002,0.1,0.01,1.1364,0.56404,1.1111,0.9537,3.5,15.0,1.54733,Tile dropping,generalization,26,3,,
328,2.0513,0.0010718,0.19731,0.010186,0.59772,0.36212,1.2563,0.61625,3.3514,18.892,1.7426,Tile dropping,generalization,26,4,,
329,5.0,0.001,0.1048,0.02,1.0,0.73195,1.0,0.6,3.3333,15.0,1.74645,Tile dropping,generalization,26,5,,
330,2.9006,0.001,0.1,0.0125,0.5,0.8,1.0,0.3,2.5,15.0,1.7716699999999999,Tile dropping,generalization,27,1,,
331,2.5167,0.0014444,0.1,0.01,0.92616,0.86605,1.3333,0.3,2.5,20.0,1.75003,Tile dropping,generalization,27,2,,
332,3.1309,0.001,0.19487,0.016333,0.64568,0.81633,1.4062,0.21423,2.8795,15.0,1.84592,Tile dropping,generalization,27,3,,
333,6.7308,0.001,0.2,0.018237,1.0556,0.87874,1.0,-1.0392,3.5,8.838,1.9038800000000002,Tile dropping,generalization,27,4,,
334,1.2763,0.0014776,0.11185,0.01,0.50123,0.85299,1.1693,0.3016,2.5043,16.688,1.8243200000000002,Tile dropping,generalization,27,5,,
335,2.0333,0.0039034,0.10608,0.020028,0.4993,0.79875,0.86528,0.32584,3.226,20.011,2.3187300000000004,Tile dropping,generalization,28,1,,
336,3.9377,0.0029409,0.1878,0.01,0.5,0.8,0.95283,0.9,4.0,13.333,2.0984399999999996,Tile dropping,generalization,28,2,,
337,2.6783,0.0039984,0.19989,0.020005,1.0002,0.7159,0.79433,0.4998,3.5006,11.668,1.8938,Tile dropping,generalization,28,3,,
338,3.3067,0.011526,0.21226,0.02,1.0159,0.76195,0.88203,0.26026,5.6667,15.0,2.0231,Tile dropping,generalization,28,4,,
339,3.0372,0.0058333,0.19956,0.02,1.0585,0.93715,1.0,0.38758,4.7243,39.259,1.85459,Tile dropping,generalization,28,5,,
340,3.0203,0.001,0.15261,0.01,0.94851,0.83768,1.0867,0.11043,2.5,15.0,1.6680200000000003,Tile dropping,generalization,29,1,,
341,3.0,0.001,0.14323,0.02,1.0,0.8,1.0,0.3,2.5,20.0,1.8568200000000001,Tile dropping,generalization,29,2,,
342,2.5857,0.0059903,0.18141,0.015,0.92319,1.4416,1.1111,0.33333,3.5,20.0,1.7121099999999998,Tile dropping,generalization,29,3,,
343,3.9232,0.0036371,0.19099,0.021544,1.0018,1.0769,0.99714,0.16931,3.5064,30.023,1.45401,Tile dropping,generalization,29,4,,
344,3.7635,0.003367,0.084798,0.01,0.99523,1.0844,1.0088,0.50659,3.5198,33.432,1.99667,Tile dropping,generalization,29,5,,
345,9.9999,0.001,0.21829,0.015,0.25,0.31518,0.01371,0.45514,3.5,15.0,2.09778,Tile dropping,generalization,30,1,,
346,5.7375,0.001,0.30659,0.015,1.0011,0.88148,-0.030269,0.5625,5.4375,13.0,2.09232,Tile dropping,generalization,30,2,,
347,10.0,0.0010327,0.30291,0.010168,0.71246,0.27149,0.12173,0.075006,4.3883,21.032,2.43043,Tile dropping,generalization,30,3,,
348,4.4662,0.0097232,0.29402,0.020134,0.51925,0.36674,0.74277,0.5,8.8523,18.333,2.0986599999999997,Tile dropping,generalization,30,4,,
349,3.0,0.01,0.2,0.02,0.5,0.5242,0.82055,0.3,5.0,20.641,2.5278,Tile dropping,generalization,30,5,,
350,3.0,0.0036084,0.18789,0.01,1.0,0.8,0.8,0.3,3.3135,15.0,1.9145699999999999,Tile dropping,generalization,31,1,,
351,9.9999,0.001,0.18488,0.018492,0.51014,0.80914,1.262,0.2934,3.4771,11.077,2.0612099999999995,Tile dropping,generalization,31,2,,
352,3.5,0.001,0.2,0.01,0.5,0.8,0.90861,0.3,3.3334,12.351,1.87941,Tile dropping,generalization,31,3,,
353,5.961,0.001,0.1,0.033073,1.0556,1.0,1.0,0.3,2.9755,7.0431,1.9440899999999999,Tile dropping,generalization,31,4,,
354,7.0012,0.001,0.18001,0.02,0.36111,0.70072,1.0,0.8,3.7276,15.0,1.6612200000000001,Tile dropping,generalization,31,5,,
355,1.3322,0.014607,0.22639,0.017075,0.42477,0.63728,0.82049,0.20409,7.3291,31.17,1.72397,Tile dropping,generalization,32,1,,
356,0.37531,0.0066159,0.011814,0.032739,0.50942,0.42865,0.68981,0.62037,3.4646,15.256,1.4350500000000002,Tile dropping,generalization,32,2,,
357,4.1162,0.001,0.052505,0.016667,0.91912,0.53333,0.70308,0.5,2.5,15.0,1.94057,Tile dropping,generalization,32,3,,
358,4.0206,0.0047771,0.1056,0.01,0.52771,0.40008,1.0001,0.27141,5.6664,20.001,1.54984,Tile dropping,generalization,32,4,,
359,3.2836,0.001,0.12078,0.02,0.64932,0.50581,1.0,0.3,3.3333,15.0,1.3943999999999999,Tile dropping,generalization,32,5,,
360,2.4327,0.0066864,0.17655,0.026179,0.49385,0.517,0.80482,-0.2842,3.5525,11.816,2.3293600000000003,Tile dropping,generalization,33,1,,
361,4.54,0.0055,0.2,0.015,0.5,0.2855,1.0,-0.97149,5.0,15.0,2.43032,Tile dropping,generalization,33,2,,
362,8.4455,0.010038,0.0,0.023304,0.42189,0.38137,1.2084,-1.0746,2.593,13.352,2.67197,Tile dropping,generalization,33,3,,
