,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,center weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1497,4.999,0.01,0.48026,0.01999,0.99969,0.79955,0.60032,2.5009,14.996,2.5204199999999997,No connected 2-in-a-row,time pressure,20,3,,20.0
1498,6.9957,0.040728,0.2,0.029025,0.25,0.7205,0.29766,1.2622,14.971,2.82121,No connected 2-in-a-row,time pressure,20,4,,20.0
1499,3.0,0.010357,0.43707,0.01,0.5,0.8,0.38214,2.5,15.0,2.5346999999999995,No connected 2-in-a-row,time pressure,20,5,,20.0
1500,3.5011,0.0099999,0.24739,0.02,1.035,0.89366,0.3,2.5,20.0,2.28281,No connected 2-in-a-row,time pressure,21,1,,5.0
1501,2.9994,0.0055812,0.19987,0.029987,0.99972,0.67993,0.29979,2.5006,15.003,2.31665,No connected 2-in-a-row,time pressure,21,2,,5.0
1502,3.0,0.01,0.2,0.02,1.0,0.8,0.3,2.5,15.0,2.0188699999999997,No connected 2-in-a-row,time pressure,21,3,,5.0
1503,3.0,0.001,0.2,0.02,1.0,0.8,0.3,2.5,20.0,1.7243100000000002,No connected 2-in-a-row,time pressure,21,4,,5.0
1504,4.2408,0.013331,0.10002,0.021155,1.0001,0.7383,0.30015,3.4996,15.0,2.26866,No connected 2-in-a-row,time pressure,21,5,,5.0
1505,7.3237,0.0049572,0.30321,0.023191,1.6465,1.1775,0.30348,2.4906,10.03,2.05242,No connected 2-in-a-row,time pressure,21,1,,10.0
1506,5.0,0.001,0.16667,0.03,1.0,0.8,0.3,2.5,15.0,2.0552199999999994,No connected 2-in-a-row,time pressure,21,2,,10.0
1507,5.1922,0.001,0.20839,0.020382,0.73164,1.0856,0.18842,3.3701,15.168,1.7876199999999998,No connected 2-in-a-row,time pressure,21,3,,10.0
1508,5.0,0.001,0.2,0.021464,0.93296,1.0,0.21428,2.5,20.0,1.63047,No connected 2-in-a-row,time pressure,21,4,,10.0
1509,5.7063,0.001,0.22538,0.023772,0.99877,1.1127,0.41312,2.4647,15.161,1.9423399999999997,No connected 2-in-a-row,time pressure,21,5,,10.0
1510,5.0033,0.001,0.19955,0.020572,0.45593,0.80101,0.29936,2.502,15.009,2.08796,No connected 2-in-a-row,time pressure,21,1,,20.0
1511,4.163,0.0068327,0.1098,0.030454,1.0,0.65437,0.3,2.5,15.0,1.62744,No connected 2-in-a-row,time pressure,21,2,,20.0
1512,5.0,0.001,0.15629,0.02,0.83854,0.8,0.3,2.5,15.0,1.9293,No connected 2-in-a-row,time pressure,21,3,,20.0
1513,4.6327,0.0048219,0.090265,0.019865,0.51113,0.77997,0.35824,3.5501,18.548,2.12094,No connected 2-in-a-row,time pressure,21,4,,20.0
1514,3.0,0.001,0.2,0.02,0.36184,0.8,-0.14913,2.5,15.0,2.1891100000000003,No connected 2-in-a-row,time pressure,21,5,,20.0
1515,4.56,0.0076068,0.3,0.02,1.0,1.6,-2.7,1.8424,10.0,1.57243,No connected 2-in-a-row,time pressure,22,1,,5.0
1516,6.6314,0.010713,0.0,0.016932,1.0943,1.8795,-0.90026,2.6885,10.592,1.2713800000000002,No connected 2-in-a-row,time pressure,22,2,,5.0
1517,2.1333,0.0058333,0.3,0.02,0.5,1.6,0.12731,2.5,15.0,1.3909500000000001,No connected 2-in-a-row,time pressure,22,3,,5.0
1518,7.0,0.006776,0.18889,0.02,0.8659,1.6,-2.7253,3.5787,20.0,2.34781,No connected 2-in-a-row,time pressure,22,4,,5.0
1519,3.0,0.0069019,0.16667,0.01782,0.95833,1.6,0.086216,2.5,20.0,1.97548,No connected 2-in-a-row,time pressure,22,5,,5.0
1520,2.1751,0.013333,0.2447,0.020594,1.0,1.341,0.16287,2.5,20.0,1.9266399999999997,No connected 2-in-a-row,time pressure,22,1,,10.0
1521,3.0,0.001,0.1,0.023011,1.0,1.1814,0.14167,2.5,15.0,2.14124,No connected 2-in-a-row,time pressure,22,2,,10.0
1522,4.4136,0.0012467,0.26248,0.025326,0.98511,1.3475,-0.15787,2.8822,20.147,1.91202,No connected 2-in-a-row,time pressure,22,3,,10.0
1523,3.2357,0.001,0.27882,0.01,0.97552,1.119,0.39998,3.0555,15.0,2.69747,No connected 2-in-a-row,time pressure,22,4,,10.0
1524,3.267,0.0041928,0.26678,0.021303,1.0002,1.1113,0.3152,2.5003,12.776,1.67317,No connected 2-in-a-row,time pressure,22,5,,10.0
1525,5.0,0.0072657,0.22128,0.01,1.0,1.6,-0.1803,1.3997,20.0,2.56629,No connected 2-in-a-row,time pressure,22,1,,20.0
1526,5.7887,0.0029002,0.68672,0.01,1.8833,1.1837,0.21968,2.7276,31.04,2.04808,No connected 2-in-a-row,time pressure,22,2,,20.0
1527,3.2173,0.001,0.30733,0.030611,0.59224,1.1237,0.33622,2.5999,14.544,2.1522999999999994,No connected 2-in-a-row,time pressure,22,3,,20.0
1528,5.0642,0.002548,0.35933,0.020386,1.1087,1.0928,-0.096438,2.2961,15.145,2.02351,No connected 2-in-a-row,time pressure,22,4,,20.0
1529,4.3645,0.001,0.34544,0.021557,1.0,1.6,0.6,1.5,15.0,2.10317,No connected 2-in-a-row,time pressure,22,5,,20.0
1530,10.0,0.0020547,0.16667,0.02,1.5669,0.8,0.3,3.3456,20.0,1.6992099999999997,No connected 2-in-a-row,time pressure,23,1,,5.0
1531,7.0,0.007,0.23292,0.01,2.0,1.0,-6.0555e-06,3.1667,15.0,1.7900199999999997,No connected 2-in-a-row,time pressure,23,2,,5.0
1532,10.0,0.001,0.40006,0.01,1.7673,0.61682,0.62511,4.6246,11.001,1.9101399999999997,No connected 2-in-a-row,time pressure,23,3,,5.0
1533,7.3798,0.005,0.2,0.01,3.0,1.0,0.3,2.2922,15.0,1.61078,No connected 2-in-a-row,time pressure,23,4,,5.0
1534,4.8361,0.001,0.18893,0.01,1.2532,0.79544,0.6013,2.576,14.556,1.99598,No connected 2-in-a-row,time pressure,23,5,,5.0
1535,5.0,0.002,0.21514,0.021402,1.0072,0.8,0.24434,2.5,15.0,1.96813,No connected 2-in-a-row,time pressure,23,1,,10.0
1536,4.009,0.001,0.2,0.020382,1.0185,1.0667,0.3,3.3333,14.231,2.30652,No connected 2-in-a-row,time pressure,23,2,,10.0
1537,8.2678,0.0014444,0.2,0.02,1.3611,0.8,0.66667,2.9072,20.0,2.0619199999999998,No connected 2-in-a-row,time pressure,23,3,,10.0
1538,4.5931,0.0036667,0.12517,0.016667,1.1133,0.65,0.38333,2.7917,16.333,1.47476,No connected 2-in-a-row,time pressure,23,4,,10.0
1539,8.3345,0.0054969,0.23181,0.01,1.3526,0.8,0.3,3.3333,15.0,1.78061,No connected 2-in-a-row,time pressure,23,5,,10.0
1540,5.025,0.001,0.4,0.01,2.3918,0.35,-0.025,1.625,19.0,2.09021,No connected 2-in-a-row,time pressure,23,1,,20.0
1541,7.0,0.01,0.2,0.01,2.0,0.4,0.3,2.5,15.0,2.46606,No connected 2-in-a-row,time pressure,23,2,,20.0
1542,4.0124,0.00576,0.2,0.022095,1.1922,0.8,0.3,3.3333,7.8698,2.11299,No connected 2-in-a-row,time pressure,23,3,,20.0
1543,5.0,0.001,0.27888,0.01,1.2841,0.64034,0.3,2.5,15.0,2.0977399999999995,No connected 2-in-a-row,time pressure,23,4,,20.0
1544,3.4145,0.0035123,0.21885,0.02,1.1896,0.61576,0.3,2.5,15.0,1.7038699999999998,No connected 2-in-a-row,time pressure,23,5,,20.0
1545,8.4786,0.0074164,0.24768,0.020407,1.0225,0.41799,-0.012848,3.4019,9.976,2.5898399999999997,No connected 2-in-a-row,time pressure,24,1,,5.0
1546,5.0,0.018675,0.4,0.019181,0.96502,-0.14396,0.3,2.5,12.459,2.2976799999999997,No connected 2-in-a-row,time pressure,24,2,,5.0
1547,4.7043,0.014599,0.31686,0.015,1.1771,0.37426,0.1375,2.9375,13.0,2.4737299999999998,No connected 2-in-a-row,time pressure,24,3,,5.0
1548,5.0,0.02,0.2,0.021655,1.0,0.53333,0.6,3.3333,15.0,2.0633600000000003,No connected 2-in-a-row,time pressure,24,4,,5.0
1549,5.0149,0.010038,0.24001,0.020116,0.96325,0.43999,0.30071,3.3198,13.042,2.63966,No connected 2-in-a-row,time pressure,24,5,,5.0
1550,7.1019,0.0074527,0.21658,0.012203,0.75239,0.20656,0.35811,2.7882,10.613,2.3224799999999997,No connected 2-in-a-row,time pressure,24,1,,10.0
1551,10.0,0.0070709,0.27278,0.015859,1.0,0.59634,0.26667,2.7778,11.99,2.44227,No connected 2-in-a-row,time pressure,24,2,,10.0
1552,2.5341,0.0115,0.21281,0.019522,0.25,0.45833,0.094621,2.3542,14.333,2.29258,No connected 2-in-a-row,time pressure,24,3,,10.0
1553,5.275,0.0038054,0.0,0.02,0.39635,0.4,0.3,3.5,15.0,2.4775300000000002,No connected 2-in-a-row,time pressure,24,4,,10.0
1554,5.8715,0.018302,0.0,0.01937,0.99933,0.60009,0.52364,2.4448,14.748,2.2555,No connected 2-in-a-row,time pressure,24,5,,10.0
1555,4.5408,0.0085321,0.54859,0.02883,1.3865,7.4856e-05,0.012964,3.2726,11.468,2.46133,No connected 2-in-a-row,time pressure,24,1,,20.0
1556,7.0903,0.01,0.21991,0.026347,2.0,0.4,0.3,1.9558,20.0,2.48263,No connected 2-in-a-row,time pressure,24,2,,20.0
1557,2.0251,0.001,0.26328,0.01,0.56252,-0.057745,0.24998,3.375,4.8793,2.63544,No connected 2-in-a-row,time pressure,24,3,,20.0
1558,2.9953,0.0099526,0.24885,0.017527,0.95759,0.40286,0.33273,2.9135,29.978,2.51498,No connected 2-in-a-row,time pressure,24,4,,20.0
1559,2.998,0.014792,0.16031,0.020006,0.99969,0.40485,0.0005144,2.4982,29.992,2.6074,No connected 2-in-a-row,time pressure,24,5,,20.0
1560,3.2856,0.001,0.19863,0.017118,1.1804,0.37844,0.13211,2.494,7.6527,2.2313,No connected 2-in-a-row,time pressure,25,1,,5.0
1561,5.0837,0.001,0.5638,0.031135,1.9752,0.7175,0.27043,2.4503,14.773,2.37714,No connected 2-in-a-row,time pressure,25,2,,5.0
1562,3.7082,0.001,0.20002,0.019201,1.0348,0.53401,0.30072,2.7761,15.01,2.0057,No connected 2-in-a-row,time pressure,25,3,,5.0
1563,4.9978,0.001,0.33166,0.019192,1.0,0.8,0.1116,5.0,15.0,2.326,No connected 2-in-a-row,time pressure,25,4,,5.0
1564,8.0268,0.001,0.34553,0.013331,2.2059,0.95311,0.30022,2.4994,30.005,2.12349,No connected 2-in-a-row,time pressure,25,5,,5.0
1565,8.6183,0.001762,0.62318,0.010586,1.3528,0.60519,0.5323,4.157,18.766,1.7078,No connected 2-in-a-row,time pressure,25,1,,10.0
1566,7.4965,0.0061585,0.33001,0.01,1.2291,0.41667,0.625,4.5556,19.0,2.0749699999999995,No connected 2-in-a-row,time pressure,25,2,,10.0
1567,5.5803,0.0052778,0.35556,0.022032,1.5,0.57778,0.3,2.7222,15.0,2.0515600000000003,No connected 2-in-a-row,time pressure,25,3,,10.0
1568,7.0,0.001,0.2,0.02,1.9472,0.5296,0.3,2.5,15.0,2.2110200000000004,No connected 2-in-a-row,time pressure,25,4,,10.0
1569,2.9925,0.0099309,0.19846,0.01,1.0034,0.79654,0.3025,2.4953,14.969,2.1764599999999996,No connected 2-in-a-row,time pressure,25,5,,10.0
1570,6.1264,0.001,0.42023,0.016451,1.247,0.775,0.31805,3.3819,32.869,2.3282499999999997,No connected 2-in-a-row,time pressure,25,1,,20.0
1571,4.9949,0.0012963,0.53541,0.023402,1.153,0.5929,0.4015,3.3374,13.315,2.2060000000000004,No connected 2-in-a-row,time pressure,25,2,,20.0
1572,5.6331,0.001,0.41288,0.01,1.3145,0.27152,0.72229,3.9698,16.505,2.29245,No connected 2-in-a-row,time pressure,25,3,,20.0
1573,3.537,0.001,0.3,0.01,0.87952,0.42116,0.3,2.5,15.0,2.04652,No connected 2-in-a-row,time pressure,25,4,,20.0
1574,4.0,0.001,0.4,0.018418,1.0556,0.35026,0.5,3.8112,16.411,2.26257,No connected 2-in-a-row,time pressure,25,5,,20.0
1575,3.0,0.015431,0.2,0.019444,1.0,0.8,0.3,2.5,15.0,2.5576499999999998,No connected 2-in-a-row,time pressure,26,1,,5.0
1576,6.425,0.001,0.29049,0.023333,1.1248,0.8,0.3,3.706,15.0,2.4708200000000002,No connected 2-in-a-row,time pressure,26,2,,5.0
1577,3.7169,0.003765,0.19995,0.026764,1.0007,0.30024,0.20023,3.2263,14.119,2.50896,No connected 2-in-a-row,time pressure,26,3,,5.0
1578,7.0,0.001,0.28333,0.031667,1.0,0.62682,0.3,3.5,15.0,2.30819,No connected 2-in-a-row,time pressure,26,4,,5.0
1579,3.0,0.004,0.28176,0.02,0.70298,0.6512,-0.53731,2.5,8.4573,2.32468,No connected 2-in-a-row,time pressure,26,5,,5.0
1580,3.7477,0.001,0.20113,0.01,1.0025,0.19075,0.13392,2.5049,7.377,2.4915100000000003,No connected 2-in-a-row,time pressure,26,1,,10.0
1581,5.1768,0.001,0.44283,0.030596,2.0111,0.67899,0.30061,2.4984,14.993,2.00859,No connected 2-in-a-row,time pressure,26,2,,10.0
1582,3.0,0.001,0.22271,0.02,1.0,0.46021,0.3,2.5,15.0,2.15749,No connected 2-in-a-row,time pressure,26,3,,10.0
1583,4.1884,0.001,0.29744,0.029275,0.98422,0.53977,0.11858,5.0318,14.855,2.47904,No connected 2-in-a-row,time pressure,26,4,,10.0
1584,7.5,0.013566,0.20829,0.023822,1.0,0.58444,0.27742,3.5994,6.4469,2.81266,No connected 2-in-a-row,time pressure,26,5,,10.0
1585,3.0,0.011667,0.2,0.025915,0.5,0.8,0.5,3.3479,15.0,2.39525,No connected 2-in-a-row,time pressure,26,1,,20.0
1586,4.6612,0.0044103,0.25785,0.018333,1.0729,0.52118,0.12713,2.4377,14.333,2.86092,No connected 2-in-a-row,time pressure,26,2,,20.0
1587,3.0,0.01,0.2586,0.03,1.0,0.8,0.3,2.5,18.333,2.38324,No connected 2-in-a-row,time pressure,26,3,,20.0
1588,5.0,0.02,0.2,0.02,1.0,0.8,0.3,2.5,15.0,2.7233999999999994,No connected 2-in-a-row,time pressure,26,4,,20.0
1589,3.1933,0.001,0.30504,0.019558,1.1553,0.72658,0.18212,2.5486,14.952,2.3063,No connected 2-in-a-row,time pressure,26,5,,20.0
1590,3.1729,0.001,0.18179,0.020951,0.66333,0.84279,0.26909,1.7955,6.4098,1.9108399999999996,No connected 2-in-a-row,time pressure,27,1,,5.0
1591,4.9681,0.001,0.4086,0.056905,1.0329,0.92803,0.29982,2.822,12.093,2.2581599999999993,No connected 2-in-a-row,time pressure,27,2,,5.0
1592,3.68,0.005,0.2,0.01,1.0185,0.8,0.21181,2.051,20.0,1.8852499999999999,No connected 2-in-a-row,time pressure,27,3,,5.0
1593,5.8009,0.0014528,0.54635,0.019812,1.0666,1.1794,0.29388,2.5038,29.849,2.4450399999999997,No connected 2-in-a-row,time pressure,27,4,,5.0
1594,6.8368,0.01,0.34537,0.10456,1.0,0.99999,0.3,2.5,15.0,2.2841,No connected 2-in-a-row,time pressure,27,5,,5.0
1595,4.1833,0.015,0.42706,0.015,1.0,1.0,0.15673,3.1667,15.0,2.6113299999999997,No connected 2-in-a-row,time pressure,27,1,,10.0
1596,3.4034,0.001,0.49828,0.018382,0.95107,0.89673,0.24354,4.1803,28.825,2.36498,No connected 2-in-a-row,time pressure,27,2,,10.0
1597,3.0,0.001,0.30077,0.011633,1.0,0.8,0.5,2.5,6.4737,2.29536,No connected 2-in-a-row,time pressure,27,3,,10.0
1598,3.975,0.001,0.4,0.01,1.4375,1.1316,-0.025,3.375,19.0,2.61433,No connected 2-in-a-row,time pressure,27,4,,10.0
1599,3.0,0.008001,0.68651,0.01,1.5,0.79933,0.3,3.5,15.0,2.23395,No connected 2-in-a-row,time pressure,27,5,,10.0
1600,3.0,0.001,0.48312,0.02,1.0,0.62579,0.4,3.5,6.1514,2.66449,No connected 2-in-a-row,time pressure,27,1,,20.0
1601,3.147,0.001,0.4,0.03,1.2246,1.0667,0.3,2.5,15.0,2.36007,No connected 2-in-a-row,time pressure,27,2,,20.0
1602,2.7931,0.001,0.33566,0.020056,1.0675,0.55485,0.29673,2.5105,14.411,2.76097,No connected 2-in-a-row,time pressure,27,3,,20.0
1603,2.9705,0.010288,0.58368,0.029395,1.2767,0.81361,0.38689,3.298,-133.91,2.3316799999999995,No connected 2-in-a-row,time pressure,27,4,,20.0
1604,4.9999,0.001,0.71112,0.01,1.0866,0.8,-6.0555e-06,3.5,-8.1049,2.54057,No connected 2-in-a-row,time pressure,27,5,,20.0
1605,3.0,0.0093929,0.72495,0.02,1.3744,0.8,0.3,2.5,-54.87,3.04624,No connected 2-in-a-row,time pressure,28,1,,5.0
1606,7.3549,0.010019,0.73507,0.022453,2.1973,0.69025,0.39449,3.4976,-1983.3,2.3584700000000005,No connected 2-in-a-row,time pressure,28,2,,5.0
1607,9.9999,0.0076247,0.34221,0.027968,1.0943,0.98686,0.42229,2.8633,-11.172,3.4887500000000005,No connected 2-in-a-row,time pressure,28,3,,5.0
1608,3.0,0.02,0.2,0.02,1.2298,0.69877,0.3,0.74478,-106.89,2.6112100000000003,No connected 2-in-a-row,time pressure,28,4,,5.0
1609,6.6633,0.0098482,0.1901,0.02106,0.9274,0.72328,0.35541,2.3508,-58.677,2.6135099999999998,No connected 2-in-a-row,time pressure,28,5,,5.0
1610,5.0,0.0055,0.49918,0.022089,1.0,0.8,0.3,2.5,-135.0,2.52677,No connected 2-in-a-row,time pressure,28,1,,10.0
1611,10.0,0.001,0.34569,0.026824,1.7879,0.99897,-0.00051548,1.0639,-6.5998,2.54637,No connected 2-in-a-row,time pressure,28,2,,10.0
1612,2.6802,0.0021435,0.74107,0.029303,1.3251,1.2229,0.43624,1.6777,15.066,2.4681,No connected 2-in-a-row,time pressure,28,3,,10.0
1613,2.9979,0.0099665,0.70597,0.020199,1.0468,1.01,0.30647,2.4826,14.92,3.0953499999999994,No connected 2-in-a-row,time pressure,28,4,,10.0
1614,2.5966,0.015812,0.67541,0.029976,1.0321,0.76312,0.12252,2.4283,29.672,2.91135,No connected 2-in-a-row,time pressure,28,5,,10.0
1615,2.9829,0.0059466,0.62905,0.023864,1.5232,1.6402,-59.466,1.4441,15.358,2.58785,No connected 2-in-a-row,time pressure,28,1,,20.0
1616,5.0,0.005,0.52858,0.02,1.0,0.8,0.0,2.5,-38.315,2.2346999999999997,No connected 2-in-a-row,time pressure,28,2,,20.0
1617,5.0,0.0079013,0.34773,0.02,1.0907,0.8,0.3,2.5,-19.121,2.7329999999999997,No connected 2-in-a-row,time pressure,28,3,,20.0
1618,2.3419,0.02,0.67669,0.028146,1.1324,1.1111,-0.20665,2.5,5.7684,2.58141,No connected 2-in-a-row,time pressure,28,4,,20.0
1619,7.4002,0.02,0.2,0.02,1.4068,1.6,0.0,2.5,15.0,2.7551599999999996,No connected 2-in-a-row,time pressure,28,5,,20.0
1620,5.0,0.001,0.6,0.02,1.0,0.8,0.3,2.5,20.0,2.22315,No connected 2-in-a-row,time pressure,29,1,,5.0
1621,4.9937,0.004983,0.20066,0.019958,1.2922,0.79809,0.30138,2.4963,15.017,1.84982,No connected 2-in-a-row,time pressure,29,2,,5.0
1622,4.8276,0.0062316,0.1026,0.020011,0.96941,0.82899,0.15957,2.5028,15.0,2.3430500000000003,No connected 2-in-a-row,time pressure,29,3,,5.0
1623,3.9152,0.0045431,0.1776,0.022669,0.96096,0.67987,0.21324,2.2664,13.932,2.0670300000000004,No connected 2-in-a-row,time pressure,29,4,,5.0
