,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
544,7.4252,0.0037108,0.078469,0.01,0.55383,0.70311,1.2925,7.2422,29.922,1.6413200000000003,No unconnected 2-in-a-row,learning,4,5,4.0,
545,7.0,0.001,0.2,0.02,1.0,0.33758,1.0,3.668,30.0,1.5441399999999998,No unconnected 2-in-a-row,learning,4,1,5.0,
546,10.0,0.001,0.20015,0.020062,1.0027,0.80281,0.99688,4.3567,14.975,1.5209800000000002,No unconnected 2-in-a-row,learning,4,2,5.0,
547,4.9967,0.002013,0.2021,0.01,0.9943,0.80585,1.0065,3.6619,14.948,1.67775,No unconnected 2-in-a-row,learning,4,3,5.0,
548,5.3729,0.0047778,0.078704,0.020556,1.0243,0.71768,0.85923,3.706,14.778,1.9692599999999998,No unconnected 2-in-a-row,learning,4,4,5.0,
549,7.0,0.001,0.1,0.02,0.51008,0.8,0.99999,5.0,7.9628,1.42237,No unconnected 2-in-a-row,learning,4,5,5.0,
550,3.0133,0.0044091,0.073167,0.031032,0.48621,0.73564,1.0083,5.6657,33.33,1.4391500000000002,No unconnected 2-in-a-row,learning,5,1,1.0,
551,7.5552,0.0043327,0.0,0.018335,0.54869,0.72489,1.1583,4.425,19.084,1.8779800000000002,No unconnected 2-in-a-row,learning,5,2,1.0,
552,3.3799,0.001,0.076509,0.01,0.73224,0.825,0.99548,4.0084,13.024,1.6782799999999998,No unconnected 2-in-a-row,learning,5,3,1.0,
553,2.1225,0.001,0.0,0.029982,1.0,0.79979,1.0,3.5,20.0,1.6494799999999998,No unconnected 2-in-a-row,learning,5,4,1.0,
554,2.489,0.0078468,0.022721,0.01,0.58088,0.6847,1.0871,5.0416,25.083,1.48101,No unconnected 2-in-a-row,learning,5,5,1.0,
555,10.0,0.0032548,0.20307,0.032084,0.73983,1.0818,0.95709,4.8067,10.381,1.5457300000000003,No unconnected 2-in-a-row,learning,5,1,2.0,
556,7.3804,0.001,0.19314,0.01,0.76997,0.90474,0.91247,3.7109,17.48,1.8201899999999998,No unconnected 2-in-a-row,learning,5,2,2.0,
557,10.0,0.009662,0.21575,0.020788,0.72826,1.294,0.96062,5.2298,19.586,1.23929,No unconnected 2-in-a-row,learning,5,3,2.0,
558,4.0973,0.001,0.14722,0.020235,0.50135,1.0118,0.70089,3.7169,15.094,1.4041200000000003,No unconnected 2-in-a-row,learning,5,4,2.0,
559,5.0,0.005,0.083333,0.02,0.5,1.0733,1.0667,2.903,20.0,1.7369499999999998,No unconnected 2-in-a-row,learning,5,5,2.0,
560,3.8327,0.001,0.19749,0.020054,0.9945,0.80565,0.57213,3.9586,9.6532,1.51579,No unconnected 2-in-a-row,learning,5,1,3.0,
561,2.8893,0.001,0.2,0.02,0.99482,0.81896,1.0,3.8889,17.778,1.5342500000000001,No unconnected 2-in-a-row,learning,5,2,3.0,
562,3.3142,0.001,0.15071,0.027363,0.86225,1.0179,0.8555,4.8054,215.8,1.2080199999999999,No unconnected 2-in-a-row,learning,5,3,3.0,
563,4.4595,0.001,0.11144,0.019167,0.90639,1.1044,0.27,3.2604,8.0057,1.66817,No unconnected 2-in-a-row,learning,5,4,3.0,
564,7.7666,0.001,0.30556,0.019815,0.55462,1.0211,0.94751,4.6458,6.416,1.78399,No unconnected 2-in-a-row,learning,5,5,3.0,
565,7.0,0.0014224,0.041236,0.033427,0.91543,0.8,1.0667,3.6214,15.0,1.8310099999999998,No unconnected 2-in-a-row,learning,5,1,4.0,
566,9.9999,0.001,0.12975,0.018046,0.47707,0.91852,1.298,3.2402,8.6868,1.32141,No unconnected 2-in-a-row,learning,5,2,4.0,
567,8.227,0.0021617,0.20163,0.045066,0.49902,1.0831,1.4115,3.4909,19.967,1.34896,No unconnected 2-in-a-row,learning,5,3,4.0,
568,9.9999,0.0067486,0.13473,0.01,0.5,1.084,1.0371,3.5,15.0,1.3515,No unconnected 2-in-a-row,learning,5,4,4.0,
569,7.0153,0.001,0.10282,0.019418,0.62767,1.0805,1.1061,3.3878,15.567,1.3485,No unconnected 2-in-a-row,learning,5,5,4.0,
570,3.0033,0.0036667,0.10683,0.016122,0.48475,0.8006,1.1567,3.1985,10.009,1.82625,No unconnected 2-in-a-row,learning,5,1,5.0,
571,3.8506,0.0075999,0.09746,0.017399,0.50659,1.0251,0.99632,3.4435,14.799,1.9383299999999999,No unconnected 2-in-a-row,learning,5,2,5.0,
572,10.0,0.001,0.2,0.02,1.0,0.8,0.968,2.5,4.8636,1.40391,No unconnected 2-in-a-row,learning,5,3,5.0,
573,3.3897,0.0014445,0.10578,0.02,0.43314,0.8,1.0,2.5,7.5167,1.4781900000000001,No unconnected 2-in-a-row,learning,5,4,5.0,
574,2.9796,0.001,0.087535,0.015252,0.34819,0.72989,1.0256,2.9154,11.203,1.47913,No unconnected 2-in-a-row,learning,5,5,5.0,
575,4.0917,0.0043032,0.29063,0.033475,1.0277,0.39832,0.79276,2.8314,14.964,2.2118900000000004,No unconnected 2-in-a-row,learning,6,1,1.0,
576,2.8389,0.02,0.4,0.02,1.0881,0.8,1.0,2.5,15.0,2.2955099999999997,No unconnected 2-in-a-row,learning,6,2,1.0,
577,4.4248,0.0099739,0.20058,0.019982,0.99873,0.80081,0.75839,2.4975,15.007,2.1707599999999996,No unconnected 2-in-a-row,learning,6,3,1.0,
578,2.516,0.0053516,0.42357,0.015035,0.60692,0.56115,1.2257,4.5656,24.206,2.26527,No unconnected 2-in-a-row,learning,6,4,1.0,
579,5.0,0.001,0.6,0.021815,1.1588,0.8,1.0667,3.3333,15.0,2.39401,No unconnected 2-in-a-row,learning,6,5,1.0,
580,6.7087,0.001,0.29034,0.03,1.0,0.72028,0.8,3.5,15.0,2.25154,No unconnected 2-in-a-row,learning,6,1,2.0,
581,3.1869,0.001,0.29439,0.016141,0.83118,0.5124,0.98351,3.9341,13.456,1.8301500000000002,No unconnected 2-in-a-row,learning,6,2,2.0,
582,5.102,0.0027365,0.23043,0.036158,1.0534,0.71479,0.74669,3.8643,13.123,2.05627,No unconnected 2-in-a-row,learning,6,3,2.0,
583,4.8171,0.001,0.2147,0.02,0.99999,0.69188,0.1736,3.3333,15.0,2.0295300000000003,No unconnected 2-in-a-row,learning,6,4,2.0,
584,4.4847,0.001,0.31667,0.01,1.0,0.73933,0.8,3.5,8.5704,2.03436,No unconnected 2-in-a-row,learning,6,5,2.0,
585,3.4114,0.001,0.28949,0.018378,0.99162,0.82257,0.77743,2.4561,14.799,1.7337,No unconnected 2-in-a-row,learning,6,1,3.0,
586,3.0,0.001,0.1,0.01,1.0,0.8,0.88602,2.5,30.0,1.85962,No unconnected 2-in-a-row,learning,6,2,3.0,
587,2.5651,0.001,0.10066,0.018574,0.62876,0.80236,0.99849,3.3358,9.9818,1.2825099999999998,No unconnected 2-in-a-row,learning,6,3,3.0,
588,2.5053,0.01,0.10732,0.02,0.64774,0.8,1.0,5.0,20.0,1.74614,No unconnected 2-in-a-row,learning,6,4,3.0,
589,2.55,0.001,0.2,0.01,1.0,0.8,1.2266,2.5,15.0,1.7464000000000002,No unconnected 2-in-a-row,learning,6,5,3.0,
590,4.2408,0.001853,0.2709,0.01,0.97855,0.90438,0.91933,2.5,17.695,1.8525500000000001,No unconnected 2-in-a-row,learning,6,1,4.0,
591,4.5518,0.001,0.3994,0.02,0.95833,1.0667,1.0582,3.3333,15.0,1.77789,No unconnected 2-in-a-row,learning,6,2,4.0,
592,4.5947,0.0023536,0.39338,0.0354,0.93744,1.2724,0.79336,3.0427,13.92,1.7446900000000003,No unconnected 2-in-a-row,learning,6,3,4.0,
593,3.7699,0.0023273,0.19533,0.019591,0.59199,1.0039,0.75802,2.7316,7.1248,1.92987,No unconnected 2-in-a-row,learning,6,4,4.0,
594,5.275,0.001,0.28547,0.015737,1.0512,1.156,1.1111,3.3333,15.0,1.9687399999999997,No unconnected 2-in-a-row,learning,6,5,4.0,
595,3.0,0.001,0.34165,0.02,1.0,0.8,0.86841,3.4086,15.0,1.5516900000000002,No unconnected 2-in-a-row,learning,6,1,5.0,
596,2.5164,0.001,0.10001,0.036932,0.48604,1.0001,1.0002,2.5003,20.377,2.10299,No unconnected 2-in-a-row,learning,6,2,5.0,
597,3.0,0.001,0.2,0.028148,0.9238,0.8,1.0,2.6603,20.0,1.9990199999999998,No unconnected 2-in-a-row,learning,6,3,5.0,
598,2.4987,0.0034802,0.10194,0.020007,0.4138,1.1362,1.0003,2.7772,36.302,1.8000599999999998,No unconnected 2-in-a-row,learning,6,4,5.0,
599,7.4303,0.001,0.17538,0.045295,0.47976,0.79462,0.99402,3.418,18.516,1.9013300000000002,No unconnected 2-in-a-row,learning,6,5,5.0,
600,5.2616,0.001,0.34535,0.02,1.0,0.4,0.62186,3.3333,20.0,1.67558,No unconnected 2-in-a-row,learning,7,1,1.0,
601,5.8333,0.001,0.3,0.02,0.87499,0.55124,1.0,5.0,20.0,2.12913,No unconnected 2-in-a-row,learning,7,2,1.0,
602,3.0,0.001,0.25992,0.04,0.25,0.61802,0.8,3.4707,10.0,1.9098399999999998,No unconnected 2-in-a-row,learning,7,3,1.0,
603,3.0161,0.001,0.28231,0.021851,0.50414,0.39421,0.76455,3.5186,15.066,2.12044,No unconnected 2-in-a-row,learning,7,4,1.0,
604,4.9505,0.001,0.22931,0.02,1.0,0.4,0.20555,3.5,20.0,2.44398,No unconnected 2-in-a-row,learning,7,5,1.0,
605,4.8539,0.001,0.28026,0.01,1.0001,0.79989,0.37403,2.8206,14.999,1.9995999999999998,No unconnected 2-in-a-row,learning,7,1,2.0,
606,3.4031,0.001,0.3518,0.02,0.53069,0.47842,1.0,4.6667,20.0,1.66965,No unconnected 2-in-a-row,learning,7,2,2.0,
607,4.7603,0.0017498,0.28701,0.01,0.66511,0.78862,0.78442,3.31,20.887,1.8163699999999998,No unconnected 2-in-a-row,learning,7,3,2.0,
608,4.5595,0.001,0.1727,0.015456,0.78125,0.62885,0.58464,4.2498,32.0,2.1195099999999996,No unconnected 2-in-a-row,learning,7,4,2.0,
609,1.3731,0.0024489,0.18488,0.014726,0.52584,0.797,0.95245,3.5853,16.877,1.9674,No unconnected 2-in-a-row,learning,7,5,2.0,
610,5.1296,0.001,0.3,0.02,1.0,1.0,1.0,2.5,15.0,2.0958099999999997,No unconnected 2-in-a-row,learning,7,1,3.0,
611,6.0171,0.001,0.16899,0.01531,1.291,1.2522,0.074928,2.0587,27.983,1.55778,No unconnected 2-in-a-row,learning,7,2,3.0,
612,5.0,0.001,0.2,0.018544,1.0,0.8,0.64761,2.5,15.0,1.7542200000000001,No unconnected 2-in-a-row,learning,7,3,3.0,
613,5.8812,0.001,0.26006,0.01,0.99247,0.81148,0.4372,3.4729,18.7,2.02032,No unconnected 2-in-a-row,learning,7,4,3.0,
614,5.85,0.001,0.3,0.028889,1.0,0.88889,0.8,3.5,11.667,1.50315,No unconnected 2-in-a-row,learning,7,5,3.0,
615,5.2353,0.001,0.40463,0.018359,0.88164,0.74417,0.8328,5.8336,19.35,1.86131,No unconnected 2-in-a-row,learning,7,1,4.0,
616,5.0,0.001,0.53957,0.01,0.875,0.8,0.90085,3.5,15.0,2.0141400000000003,No unconnected 2-in-a-row,learning,7,2,4.0,
617,8.0515,0.0025099,0.4,0.014813,1.0,0.90872,0.91628,3.8889,10.216,1.8639700000000001,No unconnected 2-in-a-row,learning,7,3,4.0,
618,6.9853,0.001,0.42516,0.01,1.023,0.65691,0.75213,3.831,15.335,1.8044700000000002,No unconnected 2-in-a-row,learning,7,4,4.0,
619,5.3279,0.001,0.19997,0.019999,1.0464,0.79999,0.59523,2.5001,15.001,2.28078,No unconnected 2-in-a-row,learning,7,5,4.0,
620,6.6257,0.001,0.2,0.02,1.0438,0.40828,0.88101,2.5,15.0,2.3453399999999998,No unconnected 2-in-a-row,learning,7,1,5.0,
621,7.0,0.0087351,0.2,0.03,1.0546,0.73396,0.09351,5.0,7.8342,2.12774,No unconnected 2-in-a-row,learning,7,2,5.0,
622,7.0,0.001,0.1,0.03,1.0,0.61181,-0.13407,3.5,15.0,2.08467,No unconnected 2-in-a-row,learning,7,3,5.0,
623,10.0,0.0056798,0.29975,0.013337,1.501,0.65548,0.56349,3.5026,14.991,2.1795299999999997,No unconnected 2-in-a-row,learning,7,4,5.0,
624,6.0975,0.001,0.20017,0.018072,1.8141,0.77394,0.40417,2.1326,9.0565,1.88384,No unconnected 2-in-a-row,learning,7,5,5.0,
625,2.9985,0.011683,0.20005,0.019985,0.99932,0.7993,0.59355,2.5014,15.006,2.48124,No unconnected 2-in-a-row,learning,8,1,1.0,
626,4.7868,0.018845,0.56436,0.03866,1.0168,0.45673,0.87671,3.1187,16.444,2.58518,No unconnected 2-in-a-row,learning,8,2,1.0,
627,5.209,0.020402,0.19577,0.021566,0.99074,0.49694,1.0106,2.5185,14.915,2.5321800000000003,No unconnected 2-in-a-row,learning,8,3,1.0,
628,0.1,0.005,0.28333,0.02,0.5,0.41851,0.51376,3.7037,15.0,2.64227,No unconnected 2-in-a-row,learning,8,4,1.0,
629,3.55,0.013492,0.33866,0.02143,1.0692,0.4,0.8,2.5,15.0,2.45268,No unconnected 2-in-a-row,learning,8,5,1.0,
630,4.4083,0.001,0.3785,0.022378,0.96864,0.76957,0.03069,3.4194,26.29,2.1149600000000004,No unconnected 2-in-a-row,learning,8,1,2.0,
631,5.0,0.001,0.29884,0.01788,1.0,0.66502,0.56648,3.5037,13.565,2.43865,No unconnected 2-in-a-row,learning,8,2,2.0,
632,0.71538,0.01,0.2,0.02,0.5,0.6345,0.8,3.5,26.667,2.27426,No unconnected 2-in-a-row,learning,8,3,2.0,
633,4.8149,0.0047778,0.31067,0.02,0.9468,0.57863,0.70656,3.5,20.0,2.0499,No unconnected 2-in-a-row,learning,8,4,2.0,
634,2.8245,0.001,0.20813,0.023047,0.25,0.80707,1.0293,2.5721,12.88,2.24153,No unconnected 2-in-a-row,learning,8,5,2.0,
635,7.1617,0.010263,0.21095,0.018294,0.65926,0.76315,0.28175,2.4744,-3.2013,2.32881,No unconnected 2-in-a-row,learning,8,1,3.0,
636,9.0,0.0050081,0.30108,0.020026,0.50698,0.97894,0.045939,3.0533,14.99,2.00895,No unconnected 2-in-a-row,learning,8,2,3.0,
637,3.3615,0.001,0.2,0.02,0.43109,0.95149,-0.2632,4.6667,3.044,2.38509,No unconnected 2-in-a-row,learning,8,3,3.0,
638,4.0695,0.005,0.2,0.02,0.5,1.0,0.052019,2.5,16.667,2.01159,No unconnected 2-in-a-row,learning,8,4,3.0,
639,2.3159,0.001,0.31084,0.028748,0.38744,0.88889,-0.15534,3.8693,33.333,1.9444599999999999,No unconnected 2-in-a-row,learning,8,5,3.0,
640,4.7918,0.001,0.36321,0.013333,1.0,1.0667,-0.0069775,3.7037,33.333,1.83083,No unconnected 2-in-a-row,learning,8,1,4.0,
641,5.0,0.001,0.44778,0.025013,0.75182,0.8,0.0018946,4.1357,9.817,2.23395,No unconnected 2-in-a-row,learning,8,2,4.0,
642,4.5336,0.001,0.36777,0.025482,1.0706,0.93056,0.23397,2.6977,9.3787,1.97986,No unconnected 2-in-a-row,learning,8,3,4.0,
643,5.0002,0.0035404,0.37005,0.020001,0.49997,0.79994,-0.20487,7.0002,20.0,2.21383,No unconnected 2-in-a-row,learning,8,4,4.0,
644,2.9996,0.001,0.3,0.01,0.49995,1.0,-0.02387,4.9996,11.536,2.1471899999999997,No unconnected 2-in-a-row,learning,8,5,4.0,
645,3.7042,0.001,0.41233,0.023333,0.5,0.8,1.0,3.5,18.333,2.25401,No unconnected 2-in-a-row,learning,8,1,5.0,
646,4.2865,0.001,0.23677,0.016607,0.25,1.0,0.80007,3.3335,20.001,2.12544,No unconnected 2-in-a-row,learning,8,2,5.0,
647,2.9995,0.001,0.21734,0.020002,0.43859,0.82996,0.67795,2.5006,30.003,2.05783,No unconnected 2-in-a-row,learning,8,3,5.0,
648,2.8979,0.001,0.32073,0.035084,0.43089,0.72351,0.8,3.5,15.0,1.82152,No unconnected 2-in-a-row,learning,8,4,5.0,
649,5.9877,0.001,0.2,0.039987,0.25,0.8672,0.42185,3.6593,53.395,2.0965599999999998,No unconnected 2-in-a-row,learning,8,5,5.0,
650,7.0253,0.0057294,0.2987,0.016688,1.1458,0.90404,0.75326,2.9448,-133.03,2.0990100000000003,No unconnected 2-in-a-row,learning,9,1,1.0,
651,7.436,0.0066072,0.40063,0.041647,1.1993,0.85652,0.93455,4.1435,-270.42,2.34963,No unconnected 2-in-a-row,learning,9,2,1.0,
652,3.0,0.003,0.4,0.02,1.0,0.63354,1.0,3.5,15.0,2.1814799999999996,No unconnected 2-in-a-row,learning,9,3,1.0,
653,3.0,0.005,0.4,0.024376,0.99999,0.8,0.5912,5.0,20.0,2.78774,No unconnected 2-in-a-row,learning,9,4,1.0,
654,4.6179,0.001,0.42166,0.02,1.0018,0.5106,1.0,5.1852,-84.884,2.64226,No unconnected 2-in-a-row,learning,9,5,1.0,
655,6.232,0.0055413,0.41031,0.023963,1.0658,1.4936,0.86066,6.8299,-14.769,1.72937,No unconnected 2-in-a-row,learning,9,1,2.0,
656,3.1592,0.001,0.33631,0.037909,0.45919,0.92682,0.98174,7.1837,-135.65,2.0618299999999996,No unconnected 2-in-a-row,learning,9,2,2.0,
657,3.5012,0.0039352,0.30023,0.035518,1.1653,1.0642,0.93574,4.4503,0.013163,1.76174,No unconnected 2-in-a-row,learning,9,3,2.0,
658,2.8575,0.001,0.43142,0.09,1.0,1.1672,1.0667,4.6667,-58.274,1.8195700000000001,No unconnected 2-in-a-row,learning,9,4,2.0,
659,3.0,0.0042232,0.41539,0.02,1.0208,0.8,1.0,4.8826,-156.89,1.84131,No unconnected 2-in-a-row,learning,9,5,2.0,
660,2.8051,0.0064767,0.48069,0.021534,1.0,0.8,1.0,5.0,10.647,2.19186,No unconnected 2-in-a-row,learning,9,1,3.0,
661,3.1416,0.011667,0.55,0.02,1.0,1.0173,1.0,19.318,15.0,1.9467199999999998,No unconnected 2-in-a-row,learning,9,2,3.0,
662,1.9855,0.0064552,0.35813,0.021345,0.57633,1.011,0.78361,29.621,16.731,1.8225000000000002,No unconnected 2-in-a-row,learning,9,3,3.0,
663,3.1335,0.010667,0.59999,0.049999,0.56249,1.25,1.5,17.855,2.355,1.76936,No unconnected 2-in-a-row,learning,9,4,3.0,
664,2.8389,0.001,0.48613,0.01,1.2119,1.1902,1.0,4.1995,-1785.0,1.81766,No unconnected 2-in-a-row,learning,9,5,3.0,
665,10.0,0.001,0.28351,0.026667,1.0,0.87048,1.0,4.2429,-100.0,1.8419899999999998,No unconnected 2-in-a-row,learning,9,1,4.0,
666,3.975,0.001,0.39488,0.03,0.43213,0.5,0.35,8.125,-8.2339,1.75602,No unconnected 2-in-a-row,learning,9,2,4.0,
667,3.2412,0.005057,0.35495,0.032551,1.0561,0.68631,0.89094,4.9509,-181.33,1.78663,No unconnected 2-in-a-row,learning,9,3,4.0,
668,8.9416,0.0016665,0.28514,0.035009,1.729,0.40012,0.58493,2.4997,-46.715,2.02908,No unconnected 2-in-a-row,learning,9,4,4.0,
669,3.0101,0.001926,0.19793,0.089876,1.0063,0.65237,0.99484,3.4884,14.959,1.94401,No unconnected 2-in-a-row,learning,9,5,4.0,
670,2.9241,0.001,0.39744,0.01874,0.25,0.60958,1.3407,17.828,-17.64,1.80438,No unconnected 2-in-a-row,learning,9,1,5.0,
671,2.8926,0.0051852,0.24444,0.023902,1.037,0.36282,0.97357,4.1667,-8.2879,1.86997,No unconnected 2-in-a-row,learning,9,2,5.0,
672,2.8781,0.0037026,0.3717,0.020547,1.0159,0.18862,0.85625,5.1094,-274.33,1.6534,No unconnected 2-in-a-row,learning,9,3,5.0,
673,4.017,0.001115,0.0,0.12656,1.1192,0.41232,1.2477,4.6479,-110.54,1.9760000000000002,No unconnected 2-in-a-row,learning,9,4,5.0,
674,10.0,0.001,0.20755,0.042616,0.5063,0.83306,2.0675,20.481,-29.635,1.8964400000000001,No unconnected 2-in-a-row,learning,9,5,5.0,
675,7.7285,0.0032433,0.21477,0.01,0.94529,0.65203,0.86228,3.6067,8.7975,1.63812,No unconnected 2-in-a-row,learning,10,1,1.0,
676,7.0,0.005,0.2,0.02,1.0,0.8,1.0,2.5,15.0,2.4054399999999996,No unconnected 2-in-a-row,learning,10,2,1.0,
677,5.0,0.005,0.1,0.01,1.0,0.4,1.0,3.5,15.0,1.6956099999999998,No unconnected 2-in-a-row,learning,10,3,1.0,
678,5.0,0.005,0.2,0.01,1.0,0.8,1.0,5.0,15.0,1.6644999999999999,No unconnected 2-in-a-row,learning,10,4,1.0,
679,7.0269,0.0050473,0.16705,0.019519,1.205,0.52856,1.2213,3.7166,14.945,2.10226,No unconnected 2-in-a-row,learning,10,5,1.0,
680,3.0682,0.001,0.20135,0.029827,0.78247,1.156,0.96499,2.5612,14.72,1.82594,No unconnected 2-in-a-row,learning,10,1,2.0,
681,2.1405,0.001,0.099999,0.022919,0.58333,0.8,1.0943,2.1346,15.0,1.79088,No unconnected 2-in-a-row,learning,10,2,2.0,
682,3.0027,0.001,0.20004,0.01,0.87472,0.79874,0.99892,2.5002,15.011,1.81974,No unconnected 2-in-a-row,learning,10,3,2.0,
683,5.6525,0.001,0.20596,0.02,1.1016,0.8,1.149,3.3333,15.0,1.83593,No unconnected 2-in-a-row,learning,10,4,2.0,
684,4.0985,0.001,0.2,0.03,0.78766,0.8,1.0,2.5,15.0,1.48234,No unconnected 2-in-a-row,learning,10,5,2.0,
685,4.7209,0.003795,0.20455,0.01,1.1657,1.1431,1.1001,2.9876,9.3004,1.7166000000000001,No unconnected 2-in-a-row,learning,10,1,3.0,
686,6.0,0.005,0.2,0.02,0.95833,1.0667,1.0028,3.3334,20.0,1.70674,No unconnected 2-in-a-row,learning,10,2,3.0,
687,4.094,0.001,0.23165,0.032461,0.81591,1.1734,1.2046,2.6898,9.5038,1.4898000000000002,No unconnected 2-in-a-row,learning,10,3,3.0,
688,6.4291,0.0015633,0.19942,0.014896,1.2897,0.7921,1.0102,3.7233,14.917,1.9059800000000002,No unconnected 2-in-a-row,learning,10,4,3.0,
689,5.634,0.001,0.20937,0.020092,1.004,0.80415,1.1466,2.4919,14.963,1.76219,No unconnected 2-in-a-row,learning,10,5,3.0,
690,4.6612,0.001,0.14213,0.019009,1.1084,0.8,0.8931,3.3886,26.667,1.4583299999999997,No unconnected 2-in-a-row,learning,10,1,4.0,
691,5.5085,0.0023333,0.10453,0.01,1.0703,0.86192,0.99999,3.5,15.0,1.47817,No unconnected 2-in-a-row,learning,10,2,4.0,
692,7.0,0.001,0.2,0.021466,1.0809,0.8,1.0,3.5,15.0,1.67377,No unconnected 2-in-a-row,learning,10,3,4.0,
693,7.0566,0.001,0.19619,0.016667,1.0023,0.81892,0.95455,3.5679,13.301,1.57223,No unconnected 2-in-a-row,learning,10,4,4.0,
694,8.0,0.001,0.2,0.02,1.0245,0.8,1.0,2.5,15.0,1.6494900000000001,No unconnected 2-in-a-row,learning,10,5,4.0,
695,7.0,0.004,0.2,0.04,1.0,0.8,1.0,4.376,15.0,1.5346800000000003,No unconnected 2-in-a-row,learning,10,1,5.0,
696,10.0,0.005,0.4,0.02,1.0,1.0667,1.0,5.2561,15.0,1.517,No unconnected 2-in-a-row,learning,10,2,5.0,
697,7.0,0.001,0.4,0.02,1.0,0.8,1.0667,5.0,20.0,1.5016,No unconnected 2-in-a-row,learning,10,3,5.0,
698,3.525,0.01,0.1,0.019902,0.91745,1.0,0.8,3.5,20.0,1.69549,No unconnected 2-in-a-row,learning,10,4,5.0,
699,3.3558,0.0046134,0.030621,0.02,0.55367,0.7045,1.0,5.0,15.0,1.74018,No unconnected 2-in-a-row,learning,10,5,5.0,
700,0.1,0.023973,0.28271,0.024042,0.47344,0.42994,0.70195,2.1382,20.332,2.83705,No unconnected 2-in-a-row,learning,11,1,1.0,
701,6.3938,0.022633,0.23242,0.020122,1.0491,0.30455,0.74256,2.9076,25.59,2.59578,No unconnected 2-in-a-row,learning,11,2,1.0,
702,7.1154,0.0097249,0.59506,0.019543,0.96569,-0.42076,1.0832,3.6872,29.334,2.6365600000000002,No unconnected 2-in-a-row,learning,11,3,1.0,
703,4.9182,0.019613,0.71332,0.019797,0.60421,-0.46224,0.97228,3.3818,14.778,2.59788,No unconnected 2-in-a-row,learning,11,4,1.0,
704,7.0,0.02,0.51169,0.022612,1.0,0.43494,1.3333,2.5,15.0,2.46726,No unconnected 2-in-a-row,learning,11,5,1.0,
705,4.2625,0.0012222,0.32452,0.01,0.63475,0.575,0.27763,4.1042,17.0,2.2655300000000005,No unconnected 2-in-a-row,learning,11,1,2.0,
706,5.9012,0.0057778,0.26806,0.02,0.25,0.88889,0.52664,6.186,17.222,2.3794999999999997,No unconnected 2-in-a-row,learning,11,2,2.0,
707,5.0,0.001,0.55,0.02,0.75,0.77419,1.0,2.5,15.0,2.11112,No unconnected 2-in-a-row,learning,11,3,2.0,
708,4.7153,0.0099411,0.19747,0.019873,0.49683,1.0063,0.79475,4.9889,20.051,2.03953,No unconnected 2-in-a-row,learning,11,4,2.0,
709,5.0,0.001,0.4,0.01722,0.99999,0.69463,0.56562,3.3334,15.0,2.0482,No unconnected 2-in-a-row,learning,11,5,2.0,
710,2.9522,0.001,0.2,0.055802,0.5992,0.78177,1.0,2.792,17.222,2.0561499999999997,No unconnected 2-in-a-row,learning,11,1,3.0,
711,5.7359,0.0058333,0.38677,0.01,1.0,1.0667,0.8,3.2778,11.667,2.05548,No unconnected 2-in-a-row,learning,11,2,3.0,
712,2.9113,0.007,0.18034,0.019298,0.99971,0.79922,0.72153,2.4985,77.213,2.23596,No unconnected 2-in-a-row,learning,11,3,3.0,
713,3.0,0.014688,0.2,0.02,0.43932,0.99999,0.8,3.5,40.0,2.20154,No unconnected 2-in-a-row,learning,11,4,3.0,
714,2.0246,0.002,0.2218,0.01,0.5,0.94604,0.8,3.2058,16.667,2.1423599999999996,No unconnected 2-in-a-row,learning,11,5,3.0,
715,3.3284,0.001,0.2676,0.03,0.51504,1.0,0.88877,3.3333,30.0,1.69394,No unconnected 2-in-a-row,learning,11,1,4.0,
716,10.0,0.0039412,0.29209,0.02,1.0,1.1514,1.0,5.0,15.0,2.04086,No unconnected 2-in-a-row,learning,11,2,4.0,
717,1.5406,0.001,0.21479,0.02,0.5,0.96134,0.99999,3.1667,11.667,1.9325599999999998,No unconnected 2-in-a-row,learning,11,3,4.0,
718,5.5277,0.001,0.29831,0.019954,0.90505,1.1598,0.88215,3.3474,20.058,1.86391,No unconnected 2-in-a-row,learning,11,4,4.0,
719,3.0972,0.001,0.34645,0.020011,0.50026,0.93982,0.79952,4.6679,10.017,1.7584300000000002,No unconnected 2-in-a-row,learning,11,5,4.0,
720,4.8646,0.0044492,0.17666,0.011498,0.95817,0.96423,0.9024,2.8532,8.9265,1.78114,No unconnected 2-in-a-row,learning,11,1,5.0,
721,5.0,0.005,0.24848,0.021071,0.68267,1.1997,0.74503,2.5,15.0,2.04853,No unconnected 2-in-a-row,learning,11,2,5.0,
722,5.0,0.002,0.2,0.01,1.0,1.0,1.0,2.5,15.0,1.62642,No unconnected 2-in-a-row,learning,11,3,5.0,
723,4.1074,0.011094,0.16888,0.020031,0.99861,1.7056,0.99977,2.5028,15.013,1.60626,No unconnected 2-in-a-row,learning,11,4,5.0,
724,4.5,0.001,0.20491,0.04,0.77048,0.99999,0.8,2.7899,20.0,1.6218700000000001,No unconnected 2-in-a-row,learning,11,5,5.0,
725,5.0,0.01,0.2,0.04,1.0441,0.66633,1.0,5.0,20.0,1.79452,No unconnected 2-in-a-row,learning,12,1,1.0,
