,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,triangle weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1450,9.9999,0.001,0.23181,0.02,1.0,0.63829,1.0,0.6,2.5,20.0,-0.47422,2.92373,Triangle,time pressure,17,1,,20.0
1451,4.2386,0.01,0.20904,0.02,0.92021,0.8,0.78444,0.4,2.5,15.0,0.0,2.23443,Triangle,time pressure,17,2,,20.0
1452,7.0,0.016429,0.2,0.02,1.0,0.8,0.6876,0.18585,5.0,15.0,-0.48124,2.49583,Triangle,time pressure,17,3,,20.0
1453,5.0,0.010379,0.3,0.01,1.0,0.8,0.8,0.6,1.5,15.0,0.0,1.7630399999999997,Triangle,time pressure,17,4,,20.0
1454,3.4675,0.001,0.29444,0.026387,1.0233,0.3756,0.78495,0.3,2.5,15.0,2.0185e-06,1.72699,Triangle,time pressure,17,5,,20.0
1455,0.1,0.001,0.38177,0.029113,1.0,0.59687,0.55851,0.3,2.5,15.0,0.0,2.67779,Triangle,time pressure,18,1,,5.0
1456,0.1,0.0074434,0.4,0.02,1.0,0.88889,1.0,0.3,3.5,15.0,0.0,2.3409,Triangle,time pressure,18,2,,5.0
1457,0.1,0.0076971,0.2,0.02,1.0221,0.8,0.52685,0.084749,2.5,15.0,-6.0555e-06,1.7591899999999998,Triangle,time pressure,18,3,,5.0
1458,0.1,0.023718,0.25081,0.01746,1.2432,0.68541,0.75912,0.18132,2.7223,16.016,-3.0958e-05,2.42186,Triangle,time pressure,18,4,,5.0
1459,0.64444,0.005,0.2,0.04,1.0,0.8,0.8,0.3,2.8342,15.0,-6.0555e-06,1.8512700000000002,Triangle,time pressure,18,5,,5.0
1460,1.5394,0.012369,0.37606,0.011696,2.1324,0.6853,0.90373,-0.54853,2.6685,17.437,-0.048138,2.32594,Triangle,time pressure,18,1,,10.0
1461,2.3722,0.24948,0.20538,0.018936,1.2777,0.37585,0.98056,0.085293,4.4464,12.423,0.00040783,2.4864800000000002,Triangle,time pressure,18,2,,10.0
1462,0.1,0.0055,0.2,0.017961,0.99999,0.4,1.0,0.11742,3.3333,30.0,0.0,2.6267,Triangle,time pressure,18,3,,10.0
1463,1.7302,0.0058814,0.23142,0.019998,1.059,0.49201,1.0287,0.29755,4.3156,9.9816,0.40552,2.19733,Triangle,time pressure,18,4,,10.0
1464,3.0,0.012315,0.30836,0.022785,2.0,0.4,0.70893,0.19714,3.3334,15.0,0.33334,2.3265599999999997,Triangle,time pressure,18,5,,10.0
1465,9.9999,0.01,0.26497,0.021005,0.5,0.83113,0.99999,0.1,2.5,7.2546,0.0,2.6327499999999997,Triangle,time pressure,18,1,,20.0
1466,0.1,0.012138,0.3,0.02,1.0,0.8,1.0,0.3,7.0,15.0,0.0,1.7467199999999998,Triangle,time pressure,18,2,,20.0
1467,8.3524,0.53058,0.24986,0.02,1.0,0.8,0.99999,0.3,5.0,15.0,6.0555e-06,2.0150300000000003,Triangle,time pressure,18,3,,20.0
1468,0.1,0.016265,0.21729,0.020003,0.99965,0.79964,0.9996,0.29974,2.4993,14.997,0.0001977,2.45089,Triangle,time pressure,18,4,,20.0
1469,0.1,0.02,0.3,0.03,1.0,0.8,0.57512,-0.28823,3.2032,15.0,0.0,2.88123,Triangle,time pressure,18,5,,20.0
1470,3.0,0.012021,0.31928,0.02,1.1667,0.42992,1.0,0.3,2.5,30.0,0.0,2.2453,Triangle,time pressure,19,1,,5.0
1471,7.7096,0.0055898,0.26091,0.01,1.4155,0.33678,0.88227,0.2413,3.282,14.636,0.075492,2.4736399999999996,Triangle,time pressure,19,2,,5.0
1472,3.0001,0.0099959,0.2,0.019995,0.9998,0.41347,1.0002,0.60015,2.5004,26.664,-0.00011324,2.49883,Triangle,time pressure,19,3,,5.0
1473,4.4482,0.0075,0.2,0.02,1.0,0.4,1.0,0.5,3.5,15.0,0.0,1.8370800000000003,Triangle,time pressure,19,4,,5.0
1474,6.5382,0.01,0.2,0.022497,1.2424,0.26755,1.0,0.3,2.8896,15.0,0.33333,2.1265099999999997,Triangle,time pressure,19,5,,5.0
1475,2.482,0.84552,0.16511,0.025873,0.3593,0.19444,1.0643,0.49088,4.1607,12.651,1.1468,2.13177,Triangle,time pressure,19,1,,10.0
1476,6.2266,0.0098333,0.2,0.018632,0.94185,0.4697,1.1448,0.53333,2.8906,25.025,0.0,1.75762,Triangle,time pressure,19,2,,10.0
1477,2.5167,0.0050926,0.15192,0.02,0.65555,0.4293,1.0,0.3,2.7778,15.0,0.11111,1.96536,Triangle,time pressure,19,3,,10.0
1478,2.4173,0.0068951,0.2,0.017915,0.5,0.28032,1.1745,0.3,2.5,20.0,0.0,1.9809199999999998,Triangle,time pressure,19,4,,10.0
1479,4.3439,0.005,0.2,0.02,1.0,0.56986,0.60982,0.33333,3.5,15.0,0.33333,1.9653300000000002,Triangle,time pressure,19,5,,10.0
1480,6.2632,0.005,0.16667,0.02,0.89466,0.51441,1.1018,0.3,3.3333,15.0,0.0,2.1908300000000005,Triangle,time pressure,19,1,,20.0
1481,1.8686,0.014082,0.07554,0.015071,0.49388,0.59478,0.63591,0.24936,3.6185,15.387,-0.0024909,2.05375,Triangle,time pressure,19,2,,20.0
1482,3.2433,0.0042778,0.0,0.024043,0.73415,0.71839,1.0364,0.32283,2.8737,7.6147,-0.062773,1.8124200000000001,Triangle,time pressure,19,3,,20.0
1483,2.7423,0.01,0.1,0.02,0.62844,0.6457,1.0,-0.16611,3.5,15.0,0.0,1.84314,Triangle,time pressure,19,4,,20.0
1484,2.3653,0.001,0.1,0.021111,0.68016,0.048498,1.0,0.26856,2.5,15.0,0.0,1.7845300000000002,Triangle,time pressure,19,5,,20.0
1485,5.1671,0.028372,0.2,0.017446,1.0,0.8,0.8,0.24815,2.5,15.0,0.0,3.20257,Triangle,time pressure,20,1,,5.0
1486,5.8128,0.00769,0.48378,0.02,1.0,0.8,1.3333,0.3,7.0,15.0,0.0,2.53472,Triangle,time pressure,20,2,,5.0
1487,5.7498,0.24,0.34243,0.035,1.1667,0.8,1.0,0.3,3.5,15.0,0.0,2.5768999999999997,Triangle,time pressure,20,3,,5.0
1488,7.0,0.11721,0.1,0.02,1.0302,0.8,0.14329,0.13161,2.5,15.0,-0.082102,2.70725,Triangle,time pressure,20,4,,5.0
1489,5.7359,0.016362,0.23333,0.02,1.0801,0.8,0.8,0.23577,2.5,15.0,-0.18839,3.13553,Triangle,time pressure,20,5,,5.0
1490,5.4721,0.0048605,0.64331,0.020816,0.93454,0.72282,0.81984,0.26464,3.2856,-90.121,0.011023,3.0529699999999997,Triangle,time pressure,20,1,,10.0
1491,5.0819,0.066961,0.19609,0.020556,0.99021,1.0278,0.825,0.52083,2.4514,19.778,-0.42958,3.2145200000000003,Triangle,time pressure,20,2,,10.0
1492,4.6299,0.019385,0.84698,0.011538,1.4038,0.38462,0.60251,0.0,3.3077,18.692,0.23077,2.54206,Triangle,time pressure,20,3,,10.0
1493,5.0,0.02,0.63968,0.02,1.0,0.4,1.0,0.3,2.5,15.0,0.0,2.7272100000000004,Triangle,time pressure,20,4,,10.0
1494,5.0,0.18902,0.3,0.02,0.25,0.8,1.0,0.3,2.5,15.0,0.0,2.85699,Triangle,time pressure,20,5,,10.0
1495,4.2128,0.026318,0.70807,0.033362,0.99178,0.94963,0.22175,0.49193,5.291,16.33,0.08313,3.17671,Triangle,time pressure,20,1,,20.0
1496,4.9715,0.001,0.2033,0.44592,1.0,0.8,0.32185,0.11031,1.6524,16.437,-0.24519,2.8311300000000004,Triangle,time pressure,20,2,,20.0
1497,3.1585,0.01989,0.5622,0.02,0.88136,0.70533,0.41288,0.33333,2.0665,15.0,0.0,2.53875,Triangle,time pressure,20,3,,20.0
1498,9.9998,0.031475,0.63234,0.01,1.021,0.77839,1.024,0.28439,2.458,-15.349,9.3123e-06,2.75347,Triangle,time pressure,20,4,,20.0
1499,10.0,0.022005,0.2122,0.043195,0.50926,0.64559,0.95556,0.3,1.7778,15.0,0.037037,2.68789,Triangle,time pressure,20,5,,20.0
1500,4.3244,0.0076522,0.24118,0.017778,1.1103,0.8,0.95358,0.3,2.5,11.321,0.0,2.4314999999999998,Triangle,time pressure,21,1,,5.0
1501,5.0,0.0070236,0.32957,0.02,1.1884,0.6159,1.0,0.4,3.3333,15.0,5.5716e-07,2.1061900000000002,Triangle,time pressure,21,2,,5.0
1502,7.0,0.01,0.20907,0.01,1.234,0.59221,0.83893,0.3,3.5,20.0,0.0,1.84178,Triangle,time pressure,21,3,,5.0
1503,4.8554,0.01003,0.13266,0.01,1.0015,0.79849,0.98776,0.29891,2.6388,15.565,-0.0019224,1.77621,Triangle,time pressure,21,4,,5.0
1504,7.0366,0.0101,0.29444,0.01,1.8685,0.79762,0.75909,0.29398,3.0116,29.926,-0.0046296,1.9696599999999997,Triangle,time pressure,21,5,,5.0
1505,5.3708,0.01,0.19337,0.02,0.75,1.1803,1.0,0.25622,3.3333,13.648,0.33333,1.8471800000000003,Triangle,time pressure,21,1,,10.0
1506,5.0,0.005,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,0.0,1.94738,Triangle,time pressure,21,2,,10.0
1507,5.0,0.0014838,0.28148,0.021312,0.94071,0.8,1.0,0.4,3.3333,15.0,0.0,1.80413,Triangle,time pressure,21,3,,10.0
1508,6.3961,0.0042578,0.2,0.03,1.0,0.77613,1.132,0.6,2.5,15.0,-6.0555e-06,1.6213799999999998,Triangle,time pressure,21,4,,10.0
1509,4.4652,0.001,0.084478,0.019474,0.84186,1.0085,0.76831,0.4506,2.7208,16.854,0.11585,1.79408,Triangle,time pressure,21,5,,10.0
1510,4.9093,0.004743,0.10829,0.01,0.5,0.89091,1.1822,0.24158,2.5,18.333,0.0,2.01195,Triangle,time pressure,21,1,,20.0
1511,4.8843,0.005,0.19083,0.020502,1.1667,0.8,0.89194,0.33333,2.5,10.0,0.0,1.4461600000000001,Triangle,time pressure,21,2,,20.0
1512,5.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,0.0,1.86041,Triangle,time pressure,21,3,,20.0
1513,7.0,0.001,0.32637,0.01,1.0,0.8,1.0,0.30146,3.3333,15.0,0.0,1.97416,Triangle,time pressure,21,4,,20.0
1514,3.0311,0.010004,0.10004,0.02022,1.0002,0.82944,0.79981,0.46365,2.5004,15.002,-0.00010301,2.20863,Triangle,time pressure,21,5,,20.0
1515,0.64444,0.005,0.3,0.02,0.99999,1.1843,0.99999,0.17373,2.5,15.0,0.0,1.29687,Triangle,time pressure,22,1,,5.0
1516,8.5121,0.99999,0.079113,0.01,0.625,0.8,1.0,0.3,3.3334,6.9246,0.0,0.8606589999999998,Triangle,time pressure,22,2,,5.0
1517,4.5514,0.005,0.2,0.01,0.75321,1.6,0.99999,0.3,2.5,15.0,6.0555e-06,1.1985100000000002,Triangle,time pressure,22,3,,5.0
1518,0.1,0.12,0.13304,0.018333,1.0,0.8,1.0,0.2642,2.5,15.0,0.0,2.14076,Triangle,time pressure,22,4,,5.0
1519,1.7306,0.99999,0.0,0.019996,0.93914,0.99965,0.99965,0.30023,3.3339,12.111,0.33351,1.8538299999999999,Triangle,time pressure,22,5,,5.0
1520,0.1,0.003577,0.16667,0.028458,0.61765,1.0667,1.0,0.3,2.5,15.0,-0.57333,1.8334499999999998,Triangle,time pressure,22,1,,10.0
1521,1.3606,0.01194,0.2807,0.015047,0.95881,1.0824,0.82301,0.27966,2.7186,14.75,-0.01565,2.05282,Triangle,time pressure,22,2,,10.0
1522,2.2322,0.0038569,0.089344,0.01,0.59445,1.0,1.2198,0.4,2.5,15.0,-0.34093,1.96285,Triangle,time pressure,22,3,,10.0
1523,3.0888,0.0077052,0.19839,0.01,0.54292,0.81535,1.0171,0.41479,4.4843,14.864,-0.00853,2.6789700000000005,Triangle,time pressure,22,4,,10.0
1524,2.6193,0.0064321,0.35773,0.030602,0.54995,1.0881,0.97614,0.27943,5.4508,10.965,-0.011214,1.48019,Triangle,time pressure,22,5,,10.0
1525,0.9823,0.011132,0.25193,0.024592,0.71036,1.1111,1.0313,0.3,2.7778,16.667,0.0,2.13277,Triangle,time pressure,22,1,,20.0
1526,3.0,0.001,0.40979,0.01,1.0,1.2861,1.0792,0.17249,3.5,15.0,0.0,1.8798299999999997,Triangle,time pressure,22,2,,20.0
1527,3.2485,0.001,0.3,0.02,0.87501,0.8,1.0,0.3,2.5,15.0,0.0,2.07242,Triangle,time pressure,22,3,,20.0
1528,3.0,0.001,0.090246,0.02,0.44001,1.0,1.0,0.3,2.1927,15.0,0.0,1.8578599999999998,Triangle,time pressure,22,4,,20.0
1529,2.5456,0.0034546,0.22683,0.079046,0.77592,1.1054,1.1608,0.6,2.5,15.0,-0.10167,1.6831900000000002,Triangle,time pressure,22,5,,20.0
1530,6.4555,0.001,0.15,0.023333,1.0,0.66667,0.897,0.3,5.0,20.0,0.0,1.6854900000000002,Triangle,time pressure,23,1,,5.0
1531,10.0,0.005,0.2,0.01,1.5135,0.8,0.56266,0.5,4.6666,30.0,1.0,1.74415,Triangle,time pressure,23,2,,5.0
1532,3.2441,0.0064459,0.2,0.01,1.0003,0.70084,0.74237,0.30011,5.0006,29.997,0.33317,1.9366800000000002,Triangle,time pressure,23,3,,5.0
1533,3.0993,0.0053169,0.2,0.03,1.0,0.92354,0.68609,0.27935,4.364,15.0,0.0,1.7147099999999997,Triangle,time pressure,23,4,,5.0
1534,7.0,0.001,0.15,0.03,1.2014,0.78537,0.76643,0.28753,4.2963,12.868,-0.037714,1.8289300000000002,Triangle,time pressure,23,5,,5.0
1535,5.5179,0.0097299,0.12949,0.022779,0.84631,0.64191,0.80866,0.51404,4.0009,16.412,0.00028136,1.87517,Triangle,time pressure,23,1,,10.0
1536,9.9999,0.001,0.10016,0.034738,1.0003,0.58059,0.72353,0.59988,2.4986,15.006,-0.0002489,2.1893000000000002,Triangle,time pressure,23,2,,10.0
1537,8.3274,0.001,0.17256,0.018562,1.0822,0.39915,0.85455,0.39454,2.7545,16.164,0.072723,1.9077100000000002,Triangle,time pressure,23,3,,10.0
1538,8.7587,0.001,0.37416,0.028905,0.76052,0.39927,1.4453,0.58941,3.2792,11.438,-0.22263,1.51453,Triangle,time pressure,23,4,,10.0
1539,5.9821,0.0047854,0.13333,0.020332,0.50459,0.69173,1.0,0.28195,2.6111,17.778,0.020245,1.86236,Triangle,time pressure,23,5,,10.0
1540,5.0,0.004162,0.3,0.02,1.0,0.42342,1.0,0.33333,4.6667,20.0,0.0,2.0201700000000002,Triangle,time pressure,23,1,,20.0
1541,6.1235,0.010072,0.20287,0.018123,0.82772,0.85503,0.7781,0.41901,3.407,16.775,0.096712,2.4462,Triangle,time pressure,23,2,,20.0
1542,4.5564,0.01,0.2,0.02,1.0556,0.8,1.0,0.4,2.5483,15.0,0.0,1.94344,Triangle,time pressure,23,3,,20.0
1543,3.6476,0.005,0.2,0.02,1.0,0.5934,0.92185,0.3,3.5,15.0,0.11111,2.2041899999999996,Triangle,time pressure,23,4,,20.0
1544,4.7875,0.0055,0.4,0.021459,1.0,0.8,1.0,0.4,3.3333,7.1329,-0.16305,1.6774299999999998,Triangle,time pressure,23,5,,20.0
1545,10.0,0.010323,0.22314,0.019145,0.25,-0.0072474,1.3094,0.73584,1.9647,-16.0,0.0089829,2.31644,Triangle,time pressure,24,1,,5.0
1546,0.1,0.01468,0.23185,0.021656,0.49301,0.20974,1.014,0.29091,2.7802,15.112,0.23689,2.12379,Triangle,time pressure,24,2,,5.0
1547,4.9208,0.0105,0.11608,0.015,1.2188,0.10457,0.5906,0.85417,2.0625,10.283,0.45833,2.44196,Triangle,time pressure,24,3,,5.0
1548,10.0,0.0145,0.425,0.01,1.099,0.33103,0.95858,1.1937,4.5625,17.0,0.125,1.9145699999999999,Triangle,time pressure,24,4,,5.0
1549,9.0425,0.01,0.2,0.02,0.25,0.30243,2.0,1.35,2.5,20.0,0.0,2.5843499999999997,Triangle,time pressure,24,5,,5.0
1550,5.2002,0.010379,0.19721,0.023748,1.0689,0.0792,0.9092,0.39094,3.9111,28.311,0.0,1.9660999999999997,Triangle,time pressure,24,1,,10.0
1551,2.1021,0.012902,0.1989,0.027466,1.0817,0.35923,0.99552,0.30178,2.5871,15.022,0.0,2.7533000000000003,Triangle,time pressure,24,2,,10.0
1552,8.0005,0.023167,0.13494,0.018333,0.25,0.73068,1.25,0.45417,3.4792,15.667,-0.53769,2.22365,Triangle,time pressure,24,3,,10.0
1553,5.0,0.001,0.23852,0.02,1.0,0.27903,0.4576,0.0,2.5,15.0,0.0,2.48475,Triangle,time pressure,24,4,,10.0
1554,6.2028,0.001,0.1461,0.023715,0.5625,0.35,0.12718,0.625,3.375,11.0,0.25,2.0764500000000004,Triangle,time pressure,24,5,,10.0
1555,7.4742,0.01,0.2,0.023333,1.0,-0.53738,1.3333,0.3,2.5,15.0,0.0,2.4623300000000006,Triangle,time pressure,24,1,,20.0
1556,3.0,0.0095,0.2,0.02,1.1667,-0.55379,1.0,0.4,2.5,15.0,0.0,2.50178,Triangle,time pressure,24,2,,20.0
1557,0.1,0.018839,0.29975,0.01,0.54153,0.26936,1.3639,0.61986,4.9465,14.756,0.015277,2.4524700000000004,Triangle,time pressure,24,3,,20.0
1558,8.228,0.33839,0.13333,0.02223,1.0,0.63413,1.1111,0.4,3.3134,15.0,-0.14189,2.71405,Triangle,time pressure,24,4,,20.0
1559,3.0198,0.011725,0.22222,0.02,0.97258,0.20466,0.8,0.137,3.3333,11.667,0.0,2.39547,Triangle,time pressure,24,5,,20.0
1560,6.4856,0.01,0.45,0.02,2.0,0.55218,1.0,0.3,2.5,12.867,0.0,2.2211800000000004,Triangle,time pressure,25,1,,5.0
1561,10.0,0.01,0.2,0.019812,2.0,0.31519,0.8,0.95427,2.5,15.0,-6.0555e-06,2.22241,Triangle,time pressure,25,2,,5.0
1562,9.9999,0.01,0.26682,0.02,0.99999,0.50658,1.0,0.4,3.615,15.0,1.0,1.7958500000000002,Triangle,time pressure,25,3,,5.0
1563,7.1484,0.007,0.3659,0.020666,1.639,-0.31105,1.0,0.3,3.3333,15.0,0.0,2.2784800000000005,Triangle,time pressure,25,4,,5.0
1564,7.3196,0.001,0.36762,0.01,2.1334,0.17383,0.83137,0.3,2.5,33.333,-6.0555e-06,1.9302,Triangle,time pressure,25,5,,5.0
1565,5.0011,0.011675,0.095947,0.030015,0.99967,0.80034,1.005,0.29982,4.9993,7.604,0.33315,1.9289999999999998,Triangle,time pressure,25,1,,10.0
1566,5.1654,0.01,0.3,0.02,1.0,0.57959,1.0,0.3,3.5,15.0,0.0,1.8372700000000002,Triangle,time pressure,25,2,,10.0
1567,3.893,0.005,0.1997,0.020185,0.69039,0.61235,0.92938,0.38889,3.4187,30.0,1.3457e-06,2.14588,Triangle,time pressure,25,3,,10.0
1568,6.1617,0.0091373,0.28812,0.028222,1.0814,0.33343,0.95833,0.31523,4.788,9.5677,0.020833,2.17504,Triangle,time pressure,25,4,,10.0
1569,7.0,0.0095,0.4,0.020596,2.0,0.66035,0.61905,0.62967,3.3333,15.0,0.0,2.2440299999999995,Triangle,time pressure,25,5,,10.0
1570,2.9845,0.0077051,0.29957,0.01,0.25,0.77359,2.0293,0.61908,3.623,14.765,-0.39269,2.45897,Triangle,time pressure,25,1,,20.0
1571,4.2886,0.009927,0.1794,0.022194,1.1768,0.47775,0.51579,0.39782,2.4926,15.034,-0.00212,2.24131,Triangle,time pressure,25,2,,20.0
1572,4.9241,0.0039924,0.37958,0.017862,1.2857,0.46093,0.78709,0.48423,3.9534,18.449,0.16384,2.22949,Triangle,time pressure,25,3,,20.0
1573,4.095,0.001,0.2173,0.03,1.1667,0.14483,0.93355,0.20084,2.5,18.333,2.0185e-06,2.0093900000000002,Triangle,time pressure,25,4,,20.0
1574,2.2916,0.0010001,0.39563,0.01,0.31603,0.16762,1.1774,0.66223,4.2108,18.516,-0.0066797,2.0472799999999998,Triangle,time pressure,25,5,,20.0
1575,2.8389,0.010362,0.213,0.020925,1.0,-0.029878,0.97656,0.3,2.7584,70.0,0.0,2.2625,Triangle,time pressure,26,1,,5.0
1576,4.4292,0.00493,0.25,0.035,0.97039,0.34167,1.0833,0.5625,3.6875,10.458,0.041667,2.2816300000000003,Triangle,time pressure,26,2,,5.0
1577,2.9458,0.0069498,0.31667,0.01,1.0243,0.41944,1.0278,0.34722,5.6753,29.778,-0.013889,2.3093899999999996,Triangle,time pressure,26,3,,5.0
1578,3.8989,0.001,0.30947,0.02,1.0,0.27855,0.80333,0.3,2.5,15.0,0.0,2.11322,Triangle,time pressure,26,4,,5.0
1579,5.0878,0.01,0.20023,0.021111,0.50722,0.31658,1.0,-0.039082,2.3979,192.27,0.0,2.37335,Triangle,time pressure,26,5,,5.0
1580,0.1,0.01,0.2,0.02,1.0,0.43065,0.95986,0.24109,2.5,20.0,0.0,2.31995,Triangle,time pressure,26,1,,10.0
1581,1.0428,0.01,0.2,0.02,0.99999,0.23796,1.0,0.12785,2.5,20.0,0.0,1.99161,Triangle,time pressure,26,2,,10.0
1582,0.9137,0.010352,0.3,0.015943,1.0,0.40728,1.0,0.0023459,2.7778,20.0,0.0,1.8967100000000001,Triangle,time pressure,26,3,,10.0
1583,0.77303,0.010403,0.11423,0.024429,0.97765,0.47762,0.95892,0.4267,2.5719,14.671,0.020542,2.4933,Triangle,time pressure,26,4,,10.0
1584,0.6215,0.0073704,0.19046,0.024574,0.83712,0.67618,0.96498,0.27986,3.335,14.992,0.33381,2.09152,Triangle,time pressure,26,5,,10.0
1585,2.9999,0.0049998,0.36801,0.019999,0.50001,0.37821,0.9354,0.29998,3.4085,15.0,-1.4323e-05,2.2482300000000004,Triangle,time pressure,26,1,,20.0
1586,8.8231,0.0062688,0.38462,0.029231,0.8718,0.38462,0.96606,0.6,5.8077,18.692,0.5641,2.7958600000000002,Triangle,time pressure,26,2,,20.0
1587,3.9949,0.013649,0.3,0.09,0.87425,0.64946,0.76484,0.6,2.5,15.0,-0.20328,2.35073,Triangle,time pressure,26,3,,20.0
1588,6.1279,0.005,0.2,0.02062,0.25,0.4,1.3333,0.3,2.5,15.0,0.0,2.68109,Triangle,time pressure,26,4,,20.0
1589,3.7587,0.67843,0.28826,0.065,0.78125,0.75014,1.25,0.5625,6.1458,24.875,-0.29742,2.48903,Triangle,time pressure,26,5,,20.0
1590,0.96765,0.005,0.22939,0.015,0.50279,1.0667,1.0617,0.5,3.3656,30.0,0.0,1.9540599999999997,Triangle,time pressure,27,1,,5.0
1591,3.129,0.011774,0.1936,0.019559,0.94139,0.81289,1.0161,0.3,2.5,15.0,0.0,2.2744000000000004,Triangle,time pressure,27,2,,5.0
1592,7.0,0.011102,0.35895,0.01,1.0,0.8,1.0,0.3,2.5,15.0,-1.089,1.78411,Triangle,time pressure,27,3,,5.0
1593,3.6129,0.005,0.38184,0.01,0.62611,0.8,1.0,0.6,2.5,15.0,0.0,2.25985,Triangle,time pressure,27,4,,5.0
1594,7.0,0.01,0.27412,0.02,0.74804,0.8,1.0,0.6,2.5,15.0,0.0,2.0736,Triangle,time pressure,27,5,,5.0
1595,4.1833,0.0092491,0.2,0.020594,0.95833,0.70648,1.0,0.3,3.7558,15.0,0.0,2.43904,Triangle,time pressure,27,1,,10.0
1596,2.8389,0.01,0.2,0.023885,0.95137,0.65446,1.0,0.3,3.3333,15.0,6.0555e-06,2.49454,Triangle,time pressure,27,2,,10.0
1597,0.1,0.0090732,0.23678,0.019225,0.49093,0.76012,0.6981,0.3,3.3333,20.0,0.051819,2.2401399999999994,Triangle,time pressure,27,3,,10.0
1598,6.1928,0.016291,0.35124,0.022437,1.1066,0.69033,1.7097,0.3208,5.2132,12.708,-0.38467,2.6956599999999997,Triangle,time pressure,27,4,,10.0
1599,3.0375,0.020706,0.50499,0.02037,1.1024,0.66493,1.0185,-0.1434,3.7211,15.148,2.0344e-05,1.9156600000000001,Triangle,time pressure,27,5,,10.0
1600,6.1562,0.016902,0.4,0.02,1.0705,0.8,1.0,0.31802,5.0,30.0,0.0,2.57097,Triangle,time pressure,27,1,,20.0
1601,2.025,0.001,0.36593,0.01,0.81272,0.099191,1.0855,0.625,2.4583,11.0,-0.25,2.32275,Triangle,time pressure,27,2,,20.0
1602,2.7664,0.0052254,0.27365,0.013719,0.68323,0.43311,0.9509,0.35226,3.8217,14.025,0.0014248,2.72576,Triangle,time pressure,27,3,,20.0
1603,4.1833,0.011667,0.64072,0.02,1.3333,0.6263,0.87559,0.3,3.4444,20.0,0.0,2.2356399999999996,Triangle,time pressure,27,4,,20.0
1604,4.482,0.016422,0.47975,0.019715,1.3675,0.52649,0.84422,0.1088,2.8536,14.778,0.001053,2.6458000000000004,Triangle,time pressure,27,5,,20.0
1605,3.1667,0.27885,0.42951,0.035,1.1554,1.2993,1.0,0.5,2.5,-55.362,-6.0555e-06,3.3951000000000002,Triangle,time pressure,28,1,,5.0
1606,0.1,0.0063349,0.65268,0.33548,1.0049,0.82631,1.0851,0.73721,2.5309,14.844,-0.0097195,2.06898,Triangle,time pressure,28,2,,5.0
1607,0.1,0.0077922,0.72831,0.019056,0.91705,0.75753,1.2861,0.26933,2.4174,15.377,0.023593,3.3044199999999995,Triangle,time pressure,28,3,,5.0
1608,5.0849,0.24653,0.33879,0.017778,1.0556,1.5398,1.0,0.37778,2.9012,-20.195,-0.23473,1.7885099999999998,Triangle,time pressure,28,4,,5.0
1609,0.1,0.0062292,0.40424,0.081297,1.0219,0.88889,1.0246,0.6,2.5,16.667,-1.7412,3.0891100000000002,Triangle,time pressure,28,5,,5.0
1610,2.9932,0.001,0.68919,0.022607,1.2254,1.0829,0.982,0.28871,2.5315,15.144,-0.0090024,2.35182,Triangle,time pressure,28,1,,10.0
1611,3.0,0.0084629,0.45603,0.02,1.1667,0.8,1.0,0.5,2.5,15.0,0.0,2.5425500000000003,Triangle,time pressure,28,2,,10.0
1612,0.1,0.99999,0.60832,0.040768,0.50114,0.58591,0.9872,0.30832,2.4776,14.898,0.32693,2.44812,Triangle,time pressure,28,3,,10.0
1613,3.0,0.62567,0.26787,0.021184,0.5,0.8,1.0,0.3,2.5,15.0,0.0,3.0095799999999997,Triangle,time pressure,28,4,,10.0
1614,2.5057,0.01,0.7,0.01,0.99999,0.8,0.91296,0.28115,2.5,15.0,1.0,2.63913,Triangle,time pressure,28,5,,10.0
1615,2.8315,0.02,0.65891,0.015523,1.2836,1.1726,1.0,0.24109,2.5,9.6799,0.0,2.44314,Triangle,time pressure,28,1,,20.0
1616,1.816,0.013333,0.81078,0.01,1.3743,0.8,1.0,0.3,2.5,-180.0,0.0,2.3123,Triangle,time pressure,28,2,,20.0
1617,6.5784,0.001,0.60068,0.019981,2.0009,1.0392,0.99895,-0.94056,2.5018,-134.99,-0.64906,2.57239,Triangle,time pressure,28,3,,20.0
1618,4.9981,0.008178,0.6866,0.020006,2.0009,1.6006,0.99937,0.30041,2.4989,30.005,0.00031452,2.35539,Triangle,time pressure,28,4,,20.0
1619,3.8064,0.0089136,0.7,0.013474,2.0,1.6,1.3333,0.5,2.5,15.0,0.0,2.57921,Triangle,time pressure,28,5,,20.0
1620,7.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,0.0,2.06904,Triangle,time pressure,29,1,,5.0
1621,3.2586,0.005,0.2,0.01,0.25,0.8,1.3333,0.3,3.3333,15.0,0.0,1.6835999999999998,Triangle,time pressure,29,2,,5.0
1622,6.7435,0.010005,0.17558,0.022082,1.18,0.79889,0.69413,0.3992,2.5022,15.01,-0.00061358,2.21445,Triangle,time pressure,29,3,,5.0
