,stopping probability,feature drop rate,lapse rate,exploration constant,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
590,1.0,0.3,0.025954,0.99999,0.48491,1.2017,1.0,0.61849,4.8894,30.0,1.8313899999999996,MCTS,learning,6,1,4.0,
591,0.001,0.3,0.02,1.2475,0.5,1.0,1.0,0.41682,5.902,30.0,1.8128799999999998,MCTS,learning,6,2,4.0,
592,0.067647,0.28924,0.01,1.9146,0.50731,1.0179,1.3154,1.2392,4.6263,30.143,1.6217400000000002,MCTS,learning,6,3,4.0,
593,1.0,0.2266,0.04,0.98148,0.49948,1.3674,1.0004,1.5148,5.1797,75.727,1.9031600000000002,MCTS,learning,6,4,4.0,
594,0.048199,0.26289,0.01,0.91806,0.51709,1.2941,1.0,0.70106,3.5,101.11,1.98863,MCTS,learning,6,5,4.0,
595,0.0050027,0.20009,0.01,1.5908,0.48633,0.79958,0.99952,0.59969,3.4989,15.004,1.53509,MCTS,learning,6,1,5.0,
596,0.021887,0.20814,0.0175,1.125,0.45161,1.481,1.125,1.0625,3.9056,18.688,2.11111,MCTS,learning,6,2,5.0,
597,0.06,0.092806,0.02,1.0,0.5,1.3333,1.0,1.0,3.5,15.0,2.04543,MCTS,learning,6,3,5.0,
598,0.019863,0.24998,0.01,0.48472,1.0032,0.80324,0.81582,0.40788,2.4937,15.029,2.03077,MCTS,learning,6,4,5.0,
599,0.090378,0.19884,0.020058,1.0022,0.49997,0.79739,0.99822,0.49782,5.005,14.977,1.64804,MCTS,learning,6,5,5.0,
600,0.020047,0.27081,0.01,0.46961,0.44115,0.46385,1.0418,0.48041,3.5941,35.052,1.76259,MCTS,learning,7,1,1.0,
601,0.028278,0.1,0.015,0.6875,0.375,0.225,1.25,0.4625,5.4375,13.0,2.0215899999999998,MCTS,learning,7,2,1.0,
602,0.32861,0.18338,0.014912,0.44005,0.49907,0.40201,1.1136,0.73945,3.5377,32.822,1.85734,MCTS,learning,7,3,1.0,
603,0.01,0.16667,0.03,0.66667,0.33616,0.36296,1.0,0.4,6.0065,20.0,2.16422,MCTS,learning,7,4,1.0,
604,0.0094894,0.15614,0.01,0.60092,0.50844,0.41973,1.2321,0.9617,6.9698,13.53,2.43277,MCTS,learning,7,5,1.0,
605,0.22961,0.16597,0.021205,0.5,0.49537,0.96574,0.70052,1.2222,4.6667,98.922,2.0766400000000003,MCTS,learning,7,1,2.0,
606,0.02,0.053916,0.03,1.2111e-05,0.5,0.99999,0.8,0.5,3.363,20.0,1.64125,MCTS,learning,7,2,2.0,
607,0.015339,0.17966,0.03298,1.0,0.51015,1.0,1.0,0.93442,5.0,20.0,1.70167,MCTS,learning,7,3,2.0,
608,0.029638,0.0,0.01,1.0178,0.53534,0.78823,0.98959,0.99421,3.5174,29.84,2.03262,MCTS,learning,7,4,2.0,
609,0.025634,0.1731,0.022075,0.5,0.46273,0.8,0.96444,0.66667,3.3184,30.0,1.8885199999999998,MCTS,learning,7,5,2.0,
610,0.0080663,0.0,0.02,1.0,0.52901,0.60671,0.84372,0.14588,3.5,15.0,2.2971399999999997,MCTS,learning,7,1,3.0,
611,0.01095,0.075982,0.031712,0.52045,0.41583,0.99752,0.79407,0.51376,3.602,18.314,1.73054,MCTS,learning,7,2,3.0,
612,0.03176,0.0,0.01089,0.86375,0.48717,1.0349,0.85272,0.91092,3.172,17.862,1.6619899999999999,MCTS,learning,7,3,3.0,
613,0.005,0.0,0.0278,2.1254,0.52778,1.0,0.80002,0.5,3.5,15.0,2.09015,MCTS,learning,7,4,3.0,
614,0.023873,0.14721,0.020494,0.46296,0.5,0.94898,0.84776,0.43457,2.9369,15.0,1.67252,MCTS,learning,7,5,3.0,
615,0.021469,0.25983,0.025663,0.80575,0.93671,0.86542,0.62535,0.84876,2.6266,70.631,1.88515,MCTS,learning,7,1,4.0,
616,0.03,0.28911,0.015678,0.64042,0.6812,0.88889,1.0,0.3,3.4606,15.0,2.1243399999999997,MCTS,learning,7,2,4.0,
617,0.060364,0.11432,0.01898,0.77637,0.50046,0.87599,0.78992,0.29753,3.7748,34.27,1.9515700000000002,MCTS,learning,7,3,4.0,
618,0.21236,0.2,0.016065,0.5,0.63878,0.8,1.0,1.41,3.5,30.0,1.83951,MCTS,learning,7,4,4.0,
619,0.027838,0.27595,0.01,0.44183,0.488,0.95956,0.79459,0.74187,3.5727,15.206,2.1579699999999997,MCTS,learning,7,5,4.0,
620,0.005,0.3,0.015,0.47222,1.0,0.88889,0.49534,1.1715,2.5,30.0,2.13394,MCTS,learning,7,1,5.0,
621,0.013776,0.2,0.02,0.5,0.5,0.8,0.8,0.66667,3.5,20.0,1.8633700000000002,MCTS,learning,7,2,5.0,
622,0.0073333,0.1208,0.01,0.37518,0.51691,1.0,1.0,0.3,2.8333,15.0,2.04216,MCTS,learning,7,3,5.0,
623,0.0045764,0.2,0.019733,0.68551,0.79034,0.8,0.879,1.159,2.5,15.0,1.8510600000000004,MCTS,learning,7,4,5.0,
624,0.013606,0.0,0.03,0.5,0.5233,0.8,0.61602,0.5,2.5,30.0,1.8188600000000001,MCTS,learning,7,5,5.0,
625,0.01,0.3,0.07628,0.5,0.5,0.4,0.8,0.5,2.5,15.0,2.39317,MCTS,learning,8,1,1.0,
626,0.010813,0.25866,0.020499,1.6326e-05,0.37677,0.11546,0.38501,0.01698,3.0288,15.524,2.52311,MCTS,learning,8,2,1.0,
627,0.02,0.3,0.02,0.7133,0.25,0.4,0.6194,0.0,4.6667,15.0,2.56041,MCTS,learning,8,3,1.0,
628,0.50427,0.28771,0.020376,4.7098e-06,0.30473,0.45833,0.7863,0.16565,3.4821,15.667,2.56134,MCTS,learning,8,4,1.0,
629,0.017701,0.23268,0.020083,0.478,0.42179,0.4,0.54812,0.3,3.3333,20.0,2.4060300000000003,MCTS,learning,8,5,1.0,
630,0.024043,0.29819,0.020221,0.38343,1.0023,0.78074,0.51006,0.63745,2.8098,14.658,2.1697599999999992,MCTS,learning,8,1,2.0,
631,0.090771,0.047021,0.015,0.69998,0.49085,0.4,0.95909,0.88817,4.6667,20.0,2.4204800000000004,MCTS,learning,8,2,2.0,
632,0.13542,0.29865,0.012594,0.61664,0.6543,0.36643,0.82036,0.82118,4.2838,14.773,2.12748,MCTS,learning,8,3,2.0,
633,0.0071244,0.23837,0.02758,0.38062,0.8616,0.6258,0.48005,0.59985,2.8178,15.062,2.0574800000000004,MCTS,learning,8,4,2.0,
634,0.028428,0.3,0.01,0.5,0.5,0.7368,1.0,0.3,3.5,20.0,2.2325099999999996,MCTS,learning,8,5,2.0,
635,0.0090004,0.28808,0.019442,0.50008,0.55055,0.5728,0.8001,0.66675,4.9998,14.999,2.14457,MCTS,learning,8,1,3.0,
636,0.029371,0.17325,0.051774,0.76905,0.69102,0.44367,0.82333,1.2969,4.3908,15.989,2.00176,MCTS,learning,8,2,3.0,
637,0.39105,0.26396,0.020519,0.76908,0.67248,0.78712,0.62119,1.4792,5.4126,98.489,2.08693,MCTS,learning,8,3,3.0,
638,0.081325,0.29149,0.01,0.50617,0.58166,1.0328,0.55588,2.0851,6.9263,20.181,1.8240500000000002,MCTS,learning,8,4,3.0,
639,0.0066367,0.2889,0.011555,6.8445,0.52244,0.81002,0.82085,2.8507,6.9228,30.178,1.77229,MCTS,learning,8,5,3.0,
640,0.16356,0.20006,0.024982,0.94472,0.49998,0.99964,0.78137,1.9876,5.6256,29.997,1.6482800000000002,MCTS,learning,8,1,4.0,
641,1.0,0.3,0.02744,0.41667,0.60084,0.8,0.8,1.6743,3.3333,40.0,1.82459,MCTS,learning,8,2,4.0,
642,1.0,0.29812,0.01,0.42228,0.54171,1.1416,1.0832,2.1052,3.672,30.667,1.7684700000000002,MCTS,learning,8,3,4.0,
643,0.02,0.3,0.01,0.5,0.5,1.0,0.52197,1.5682,5.0,15.0,2.0850999999999997,MCTS,learning,8,4,4.0,
644,0.99999,0.3,0.035,0.46986,0.5,1.0,0.8,1.6064,4.6667,20.806,1.9082000000000001,MCTS,learning,8,5,4.0,
645,0.021876,0.34716,0.029214,0.60524,0.52558,0.9701,0.85968,1.392,4.9824,19.685,2.0399800000000003,MCTS,learning,8,1,5.0,
646,0.010005,0.3,0.01,0.55894,0.72226,1.029,0.53711,1.3594,3.5,26.667,2.0119000000000002,MCTS,learning,8,2,5.0,
647,0.012998,0.18865,0.022598,0.41004,0.44043,0.83855,0.5338,0.47299,4.9412,14.04,1.9568100000000002,MCTS,learning,8,3,5.0,
648,1.0,0.1552,0.022779,0.50001,0.5,0.66097,0.88889,2.25,5.0,126.21,1.8675799999999998,MCTS,learning,8,4,5.0,
649,0.005,0.17558,0.02,0.5,0.53051,0.8,0.68695,0.4,3.3333,10.0,1.79001,MCTS,learning,8,5,5.0,
650,0.0034976,0.58889,0.02,7.0,0.52784,0.54674,1.0,0.3,3.5,16.002,2.33848,MCTS,learning,9,1,1.0,
651,0.001,0.40982,0.02,1.7766e-06,0.80677,0.72898,1.0,0.5,2.5,10.034,2.5964899999999997,MCTS,learning,9,2,1.0,
652,0.0044514,0.50685,0.030556,0.1749,0.98785,0.65394,0.98611,0.29097,2.4757,20.146,2.1661500000000005,MCTS,learning,9,3,1.0,
653,0.0097927,0.73513,0.021159,0.66153,1.0512,0.94144,1.3913,0.26194,5.1025,11.42,2.52345,MCTS,learning,9,4,1.0,
654,0.012708,0.53433,0.017551,0.66573,0.90913,0.58838,0.90855,0.42473,4.0662,4.6508,2.56389,MCTS,learning,9,5,1.0,
655,0.018041,0.23802,0.026204,0.99851,0.89203,1.1629,0.95058,0.80241,3.8665,5.281,1.8331,MCTS,learning,9,1,2.0,
656,0.028611,0.37728,0.022403,6.1232e-06,0.25,1.324,2.835,0.4227,23.091,-75.122,2.1433299999999997,MCTS,learning,9,2,2.0,
657,0.005,0.3,0.020486,0.5,0.875,0.99999,0.8,0.3,3.3333,-441.31,1.89708,MCTS,learning,9,3,2.0,
658,0.0039609,0.55076,0.047913,1.4502,0.7094,1.3653,1.3653,0.51568,3.92,-53.927,1.8601800000000002,MCTS,learning,9,4,2.0,
659,0.01147,0.37687,0.023684,1.2487,0.62919,1.0491,0.90955,0.82998,20.659,6.8784,1.9696600000000004,MCTS,learning,9,5,2.0,
660,0.52041,0.42229,0.01,0.42563,0.65317,0.84503,1.0918,0.12631,7.9654,9.3087,2.17809,MCTS,learning,9,1,3.0,
661,0.005,0.3,0.01,0.5,0.5,1.0667,1.0,0.0,5.0,-585.0,1.8997799999999998,MCTS,learning,9,2,3.0,
662,0.0079754,0.37254,0.014711,0.80165,0.72914,1.0689,0.84989,0.4281,4.5372,6.6407,1.9094800000000003,MCTS,learning,9,3,3.0,
663,0.021179,0.2018,0.012448,0.74483,0.37241,0.95653,0.57034,0.23414,6.1544,-64.084,2.07323,MCTS,learning,9,4,3.0,
664,0.010011,0.39747,0.027605,0.50631,0.74546,0.79374,0.99112,0.25465,6.164,-134.93,1.82123,MCTS,learning,9,5,3.0,
665,0.027717,0.40338,0.019918,0.6781,0.79222,1.0263,1.5708,0.45435,4.5844,6.1228,1.8755399999999998,MCTS,learning,9,1,4.0,
666,0.01,0.3216,0.03,1.2111e-05,0.88404,0.55165,1.0,0.6,3.5,20.0,1.92923,MCTS,learning,9,2,4.0,
667,0.024075,0.46653,0.02,0.7981,0.98757,0.82963,1.3333,0.3,5.564,21.74,1.92017,MCTS,learning,9,3,4.0,
668,0.7337,0.15285,0.027179,0.0,0.36206,0.47695,1.3589,0.53332,23.63,8.0258,2.1535299999999995,MCTS,learning,9,4,4.0,
669,0.0088555,0.3,0.03,1.0,0.8346,1.0,1.0,0.3,165.98,30.0,1.74819,MCTS,learning,9,5,4.0,
670,0.0080695,0.10421,0.015,0.0,0.78125,0.24298,1.025,0.56632,2.9375,-52.474,1.93903,MCTS,learning,9,1,5.0,
671,0.020111,0.28127,0.01,0.65931,0.88558,0.70306,0.9615,0.32503,3.5866,-18.749,1.9141400000000002,MCTS,learning,9,2,5.0,
672,0.007,0.19268,0.01,0.0,0.41667,0.47574,1.0,0.4,6.6667,-233.08,1.7395600000000002,MCTS,learning,9,3,5.0,
673,0.0095172,0.2886,0.01,0.33333,0.89028,0.63574,1.0181,0.29001,3.46,-35.145,1.87698,MCTS,learning,9,4,5.0,
674,0.011104,0.1235,0.058541,2.313e-06,0.75227,0.52188,0.69098,0.50086,3.3615,-3184.3,1.9676899999999997,MCTS,learning,9,5,5.0,
675,0.0055703,0.18026,0.01,1.0,0.5,0.35236,1.3402,0.33334,3.5,15.0,1.77287,MCTS,learning,10,1,1.0,
676,0.0067362,0.29993,0.015932,0.41681,0.49991,0.54214,1.9998,0.3986,5.0003,1830.0,2.23311,MCTS,learning,10,2,1.0,
677,0.012872,0.1,0.021755,1.1667,0.45833,0.72961,1.3333,0.6,3.5,30.0,1.7316100000000003,MCTS,learning,10,3,1.0,
678,0.011113,0.4238,0.022641,0.44769,0.25,1.4877,1.7641,0.89665,3.8371,21.113,1.86159,MCTS,learning,10,4,1.0,
679,0.0050103,0.22954,0.019974,0.56419,0.50064,0.7408,1.1605,0.30084,2.7802,15.01,2.14101,MCTS,learning,10,5,1.0,
680,0.067287,0.29511,0.022679,1.2346,0.48656,1.0197,1.3952,0.39639,3.4626,15.719,1.75975,MCTS,learning,10,1,2.0,
681,0.001,0.27505,0.01,5.3047,0.44164,1.2357,1.6946,0.4012,3.8503,20.856,1.82165,MCTS,learning,10,2,2.0,
682,0.07177,0.0,0.020003,0.71954,0.41244,0.99929,1.0007,0.50053,2.6558,15.006,1.8374700000000002,MCTS,learning,10,3,2.0,
683,0.0048358,0.14308,0.015486,0.77734,0.34872,1.0031,1.6379,0.11284,4.4721,19.706,1.7309099999999997,MCTS,learning,10,4,2.0,
684,0.037923,0.2134,0.017819,0.55676,0.35855,1.0757,1.2171,0.55287,3.341,19.183,1.56409,MCTS,learning,10,5,2.0,
685,0.25133,0.0,0.02,0.68912,0.36111,0.8,1.5,0.3,3.5,12.778,1.7985700000000002,MCTS,learning,10,1,3.0,
686,0.54607,0.11033,0.017214,0.5,0.38628,1.0328,1.3333,0.87352,3.8601,30.0,1.49665,MCTS,learning,10,2,3.0,
687,0.99999,0.0,0.021925,0.69707,0.28604,0.79998,1.0,1.4188,3.6421,20.0,1.65852,MCTS,learning,10,3,3.0,
688,0.020192,0.25167,0.010833,1.1111,0.52144,0.8,1.4255,0.43333,2.5926,30.0,1.9750899999999998,MCTS,learning,10,4,3.0,
689,0.028315,0.4,0.01,1.3073,0.25,1.3245,2.125,0.77603,4.2083,25.25,1.76615,MCTS,learning,10,5,3.0,
690,0.34666,0.075044,0.016694,0.63114,0.45713,0.8709,1.3333,0.5,4.6667,15.0,1.48502,MCTS,learning,10,1,4.0,
691,0.02465,0.056994,0.01,2.1628,0.25,1.1423,1.1628,0.40581,4.0009,31.302,1.64608,MCTS,learning,10,2,4.0,
692,0.013291,0.011866,0.018022,2.0299,0.35657,0.79763,1.0963,0.57225,3.7168,21.028,1.74859,MCTS,learning,10,3,4.0,
693,0.086674,0.05,0.02,0.41667,0.49442,0.98691,1.1936,0.44539,3.8889,16.667,1.61163,MCTS,learning,10,4,4.0,
694,0.01,0.087148,0.01,1.0,0.5,1.0,1.3333,0.33333,3.5,20.0,1.8346900000000002,MCTS,learning,10,5,4.0,
695,0.39433,0.0,0.02,0.5,0.44301,0.8,1.1793,0.5,3.8091,266.67,1.54218,MCTS,learning,10,1,5.0,
696,0.018944,0.0,0.04,1.0,0.42686,0.88889,1.0,0.4,3.7842,35.923,1.54496,MCTS,learning,10,2,5.0,
697,0.05994,0.0,0.027572,0.68588,0.49976,1.0,0.99949,0.26897,3.5011,15.004,1.4855399999999999,MCTS,learning,10,3,5.0,
698,0.037839,0.0,0.015,1.0671,0.49858,0.84462,0.88039,0.31111,3.5398,15.0,1.7982400000000003,MCTS,learning,10,4,5.0,
699,0.010287,0.0,0.039621,1.1417,0.5913,0.79979,0.8002,0.23734,3.5001,19.998,1.71944,MCTS,learning,10,5,5.0,
700,1.0,0.23692,0.01,0.56923,0.46578,0.33539,0.90769,1.1479,3.4949,20.738,2.63719,MCTS,learning,11,1,1.0,
701,0.0051667,0.30478,0.029167,1.2761,0.36979,0.16854,0.97917,1.0156,3.4531,29.834,2.42347,MCTS,learning,11,2,1.0,
702,0.0069218,0.34099,0.039524,1.1802,0.48628,-0.011111,0.84081,0.84684,2.9204,28.078,2.5219,MCTS,learning,11,3,1.0,
703,0.015102,0.19198,0.049172,0.28742,0.39556,-0.017139,0.5449,0.9247,2.5797,12.732,2.44801,MCTS,learning,11,4,1.0,
704,0.059841,0.30081,0.020027,0.50097,0.25,0.40094,0.58605,0.29912,3.4151,14.989,2.39167,MCTS,learning,11,5,1.0,
705,0.0073614,0.23118,0.022294,0.41398,0.44265,0.72625,1.1147,0.37455,3.7581,21.204,2.1748399999999997,MCTS,learning,11,1,2.0,
706,0.24,0.3,0.01,0.5,0.5333,0.8,1.0,1.7496,3.5,15.0,2.22729,MCTS,learning,11,2,2.0,
707,0.3252,0.20981,0.032523,1.1591e-05,0.54391,0.85677,0.74323,1.0627,3.4437,14.495,1.94346,MCTS,learning,11,3,2.0,
708,0.014949,0.15926,0.020801,0.60049,0.42848,0.68432,1.1362,2.246,4.2767,16.048,2.05889,MCTS,learning,11,4,2.0,
709,0.006383,0.26252,0.024369,1.1453,0.52722,0.83652,0.69693,1.1761,3.5563,11.508,1.9383499999999998,MCTS,learning,11,5,2.0,
710,0.99999,0.2,0.01,1.0,0.5,0.8,1.0667,1.2249,3.5,20.0,1.99501,MCTS,learning,11,1,3.0,
711,0.01123,0.28469,0.01,1.0,0.5,1.0,0.7949,0.3,3.5,20.0,1.9387899999999998,MCTS,learning,11,2,3.0,
712,0.01,0.25,0.01,1.0,0.5,1.0,1.0,0.4,2.9888,15.0,2.15494,MCTS,learning,11,3,3.0,
713,0.80418,0.14531,0.015,0.53704,0.50575,0.8,0.8,1.35,3.1667,15.0,2.2488799999999998,MCTS,learning,11,4,3.0,
714,0.12077,0.01598,0.083648,0.4032,0.50232,0.89733,1.0779,0.41519,2.8502,16.02,2.3203400000000003,MCTS,learning,11,5,3.0,
715,0.005,0.14099,0.019979,1.8855,0.5,0.8,1.0963,0.6,2.5,15.0,1.8332799999999998,MCTS,learning,11,1,4.0,
716,0.04,0.13333,0.039336,1.0,0.46954,0.98496,1.0,0.94703,3.5,15.0,2.00435,MCTS,learning,11,2,4.0,
717,0.42213,0.1267,0.025922,0.5395,0.36414,0.99359,1.2961,0.57485,4.1662,32.369,1.89998,MCTS,learning,11,3,4.0,
718,0.054341,0.19441,0.028494,0.49156,0.5,1.0,1.0,0.29342,3.2488,15.0,1.88631,MCTS,learning,11,4,4.0,
719,0.02,0.3,0.025387,1.0015,0.5,1.2574,1.6,0.6,3.5,20.793,1.78444,MCTS,learning,11,5,4.0,
720,0.013108,0.13093,0.016288,0.62952,0.71628,1.4386,0.79955,0.36772,2.8508,16.423,1.7357299999999998,MCTS,learning,11,1,5.0,
721,0.01183,0.24167,0.01,0.5,1.0,1.6,0.8,0.3,2.5,15.0,2.08509,MCTS,learning,11,2,5.0,
722,0.011126,0.18346,0.016373,0.83417,0.94985,1.349,0.78154,0.47133,2.1536,24.588,1.6008299999999998,MCTS,learning,11,3,5.0,
723,0.050517,0.19599,0.02,0.0,0.88166,1.1583,1.0,0.4,2.5,15.0,1.72851,MCTS,learning,11,4,5.0,
724,0.035386,0.18889,0.02,0.45233,0.80991,1.2069,0.83511,0.21208,2.5,15.0,1.73303,MCTS,learning,11,5,5.0,
725,0.014931,0.3,0.01,1.0,0.48611,1.0,1.0,0.4,4.6667,15.0,1.9131600000000002,MCTS,learning,12,1,1.0,
726,0.012929,0.28841,0.01,1.0,0.89145,0.8,0.67448,0.6,2.5,8.9594,2.10787,MCTS,learning,12,2,1.0,
727,0.020431,0.30008,0.034432,0.50852,0.8113,0.78978,0.66757,0.59262,2.5199,26.786,2.1920300000000004,MCTS,learning,12,3,1.0,
728,0.10142,0.2,0.016218,0.0,0.5,0.69042,0.80002,0.877,3.5,15.0,2.25237,MCTS,learning,12,4,1.0,
729,0.0061111,0.2,0.020618,0.52401,0.50814,0.51852,0.88967,0.26661,2.9259,15.0,2.15989,MCTS,learning,12,5,1.0,
730,0.025489,0.16133,0.01101,0.45608,0.55023,0.8417,0.65575,0.55616,3.1936,17648.0,2.2709400000000004,MCTS,learning,12,1,2.0,
731,0.02,0.28736,0.029899,1.0556,0.5,0.8,1.0,0.3,2.9048,15.0,2.32821,MCTS,learning,12,2,2.0,
732,0.041722,0.33619,0.01,0.44242,0.623,0.87246,0.86858,1.1528,3.7942,36.002,2.14309,MCTS,learning,12,3,2.0,
733,0.034374,0.15,0.01,1.0,0.5,0.8,0.99999,0.85308,3.5951,15.0,2.2712199999999996,MCTS,learning,12,4,2.0,
734,0.016497,0.092915,0.01,0.64705,0.4148,0.83147,0.72649,0.57515,3.2346,13.431,1.90326,MCTS,learning,12,5,2.0,
735,0.012227,0.31961,0.01,0.4663,0.56824,0.79626,0.67448,0.52338,3.7821,22.242,1.97177,MCTS,learning,12,1,3.0,
736,0.058505,0.3,0.02,0.5,1.0,0.72612,0.4752,0.81134,4.6667,15.0,2.5675300000000005,MCTS,learning,12,2,3.0,
737,0.033245,0.3,0.02,1.2111e-05,0.83911,0.67248,0.49488,0.53347,3.5,20.0,2.29063,MCTS,learning,12,3,3.0,
738,0.007,0.19611,0.02,0.5,0.5,0.7824,0.70217,0.11111,3.5,16.667,2.2925899999999997,MCTS,learning,12,4,3.0,
739,0.035451,0.33433,0.024861,0.50745,0.945,0.75616,0.40508,0.50745,2.7971,17.673,2.18775,MCTS,learning,12,5,3.0,
740,0.01456,0.3,0.01,0.53653,0.98611,0.74325,0.72374,0.4,2.5,7.0806,2.2128900000000002,MCTS,learning,12,1,4.0,
741,0.12616,0.15392,0.016667,0.68123,0.68194,0.84889,0.79728,0.868,3.1426,13.286,1.90153,MCTS,learning,12,2,4.0,
742,0.012817,0.22808,0.026467,1.0,0.5,1.0,0.80246,0.3,3.8971,15.0,1.89939,MCTS,learning,12,3,4.0,
743,0.02,0.3,0.02,0.73561,1.0,0.8,0.8,0.66667,2.5,9.6754,2.0995200000000005,MCTS,learning,12,4,4.0,
744,0.03379,0.18863,0.020488,0.57514,0.57492,0.80638,0.51914,0.34197,3.53,20.958,1.87708,MCTS,learning,12,5,4.0,
745,0.0058502,0.2,0.023333,1.9557,1.0,0.8,0.8,1.0,2.8529,40.0,2.1620700000000004,MCTS,learning,12,1,5.0,
746,0.011443,0.2,0.016845,0.5,1.0811,0.79998,0.70085,0.41897,2.5,15.0,2.09239,MCTS,learning,12,2,5.0,
747,0.3887,0.23171,0.025127,2.3437,0.98785,0.8077,0.58873,0.60833,3.0602,16.938,1.8684499999999997,MCTS,learning,12,3,5.0,
748,0.23647,0.1,0.019776,0.5,0.99995,0.88889,0.71089,0.73112,2.5,15.0,2.26937,MCTS,learning,12,4,5.0,
749,0.019856,0.16226,0.018113,0.42924,0.96686,0.88492,0.78463,0.4852,2.9391,14.245,2.06326,MCTS,learning,12,5,5.0,
750,0.0051016,0.2,0.021896,0.5,1.0,0.8,0.99999,0.3,2.5,30.0,2.3396800000000004,MCTS,learning,13,1,1.0,
751,0.02,0.2,0.02,0.5,1.0,0.70491,0.99999,0.3,2.5,15.0,2.1169200000000004,MCTS,learning,13,2,1.0,
752,0.01,0.2,0.02128,0.5,0.9164,0.53333,1.0,0.1,2.5,15.0,1.9506599999999998,MCTS,learning,13,3,1.0,
753,0.020592,0.09635,0.01988,0.40514,0.77257,0.77812,0.97819,0.41356,2.7149,36.848,1.99528,MCTS,learning,13,4,1.0,
754,0.01,0.2,0.019063,0.41667,0.78074,0.8,1.1852,0.0,2.5,18.333,2.16905,MCTS,learning,13,5,1.0,
755,0.011333,0.35912,0.01,0.49619,0.88109,0.80556,0.91667,0.24583,2.6458,15.667,1.9543400000000002,MCTS,learning,13,1,2.0,
756,0.020272,0.26625,0.0125,0.93362,0.77925,0.58533,0.99615,0.33688,4.5927,26.587,2.10357,MCTS,learning,13,2,2.0,
757,0.0066559,0.32656,0.013637,0.62984,0.94446,0.7539,1.0667,0.3,3.6296,17.778,2.0999399999999997,MCTS,learning,13,3,2.0,
758,0.005,0.19344,0.04,1.0,0.51592,0.48596,1.3333,0.38356,4.786,30.0,1.8774800000000003,MCTS,learning,13,4,2.0,
759,0.34411,0.25013,0.021978,0.88419,0.50034,0.4588,1.596,0.56591,5.7375,16.583,1.93054,MCTS,learning,13,5,2.0,
760,0.2321,0.11396,0.031755,0.88597,0.46994,0.79142,1.3074,0.32092,4.534,15.223,1.89968,MCTS,learning,13,1,3.0,
761,0.0099999,0.32802,0.02,0.5,0.95833,0.8,1.0,0.3,2.5,20.0,1.8272000000000002,MCTS,learning,13,2,3.0,
762,0.012389,0.15028,0.020019,0.87461,0.51433,0.87733,1.1696,0.52468,3.4427,14.721,1.8688099999999999,MCTS,learning,13,3,3.0,
763,0.004326,0.26184,0.023092,2.8865,0.44708,0.62279,1.1546,0.29833,4.7294,50.657,2.0874799999999993,MCTS,learning,13,4,3.0,
764,0.24598,0.18448,0.01,0.60098,0.5,0.6642,1.0648,0.27222,3.5,20.0,2.0337199999999998,MCTS,learning,13,5,3.0,
765,0.0099975,0.0,0.019921,1.8932,0.49802,0.90266,1.004,0.40257,3.9143,15.032,1.75546,MCTS,learning,13,1,4.0,
766,0.001,0.16644,0.018755,2.2799,0.49688,1.0096,1.4223,0.56404,5.0122,27.485,1.5435,MCTS,learning,13,2,4.0,
767,0.019891,0.033351,0.019922,1.4858,0.5004,1.0039,1.0604,0.3358,3.8862,15.031,1.81436,MCTS,learning,13,3,4.0,
768,0.015,0.088891,0.041111,0.86765,0.36905,1.1857,0.92261,0.0053378,5.4861,17.083,1.6186600000000002,MCTS,learning,13,4,4.0,
769,0.011546,0.16303,0.015,3.6368,0.5,0.85981,1.0,0.3,3.5,15.0,1.55598,MCTS,learning,13,5,4.0,
770,0.019052,0.10316,0.01,0.83521,0.68739,1.2674,0.80379,0.24928,3.7135,30.067,1.3280100000000001,MCTS,learning,13,1,5.0,
771,0.0056667,0.16667,0.014167,0.91667,0.56677,1.5165,1.0833,0.30564,5.1458,16.0,1.6040300000000003,MCTS,learning,13,2,5.0,
772,0.014653,0.27659,0.02,1.0,0.85011,0.8,1.0,0.4,2.5,15.0,1.51355,MCTS,learning,13,3,5.0,
773,0.0062813,0.0,0.01,2.0,0.80084,1.0,0.8,0.33333,2.5,15.0,1.59695,MCTS,learning,13,4,5.0,
774,0.011159,0.1363,0.017452,2.0644,0.69598,0.85796,1.1694,0.31026,3.6822,12.757,1.4628200000000002,MCTS,learning,13,5,5.0,
775,0.03395,0.12291,0.013056,0.76181,0.64825,0.92415,0.75,0.225,2.0625,13.55,1.78245,MCTS,learning,14,1,1.0,
776,0.023027,0.25968,0.019863,0.50514,1.006,1.0069,0.85617,0.30445,2.488,15.055,1.65054,MCTS,learning,14,2,1.0,
777,0.027667,0.20021,0.018128,0.80106,0.73512,1.1821,1.3027,0.53515,4.1811,13.584,1.98722,MCTS,learning,14,3,1.0,
778,0.032716,0.10445,0.033169,1.0509,0.79143,0.92466,1.0,0.66667,3.3333,180.0,1.43785,MCTS,learning,14,4,1.0,
779,0.0063468,0.19948,0.016985,0.86093,0.73147,0.71815,1.1683,0.62626,3.0425,19.441,1.94266,MCTS,learning,14,5,1.0,
780,0.18282,0.077397,0.023333,0.57082,0.5,0.83315,1.0,0.95504,4.6667,11.877,1.9226500000000002,MCTS,learning,14,1,2.0,
