,pruning threshold,stopping probability,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,connected 2-in-a-row drop rate,unconnected 2-in-a-row drop rate,3-in-a-row drop rate,4-in-a-row drop rate,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
989,3.975,0.001,0.02,0.5625,1.0964,1.3108,0.63942,4.625,12.75,0.36667,0.0,0.0,0.0,1.7294999999999998,Type-dependent dropping,learning,22,5,3.0,
990,8.0965,0.001,0.02,0.73512,0.77053,0.8,0.5,7.0,15.0,0.17634,0.2,0.1,0.2,1.78396,Type-dependent dropping,learning,22,1,4.0,
991,5.682,0.001,0.0202,0.94058,0.7684,0.82459,0.50792,3.9493,16.492,0.16319,0.10782,0.18922,0.1995,1.7196500000000001,Type-dependent dropping,learning,22,2,4.0,
992,5.0,0.0025978,0.03,1.0,0.36291,1.0072,0.5,4.6667,15.0,0.34753,0.2,0.27165,0.23333,1.6240799999999997,Type-dependent dropping,learning,22,3,4.0,
993,4.9294,0.0012515,0.01,0.67179,0.76088,1.1452,0.27622,3.5608,14.944,0.19722,0.20278,0.14645,0.20278,1.79212,Type-dependent dropping,learning,22,4,4.0,
994,8.8061,0.001,0.023054,1.0614,0.45294,1.1178,0.13422,3.7651,10.648,0.35796,0.16052,0.24714,0.24714,1.8904799999999997,Type-dependent dropping,learning,22,5,4.0,
995,3.0302,0.001,0.02031,0.81851,0.81395,0.9845,0.31008,3.3062,14.876,0.20457,0.18017,0.0,0.2062,1.39035,Type-dependent dropping,learning,22,1,5.0,
996,3.0,0.001,0.021779,0.80948,0.67178,1.3333,0.28043,3.3333,15.0,0.2,0.2,0.1,0.2,1.65519,Type-dependent dropping,learning,22,2,5.0,
997,7.0,0.001,0.022223,0.53411,0.80001,1.3921,0.3194,3.5,19.705,0.27531,0.2,0.20001,0.2,1.82028,Type-dependent dropping,learning,22,3,5.0,
998,2.925,0.0017481,0.02,0.74082,1.0667,1.0,0.4,5.0,20.581,0.14234,0.2,0.2,0.4,1.80426,Type-dependent dropping,learning,22,4,5.0,
999,7.0,0.001,0.02,0.97754,0.8,1.0725,0.3,3.798,15.0,0.20138,0.26667,0.2,0.2,1.5130899999999998,Type-dependent dropping,learning,22,5,5.0,
1000,6.8476,0.001,0.022148,0.47393,0.46329,1.008,0.48117,3.2652,16.737,0.15535,0.19786,0.20319,0.17195,2.2346999999999997,Type-dependent dropping,learning,23,1,1.0,
1001,5.0,0.001,0.01,0.36804,0.8,1.234,0.3,5.0,30.0,0.3,0.2,0.2,0.2,1.8427399999999998,Type-dependent dropping,learning,23,2,1.0,
1002,5.0,0.005,0.03,0.48804,0.8,0.8,1.3201,3.6998,15.0,0.3,0.4,0.2,0.2,1.86471,Type-dependent dropping,learning,23,3,1.0,
1003,6.4062,0.001,0.02,0.92971,0.8,0.78625,0.6,3.6104,8.4002,0.14107,0.2,0.2,0.21002,1.6309,Type-dependent dropping,learning,23,4,1.0,
1004,5.1064,0.0033468,0.015671,0.47224,0.80839,1.4411,2.3522,3.0259,29.999,0.19421,0.19998,0.20002,0.2024,1.70901,Type-dependent dropping,learning,23,5,1.0,
1005,5.3719,0.001,0.01,0.9761,0.62419,1.0,0.0,3.5,16.667,0.2,0.2,0.2,0.23333,1.6776600000000002,Type-dependent dropping,learning,23,1,2.0,
1006,3.0,0.001,0.02,0.97736,0.8,1.0,0.3,3.3333,30.0,0.1,0.2,0.23183,0.2,1.6784500000000002,Type-dependent dropping,learning,23,2,2.0,
1007,5.3303,0.0012119,0.020124,1.013,0.69053,0.95378,0.28209,3.204,17.119,0.20496,0.2,0.23976,0.21142,1.65638,Type-dependent dropping,learning,23,3,2.0,
1008,3.264,0.001,0.01,1.0153,0.70472,1.0,0.3,2.5,15.0,0.3,0.2,0.1,0.2,1.61798,Type-dependent dropping,learning,23,4,2.0,
1009,5.9703,0.001,0.01,0.9412,0.8,1.0,0.17158,3.1293,15.0,0.2,0.21111,0.1,0.2,1.5003900000000001,Type-dependent dropping,learning,23,5,2.0,
1010,2.6418,0.0041551,0.010159,0.54547,0.61113,1.2413,0.3007,5.1586,603.55,0.19463,0.17382,0.20104,0.18987,1.50074,Type-dependent dropping,learning,23,1,3.0,
1011,3.6261,0.001,0.01,0.56797,0.76596,1.3865,0.4,5.0,8.9108,0.4,0.28814,0.2,0.2,1.8511599999999997,Type-dependent dropping,learning,23,2,3.0,
1012,3.9965,0.001,0.039994,1.0369,0.75269,1.0001,0.29994,3.3335,20.212,0.15643,0.19996,0.16663,0.20004,1.7756399999999999,Type-dependent dropping,learning,23,3,3.0,
1013,9.9999,0.001,0.04,0.86231,0.8,0.99999,0.90024,2.635,15.0,0.2,0.2,0.2,0.2,2.0713700000000004,Type-dependent dropping,learning,23,4,3.0,
1014,3.0,0.001,0.022199,1.0,0.8,1.0,0.5,3.3333,15.0,0.1,0.2,0.18889,0.21111,1.9009,Type-dependent dropping,learning,23,5,3.0,
1015,5.0579,0.001,0.025955,1.0,0.8,1.1326,0.5,3.5,15.0,0.21347,0.19741,0.22087,0.2,1.55543,Type-dependent dropping,learning,23,1,4.0,
1016,3.2062,0.0015819,0.020267,0.49163,0.60872,1.7272,0.49958,4.5108,13.862,0.11801,0.31672,0.1431,0.25526,1.67252,Type-dependent dropping,learning,23,2,4.0,
1017,5.0,0.003,0.02,1.4845,0.60682,1.0473,0.3,2.5,20.0,0.22193,0.0,0.2,0.2,1.7587799999999998,Type-dependent dropping,learning,23,3,4.0,
1018,3.3667,0.001,0.017955,0.76397,0.63559,0.9182,0.3,3.5,15.0,1.2111e-05,0.2,0.2,0.2,1.79007,Type-dependent dropping,learning,23,4,4.0,
1019,5.6203,0.0020002,0.021727,1.5,0.88889,0.62385,0.3,2.5,15.0,0.2,0.2,0.1,0.2,1.9476499999999999,Type-dependent dropping,learning,23,5,4.0,
1020,5.0468,0.0015208,0.01242,0.98363,0.37658,1.3542,0.2956,2.6349,20.167,0.19167,0.18102,0.19167,0.095833,1.7741999999999998,Type-dependent dropping,learning,23,1,5.0,
1021,6.5083,0.001,0.01,0.75347,0.65,1.1284,0.40833,5.1667,13.667,0.2,0.26231,0.26667,0.13333,1.8532700000000002,Type-dependent dropping,learning,23,2,5.0,
1022,6.0,0.001,0.018946,1.0,0.51708,1.3814,0.74074,3.7037,15.0,0.10685,0.16667,0.19026,0.2,1.8102399999999998,Type-dependent dropping,learning,23,3,5.0,
1023,3.2684,0.0025128,0.022084,0.94139,0.35616,1.2551,0.32549,2.5026,13.404,0.20517,0.16236,0.0,0.19199,1.65578,Type-dependent dropping,learning,23,4,5.0,
1024,3.1342,0.001,0.01,1.0,0.37109,1.2331,0.4,2.5,20.0,0.2,0.2,0.2,0.2,1.3127600000000001,Type-dependent dropping,learning,23,5,5.0,
1025,5.9741,0.0034225,0.015883,0.42145,0.72504,1.0357,0.32447,2.8094,17.925,0.20532,0.29682,0.20532,0.19468,1.72849,Type-dependent dropping,learning,24,1,1.0,
1026,2.8472,0.001,0.024774,0.25,0.60571,1.134,0.66667,5.0,36.667,0.22118,0.2,0.17753,0.2,1.54002,Type-dependent dropping,learning,24,2,1.0,
1027,2.7558,0.0042778,0.01,0.48069,1.0,1.0,0.2494,7.0,30.0,0.16667,0.22572,0.27648,0.23981,1.70133,Type-dependent dropping,learning,24,3,1.0,
1028,3.5,0.0050762,0.019977,1.0344,0.70785,1.0012,-0.00034396,4.5863,14.991,0.1998,0.20071,0.19955,0.19954,1.74115,Type-dependent dropping,learning,24,4,1.0,
1029,9.6382,0.0059479,0.018247,0.56336,0.95274,1.0877,0.38482,4.6468,15.701,0.20691,0.13744,0.19041,0.16493,2.2219900000000004,Type-dependent dropping,learning,24,5,1.0,
1030,4.262,0.001,0.02,1.0,0.72736,1.0,0.6,3.3334,15.0,0.2,0.2,0.2,0.2,1.87134,Type-dependent dropping,learning,24,1,2.0,
1031,5.0017,0.0033002,0.039965,0.87449,0.66034,1.0152,0.24276,2.726,15.005,0.19976,0.24809,0.16686,0.20024,1.79895,Type-dependent dropping,learning,24,2,2.0,
1032,4.0616,0.001,0.01,0.87488,0.46492,0.76729,0.55569,2.5003,15.001,0.16673,0.13326,0.19993,0.20007,1.8874900000000001,Type-dependent dropping,learning,24,3,2.0,
1033,5.0,0.001,0.01,0.67045,0.36793,1.1296,1.35,3.5,7.6638,0.2,0.2,0.2,0.2,1.80198,Type-dependent dropping,learning,24,4,2.0,
1034,5.0,0.001,0.01,0.82143,0.3237,1.0,0.39271,3.0256,10.576,0.2,0.2,0.2,0.2,2.05488,Type-dependent dropping,learning,24,5,2.0,
1035,6.1253,0.002,0.015586,0.80406,0.8,1.0,0.6,2.5,15.0,0.2,0.2,0.2,0.2,1.7867000000000002,Type-dependent dropping,learning,24,1,3.0,
1036,4.9469,0.005144,0.01,0.98425,0.78616,0.98199,0.5883,3.4595,15.144,0.1928,0.096399,0.1928,0.1928,1.63995,Type-dependent dropping,learning,24,2,3.0,
1037,4.4162,0.0048333,0.019583,1.0182,0.71097,0.8477,0.31354,3.8642,15.167,0.25981,0.19167,0.20017,0.10417,2.06309,Type-dependent dropping,learning,24,3,3.0,
1038,2.5167,0.001,0.01,0.69931,0.75563,1.0667,0.5,3.5,15.0,0.2,0.2,0.21133,0.2,1.67697,Type-dependent dropping,learning,24,4,3.0,
1039,7.6623,0.0069136,0.03,0.53253,0.75015,1.0667,0.76141,3.3333,15.0,0.15679,0.2,0.2,0.16667,2.12709,Type-dependent dropping,learning,24,5,3.0,
1040,5.0,0.001,0.03,1.0,0.8,1.0,0.4,2.5,15.0,0.2,0.28041,0.2,0.2,1.9144400000000001,Type-dependent dropping,learning,24,1,4.0,
1041,8.7667,0.010219,0.01819,0.42361,0.65,1.2622,0.50833,2.2083,16.333,0.22822,0.26667,0.13333,0.13333,2.01264,Type-dependent dropping,learning,24,2,4.0,
1042,5.0,0.001,0.01,1.0141,0.8,1.0507,0.6,2.5,15.0,0.16667,0.2,0.2,0.2,2.0561499999999997,Type-dependent dropping,learning,24,3,4.0,
1043,7.0,0.001,0.01,1.0,0.8,1.0,0.4,2.1667,15.0,0.1,0.2,0.2,0.2,1.60201,Type-dependent dropping,learning,24,4,4.0,
1044,5.0,0.005,0.01,0.99999,0.8,1.0,0.4,2.5,12.774,0.2,0.2,0.2,0.2,1.6436999999999997,Type-dependent dropping,learning,24,5,4.0,
1045,7.181,0.001,0.016255,1.0,1.2875,1.0,0.20811,3.3333,15.0,0.18376,0.2,0.17148,0.2,1.16886,Type-dependent dropping,learning,24,1,5.0,
1046,6.6715,0.001,0.01,0.86444,1.2009,1.0644,0.069548,2.8737,16.667,0.15056,0.2,0.2,0.2,1.33903,Type-dependent dropping,learning,24,2,5.0,
1047,2.4709,0.001,0.02,0.43881,1.0,1.4381,0.6,3.7446,15.0,0.2,0.22972,0.2,0.2,1.3806800000000004,Type-dependent dropping,learning,24,3,5.0,
1048,10.0,0.001,0.05,0.25,1.25,1.5,-0.025,1.625,11.0,0.0,0.4,0.0,0.0,1.8562100000000001,Type-dependent dropping,learning,24,4,5.0,
1049,7.0363,0.001,0.024966,0.25,1.0,1.4639,0.3,2.5,20.0,0.2,0.2,0.2,0.2,1.91171,Type-dependent dropping,learning,24,5,5.0,
1050,10.0,0.005,0.01,0.625,0.4,1.0,0.3,5.3344,15.0,0.29792,0.2,0.2,0.2,2.055929999999999,Type-dependent dropping,learning,25,1,1.0,
1051,2.5167,0.0013349,0.04,0.25,0.46075,1.0,0.3,4.6667,80.775,0.2,0.16667,0.18889,0.2,2.08293,Type-dependent dropping,learning,25,2,1.0,
1052,4.7156,0.004,0.01609,1.0,0.4,0.8,0.5,3.5,15.0,0.16667,0.2,0.2,0.2,1.7272199999999998,Type-dependent dropping,learning,25,3,1.0,
1053,8.4678,0.0073805,0.01,1.0555,0.26406,0.68672,0.5185,4.8314,28.889,0.16974,0.20683,0.19999,0.36666,1.94016,Type-dependent dropping,learning,25,4,1.0,
1054,3.6573,0.001,0.018937,0.92257,0.28333,0.83333,0.38889,3.875,11.38,0.30864,0.13333,0.27016,0.22368,1.6174499999999998,Type-dependent dropping,learning,25,5,1.0,
1055,3.0,0.005,0.02,0.5,0.62305,0.8,0.95,7.0,30.0,0.3,0.0,0.2,0.16667,1.7714199999999998,Type-dependent dropping,learning,25,1,2.0,
1056,5.4526,0.0047318,0.0125,0.52421,0.62825,0.74542,1.9037,12.28,175.79,0.30245,0.23333,0.2,0.2,1.83157,Type-dependent dropping,learning,25,2,2.0,
1057,3.2241,0.0023958,0.01934,0.48861,0.26389,0.91696,0.87499,4.1042,18.625,0.375,0.13178,0.1,0.083333,1.6833099999999999,Type-dependent dropping,learning,25,3,2.0,
1058,3.55,0.0052778,0.03,1.0,0.59871,0.62336,1.0,4.6667,10.5,0.2,0.0,0.19147,0.23538,1.8793100000000003,Type-dependent dropping,learning,25,4,2.0,
1059,2.8291,0.005,0.01,0.56255,0.4,0.62882,1.0,7.0,20.0,0.18889,0.16667,0.20955,0.17653,1.9188199999999997,Type-dependent dropping,learning,25,5,2.0,
1060,7.3829,0.001,0.01,0.94594,0.51223,0.60717,0.3,5.1462,5.3582,0.2,0.2416,0.2,0.4,1.5747699999999998,Type-dependent dropping,learning,25,1,3.0,
1061,2.8389,0.001,0.023333,0.79167,0.68588,1.037,0.8803,4.6667,15.094,0.55,0.32505,0.16667,0.1,1.55409,Type-dependent dropping,learning,25,2,3.0,
1062,2.9727,0.0042151,0.018281,0.80885,0.50576,0.81433,0.60054,7.0018,984.7,0.099835,0.16503,0.21211,0.17637,1.6532900000000001,Type-dependent dropping,learning,25,3,3.0,
1063,6.0,0.001,0.02,0.4353,0.71072,0.85126,0.9262,4.6667,40.0,0.083333,0.3,0.2,0.1,1.6774799999999999,Type-dependent dropping,learning,25,4,3.0,
1064,7.0,0.001,0.012222,0.45261,0.49869,0.45803,0.85013,8.3003,12.681,0.42535,0.2,0.2,0.24444,1.7293800000000001,Type-dependent dropping,learning,25,5,3.0,
1065,1.6953,0.0052778,0.02,0.50338,0.4,1.0296,0.61385,4.1246,15.0,0.38589,0.2,0.094444,0.13333,1.72374,Type-dependent dropping,learning,25,1,4.0,
1066,3.2166,0.001,0.026438,0.58473,0.73411,0.74364,0.51958,5.8689,109.75,0.28527,0.26096,0.20434,0.19928,1.7659099999999999,Type-dependent dropping,learning,25,2,4.0,
1067,5.2643,0.0026355,0.01,0.5315,0.44744,0.75276,0.54452,4.84,9.6333,0.20379,0.093814,0.12589,0.18215,2.0863400000000003,Type-dependent dropping,learning,25,3,4.0,
1068,1.5051,0.0043333,0.021667,0.44676,0.45833,0.96389,0.5378,3.6875,20.889,0.33499,0.23333,0.083333,0.0,1.53522,Type-dependent dropping,learning,25,4,4.0,
1069,2.5376,0.001,0.01,0.50512,0.72592,1.0,0.48897,5.1852,17.989,0.24467,0.13333,0.2,0.2037,1.51062,Type-dependent dropping,learning,25,5,4.0,
1070,2.7988,0.0023333,0.01,0.40802,0.50446,0.95159,0.35694,6.6667,40.0,0.18856,0.2,0.2,0.2,1.8929500000000001,Type-dependent dropping,learning,25,1,5.0,
1071,3.5838,0.001,0.020171,0.36445,0.40598,1.0086,0.32778,7.0192,40.09,0.051668,0.16382,0.1407,0.29487,1.58144,Type-dependent dropping,learning,25,2,5.0,
1072,4.2002,0.0032403,0.01,1.0,0.59259,0.72036,0.66667,4.1525,10.674,0.18963,0.2,0.2,0.2,1.86089,Type-dependent dropping,learning,25,3,5.0,
1073,3.0,0.001,0.01,0.78378,0.71661,0.48681,0.6,4.6666,20.0,0.16797,0.26302,0.2,0.2,1.7177,Type-dependent dropping,learning,25,4,5.0,
1074,7.0,0.0027884,0.01,0.95833,0.8,0.34068,0.4,2.9306,15.0,0.16667,0.2,0.2,0.2,1.9942900000000001,Type-dependent dropping,learning,25,5,5.0,
1075,2.4774,0.001,0.015,0.63334,1.1874,1.0,-0.20151,7.0,40.0,0.083333,0.19265,0.12581,0.18889,1.65883,Type-dependent dropping,learning,26,1,1.0,
1076,1.9619,0.0031785,0.011296,0.62939,1.1222,0.875,0.4375,6.4703,180.67,0.15419,0.23333,0.19444,0.23333,1.4985500000000003,Type-dependent dropping,learning,26,2,1.0,
1077,2.5171,0.001,0.045711,0.9998,1.4158,0.99941,0.33345,3.1672,15.816,0.19991,0.20024,0.0,0.090317,1.5454,Type-dependent dropping,learning,26,3,1.0,
1078,2.1888,0.0020289,0.016667,1.0,1.3849,1.0,0.4,4.6667,20.0,0.2,0.16667,0.16667,0.19036,1.4624700000000002,Type-dependent dropping,learning,26,4,1.0,
1079,0.1,0.0042236,0.01,0.5,1.2705,1.0,0.4,6.8889,33.333,0.0,0.19784,0.17934,0.23333,1.17309,Type-dependent dropping,learning,26,5,1.0,
1080,0.1,0.003,0.023832,0.5,1.4175,1.0,0.33334,4.6666,12.703,0.18213,0.05,0.2,0.3,1.52442,Type-dependent dropping,learning,26,1,2.0,
1081,1.55,0.001,0.01,0.5,1.6,1.0,0.3,5.0,15.0,0.2,0.2,0.2,0.4,1.4380899999999999,Type-dependent dropping,learning,26,2,2.0,
1082,1.9929,0.0055146,0.015,0.99145,2.0,1.0667,6.0555e-06,4.9002,15.0,0.1,0.16907,0.34258,0.16738,1.55985,Type-dependent dropping,learning,26,3,2.0,
1083,1.0886,0.0030986,0.01,0.45833,1.4835,1.0,0.3,8.3286,15.0,0.12705,0.1,0.3,0.1,1.4583300000000001,Type-dependent dropping,learning,26,4,2.0,
1084,1.1264,0.01,0.02,0.58083,1.4628,0.8,-0.45292,5.0,47.659,0.1,0.2,0.2207,0.16667,1.7823700000000002,Type-dependent dropping,learning,26,5,2.0,
1085,3.0,0.005,0.019118,0.6781,1.2233,0.8,0.0,3.3333,7.4055,0.21111,0.2,0.2,0.25288,1.54374,Type-dependent dropping,learning,26,1,3.0,
1086,1.2335,0.01,0.020639,0.55332,1.218,1.4758,0.043731,7.0,20.0,0.27778,0.27256,0.1963,0.2,1.6971800000000001,Type-dependent dropping,learning,26,2,3.0,
1087,1.862,0.001,0.01,1.0202,1.2117,1.0,0.3,2.9713,15.0,0.2,0.2,0.16667,0.2,1.6308399999999998,Type-dependent dropping,learning,26,3,3.0,
1088,3.0,0.001,0.02,1.0,1.3333,0.88889,0.0,2.5,10.0,0.2,0.23952,0.2,0.3,1.68249,Type-dependent dropping,learning,26,4,3.0,
1089,3.6265,0.001,0.01,0.25,1.1076,1.1446,-0.15506,3.5,10.0,0.19105,0.20743,0.2,0.2,1.84904,Type-dependent dropping,learning,26,5,3.0,
1090,3.0,0.002539,0.02,0.5005,1.4433,0.86297,0.48465,5.0,15.0,0.26667,0.2,0.2,0.2,1.5718799999999997,Type-dependent dropping,learning,26,1,4.0,
1091,2.6384,0.001,0.01,0.5,1.4756,1.1641,0.3,7.0,20.0,0.2,0.11961,0.2,0.21371,1.61462,Type-dependent dropping,learning,26,2,4.0,
1092,1.5362,0.0027014,0.01,0.29166,1.4385,1.1111,0.4,5.5556,20.665,0.16667,0.017518,0.18076,0.31667,1.2406599999999999,Type-dependent dropping,learning,26,3,4.0,
1093,1.55,0.001,0.01,0.5,1.6,1.1111,0.16934,5.0,30.0,0.4,0.0,0.2,0.2,1.6790499999999997,Type-dependent dropping,learning,26,4,4.0,
1094,2.9874,0.0036667,0.01,0.51071,2.3555,1.4267,0.24088,7.7778,400.0,0.4,0.12222,0.16667,0.2463,1.3620899999999998,Type-dependent dropping,learning,26,5,4.0,
1095,5.0,0.001,0.021764,1.0,1.4755,1.1111,-0.73904,2.7768,15.0,0.2,0.2,0.21111,0.24752,1.49464,Type-dependent dropping,learning,26,1,5.0,
1096,4.0545,0.001,0.01,1.0,1.3004,1.0,0.0,3.3333,15.0,0.16849,0.25709,0.21528,0.2,1.35662,Type-dependent dropping,learning,26,2,5.0,
1097,3.0536,0.0041916,0.01,0.93299,1.6677,0.80097,0.00053896,3.0574,25.009,0.2844,0.0,0.16624,0.16163,1.64425,Type-dependent dropping,learning,26,3,5.0,
1098,3.0,0.005,0.022456,1.0,1.6,0.8,0.4,3.3333,15.0,0.3,0.2,0.18718,0.2,1.75377,Type-dependent dropping,learning,26,4,5.0,
1099,4.0328,0.001,0.016561,0.75,2.1487,1.7267,0.35325,3.625,71.333,0.47818,0.3,0.17353,0.33516,1.69204,Type-dependent dropping,learning,26,5,5.0,
1100,10.0,0.001,0.03,2.0289,0.8,1.0998,0.3,2.5,15.0,0.2,0.2,0.2,0.2,1.6730999999999998,Type-dependent dropping,learning,27,1,1.0,
1101,10.0,0.001,0.035089,0.92838,0.34271,1.5314,0.3532,3.1901,14.345,0.16726,0.16726,0.16726,0.17364,1.40929,Type-dependent dropping,learning,27,2,1.0,
1102,6.6667,0.001,0.019444,1.0264,0.88889,1.0373,0.5,2.5926,20.0,0.18889,0.12508,0.19954,0.20396,1.7990100000000002,Type-dependent dropping,learning,27,3,1.0,
1103,7.4333,0.001,0.02,1.0,0.69926,1.1854,0.24074,3.3333,12.792,0.2,0.2,0.2,0.18237,1.21184,Type-dependent dropping,learning,27,4,1.0,
1104,10.0,0.001,0.024479,1.0,0.8,1.5,0.3,2.5,15.0,0.2,0.2,0.2,0.2,2.2825100000000003,Type-dependent dropping,learning,27,5,1.0,
1105,10.0,0.0014444,0.02,1.6624,0.91358,1.0,-0.67989,2.5,15.0,0.2,0.2,0.3,0.2,1.29236,Type-dependent dropping,learning,27,1,2.0,
1106,5.6516,0.001,0.02,1.0,1.0667,1.4471,0.4,3.3333,7.1127,0.14279,0.17376,0.2,0.17062,1.83452,Type-dependent dropping,learning,27,2,2.0,
1107,7.2369,0.001,0.014723,1.5039,1.0145,1.0912,0.5,2.5,30.0,0.1,0.0,0.2,0.2,1.47235,Type-dependent dropping,learning,27,3,2.0,
1108,4.4053,0.0023331,0.019998,0.95841,0.80029,1.5968,0.59994,3.3339,15.001,0.10002,0.29981,0.20013,0.20004,1.57516,Type-dependent dropping,learning,27,4,2.0,
1109,7.0,0.001,0.01,1.0265,0.8,1.5,0.5,3.3333,58.667,0.1,0.2,0.18803,0.16667,1.4144299999999999,Type-dependent dropping,learning,27,5,2.0,
1110,10.0,0.0014444,0.02,2.0,0.8,1.3333,0.10942,2.5,15.0,0.26667,0.2,0.2,0.2,1.7750499999999998,Type-dependent dropping,learning,27,1,3.0,
1111,7.0859,0.001,0.016585,1.4825,0.8,1.3333,0.21765,2.5,15.0,0.2,0.26817,0.2,0.2,1.24708,Type-dependent dropping,learning,27,2,3.0,
1112,3.2885,0.0046791,0.02,1.227,0.8,1.4283,1.35,3.3333,30.0,0.16667,0.2,0.2,0.0,1.6602999999999999,Type-dependent dropping,learning,27,3,3.0,
1113,6.043,0.010003,0.019996,2.1114,0.80019,1.3335,0.29986,2.4996,15.002,0.26189,0.20009,0.20009,0.20009,1.76578,Type-dependent dropping,learning,27,4,3.0,
1114,7.771,0.001,0.018169,1.987,0.81801,1.02,0.31301,2.465,10.247,0.2127,0.20801,0.19199,0.17334,1.45548,Type-dependent dropping,learning,27,5,3.0,
1115,8.2473,0.0015588,0.02,1.5904,0.80666,1.4006,0.3,3.3333,7.9622,0.2,0.2,0.2,0.2,1.4921799999999998,Type-dependent dropping,learning,27,1,4.0,
1116,6.5484,0.001,0.01,1.1309,0.70759,1.2725,0.26792,2.7046,24.444,0.15681,0.21186,0.17446,0.18652,1.3668600000000002,Type-dependent dropping,learning,27,2,4.0,
1117,6.0267,0.001,0.03,1.2018,0.62426,1.5,0.5,2.5,9.1202,0.2,0.26214,0.0,0.2,1.5534400000000002,Type-dependent dropping,learning,27,3,4.0,
1118,7.0,0.001,0.01897,1.783,0.4,1.0,0.14665,2.5,15.0,0.0,0.2,0.16667,0.2,1.40168,Type-dependent dropping,learning,27,4,4.0,
1119,7.6118,0.001,0.01,1.4287,0.76384,1.0,0.3,2.5,15.0,0.2,0.2,0.1,0.2,1.4784899999999999,Type-dependent dropping,learning,27,5,4.0,
1120,7.3314,0.001,0.018228,1.0,1.0415,1.2657,0.3,2.5,21.064,0.2,0.1,0.2,0.2,1.4084999999999999,Type-dependent dropping,learning,27,1,5.0,
1121,10.0,0.0016519,0.035,1.8937,0.73285,1.1131,0.41419,2.5,7.5756,0.12115,0.1,0.2,0.2,1.3916700000000002,Type-dependent dropping,learning,27,2,5.0,
1122,10.0,0.001,0.047778,1.4375,0.61667,1.0941,0.64994,2.4583,19.0,0.0,0.0,0.38774,0.35522,1.7584799999999998,Type-dependent dropping,learning,27,3,5.0,
1123,10.0,0.001,0.01,1.4779,0.64724,1.0921,0.32222,2.5,9.6305,0.13183,0.2461,0.15556,0.2,1.1799,Type-dependent dropping,learning,27,4,5.0,
1124,5.85,0.001,0.020659,1.0,0.8,1.0,0.3,2.5,15.0,0.2,0.2,0.2,0.2,1.6661100000000002,Type-dependent dropping,learning,27,5,5.0,
1125,4.4979,0.0027323,0.023333,0.94925,1.0,1.0,0.4,2.7986,15.0,0.3,0.2,0.1,0.2,1.5352299999999999,Type-dependent dropping,learning,28,1,1.0,
1126,5.0,0.0014444,0.03,1.0,1.2112,1.0,0.54672,2.9525,15.0,0.2,0.19719,0.1,0.2,1.5445099999999998,Type-dependent dropping,learning,28,2,1.0,
1127,2.8905,0.003047,0.01,0.68104,0.85813,1.3333,0.3,5.0,11.253,0.19364,0.2,0.2,0.2,1.47326,Type-dependent dropping,learning,28,3,1.0,
1128,5.524,0.001,0.03,1.0,1.0761,1.0,0.5,2.5,12.62,0.16667,0.2,0.1,0.1,1.51016,Type-dependent dropping,learning,28,4,1.0,
1129,7.5553,0.001,0.01,1.003,0.90133,1.0874,0.37318,3.7533,9.1052,0.15497,0.23056,0.24503,0.16723,1.72793,Type-dependent dropping,learning,28,5,1.0,
1130,9.9999,0.001,0.01,1.0998,1.0306,1.1774,0.27778,3.5595,21.631,0.15055,0.26748,0.16426,0.10248,1.61588,Type-dependent dropping,learning,28,1,2.0,
1131,4.5,0.0024823,0.01,1.5,1.2781,1.0705,0.3,2.84,10.0,0.16667,0.2,0.2,0.2,1.39817,Type-dependent dropping,learning,28,2,2.0,
1132,7.5749,0.001,0.014074,1.0036,1.0,0.93828,0.42181,3.5,21.111,0.1,0.21481,0.11481,0.18642,1.27715,Type-dependent dropping,learning,28,3,2.0,
1133,4.2895,0.001,0.01,1.0,1.0523,1.0,0.52642,2.5,15.0,0.2,0.2,0.2,0.2,1.25428,Type-dependent dropping,learning,28,4,2.0,
1134,7.0,0.001,0.01,1.1208,1.0111,1.0,0.3,3.7213,30.0,0.2,0.2,0.12841,0.3,1.32533,Type-dependent dropping,learning,28,5,2.0,
1135,7.5035,0.001,0.01,0.82104,0.79583,1.1065,0.29699,4.2105,9.0236,0.19815,0.20185,0.19815,0.20185,1.16943,Type-dependent dropping,learning,28,1,3.0,
1136,7.6869,0.0014444,0.01,0.93883,0.88888,1.0,0.33333,2.9914,15.0,0.23073,0.21037,0.18889,0.2,1.4186299999999998,Type-dependent dropping,learning,28,2,3.0,
1137,0.1,0.005,0.010833,0.33333,0.8,1.6215,0.5,6.65,20.0,0.2,0.1,0.0,0.12539,2.01275,Type-dependent dropping,learning,28,3,3.0,
1138,8.3738,0.001,0.01,0.98726,0.78379,0.98544,0.39053,2.7979,14.883,0.19417,0.19417,0.20583,0.19417,1.26524,Type-dependent dropping,learning,28,4,3.0,
1139,8.0,0.001,0.054183,1.0,0.8,0.84346,0.6,2.5,15.0,0.2,0.2,0.2,0.2,1.4603000000000002,Type-dependent dropping,learning,28,5,3.0,
1140,6.4225,0.001,0.012225,0.95889,0.80058,0.80058,0.2999,2.4989,20.509,0.24195,0.19974,0.20026,0.19974,1.68448,Type-dependent dropping,learning,28,1,4.0,
