,pruning threshold,stopping probability,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1161,0.91333,0.001,0.012544,0.29454,0.83658,0.66485,0.052082,2.6239,9.2962,2.1101400000000003,No feature drop,learning,29,2,3.0,
1162,2.55,0.0039289,0.017574,0.69124,0.8,1.1111,0.2,3.3853,21.013,2.4653899999999997,No feature drop,learning,29,3,3.0,
1163,2.5436,0.0034022,0.023597,0.25,0.86914,0.90067,0.20472,2.3763,8.6178,2.0443400000000005,No feature drop,learning,29,4,3.0,
1164,1.5417,0.001,0.024614,0.25,1.1148,1.1687,0.01093,3.6062,11.318,2.2211000000000003,No feature drop,learning,29,5,3.0,
1165,1.7863,0.01,0.03,0.55928,0.83476,1.0,0.3,2.5,13.272,1.77528,No feature drop,learning,29,1,4.0,
1166,1.5901,0.003238,0.021415,0.25,0.81815,1.4388,0.013756,3.8376,14.97,2.01871,No feature drop,learning,29,2,4.0,
1167,0.50737,0.0063938,0.086032,0.3547,0.77076,1.6562,-0.19211,4.5264,20.031,1.59613,No feature drop,learning,29,3,4.0,
1168,1.3092,0.0098361,0.02247,0.36071,0.91114,0.87651,0.21973,2.7161,9.8569,1.39962,No feature drop,learning,29,4,4.0,
1169,3.0834,1.0,0.020855,0.47863,0.83847,1.0427,0.31196,3.3676,19.658,1.4929000000000001,No feature drop,learning,29,5,4.0,
1170,0.1,0.010011,0.017336,0.46212,0.79181,1.0091,0.81965,3.7746,10.001,1.7988199999999999,No feature drop,learning,29,1,5.0,
1171,1.55,0.001,0.02228,0.25,0.8,1.3029,0.45289,5.0,15.0,1.6670199999999997,No feature drop,learning,29,2,5.0,
1172,2.7847,0.001,0.020173,0.25,0.79234,1.2166,0.33264,2.4514,14.778,1.91879,No feature drop,learning,29,3,5.0,
1173,0.97852,0.0053203,0.01,0.27778,0.8,1.1146,0.42806,5.0,15.0,2.2197699999999996,No feature drop,learning,29,4,5.0,
1174,1.013,0.0038427,0.02722,0.34654,0.66819,1.5,0.3,2.5,15.0,1.5767300000000002,No feature drop,learning,29,5,5.0,
1175,3.0,0.01,0.02216,0.6227,1.6,1.1315,0.23439,2.5,15.0,1.3711699999999998,No feature drop,learning,30,1,1.0,
1176,2.7977,0.0073129,0.026862,0.74518,1.6558,1.1422,0.28844,2.5362,5.8494,1.75089,No feature drop,learning,30,2,1.0,
1177,1.6297,0.001,0.020098,0.34027,1.1999,1.5018,0.12851,2.5486,12.167,1.4922099999999998,No feature drop,learning,30,3,1.0,
1178,2.8385,0.0096802,0.015002,0.86677,1.3753,0.99987,0.33324,2.5003,14.998,1.45594,No feature drop,learning,30,4,1.0,
1179,2.8015,0.0036667,0.01,0.43874,1.5316,1.7293,0.4591,2.5954,10.3,1.5904399999999999,No feature drop,learning,30,5,1.0,
1180,5.0,0.001,0.01,0.72774,1.0,0.88889,0.3,2.5,15.0,1.7362099999999998,No feature drop,learning,30,1,2.0,
1181,4.8417,0.001,0.01,0.25,1.0594,1.5,0.625,4.125,3.943,1.66889,No feature drop,learning,30,2,2.0,
1182,6.5416,0.0037929,0.031667,1.05,1.0,0.8,0.53332,2.5,2.5,1.63191,No feature drop,learning,30,3,2.0,
1183,2.0692,0.0025214,0.017986,0.25,1.0071,1.4179,0.29537,5.0125,14.943,1.4978399999999998,No feature drop,learning,30,4,2.0,
1184,2.5167,0.001,0.019222,0.3863,1.0,0.85601,0.4,5.0,10.0,1.64563,No feature drop,learning,30,5,2.0,
1185,2.0333,0.001,0.01,0.25,1.0,1.0,0.6,2.5,15.0,1.49708,No feature drop,learning,30,1,3.0,
1186,9.4399,0.0047137,0.020726,0.99137,1.1463,1.0253,0.3,2.5,9.2199,2.0150700000000006,No feature drop,learning,30,2,3.0,
1187,3.55,0.005,0.01,0.73995,0.9743,1.0,0.3,2.5,15.0,1.49725,No feature drop,learning,30,3,3.0,
1188,4.2785,0.001,0.038333,1.0243,0.8099,1.0652,0.54362,2.5282,29.778,2.00455,No feature drop,learning,30,4,3.0,
1189,1.2417,0.0098243,0.015745,0.38209,0.97752,1.139,0.26647,2.9773,10.965,1.62586,No feature drop,learning,30,5,3.0,
1190,3.9572,0.0049977,0.028651,0.75125,0.99971,1.155,0.34023,2.1989,15.002,1.5431899999999998,No feature drop,learning,30,1,4.0,
1191,8.975,0.001,0.05,0.5625,1.25,1.5,0.625,1.625,19.0,1.5294599999999998,No feature drop,learning,30,2,4.0,
1192,3.2368,0.001,0.013989,0.55585,1.1089,1.4377,0.52106,2.4204,14.028,1.77744,No feature drop,learning,30,3,4.0,
1193,2.0333,0.0016667,0.01,0.5,1.0,1.2401,0.3,2.4964,10.963,2.03729,No feature drop,learning,30,4,4.0,
1194,2.97,0.0036667,0.0301,0.49978,0.80136,1.5031,0.82577,2.4956,220.24,1.52902,No feature drop,learning,30,5,4.0,
1195,3.0,0.005,0.012222,0.64622,1.0,0.8,0.3,2.5,7.9618,1.56507,No feature drop,learning,30,1,5.0,
1196,3.0,0.005,0.03,1.0,0.8,1.0,0.3,2.5,15.0,1.42869,No feature drop,learning,30,2,5.0,
1197,2.2193,0.0067665,0.034786,0.25,0.94503,1.0237,0.64037,3.584,14.755,1.7977599999999998,No feature drop,learning,30,3,5.0,
1198,3.0541,0.005,0.01,0.83587,0.8,1.0,0.3,2.5,21.585,1.8064399999999998,No feature drop,learning,30,4,5.0,
1199,1.4493,0.001,0.02,0.5,1.0,1.0,0.3,2.8204,10.0,1.86706,No feature drop,learning,30,5,5.0,
1200,3.9682,0.001,0.047317,0.25,0.049604,1.5135,0.46473,3.3811,16.449,1.97088,No feature drop,time pressure,1,1,,5.0
1201,2.9362,0.0046347,0.017407,0.39849,0.25379,1.3727,0.33611,2.4028,16.943,2.6816500000000003,No feature drop,time pressure,1,2,,5.0
1202,3.1922,0.0041736,0.01,0.72995,0.4,1.0,0.3,2.5,15.0,2.24482,No feature drop,time pressure,1,3,,5.0
1203,2.5167,0.015,0.023333,0.64641,-0.19211,0.99999,0.24269,2.5,15.0,2.1555,No feature drop,time pressure,1,4,,5.0
1204,0.97933,0.010264,0.024445,0.73296,0.23204,0.88451,0.18521,3.0323,21.945,1.41323,No feature drop,time pressure,1,5,,5.0
1205,3.0135,0.010125,0.019861,0.25,0.61228,0.99307,0.3045,2.6073,8.0419,2.1993,No feature drop,time pressure,1,1,,10.0
1206,1.8145,0.024402,0.019841,0.73135,0.57091,0.99203,0.1595,2.514,9.9561,2.02302,No feature drop,time pressure,1,2,,10.0
1207,10.0,0.0096786,0.03,0.5,0.4,1.0,0.21798,2.5,20.0,2.53353,No feature drop,time pressure,1,3,,10.0
1208,2.0333,0.003,0.02,0.5,0.4,1.0,0.25724,2.5,15.0,1.58996,No feature drop,time pressure,1,4,,10.0
1209,0.88871,0.003,0.032025,0.5,0.29015,1.0,0.2,2.5,16.667,2.25731,No feature drop,time pressure,1,5,,10.0
1210,2.1015,0.89101,0.018333,0.56766,0.4,0.8,0.3,3.5,10.0,2.34219,No feature drop,time pressure,1,1,,20.0
1211,4.8948,0.0059879,0.030457,0.35775,0.33311,1.6988,0.49662,5.2784,10.875,2.11599,No feature drop,time pressure,1,2,,20.0
1212,2.7724,0.0065385,0.028637,0.25,0.80058,1.1464,0.32216,3.393,14.727,2.03657,No feature drop,time pressure,1,3,,20.0
1213,1.9095,0.01,0.01,0.25,0.40003,1.0001,-3.0519e-05,2.8568,15.001,2.08115,No feature drop,time pressure,1,4,,20.0
1214,5.2485,0.0055,0.025,0.37501,0.575,1.25,0.4625,2.5863,17.0,1.68647,No feature drop,time pressure,1,5,,20.0
1215,0.1,0.021111,0.020117,0.44434,0.8,0.66512,0.3,2.5,13.333,2.3100999999999994,No feature drop,time pressure,2,1,,5.0
1216,0.1,0.01666,0.01499,0.39223,0.80844,0.71586,0.59902,2.0116,14.525,2.2289299999999996,No feature drop,time pressure,2,2,,5.0
1217,2.4812,0.55628,0.01,0.66667,0.88889,0.63612,0.33333,2.5,15.0,2.33675,No feature drop,time pressure,2,3,,5.0
1218,4.8468,0.019971,0.077062,1.0842,1.0685,0.2881,0.059341,4.5733,19.916,2.6714700000000002,No feature drop,time pressure,2,4,,5.0
1219,10.0,0.0097734,0.040046,0.50007,0.73456,0.99923,0.30042,2.5013,-7.5988,2.72716,No feature drop,time pressure,2,5,,5.0
1220,2.7083,0.001,0.05,0.25,-0.024068,1.5,0.625,1.625,12.791,2.62321,No feature drop,time pressure,2,1,,10.0
1221,0.1,0.70844,0.04508,0.25,0.54911,0.94096,0.42725,2.6968,22.088,2.5043200000000003,No feature drop,time pressure,2,2,,10.0
1222,6.9994,0.12292,0.01,0.9973,1.0453,1.0031,1.0015,3.2483,19.975,2.87892,No feature drop,time pressure,2,3,,10.0
1223,5.241,0.013535,0.031574,0.74322,0.76459,-0.22615,0.32558,3.2645,14.685,2.8423000000000003,No feature drop,time pressure,2,4,,10.0
1224,3.1111,0.01,0.02,0.25,0.65543,0.8,0.3,2.5,10.394,2.3558700000000004,No feature drop,time pressure,2,5,,10.0
1225,10.0,0.023849,0.01,0.25,0.86047,0.92497,0.55002,0.86898,20.667,2.6559,No feature drop,time pressure,2,1,,20.0
1226,7.9825,0.51054,0.032928,0.5022,0.79603,0.68487,0.16038,2.5077,15.035,2.5092,No feature drop,time pressure,2,2,,20.0
1227,8.4761,0.02871,0.024599,0.67301,1.1363,0.4285,0.54291,2.794,12.01,2.69481,No feature drop,time pressure,2,3,,20.0
1228,10.0,0.04,0.01,1.0,0.8,-0.23449,0.3,2.5,15.0,2.4333400000000003,No feature drop,time pressure,2,4,,20.0
1229,6.6882,0.25381,0.06394,1.039,0.81616,0.9009,0.3459,2.5314,20.188,2.60779,No feature drop,time pressure,2,5,,20.0
1230,0.64444,0.01,0.01,0.25,0.8,1.0,0.66667,2.5,15.0,1.9982899999999997,No feature drop,time pressure,3,1,,5.0
1231,5.2751,0.018945,0.02,0.25,0.48597,1.0667,0.49547,5.0,7.7574,2.0182200000000003,No feature drop,time pressure,3,2,,5.0
1232,8.415,0.017429,0.032041,0.97706,1.0065,0.40335,0.34844,2.7391,6.9202,2.04676,No feature drop,time pressure,3,3,,5.0
1233,2.9261,0.023305,0.02174,0.25,0.77171,1.0716,1.4711,2.3478,15.696,2.07127,No feature drop,time pressure,3,4,,5.0
1234,0.1,0.012169,0.018583,0.36111,0.77252,0.46596,0.6397,2.5534,5.6275,2.1794200000000004,No feature drop,time pressure,3,5,,5.0
1235,0.1,0.01,0.02,0.5,0.4,1.0,0.3,2.5,15.0,1.9880900000000001,No feature drop,time pressure,3,1,,10.0
