,pruning threshold,stopping probability,feature drop rate,lapse rate,opponent scaling constant,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1029,10.0,0.0032623,0.2,0.01,1.0,0.40902,0.8,1.0929,0.0,3.7494,10.038,2.1387899999999997,Opponent scaling,learning,24,5,1.0,
1030,5.0,0.001,0.3,0.01,1.1524,1.0,0.67277,1.0,0.3,2.5,15.0,1.88171,Opponent scaling,learning,24,1,2.0,
1031,5.9355,0.0055,0.21111,0.025535,1.0,1.0,0.8,1.0,0.6,2.741,15.0,1.8517800000000002,Opponent scaling,learning,24,2,2.0,
1032,3.5588,0.001,0.2,0.02,1.1552,1.0,0.4,1.0,0.3,2.5,15.0,1.9718499999999999,Opponent scaling,learning,24,3,2.0,
1033,6.4797,0.001,0.3,0.02,1.0,1.0,0.53333,1.0,0.19186,3.5,15.0,1.8415500000000002,Opponent scaling,learning,24,4,2.0,
1034,3.5274,0.001,0.19984,0.03354,1.0176,0.5632,0.2438,1.3791,0.03949,3.375,11.223,2.1485899999999996,Opponent scaling,learning,24,5,2.0,
1035,8.2239,0.001,0.22528,0.02,0.99999,1.0,0.8,1.0,0.3,2.5,15.0,1.8575,Opponent scaling,learning,24,1,3.0,
1036,2.9812,0.001,0.2,0.02,1.1712,1.0,0.68701,0.99999,0.5,2.5,15.0,1.69225,Opponent scaling,learning,24,2,3.0,
1037,2.5167,0.005,0.16667,0.02,1.4943,1.0175,0.8,1.0,0.5,2.5,20.0,1.9812400000000001,Opponent scaling,learning,24,3,3.0,
1038,3.1132,0.001,0.24714,0.01,1.158,0.90093,0.75495,0.80102,0.37057,2.767,12.467,1.65292,Opponent scaling,learning,24,4,3.0,
1039,6.8119,0.001,0.2,0.02,1.259,1.0,0.8,1.0,0.3,2.5,15.0,2.09574,Opponent scaling,learning,24,5,3.0,
1040,10.0,0.01,0.2624,0.02,1.0,0.87623,0.72571,1.0,0.8375,2.5,20.0,1.94943,Opponent scaling,learning,24,1,4.0,
1041,5.7579,0.0015364,0.19306,0.02,0.99999,1.0,0.8,1.0,0.3,1.5,15.0,2.0235100000000004,Opponent scaling,learning,24,2,4.0,
1042,8.0,0.0041953,0.29165,0.02,1.0,1.0,1.0667,0.99999,0.22153,2.0721,15.0,2.03404,Opponent scaling,learning,24,3,4.0,
1043,6.8571,0.002977,0.31667,0.02,1.0,0.89663,0.99999,1.0,0.5,2.5,15.0,1.5731,Opponent scaling,learning,24,4,4.0,
1044,7.0,0.001,0.37292,0.021947,1.0,1.0,0.8,1.0,0.3,2.5,15.0,1.58456,Opponent scaling,learning,24,5,4.0,
1045,2.0333,0.005,0.1,0.01,0.95833,0.25,1.0,2.0,0.3,2.7617,30.0,1.25311,Opponent scaling,learning,24,1,5.0,
1046,0.1,0.098665,0.12533,0.01,1.7288,0.5,1.1145,1.2196,0.4,5.0,30.0,1.29456,Opponent scaling,learning,24,2,5.0,
1047,5.4551,0.001,0.15476,0.018419,1.0189,0.75,1.0,1.0415,0.3,2.292,20.0,1.44297,Opponent scaling,learning,24,3,5.0,
1048,7.4281,0.001,0.1,0.01,1.0,0.99999,1.2048,0.8,0.32544,2.5,15.0,1.76772,Opponent scaling,learning,24,4,5.0,
1049,3.2437,0.001,0.12697,0.02875,1.1486,0.46377,1.1867,1.0268,0.34932,2.2812,16.0,1.9013800000000003,Opponent scaling,learning,24,5,5.0,
1050,3.2405,0.008923,0.16692,0.01,0.99497,1.0,0.24119,0.99954,0.50034,3.501,13779.0,2.13153,Opponent scaling,learning,25,1,1.0,
1051,6.0,0.001,0.2,0.01,1.0,1.0,0.4,0.8,0.4,3.5,20.0,2.0761700000000003,Opponent scaling,learning,25,2,1.0,
1052,6.3095,0.001,0.20046,0.020015,1.001,0.99962,0.26956,0.80104,0.32916,4.6693,15.009,1.7273600000000002,Opponent scaling,learning,25,3,1.0,
1053,3.0804,0.002,0.1,0.017757,0.99999,1.0,-0.071185,1.0,1.35,2.9641,15.0,1.9353400000000005,Opponent scaling,learning,25,4,1.0,
1054,4.0012,0.0064572,0.18362,0.012314,1.0866,0.30765,0.13072,1.1462,0.55005,5.6732,18.078,1.6170199999999997,Opponent scaling,learning,25,5,1.0,
1055,5.0462,0.0051258,0.3094,0.020313,0.98628,1.0137,0.57886,0.49438,0.41018,4.981,14.871,1.8696499999999996,Opponent scaling,learning,25,1,2.0,
1056,5.8333,0.0045345,0.2,0.01,1.0575,0.5,0.4,0.8,1.7697,3.5,30.0,1.9776900000000002,Opponent scaling,learning,25,2,2.0,
1057,1.8474,0.001,0.20009,0.029991,0.97513,0.49989,0.42672,0.68077,1.4406,4.7997,22.87,1.6448,Opponent scaling,learning,25,3,2.0,
1058,2.8724,0.010271,0.11308,0.020869,1.0572,0.53271,0.3542,0.74112,0.95093,8.9465,40.687,1.9328499999999997,Opponent scaling,learning,25,4,2.0,
1059,3.0,0.004345,0.3,0.02,1.2263,1.0,0.8,0.6531,0.77169,5.0,7.1534,1.98062,Opponent scaling,learning,25,5,2.0,
1060,7.4355,0.001,0.3,0.02,1.0,0.95833,0.64404,0.8,0.5,7.0,20.0,1.6277800000000002,Opponent scaling,learning,25,1,3.0,
1061,2.91,0.001,0.2,0.0125,1.3333,0.9781,0.50442,0.8,0.32904,3.5,10.0,1.60817,Opponent scaling,learning,25,2,3.0,
1062,3.0,0.008737,0.1,0.01,1.434,1.0,0.64149,0.8,0.5,3.5,20.0,1.7173100000000001,Opponent scaling,learning,25,3,3.0,
1063,8.4461,0.0015026,0.083333,0.01,1.4336,0.64332,0.8,0.27109,0.3,5.3144,9.6609,1.71351,Opponent scaling,learning,25,4,3.0,
1064,2.5167,0.001,0.097189,0.01,1.4703,1.0,0.8,0.88889,0.66667,3.5,20.0,1.7718400000000003,Opponent scaling,learning,25,5,3.0,
1065,6.2492,0.001,0.12017,0.03,1.0,0.5,0.53333,0.59141,0.5,4.6667,107.96,1.7363199999999999,Opponent scaling,learning,25,1,4.0,
1066,3.7487,0.001,0.17778,0.018889,0.66895,0.58059,0.53571,0.50517,0.37044,3.8085,35.527,1.7612099999999997,Opponent scaling,learning,25,2,4.0,
1067,1.7649,0.0036667,0.075404,0.020579,0.97561,0.45833,0.4373,0.8,0.3,3.5,13.65,2.1491000000000002,Opponent scaling,learning,25,3,4.0,
1068,4.5487,0.0021524,0.12736,0.021203,0.81666,0.48064,0.55809,0.79047,0.43619,3.9714,10.34,1.5537500000000002,Opponent scaling,learning,25,4,4.0,
1069,6.4857,0.0017185,0.31109,0.01,1.046,0.59067,0.60298,0.76945,0.44986,5.6802,28.155,1.55885,Opponent scaling,learning,25,5,4.0,
1070,3.7706,0.001,0.094039,0.020247,0.97392,0.5149,0.55419,0.97021,0.31937,3.7343,14.762,1.95272,Opponent scaling,learning,25,1,5.0,
1071,5.0204,0.001,0.20257,0.020136,1.1109,0.59423,0.51454,1.0069,0.3045,4.6823,20.035,1.5865399999999998,Opponent scaling,learning,25,2,5.0,
1072,3.3599,0.001,0.15,0.02,1.1854,1.0,0.4,0.31642,0.3,3.2582,15.0,1.86114,Opponent scaling,learning,25,3,5.0,
1073,3.399,0.001,0.097805,0.01,1.0481,0.9904,0.39274,0.79067,0.29287,2.8357,15.088,1.7272499999999997,Opponent scaling,learning,25,4,5.0,
1074,3.0,0.0055975,0.099999,0.02,1.0,0.5,0.66812,1.0,0.3,7.0,40.0,1.94138,Opponent scaling,learning,25,5,5.0,
1075,1.6623,0.001,0.2,0.016667,1.0437,0.60411,1.1111,0.88889,0.0,7.0,183.81,1.64985,Opponent scaling,learning,26,1,1.0,
1076,0.1,0.0041,0.11072,0.01711,1.2406,0.57099,1.0475,1.0475,0.12124,4.8146,17.2,1.5662699999999998,Opponent scaling,learning,26,2,1.0,
1077,2.0344,0.001,0.19916,0.029978,1.0005,0.92261,1.1638,0.84028,0.30035,3.4988,14.348,1.5183700000000002,Opponent scaling,learning,26,3,1.0,
1078,2.5571,0.0023269,0.19904,0.019966,0.99789,0.7515,1.1282,1.0018,-0.0012034,3.3291,19.981,1.40586,Opponent scaling,learning,26,4,1.0,
1079,3.0,0.005,0.23911,0.03,1.0,1.0,1.1701,1.0667,0.4,5.0,30.0,1.2673900000000002,Opponent scaling,learning,26,5,1.0,
1080,1.5611,0.0050245,0.26745,0.01,1.2056,1.0027,1.5973,0.99695,0.30199,3.5015,13.29,1.48881,Opponent scaling,learning,26,1,2.0,
1081,3.0,0.0025,0.2,0.01,1.0,0.97544,1.2147,0.91,0.4,2.9041,15.0,1.56589,Opponent scaling,learning,26,2,2.0,
1082,2.3795,0.001,0.25664,0.02,1.0,1.0,1.2604,1.0552,0.10481,3.3333,7.0747,1.5975899999999998,Opponent scaling,learning,26,3,2.0,
1083,2.7591,0.0039111,0.17018,0.020247,1.1191,0.43194,1.1658,1.1361,0.60209,4.7618,18.911,1.6191600000000002,Opponent scaling,learning,26,4,2.0,
1084,0.81421,0.0099999,0.24954,0.03,1.4938,1.0,1.5447,0.8,0.3,3.3564,20.0,1.75059,Opponent scaling,learning,26,5,2.0,
1085,0.1,0.003039,0.25422,0.021075,1.0819,0.53879,1.2092,1.0999,0.14203,4.417,26.825,1.53858,Opponent scaling,learning,26,1,3.0,
1086,5.0,0.001,0.25309,0.02,1.0,0.98709,1.112,1.0,0.3,3.3333,15.0,1.8133500000000002,Opponent scaling,learning,26,2,3.0,
1087,2.8138,0.001,0.15,0.01,1.0,0.7785,1.0,0.8,0.15455,2.5,15.0,1.5713,Opponent scaling,learning,26,3,3.0,
1088,2.78,0.0071959,0.2,0.02,0.875,1.0,1.203,1.0766,0.4,3.5458,15.0,1.74074,Opponent scaling,learning,26,4,3.0,
1089,2.9995,0.004998,0.29985,0.020004,1.0001,0.79668,1.6002,0.54997,0.30016,5.0004,14.998,1.96393,Opponent scaling,learning,26,5,3.0,
1090,4.3546,0.001,0.20133,0.019815,0.99189,0.49835,1.4989,0.99074,0.30602,4.6875,30.074,1.5865999999999998,Opponent scaling,learning,26,1,4.0,
1091,3.3407,0.001,0.10266,0.0208,1.2344,0.49967,1.4453,1.1892,0.0021168,2.9014,19.956,1.6920600000000001,Opponent scaling,learning,26,2,4.0,
1092,1.225,0.0036292,0.17042,0.023333,1.2977,0.41667,1.45,0.7205,0.2847,6.2924,31.333,1.2750299999999999,Opponent scaling,learning,26,3,4.0,
1093,3.4594,0.0051216,0.10115,0.030833,1.004,1.0182,1.5976,0.8562,0.68229,4.7135,15.167,1.7947699999999998,Opponent scaling,learning,26,4,4.0,
1094,2.6825,0.0032892,0.24688,0.027775,1.0574,0.92093,1.6068,0.7704,0.29021,4.4871,17.465,1.4031500000000001,Opponent scaling,learning,26,5,4.0,
1095,3.0,0.001,0.19394,0.016667,1.1438,1.0,1.4433,0.80582,-0.053452,3.3333,15.0,1.53844,Opponent scaling,learning,26,1,5.0,
1096,2.8389,0.001,0.21585,0.02,1.1295,1.0377,1.6,0.83793,0.20511,2.5,15.0,1.3633,Opponent scaling,learning,26,2,5.0,
1097,2.9919,0.001,0.191,0.031374,1.0301,1.0301,1.8236,1.008,0.0048958,3.7839,13.522,1.6453699999999998,Opponent scaling,learning,26,3,5.0,
1098,2.9687,0.0014587,0.18247,0.019098,0.96054,0.98594,1.5709,1.0451,0.46837,3.3615,15.361,1.7268900000000003,Opponent scaling,learning,26,4,5.0,
1099,3.0,0.0012963,0.1929,0.01,1.1978,0.93585,1.4952,1.0,-6.0555e-06,2.5,78.6,1.6612300000000002,Opponent scaling,learning,26,5,5.0,
1100,7.4819,0.001,0.21162,0.03932,1.681,1.4237,1.1846,1.5753,0.67224,3.3535,17.801,1.6608399999999999,Opponent scaling,learning,27,1,1.0,
1101,3.0,0.01,0.2,0.01,2.0,1.0556,0.8,1.0,0.6,2.5,15.0,1.3721299999999998,Opponent scaling,learning,27,2,1.0,
1102,4.7278,0.005,0.18349,0.01,1.4609,0.99999,0.9126,1.0,0.38473,2.5,15.0,1.8059100000000001,Opponent scaling,learning,27,3,1.0,
1103,7.0,0.005,0.2,0.02,2.0,1.2658,1.0667,1.0,0.216,2.5,15.0,1.26207,Opponent scaling,learning,27,4,1.0,
1104,10.0,0.001,0.0,0.015637,1.7733,0.89826,0.10044,1.8837,0.41565,3.1383,17.918,2.53699,Opponent scaling,learning,27,5,1.0,
1105,10.0,0.0014349,0.1,0.02,1.0,1.3816,0.86562,1.4089,0.24358,2.5,15.0,1.25515,Opponent scaling,learning,27,1,2.0,
1106,9.1806,0.001,0.032978,0.01,1.2485,1.0661,0.87287,1.5324,0.73189,2.7123,16.325,1.8099000000000003,Opponent scaling,learning,27,2,2.0,
1107,10.0,0.0016094,0.09496,0.019993,1.3471,1.0753,1.0668,1.4933,0.60022,3.3586,6.7021,1.4367800000000002,Opponent scaling,learning,27,3,2.0,
1108,8.4795,0.0014444,0.2,0.02,1.0,1.9028,1.0667,1.2756,0.24935,3.3333,30.0,1.66764,Opponent scaling,learning,27,4,2.0,
1109,4.2982,0.001,0.0,0.01,1.9659,0.99241,0.66332,1.425,0.39369,2.2161,29.689,1.46259,Opponent scaling,learning,27,5,2.0,
1110,3.327,0.0098711,0.21172,0.019891,1.1738,1.1355,0.82638,1.304,0.43567,3.3846,8.623,1.8152000000000001,Opponent scaling,learning,27,1,3.0,
1111,5.4259,0.001,0.027778,0.022131,1.9228,1.8255,0.8,1.0,0.050444,2.5,30.0,1.31988,Opponent scaling,learning,27,2,3.0,
1112,7.517,0.0053187,0.083333,0.01,1.049,2.0,0.8,1.0969,0.4,2.5,15.0,1.67292,Opponent scaling,learning,27,3,3.0,
1113,4.3337,0.0069065,0.032019,0.01,1.9932,1.491,0.80636,1.6304,0.31067,2.246,29.938,1.60531,Opponent scaling,learning,27,4,3.0,
1114,6.1412,0.001,0.2058,0.019028,1.1179,1.4933,0.84376,0.95138,0.26839,2.4149,15.389,1.4990299999999999,Opponent scaling,learning,27,5,3.0,
1115,10.0,0.001,0.17592,0.02,0.95833,1.1399,0.53333,1.5,0.5,2.5,15.0,1.5008400000000002,Opponent scaling,learning,27,1,4.0,
1116,7.0,0.001,0.3,0.02,1.0,1.4169,0.8,1.3832,0.22437,2.5,30.0,1.4475500000000001,Opponent scaling,learning,27,2,4.0,
1117,8.2082,0.001,0.09409,0.019261,0.96405,1.5105,0.67367,1.018,0.15396,2.3942,21.092,1.52226,Opponent scaling,learning,27,3,4.0,
1118,5.4646,0.001,0.096471,0.01995,0.9978,1.0022,0.79773,1.3985,0.29837,2.4956,14.98,1.4319400000000002,Opponent scaling,learning,27,4,4.0,
1119,7.0,0.001,0.1,0.038939,1.0,1.2137,0.67232,1.0891,0.10617,2.5,15.0,1.4468400000000001,Opponent scaling,learning,27,5,4.0,
1120,8.5669,0.0044869,0.1015,0.02,1.0,1.2907,0.8,1.0,0.3,2.5,15.0,1.4406599999999998,Opponent scaling,learning,27,1,5.0,
1121,5.9828,0.001,0.20332,0.020758,0.95387,1.2933,0.78347,1.0379,0.28517,2.2738,30.607,1.31681,Opponent scaling,learning,27,2,5.0,
1122,6.6533,0.001,0.10718,0.019999,1.3126,1.037,0.99996,1.5511,0.10559,2.4999,12.15,1.8573500000000003,Opponent scaling,learning,27,3,5.0,
1123,3.7766,0.001589,0.054857,0.02,1.6707,1.5,0.82734,1.068,0.38889,2.1667,15.0,1.14411,Opponent scaling,learning,27,4,5.0,
1124,5.2367,0.0035915,0.0,0.019583,2.3755,0.98177,1.1485,1.0208,0.31354,2.4635,14.833,1.6538100000000004,Opponent scaling,learning,27,5,5.0,
1125,3.0,0.005,0.2,0.02,2.0,0.95833,1.6,0.8866,0.66667,3.3333,15.0,1.66218,Opponent scaling,learning,28,1,1.0,
1126,4.7432,0.001,0.10104,0.01,0.96289,0.99744,0.8047,1.1848,0.30339,3.4883,7.8724,1.58485,Opponent scaling,learning,28,2,1.0,
1127,3.5819,0.001,0.1,0.045,1.0,0.5,1.0667,1.487,1.1681,2.5,15.0,1.4045999999999998,Opponent scaling,learning,28,3,1.0,
1128,6.9623,0.001,0.19734,0.019068,1.1879,1.0243,0.69703,1.2152,0.013889,3.2871,14.778,1.56915,Opponent scaling,learning,28,4,1.0,
1129,7.0,0.001,0.10336,0.024701,1.0,1.232,0.8,0.8,0.3,2.5,15.0,1.7158500000000003,Opponent scaling,learning,28,5,1.0,
1130,2.025,0.001,0.0,0.011014,1.4375,0.5625,1.25,1.5,0.50461,2.375,19.0,1.6377799999999998,Opponent scaling,learning,28,1,2.0,
1131,9.9542,0.001,0.0,0.017716,1.1146,0.97945,1.0858,1.25,0.27577,3.1698,10.083,1.41601,Opponent scaling,learning,28,2,2.0,
1132,5.2174,0.001,0.16269,0.01,0.91536,1.3648,1.1047,0.88981,0.3,2.5,15.0,1.25904,Opponent scaling,learning,28,3,2.0,
1133,6.1283,0.0014445,0.083328,0.01,1.007,0.99997,1.0,1.0,0.29998,3.4999,6.0002,1.2096500000000001,Opponent scaling,learning,28,4,2.0,
1134,4.1051,0.001,0.10012,0.01,1.0099,0.98831,0.86012,1.0134,0.30027,2.6926,13.332,1.3424799999999997,Opponent scaling,learning,28,5,2.0,
1135,7.0155,0.001,0.22764,0.01,1.0004,1.0029,0.80204,0.60596,0.30256,3.5293,8.1933,1.23068,Opponent scaling,learning,28,1,3.0,
1136,10.0,0.001,0.13333,0.02,1.0,1.0,0.8,0.8,0.5,3.5,20.0,1.45898,Opponent scaling,learning,28,2,3.0,
1137,7.6201,0.0012454,0.19754,0.01679,0.92826,1.0081,0.79167,0.99074,0.30602,2.5162,15.074,1.83387,Opponent scaling,learning,28,3,3.0,
1138,7.5295,0.001,0.12906,0.018543,0.74938,0.95303,0.79876,1.0014,0.2991,3.1016,6.554,1.3249799999999998,Opponent scaling,learning,28,4,3.0,
1139,10.0,0.001,0.22222,0.040305,1.0041,0.97739,0.85,0.94444,0.27879,3.5509,1365.3,1.42435,Opponent scaling,learning,28,5,3.0,
1140,6.477,0.001,0.18409,0.011898,1.1342,0.91979,0.81184,0.90523,0.3421,3.5304,14.513,1.67289,Opponent scaling,learning,28,1,4.0,
1141,5.0,0.001,0.12311,0.01,0.96463,0.6878,0.4,1.0,0.3,2.7932,15.0,1.65624,Opponent scaling,learning,28,2,4.0,
1142,5.2238,0.001,0.096516,0.023333,1.1117,1.0,0.8,1.0,0.3,2.5,15.0,1.7858899999999998,Opponent scaling,learning,28,3,4.0,
1143,7.0,0.001,0.2,0.01875,1.0,0.99999,0.71201,0.62636,0.5,2.5,30.0,1.46035,Opponent scaling,learning,28,4,4.0,
1144,6.1824,0.001,0.24553,0.03,1.0,1.0,0.87985,0.89944,0.3,3.5,8.9461,1.61261,Opponent scaling,learning,28,5,4.0,
1145,5.2468,0.001,0.21111,0.017331,1.1358,1.0243,0.38056,0.74152,0.28194,3.5625,14.778,1.23767,Opponent scaling,learning,28,1,5.0,
1146,6.2135,0.0015557,0.1,0.01,1.2611,1.0158,0.28889,1.0,0.5,3.5,15.0,1.63742,Opponent scaling,learning,28,2,5.0,
1147,7.5255,0.001,0.05,0.02,1.1497,1.0,0.8,1.0,0.3,3.5,15.0,1.66174,Opponent scaling,learning,28,3,5.0,
1148,7.0,0.001,0.3,0.01,2.0,1.0,0.64096,1.0,0.3,2.5,20.0,1.6072700000000002,Opponent scaling,learning,28,4,5.0,
1149,8.6215,0.001,0.19994,0.019997,1.0001,1.2785,0.80013,1.0001,0.29993,3.5003,20.001,1.5758800000000002,Opponent scaling,learning,28,5,5.0,
1150,2.6477,0.0078538,0.24811,0.030705,0.93503,0.50246,0.39655,0.80443,0.29908,2.9399,15.039,2.27928,Opponent scaling,learning,29,1,1.0,
1151,2.7644,0.020007,0.25009,0.016192,1.0002,0.49991,0.39987,0.79983,1.0001,4.9997,15.001,2.2730900000000003,Opponent scaling,learning,29,2,1.0,
1152,1.0667,0.014703,0.16667,0.02,0.95833,0.54672,0.59958,1.0,0.3,2.5,15.0,2.27846,Opponent scaling,learning,29,3,1.0,
1153,3.0,0.0092455,0.3,0.02,1.0,0.5,0.43954,1.0,0.33334,2.5,15.0,2.7888,Opponent scaling,learning,29,4,1.0,
1154,3.6185,0.011667,0.26764,0.02273,0.96521,0.99273,0.67922,0.77632,0.45873,2.5,5.9623,2.0673399999999997,Opponent scaling,learning,29,5,1.0,
1155,3.0,0.001,0.4,0.01,0.99999,0.95304,0.4,0.99999,0.3,3.3333,15.0,2.18181,Opponent scaling,learning,29,1,2.0,
1156,4.5266,0.019482,0.20545,0.019727,1.0119,1.0119,0.78772,0.98635,0.30939,5.0239,6.3486,2.48887,Opponent scaling,learning,29,2,2.0,
1157,3.1111,0.001,0.19693,0.020782,0.99328,0.99328,0.47374,0.99232,0.23345,2.5134,10.042,2.36632,Opponent scaling,learning,29,3,2.0,
1158,2.1065,0.0043172,0.42595,0.049021,0.82677,0.63472,0.67876,1.1503,0.50227,6.0295,16.203,2.11414,Opponent scaling,learning,29,4,2.0,
1159,2.8389,0.0066667,0.20213,0.02,1.0437,0.5,0.46131,1.172,0.3,3.3333,6.9944,2.4996699999999996,Opponent scaling,learning,29,5,2.0,
1160,3.3286,0.0023333,0.3,0.01,0.98381,1.0,0.8,1.0,0.24653,2.5,15.0,1.58778,Opponent scaling,learning,29,1,3.0,
1161,0.85541,0.009669,0.25057,0.01,1.1876,0.4951,0.82374,1.1955,0.28938,3.5679,11.667,2.10698,Opponent scaling,learning,29,2,3.0,
1162,0.1,0.0099493,0.21111,0.019444,0.9757,0.48869,0.825,1.0278,0.28194,4.9514,15.222,2.3186500000000003,Opponent scaling,learning,29,3,3.0,
1163,5.0,0.010984,0.15123,0.01,1.0,0.25,0.68244,1.4671,0.4,3.3333,20.0,2.1045500000000006,Opponent scaling,learning,29,4,3.0,
1164,1.2256,0.001,0.18363,0.021804,2.0281,0.68058,0.81424,0.98334,-0.6446,2.4708,15.133,2.08578,Opponent scaling,learning,29,5,3.0,
1165,3.2105,0.001,0.18737,0.02,1.0,1.0,1.0,0.8,0.3,2.5,13.333,1.82925,Opponent scaling,learning,29,1,4.0,
1166,3.2799,0.001,0.22195,0.01,1.0,0.25,0.86824,1.6213,0.0,3.5,15.0,2.0090899999999996,Opponent scaling,learning,29,2,4.0,
1167,5.0,0.0019877,0.30556,0.028212,1.3965,0.69091,1.225,1.0931,0.3,3.9239,13.137,1.7224899999999999,Opponent scaling,learning,29,3,4.0,
1168,3.0,0.01,0.2,0.020456,1.0467,0.3743,1.2084,1.4972,0.4,4.6667,10.0,1.4264500000000002,Opponent scaling,learning,29,4,4.0,
1169,1.1094,0.001,0.051774,0.03,1.2494,0.65228,1.1008,0.95988,0.3,2.8333,15.0,1.4520300000000002,Opponent scaling,learning,29,5,4.0,
1170,3.1667,0.0042744,0.2,0.02,0.95426,0.53179,0.53333,1.5,0.6,2.5,13.189,1.8734299999999997,Opponent scaling,learning,29,1,5.0,
1171,2.789,0.0046296,0.20175,0.019912,1.0039,0.73955,0.75783,1.0044,0.33042,3.3256,17.229,1.7675699999999996,Opponent scaling,learning,29,2,5.0,
1172,3.8892,0.01,0.2,0.02,1.0,1.0,0.8,0.84619,0.4,3.3333,15.0,1.9013300000000002,Opponent scaling,learning,29,3,5.0,
1173,2.3509,0.001,0.14977,0.017939,1.2736,0.25,0.95,1.3167,0.40833,4.6111,13.191,2.20707,Opponent scaling,learning,29,4,5.0,
1174,3.2605,0.001,0.20068,0.019966,1.0572,1.0015,0.72835,1.0017,0.2989,2.503,14.986,1.53612,Opponent scaling,learning,29,5,5.0,
1175,2.4863,0.0051495,0.19566,0.020708,0.98366,0.49112,1.648,1.852,0.37881,3.0882,15.149,1.32544,Opponent scaling,learning,30,1,1.0,
1176,2.7438,0.001,0.19062,0.023333,0.91667,0.81099,1.3305,1.0,0.22477,2.5,15.0,1.70012,Opponent scaling,learning,30,2,1.0,
1177,3.0,0.0032359,0.19211,0.01,1.1895,0.97881,1.3412,1.4049,0.33333,2.5,30.0,1.5823500000000004,Opponent scaling,learning,30,3,1.0,
1178,3.9134,0.001,0.19904,0.01,0.97151,0.91613,1.1928,1.559,0.39122,2.9959,14.788,1.44258,Opponent scaling,learning,30,4,1.0,
1179,3.4364,0.0032097,0.12938,0.024476,1.1958,0.46037,1.6811,1.7099,0.8345,2.9417,13.21,1.5349700000000002,Opponent scaling,learning,30,5,1.0,
1180,3.001,0.001,0.10007,0.019989,1.1939,0.97602,1.1504,0.79988,0.2998,2.5009,9.9971,1.5549000000000002,Opponent scaling,learning,30,1,2.0,
1181,5.0803,0.0027906,0.18493,0.01,1.1955,0.94407,1.3753,1.0,0.3,3.5,15.0,1.6662,Opponent scaling,learning,30,2,2.0,
1182,3.0,0.001,0.10063,0.020837,1.0,0.99464,1.0,0.82963,0.43333,2.5958,15.0,1.58684,Opponent scaling,learning,30,3,2.0,
1183,2.7132,0.001,0.21012,0.011111,1.2092,0.90132,1.1417,0.89269,0.3,3.5,15.0,1.4582700000000002,Opponent scaling,learning,30,4,2.0,
1184,5.8553,0.001,0.15047,0.01,1.179,1.0138,1.4105,1.1946,0.95747,3.934,10.009,1.6309799999999999,Opponent scaling,learning,30,5,2.0,
1185,3.2176,0.001,0.21229,0.01799,1.0,0.97622,0.97672,1.0,0.16667,2.5,15.0,1.5066599999999999,Opponent scaling,learning,30,1,3.0,
1186,3.0,0.0079898,0.099999,0.02,1.0,0.51259,0.8,1.4419,0.6,3.3333,15.0,1.9685200000000003,Opponent scaling,learning,30,2,3.0,
1187,2.9998,0.001,0.11261,0.037643,1.0061,0.70434,0.78821,0.94643,0.40006,2.4998,14.999,1.4772400000000003,Opponent scaling,learning,30,3,3.0,
1188,4.3473,0.001,0.1,0.02,1.0471,0.875,0.8,1.0,0.3,3.3333,15.0,1.77484,Opponent scaling,learning,30,4,3.0,
1189,3.1621,0.005,0.083333,0.02,1.0,0.96035,1.1817,1.0,0.3,2.9098,15.0,1.7552100000000004,Opponent scaling,learning,30,5,3.0,
1190,3.0,0.001,0.19342,0.021803,1.212,1.0,1.0667,1.0,0.4,2.5,15.0,1.50541,Opponent scaling,learning,30,1,4.0,
1191,2.258,0.0016667,0.086318,0.015,1.4702,0.5,1.0,1.3629,0.3,2.5,15.0,1.4028699999999998,Opponent scaling,learning,30,2,4.0,
1192,7.0,0.001,0.2,0.019339,1.0,1.0,1.0,1.5,0.17656,3.5,15.0,1.7430799999999997,Opponent scaling,learning,30,3,4.0,
1193,2.5961,0.001,0.11936,0.025037,1.4956,0.7769,1.1998,0.99997,0.22458,2.2181,15.0,1.9329100000000001,Opponent scaling,learning,30,4,4.0,
1194,3.841,0.0015497,0.13006,0.047251,1.3774,0.89818,1.1882,1.4313,0.58033,3.2547,18.45,1.5407600000000001,Opponent scaling,learning,30,5,4.0,
1195,3.0,0.005,0.2,0.03,1.0,1.0,1.0667,0.99999,0.3,2.5,15.0,1.5548300000000004,Opponent scaling,learning,30,1,5.0,
1196,8.0,0.001,0.31667,0.01,1.0,1.0073,1.1151,1.3827,0.3,3.5,7.2105,1.24613,Opponent scaling,learning,30,2,5.0,
1197,4.9803,0.0032871,0.20267,0.015343,0.63,0.88084,0.9924,0.99333,0.22013,3.6865,29.947,1.74954,Opponent scaling,learning,30,3,5.0,
1198,6.0655,0.001,0.18889,0.021111,0.80566,0.83712,0.8,1.0902,0.4,3.7289,6.6199,1.6169900000000001,Opponent scaling,learning,30,4,5.0,
1199,3.4898,0.0027039,0.13662,0.024544,0.88065,0.83252,1.0109,1.1364,0.38866,3.0946,28.909,1.8649999999999995,Opponent scaling,learning,30,5,5.0,
