,pruning threshold,stopping probability,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,horizontal feature drop rate,vertical feature drop rate,diagonal feature drop rate,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1023,2.9995,0.0066696,0.01,1.0485,0.40018,1.0003,0.40017,2.7773,14.998,0.0,0.17561,0.1334,1.6455899999999999,Orientation-dependent dropping,learning,23,4,5.0,
1024,4.1864,0.0058333,0.022619,1.0,0.53046,1.0,0.5,2.5,15.0,0.2,0.2,0.2,1.3484500000000001,Orientation-dependent dropping,learning,23,5,5.0,
1025,0.1,0.0092805,0.01,0.50005,0.80011,1.1964,0.30008,4.667,30.002,0.1368,0.13329,0.24065,1.8032500000000002,Orientation-dependent dropping,learning,24,1,1.0,
1026,6.0878,0.0037432,0.01,0.36654,0.80977,1.3804,0.17139,2.8974,14.52,0.22061,0.066667,0.17284,1.52645,Orientation-dependent dropping,learning,24,2,1.0,
1027,0.86847,0.009642,0.018014,0.54564,0.96061,1.2024,0.3,5.5693,193.1,0.20685,0.15881,0.24938,1.7364000000000002,Orientation-dependent dropping,learning,24,3,1.0,
1028,10.0,0.0020204,0.020632,0.60142,0.8,1.0,0.23907,3.5,10.0,0.39086,0.16667,0.2,1.54845,Orientation-dependent dropping,learning,24,4,1.0,
1029,3.0,0.001,0.03,0.44569,0.92271,0.97596,0.16943,5.0,20.268,0.2,0.12359,0.2,2.16601,Orientation-dependent dropping,learning,24,5,1.0,
1030,4.6482,0.001,0.016017,0.893,0.62076,0.70672,0.72945,2.1515,13.407,0.14468,0.14523,0.27966,1.8953100000000003,Orientation-dependent dropping,learning,24,1,2.0,
1031,4.8518,0.001,0.03,0.98006,0.65456,1.0,0.8111,2.5,8.3263,0.2,0.2,0.21048,1.76827,Orientation-dependent dropping,learning,24,2,2.0,
1032,5.0185,0.0034487,0.01,1.0169,0.67662,1.0063,0.5047,3.5141,14.95,0.19787,0.20251,0.20251,1.9590200000000002,Orientation-dependent dropping,learning,24,3,2.0,
1033,3.3297,0.001,0.02,1.0,0.69982,0.84411,0.59923,2.5,15.0,0.066667,0.2,0.2,1.87441,Orientation-dependent dropping,learning,24,4,2.0,
1034,5.0084,0.0043333,0.03,1.0556,0.53333,1.0,0.5,2.5,11.667,0.2,0.2,0.2,2.07626,Orientation-dependent dropping,learning,24,5,2.0,
1035,9.2841,0.002,0.017928,1.0,0.76628,0.8,0.26301,2.0476,15.0,0.2,0.14964,0.20987,1.86446,Orientation-dependent dropping,learning,24,1,3.0,
1036,4.1833,0.001,0.015651,1.0,0.54961,0.63972,0.33972,2.5,15.0,0.2,0.2,0.2,1.70513,Orientation-dependent dropping,learning,24,2,3.0,
1037,4.782,0.001,0.01,0.96039,0.8,1.0,0.6,3.5,15.0,0.2,0.2,0.2,1.92405,Orientation-dependent dropping,learning,24,3,3.0,
1038,4.1834,0.001,0.02,1.0,0.8,1.0,0.3,2.5,15.0,0.2,0.15194,0.3,1.6694699999999998,Orientation-dependent dropping,learning,24,4,3.0,
1039,6.9991,0.001,0.02,0.99997,0.79981,1.0001,0.50008,2.5004,10.001,0.19994,0.19999,0.19998,2.08228,Orientation-dependent dropping,learning,24,5,3.0,
1040,10.0,0.0054883,0.02083,0.8036,0.76236,1.2015,0.32718,2.4268,14.668,0.18887,0.19719,0.18327,1.90303,Orientation-dependent dropping,learning,24,1,4.0,
1041,7.6028,0.0022794,0.02,1.0,0.8,0.8,0.3,2.5,15.0,0.27778,0.23333,0.2,1.99482,Orientation-dependent dropping,learning,24,2,4.0,
1042,7.0,0.001,0.026284,0.98165,0.8,1.4038,0.3,2.5,15.0,0.2631,0.2,0.2,2.0951299999999997,Orientation-dependent dropping,learning,24,3,4.0,
1043,5.9683,0.001,0.022547,1.0,0.97136,1.0,0.36111,1.5,15.0,0.2,0.23333,0.19297,1.6125399999999999,Orientation-dependent dropping,learning,24,4,4.0,
1044,8.3978,0.0048938,0.026094,1.0066,0.8,1.0382,0.3,2.5,10.0,0.25,0.2,0.3,1.62284,Orientation-dependent dropping,learning,24,5,4.0,
1045,3.0,0.001,0.01,0.66966,1.0896,1.5,0.3,2.5,20.0,0.29521,0.2,0.2,1.37031,Orientation-dependent dropping,learning,24,1,5.0,
1046,0.1,0.011822,0.020146,0.47879,1.1275,1.4123,0.30474,4.0255,19.923,0.19708,5.9671e-06,0.17204,1.36793,Orientation-dependent dropping,learning,24,2,5.0,
1047,3.454,0.0016447,0.01,0.96533,1.3849,0.8,0.3,2.5,33.188,0.13272,0.0,0.16667,1.4095300000000002,Orientation-dependent dropping,learning,24,3,5.0,
1048,5.8591,0.003,0.03,0.977,1.2835,0.9415,0.14797,2.5,20.0,0.21667,0.2,0.18889,1.6915300000000002,Orientation-dependent dropping,learning,24,4,5.0,
1049,2.8389,0.001,0.026667,0.69205,1.1581,1.0,-0.59984,2.5,15.0,0.2,0.1772,0.18697,1.8166499999999999,Orientation-dependent dropping,learning,24,5,5.0,
1050,7.2589,0.001,0.02,0.5,0.4,1.2906,0.3,3.5,20.0,0.2,0.20909,0.2,2.06034,Orientation-dependent dropping,learning,25,1,1.0,
1051,8.5304,0.0045895,0.015833,0.81308,0.34736,0.84768,0.35301,5.689,16.0,0.3222,0.15,0.25968,1.9581199999999999,Orientation-dependent dropping,learning,25,2,1.0,
1052,5.8347,0.001,0.02,0.99999,0.1812,0.69979,0.5,3.5,11.111,0.23115,0.17795,0.2,1.6919499999999998,Orientation-dependent dropping,learning,25,3,1.0,
1053,3.0,0.001,0.02,0.51407,0.38123,0.57778,0.4,4.5769,15.0,0.16667,0.16667,0.3,1.88892,Orientation-dependent dropping,learning,25,4,1.0,
1054,7.2714,0.001,0.015992,1.0045,0.27979,0.79026,0.30703,3.5243,15.087,0.20433,0.19567,0.20433,1.5952199999999999,Orientation-dependent dropping,learning,25,5,1.0,
1055,7.6051,0.0081111,0.010988,0.91575,0.40933,0.63847,0.78164,6.0494,52.438,0.15184,0.19335,0.20796,1.8379699999999999,Orientation-dependent dropping,learning,25,1,2.0,
1056,5.3195,0.0026969,0.01,0.90407,0.71169,0.47945,0.69259,5.3028,19.049,0.3,0.23333,0.11486,1.9113099999999998,Orientation-dependent dropping,learning,25,2,2.0,
1057,4.3644,0.0062782,0.03963,1.0,0.27684,0.5168,0.44444,5.4777,43.355,0.25552,0.2,0.20495,1.7041499999999998,Orientation-dependent dropping,learning,25,3,2.0,
1058,2.3777,0.001,0.01,0.80756,0.4,0.8,0.66666,3.5,14.186,0.1,0.1,0.2,1.9635299999999998,Orientation-dependent dropping,learning,25,4,2.0,
1059,2.5167,0.0066667,0.035,1.0432,0.14876,0.78988,1.0,4.6667,20.0,0.2,0.2,0.1,1.95958,Orientation-dependent dropping,learning,25,5,2.0,
1060,8.2868,0.001,0.0125,1.1668,0.45532,0.33699,0.64199,5.0354,9.477,0.20001,0.20808,0.19984,1.61616,Orientation-dependent dropping,learning,25,1,3.0,
1061,4.0888,0.001,0.02,0.51203,0.4,0.8,0.3,7.0,97.974,0.2,0.1,0.2,1.5801,Orientation-dependent dropping,learning,25,2,3.0,
1062,4.3633,0.0020761,0.02798,0.9457,0.57615,0.8,0.66667,3.5,10.0,0.1,0.12852,0.15278,1.69268,Orientation-dependent dropping,learning,25,3,3.0,
1063,10.0,0.001,0.01,0.5129,0.39998,0.80003,0.69133,7.7778,162.05,0.20551,0.20204,0.2803,1.66152,Orientation-dependent dropping,learning,25,4,3.0,
1064,6.8811,0.001,0.028795,0.60215,0.84285,0.96988,0.41957,8.4043,14.759,0.18795,0.1767,0.21768,1.7651000000000003,Orientation-dependent dropping,learning,25,5,3.0,
1065,4.6312,0.001,0.01,0.51785,0.66141,0.63722,0.3,4.6666,200.0,0.16667,0.2,0.16667,1.7505300000000001,Orientation-dependent dropping,learning,25,1,4.0,
1066,4.0256,0.001,0.01,0.52226,0.51421,0.55903,0.32894,3.3998,15.356,0.09008,0.090754,0.19231,1.74246,Orientation-dependent dropping,learning,25,2,4.0,
1067,1.55,0.005,0.01423,0.5,0.75815,0.73443,0.66667,5.1852,26.002,0.20374,0.083333,0.13333,2.05399,Orientation-dependent dropping,learning,25,3,4.0,
1068,3.55,0.001,0.01,0.5,0.4,0.81542,0.90325,3.5299,10.0,0.13333,0.16667,0.2,1.56131,Orientation-dependent dropping,learning,25,4,4.0,
1069,3.1783,0.0025427,0.01,0.49356,0.39716,0.72846,0.30264,7.6222,162.31,0.12211,0.13976,0.23866,1.5420099999999999,Orientation-dependent dropping,learning,25,5,4.0,
1070,5.275,0.0025541,0.03,1.0,0.63076,0.8,0.33333,4.6667,15.0,0.3,0.087672,0.2,1.9406499999999998,Orientation-dependent dropping,learning,25,1,5.0,
1071,10.0,0.004,0.022915,0.5,0.8,1.1211,0.69538,8.2286,15.0,0.2,0.16667,0.2,1.5675500000000002,Orientation-dependent dropping,learning,25,2,5.0,
1072,1.6806,0.001,0.022976,0.65837,0.61176,0.79935,0.65324,3.6999,21.352,0.1079,0.15226,0.16712,1.76376,Orientation-dependent dropping,learning,25,3,5.0,
1073,6.0,0.001,0.02,0.99999,0.70256,0.84735,0.3,4.6667,15.0,0.2,0.16667,0.2,1.7328100000000002,Orientation-dependent dropping,learning,25,4,5.0,
1074,2.8682,0.0036667,0.01,0.5407,0.751,0.87038,0.37761,7.2593,78.798,0.3,0.19524,0.13333,1.87408,Orientation-dependent dropping,learning,25,5,5.0,
1075,3.6266,0.0023333,0.02,1.0,1.1238,1.0,0.3,5.0,15.0,0.272,0.2,0.2,1.6206400000000003,Orientation-dependent dropping,learning,26,1,1.0,
1076,2.286,0.0012273,0.01,0.80967,1.2936,1.0453,0.30311,4.9206,30.363,0.18186,0.11717,0.18186,1.5167099999999998,Orientation-dependent dropping,learning,26,2,1.0,
1077,1.55,0.001,0.018518,0.5,1.0547,1.0,-0.049754,7.0,21.356,0.2,0.19242,0.17564,1.43534,Orientation-dependent dropping,learning,26,3,1.0,
1078,0.1,0.10333,0.02837,0.5,1.027,0.8,0.0,5.3105,15.0,0.2,0.099999,0.2,1.39296,Orientation-dependent dropping,learning,26,4,1.0,
1079,0.1,0.0045203,0.01,0.47002,1.2734,1.06,0.36102,6.8651,14.52,0.096568,0.17601,0.17601,1.1576,Orientation-dependent dropping,learning,26,5,1.0,
1080,1.1206,0.01,0.01,0.70156,1.0667,0.99999,0.13654,4.6667,20.0,0.2893,0.26667,0.2,1.52392,Orientation-dependent dropping,learning,26,1,2.0,
1081,2.0936,0.0053428,0.019944,0.96251,1.6386,1.0428,0.27215,4.7631,29.657,0.32571,0.1727,0.20734,1.475,Orientation-dependent dropping,learning,26,2,2.0,
1082,2.9369,0.0036989,0.022377,0.51617,1.4003,1.5404,-0.22363,9.5215,29.796,0.41941,0.1921,0.1784,1.4568800000000002,Orientation-dependent dropping,learning,26,3,2.0,
1083,1.3913,0.001,0.019512,0.74011,1.2694,1.0157,0.041045,4.0464,19.431,0.24585,0.38869,0.21724,1.47566,Orientation-dependent dropping,learning,26,4,2.0,
1084,0.83165,0.0025851,0.032407,0.70897,1.5407,0.93669,0.024228,3.781,22.477,0.21552,0.19219,0.16667,1.7819600000000002,Orientation-dependent dropping,learning,26,5,2.0,
1085,2.3158,0.0016297,0.051456,0.78512,1.3308,0.69094,0.4241,3.0409,7.2117,0.3047,0.14321,0.083772,1.5726,Orientation-dependent dropping,learning,26,1,3.0,
1086,2.9578,0.001,0.01,0.83337,1.3145,0.84636,0.3,2.9274,15.503,0.4,0.2,0.2,1.7424199999999999,Orientation-dependent dropping,learning,26,2,3.0,
1087,3.0,0.001,0.01,1.0,1.3071,1.0,0.3,3.5,15.0,0.33309,0.2,0.2,1.5516099999999997,Orientation-dependent dropping,learning,26,3,3.0,
1088,2.6808,0.010793,0.01,0.8291,1.3276,0.94371,0.1378,6.6666,21.72,0.52004,0.16667,0.2,1.76222,Orientation-dependent dropping,learning,26,4,3.0,
1089,1.2951,0.0044099,0.020033,0.61992,1.2427,1.0,0.37945,4.0948,13.868,0.24262,0.030977,0.19998,1.7655,Orientation-dependent dropping,learning,26,5,3.0,
1090,10.0,0.001,0.02,0.25,1.5974,1.0,0.0,5.1335,-13.698,0.12671,0.2,0.3,1.6181100000000002,Orientation-dependent dropping,learning,26,1,4.0,
1091,1.3914,0.005,0.01,0.49227,2.0,1.0,0.3,7.0,103.9,0.2,0.2,0.2,1.63518,Orientation-dependent dropping,learning,26,2,4.0,
1092,1.9767,0.005,0.01,0.5,1.4687,1.1264,0.33333,6.5812,30.0,0.24222,0.2,0.2,1.2129699999999999,Orientation-dependent dropping,learning,26,3,4.0,
1093,2.3674,0.004,0.01,0.48611,2.0,0.82279,0.3,7.0,15.0,0.26667,0.2,0.2,1.71209,Orientation-dependent dropping,learning,26,4,4.0,
1094,3.1667,0.005,0.01,0.5281,2.0,0.88757,0.5,7.0,104.78,0.1836,0.2,0.2,1.37588,Orientation-dependent dropping,learning,26,5,4.0,
1095,2.9979,0.0041091,0.01,0.9961,1.5926,1.0082,0.30531,3.3476,20.065,0.19673,0.20327,0.19673,1.4484,Orientation-dependent dropping,learning,26,1,5.0,
1096,3.5366,0.001,0.030679,1.0763,1.1604,1.041,0.3,2.7778,31.111,0.19806,0.2,0.19475,1.42172,Orientation-dependent dropping,learning,26,2,5.0,
1097,4.5441,0.0023334,0.015,1.1008,1.8541,1.1794,0.2925,3.5,15.0,0.3,0.2,0.2,1.57081,Orientation-dependent dropping,learning,26,3,5.0,
1098,3.0007,0.010007,0.020008,1.0003,1.4846,0.80034,0.30024,3.334,15.003,0.20015,0.19985,0.20015,1.7448599999999999,Orientation-dependent dropping,learning,26,4,5.0,
1099,3.0,0.0020733,0.015,1.0,1.6,0.8269,0.13389,3.3333,15.0,0.18889,0.27004,0.29338,1.67289,Orientation-dependent dropping,learning,26,5,5.0,
1100,10.0,0.0038184,0.032025,1.0,0.69895,1.1649,0.3,3.3334,7.8794,0.2,0.2,0.4,1.6372,Orientation-dependent dropping,learning,27,1,1.0,
1101,7.0,0.001,0.01,1.2582,0.8,1.0,0.3,2.5,12.528,0.2,0.1,0.1,1.4041599999999999,Orientation-dependent dropping,learning,27,2,1.0,
1102,5.8834,0.0046095,0.014011,1.034,0.84015,1.6328,0.49466,2.8262,17.396,0.31979,0.080211,0.28446,1.8302300000000002,Orientation-dependent dropping,learning,27,3,1.0,
1103,6.8173,0.00222,0.022443,1.2568,0.51036,1.3067,0.49075,1.9867,12.654,0.31749,0.31358,0.13301,1.24828,Orientation-dependent dropping,learning,27,4,1.0,
1104,8.4084,0.001,0.01,1.3387,0.8,1.3577,0.3,3.3128,30.0,0.4,0.21441,0.2,2.20304,Orientation-dependent dropping,learning,27,5,1.0,
1105,4.3186,0.001,0.01,1.0296,1.0,1.5,0.6,2.6025,10.0,0.2,0.0,0.2,1.3103099999999999,Orientation-dependent dropping,learning,27,1,2.0,
1106,10.0,0.001,0.015,1.0,0.8,2.2195,0.5,3.5,10.0,0.2,0.2,0.2,1.8530799999999998,Orientation-dependent dropping,learning,27,2,2.0,
1107,5.0,0.001,0.02,1.0,1.0,2.0,0.5,3.8267,48.869,0.21067,0.2,0.2,1.3967699999999998,Orientation-dependent dropping,learning,27,3,2.0,
1108,10.0,0.001,0.01,1.5548,1.1147,1.5237,0.3,2.5,20.0,0.3,0.2,0.2,1.4768000000000001,Orientation-dependent dropping,learning,27,4,2.0,
1109,8.2993,0.001,0.01,1.0,1.0,1.5,0.33333,2.5691,37.778,0.2,0.11781,0.13598,1.4546999999999999,Orientation-dependent dropping,learning,27,5,2.0,
1110,8.6827,0.001,0.01,2.0,1.0,1.0,0.5,2.5,15.0,0.2,0.2,0.3,1.75583,Orientation-dependent dropping,learning,27,1,3.0,
1111,7.2141,0.001,0.01,1.4314,0.80037,1.5005,0.29973,2.4993,15.003,0.19983,0.20017,0.19983,1.22567,Orientation-dependent dropping,learning,27,2,3.0,
1112,8.2255,0.001,0.02,2.0,1.0,1.3333,0.3,2.5,7.4052,0.2,0.1,0.1,1.5924,Orientation-dependent dropping,learning,27,3,3.0,
1113,5.0,0.0021218,0.06,1.0,0.8,2.8583,0.3,3.5,15.0,0.2,0.2,0.2,1.9516299999999998,Orientation-dependent dropping,learning,27,4,3.0,
1114,5.2602,0.001,0.01,1.381,0.64207,1.2059,0.3,2.5,15.0,0.28577,0.0,0.2,1.5277100000000001,Orientation-dependent dropping,learning,27,5,3.0,
1115,8.3801,0.0014097,0.03,2.0,0.69202,1.2717,0.4,2.5,15.0,0.4,0.17261,0.24398,1.56293,Orientation-dependent dropping,learning,27,1,4.0,
1116,5.896,0.0023823,0.01,1.0923,0.87649,1.6062,0.35525,2.3513,9.5777,0.234,0.166,0.117,1.42129,Orientation-dependent dropping,learning,27,2,4.0,
1117,9.9259,0.0013621,0.02,1.2418,0.66895,1.6971,0.48889,2.8395,12.963,0.19667,0.2,0.16406,1.5683899999999997,Orientation-dependent dropping,learning,27,3,4.0,
1118,3.0,0.0038987,0.02,0.875,0.70203,1.3883,0.3,2.5,15.0,0.2,0.2,0.2,1.54158,Orientation-dependent dropping,learning,27,4,4.0,
1119,5.1977,0.0033261,0.02,1.0,0.8,1.3697,-6.0555e-06,3.6047,12.044,0.2,0.2,0.087211,1.5087100000000002,Orientation-dependent dropping,learning,27,5,4.0,
1120,10.0,0.001,0.02,1.0,1.0291,1.3769,0.3,3.5,15.0,0.16667,0.2,0.2,1.38639,Orientation-dependent dropping,learning,27,1,5.0,
1121,10.0,0.001,0.03,1.9028,0.8,1.0,0.6,1.4449,9.2791,0.2,0.064454,0.18735,1.32067,Orientation-dependent dropping,learning,27,2,5.0,
1122,10.0,0.001,0.02,1.1667,1.0667,1.5,0.4,2.5,15.0,0.2,0.0,0.1,1.77923,Orientation-dependent dropping,learning,27,3,5.0,
1123,6.6222,0.001,0.016469,1.0,1.0667,1.0,0.5,2.5,13.333,0.2,0.2,0.2,1.2455399999999999,Orientation-dependent dropping,learning,27,4,5.0,
1124,9.7366,0.001,0.012716,1.5722,0.84938,1.1181,0.31852,2.1811,66.606,0.20126,0.12469,0.25063,1.5856999999999999,Orientation-dependent dropping,learning,27,5,5.0,
1125,6.9001,0.001,0.03,1.0,1.0,1.1547,0.3,3.5753,15.0,0.21709,0.23638,0.21067,1.49526,Orientation-dependent dropping,learning,28,1,1.0,
1126,3.7513,0.0070457,0.029346,0.87466,1.3551,1.313,1.1212,3.8633,9.1112,0.047783,0.0,0.26563,1.59055,Orientation-dependent dropping,learning,28,2,1.0,
1127,3.0,0.001,0.019445,0.64773,1.0484,0.93314,0.20942,5.4541,15.0,0.2,0.2,0.2,1.46956,Orientation-dependent dropping,learning,28,3,1.0,
1128,10.0,0.0014441,0.01206,1.3155,1.6004,1.0317,0.39973,4.6657,186.64,0.19984,0.20016,0.40025,1.4973699999999999,Orientation-dependent dropping,learning,28,4,1.0,
1129,7.2157,0.001,0.023269,0.94777,1.0975,0.88604,0.39857,3.7676,4.407,0.20097,0.10008,0.29855,1.6992699999999998,Orientation-dependent dropping,learning,28,5,1.0,
1130,10.0,0.001,0.01,1.0001,1.0889,1.111,0.39988,3.6728,15.001,0.20644,0.2195,0.22042,1.62683,Orientation-dependent dropping,learning,28,1,2.0,
1131,7.355,0.001,0.010833,1.0099,1.1565,1.0513,0.26986,4.265,6.9432,0.15556,0.2,0.2,1.32419,Orientation-dependent dropping,learning,28,2,2.0,
1132,5.3689,0.001,0.018679,1.1066,1.1655,0.87821,0.38334,3.774,15.987,0.14872,0.12564,0.10363,1.2705700000000002,Orientation-dependent dropping,learning,28,3,2.0,
1133,3.0,0.001,0.01,0.99432,1.0569,1.0,0.5,3.3333,6.8635,0.2,0.1,0.2,1.29635,Orientation-dependent dropping,learning,28,4,2.0,
1134,8.134,0.001,0.027856,1.0625,0.81376,1.075,0.20007,3.4992,20.004,0.19218,0.093275,0.19212,1.32429,Orientation-dependent dropping,learning,28,5,2.0,
1135,10.0,0.001,0.01,0.95506,0.7821,0.8,0.3,3.5,10.0,0.2,0.2,0.19002,1.19777,Orientation-dependent dropping,learning,28,1,3.0,
1136,5.8819,0.0027778,0.022685,0.9113,1.0667,0.8,0.66667,4.6667,20.0,0.2,0.22222,0.2,1.53076,Orientation-dependent dropping,learning,28,2,3.0,
1137,9.0,0.001,0.0125,0.92763,1.0,0.8,0.4,3.1666,15.0,0.10271,0.18889,0.2,1.7833999999999999,Orientation-dependent dropping,learning,28,3,3.0,
1138,9.5,0.001,0.016394,1.0,0.8,1.0,0.6,2.5,15.0,0.18889,0.2,0.2,1.27813,Orientation-dependent dropping,learning,28,4,3.0,
1139,5.2451,0.001,0.018807,0.92451,1.0,1.0,0.29047,3.5,15.0,0.2,0.1,0.2,1.46239,Orientation-dependent dropping,learning,28,5,3.0,
1140,7.7635,0.001,0.023909,0.89606,0.71716,1.092,0.65983,3.7071,20.524,0.19727,0.13598,0.23396,1.6979599999999997,Orientation-dependent dropping,learning,28,1,4.0,
1141,8.0,0.001,0.01,1.1191,0.6839,0.72994,0.3,2.6081,200.0,0.2,0.2,0.2,1.6132300000000002,Orientation-dependent dropping,learning,28,2,4.0,
1142,7.3417,0.001,0.015,0.98959,0.77404,0.85805,0.30001,3.3925,15.0,0.2,0.15618,0.16358,1.75077,Orientation-dependent dropping,learning,28,3,4.0,
1143,5.6722,0.001,0.017205,0.81361,0.70492,1.0,0.30495,3.5,12.24,0.16667,0.1,0.2037,1.4812699999999999,Orientation-dependent dropping,learning,28,4,4.0,
1144,10.0,0.001,0.015,0.97653,0.8,1.0,0.3,3.5763,15.0,0.25251,0.19257,0.26879,1.6296699999999997,Orientation-dependent dropping,learning,28,5,4.0,
1145,4.3221,0.001,0.01,0.95692,0.67407,0.95076,0.36799,3.7988,15.394,0.18944,0.2197,0.2197,1.2658,Orientation-dependent dropping,learning,28,1,5.0,
1146,9.5454,0.001,0.01,1.1761,0.8103,0.8103,0.32761,3.9436,15.092,0.20265,0.0,0.19817,1.80991,Orientation-dependent dropping,learning,28,2,5.0,
1147,7.9954,0.0015103,0.01,1.051,0.8,1.3333,0.3,5.0,30.0,0.2,0.2,0.13209,1.69864,Orientation-dependent dropping,learning,28,3,5.0,
1148,5.1731,0.001,0.01,0.90971,0.70713,0.70713,0.36707,3.7322,23.361,0.24128,0.0,0.15915,1.57454,Orientation-dependent dropping,learning,28,4,5.0,
1149,8.4829,0.001,0.028598,1.4201,0.8,0.62635,0.33333,3.1667,15.0,0.18552,0.2,0.13333,1.5956599999999999,Orientation-dependent dropping,learning,28,5,5.0,
1150,1.55,0.016787,0.015,0.25,0.4,0.73346,0.5,3.3333,10.114,0.2,0.087415,0.25409,2.1381799999999997,Orientation-dependent dropping,learning,29,1,1.0,
1151,1.7069,0.019989,0.022616,0.25,0.37283,0.5105,0.3002,2.6534,15.002,0.19997,0.19988,0.20006,2.46604,Orientation-dependent dropping,learning,29,2,1.0,
1152,2.55,0.03462,0.020418,0.97576,0.45556,1.0,1.0,2.5,30.0,0.1,0.2,0.16667,2.1050600000000004,Orientation-dependent dropping,learning,29,3,1.0,
1153,3.2152,0.010537,0.020088,0.58206,0.61968,1.014,0.64149,3.3912,14.59,0.29886,0.15196,0.22752,2.85081,Orientation-dependent dropping,learning,29,4,1.0,
1154,2.2649,0.001,0.020355,0.51531,0.2796,0.96299,1.1173,3.3122,13.239,0.19301,0.19822,0.22628,1.80337,Orientation-dependent dropping,learning,29,5,1.0,
1155,4.6996,0.0058413,0.027345,0.8741,0.60161,1.0488,0.19268,3.9382,19.471,0.19752,0.35702,0.45669,2.19589,Orientation-dependent dropping,learning,29,1,2.0,
1156,5.0,0.005,0.03,0.85139,0.60098,1.0,0.4,3.3333,15.0,0.1,0.2,0.2,2.5143100000000005,Orientation-dependent dropping,learning,29,2,2.0,
1157,1.9935,0.001,0.01,0.61306,0.52601,0.88513,0.28299,2.815,13.56,0.25266,0.27201,0.37074,2.25866,Orientation-dependent dropping,learning,29,3,2.0,
1158,1.4198,0.001,0.03,0.5,0.4,0.8,0.6,2.5,15.0,0.2,0.26824,0.3,2.05605,Orientation-dependent dropping,learning,29,4,2.0,
1159,5.0,0.005,0.02,1.0,0.67506,1.0,0.3,3.5,15.0,0.2,0.2,0.2,2.62671,Orientation-dependent dropping,learning,29,5,2.0,
1160,2.9664,0.0034767,0.019516,0.90095,0.77823,1.0242,0.28428,3.291,10.549,0.19033,0.26503,0.22155,1.5075999999999998,Orientation-dependent dropping,learning,29,1,3.0,
1161,3.0,0.005,0.02,0.5,0.70224,2.0,0.3,3.6776,15.0,0.2,0.2,0.19039,2.24058,Orientation-dependent dropping,learning,29,2,3.0,
1162,0.39893,0.011466,0.037113,0.5,0.86578,1.1227,0.29397,4.1428,15.0,0.21457,0.2055,0.1103,2.17978,Orientation-dependent dropping,learning,29,3,3.0,
1163,5.0,0.0023333,0.013333,1.1111,0.8,1.0,0.5,2.5,11.667,0.2188,0.2,0.16965,2.04293,Orientation-dependent dropping,learning,29,4,3.0,
1164,0.1,0.0049989,0.01,0.49848,0.79988,1.4998,0.30009,4.667,20.001,0.23698,0.20005,0.30008,2.1255,Orientation-dependent dropping,learning,29,5,3.0,
1165,2.8158,0.0028273,0.01,0.25,1.25,1.5,0.75,4.7083,19.0,1.2111e-06,1.2111e-06,0.33333,1.78433,Orientation-dependent dropping,learning,29,1,4.0,
1166,0.69687,0.0034698,0.019757,0.43082,0.97215,1.2404,0.42433,4.234,16.53,0.051281,0.12341,0.27651,2.0227200000000005,Orientation-dependent dropping,learning,29,2,4.0,
1167,1.55,0.005,0.01,0.25,1.0,1.0,0.22627,3.1293,15.0,0.1,0.2,0.2,1.71374,Orientation-dependent dropping,learning,29,3,4.0,
1168,2.1006,0.001,0.02,0.52483,0.8,1.1399,-0.40717,3.3333,13.663,0.13485,0.2,0.2,1.3503399999999999,Orientation-dependent dropping,learning,29,4,4.0,
1169,3.3907,0.001,0.023084,0.67094,1.0023,0.94933,0.11789,3.4901,30.036,0.15262,0.1887,0.21671,1.5279399999999999,Orientation-dependent dropping,learning,29,5,4.0,
1170,4.1211,0.001,0.019538,0.50002,0.82966,0.65729,0.29998,3.5001,13.334,0.20001,0.20001,0.2,2.00747,Orientation-dependent dropping,learning,29,1,5.0,
1171,2.5167,0.0049258,0.03,0.79249,0.70996,1.0,0.3,2.5,15.0,0.0,0.3,0.4,1.7856999999999998,Orientation-dependent dropping,learning,29,2,5.0,
1172,2.9794,0.001,0.022292,0.25,0.8095,1.0106,0.29314,3.5237,10.058,0.19727,0.19645,0.20422,1.7777099999999997,Orientation-dependent dropping,learning,29,3,5.0,
1173,3.2216,0.001,0.02075,0.25,0.8,1.3669,0.6,3.6693,15.0,0.2,0.2,0.2,2.17502,Orientation-dependent dropping,learning,29,4,5.0,
1174,3.0203,0.0036606,0.01,0.99089,0.80937,0.84451,0.38206,2.5182,14.917,0.19584,0.26265,0.21339,1.5080899999999997,Orientation-dependent dropping,learning,29,5,5.0,
