,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
785,6.8522,0.001,0.79104,0.026667,1.0176,0.8,2.6667,0.4,0.59377,1.7363,No 3-in-a-row,learning,14,1,3.0,
786,10.0,0.001,0.51183,0.03,1.0,0.8,1.0,0.19298,15.0,2.1225,No 3-in-a-row,learning,14,2,3.0,
787,7.0,0.001,0.49191,0.02,1.1667,0.69546,1.0,0.3,15.0,2.13844,No 3-in-a-row,learning,14,3,3.0,
788,5.0,0.001,0.15579,0.013077,0.25,0.8,2.0,2.6921,20.0,1.87916,No 3-in-a-row,learning,14,4,3.0,
789,6.3239,0.001,0.28356,0.020342,0.33949,0.35468,2.1393,0.39054,16.114,1.93498,No 3-in-a-row,learning,14,5,3.0,
790,5.0,0.001,0.2,0.06,0.25,0.8,2.0,0.3,15.0,1.8743200000000002,No 3-in-a-row,learning,14,1,4.0,
791,4.6086,0.001,0.3,0.01,0.29167,1.0,1.5,0.5,10.0,1.9177700000000002,No 3-in-a-row,learning,14,2,4.0,
792,6.425,0.0037342,0.3,0.02,0.25,0.93982,2.0,0.6,20.0,1.85838,No 3-in-a-row,learning,14,3,4.0,
793,6.4049,0.001,0.26619,0.021053,0.25,0.97419,1.6956,0.34393,14.794,1.8205900000000004,No 3-in-a-row,learning,14,4,4.0,
794,8.8031,0.001,0.37099,0.02,0.25,0.8,3.0,0.5,10.0,1.9557300000000002,No 3-in-a-row,learning,14,5,4.0,
795,8.0384,0.001,0.15027,0.03,0.25,0.99556,2.0,0.3,15.0,1.57076,No 3-in-a-row,learning,14,1,5.0,
796,5.3825,0.001,0.34198,0.01569,0.25,1.0026,2.3853,0.34618,16.037,1.3673700000000002,No 3-in-a-row,learning,14,2,5.0,
797,5.846,0.001,0.43339,0.03002,1.0004,1.1109,1.1912,0.29967,5.6426,1.9779900000000001,No 3-in-a-row,learning,14,3,5.0,
798,7.8148,0.001,0.27207,0.01,0.25,1.1562,2.1687,0.99424,29.908,1.8885600000000005,No 3-in-a-row,learning,14,4,5.0,
799,7.0,0.001,0.2,0.035,0.25,0.99802,2.6251,0.6,10.0,1.8226499999999999,No 3-in-a-row,learning,14,5,5.0,
800,4.9916,0.0049554,0.20178,0.01,0.25,0.39654,2.4732,-0.17722,14.955,2.2727399999999998,No 3-in-a-row,learning,15,1,1.0,
801,5.0,0.001,0.28983,0.02,0.25,0.4,2.0,1.0,10.0,2.0589400000000007,No 3-in-a-row,learning,15,2,1.0,
802,6.8266,0.001,0.24418,0.020093,0.34314,0.020102,3.2084,1.0035,14.963,1.8192499999999998,No 3-in-a-row,learning,15,3,1.0,
803,5.0654,0.0018939,0.14898,0.027878,0.25,0.36286,1.4617,0.33449,15.424,2.06583,No 3-in-a-row,learning,15,4,1.0,
804,5.5973,0.0076296,0.3,0.015,0.25,0.34656,2.181,0.0,9.0961,2.06638,No 3-in-a-row,learning,15,5,1.0,
805,4.5675,0.001,0.20888,0.013809,0.25,0.2502,1.463,0.6108,15.972,2.20931,No 3-in-a-row,learning,15,1,2.0,
806,4.1833,0.001,0.6,0.02,1.4915,0.31464,1.0667,0.3,20.0,2.19407,No 3-in-a-row,learning,15,2,2.0,
807,4.1861,0.001,0.46996,0.020019,2.0008,0.34169,0.46521,0.60062,19.99,2.5605100000000003,No 3-in-a-row,learning,15,3,2.0,
808,9.9998,0.0030634,0.75735,0.024841,2.828,0.40915,0.8488,0.89392,-133.06,2.280830000000001,No 3-in-a-row,learning,15,4,2.0,
809,6.013,0.001,0.65495,0.03352,1.1603,0.1676,1.7501,-0.015942,16.999,2.38297,No 3-in-a-row,learning,15,5,2.0,
810,7.8373,0.001,0.47798,0.02,0.625,0.4,2.0,0.4,9.1694,2.32921,No 3-in-a-row,learning,15,1,3.0,
811,7.5286,0.0050107,0.37686,0.02,0.25,0.20419,2.2008,0.6,20.0,2.21375,No 3-in-a-row,learning,15,2,3.0,
812,6.1306,0.001,0.27587,0.033476,0.25,0.44132,1.5,0.037234,15.0,2.12305,No 3-in-a-row,learning,15,3,3.0,
813,8.897,0.001,0.19998,0.019999,0.25,-0.11971,1.4931,0.087842,15.0,1.9868099999999997,No 3-in-a-row,learning,15,4,3.0,
814,7.1379,0.0053891,0.19453,0.023248,0.25,0.3336,1.5824,0.5625,14.333,2.14679,No 3-in-a-row,learning,15,5,3.0,
