,pruning threshold,stopping probability,feature drop rate,lapse rate,horizontal-vertical scaling,horizontal-diagonal scaling,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1435,5.7217,0.010473,0.2,0.01,1.0556,1.3333,1.1588,0.8,1.0,0.17656,3.3333,30.0,1.88679,Orientation-dependent weights,time pressure,16,1,,20.0
1436,3.4358,0.005,0.17231,0.022666,1.0199,0.98611,0.25,0.8,1.0988,0.4,2.5,15.0,2.34248,Orientation-dependent weights,time pressure,16,2,,20.0
1437,4.9307,0.0036676,0.25538,0.01,0.87791,1.9868,0.98746,0.67294,0.7977,0.30448,2.558,9.4422,2.4336800000000003,Orientation-dependent weights,time pressure,16,3,,20.0
1438,4.1726,0.0050029,0.35243,0.036964,1.1689,2.0655,1.2108,0.92197,0.95242,0.66639,2.5006,14.997,2.51919,Orientation-dependent weights,time pressure,16,4,,20.0
1439,7.0,0.023342,0.4,0.020315,1.0,2.0599,1.2334,0.80531,1.0,0.3,3.7544,180.0,2.11026,Orientation-dependent weights,time pressure,16,5,,20.0
1440,4.528,0.0097864,0.3,0.014352,1.0,2.0647,1.1844,0.25769,0.7718,1.35,2.5,34.743,2.39545,Orientation-dependent weights,time pressure,17,1,,5.0
1441,5.9341,0.012759,0.44619,0.040633,1.1341,1.8659,0.77974,0.592,0.62065,0.39963,5.1777,16.226,2.6072800000000003,Orientation-dependent weights,time pressure,17,2,,5.0
1442,2.5167,0.012814,0.40475,0.01,1.1667,1.4649,0.88241,0.44444,0.54285,0.19592,3.5,20.0,2.27221,Orientation-dependent weights,time pressure,17,3,,5.0
1443,1.4306,0.026455,0.38232,0.031625,1.3988,1.3988,0.25754,0.26035,0.6284,0.59626,4.2023,23.646,2.51552,Orientation-dependent weights,time pressure,17,4,,5.0
1444,6.089,0.013667,0.6322,0.04,0.98611,1.3544,2.1111,0.49887,0.8,1.4976,3.3334,4.4731,2.45389,Orientation-dependent weights,time pressure,17,5,,5.0
1445,5.0,0.01,0.2,0.01,1.0,0.91337,0.375,0.74976,0.69737,0.38551,3.3333,40.0,2.15077,Orientation-dependent weights,time pressure,17,1,,10.0
1446,3.975,0.001,0.0,0.03,1.4375,1.4375,0.5625,0.35,0.5,0.42321,1.625,10.021,2.06858,Orientation-dependent weights,time pressure,17,2,,10.0
1447,7.0,0.004153,0.3,0.01,1.1667,1.0448,1.0,0.4323,0.84329,1.2174,2.5,15.0,1.8296999999999997,Orientation-dependent weights,time pressure,17,3,,10.0
1448,2.5825,0.0047786,0.17844,0.01,1.0242,0.97579,0.81497,0.8249,0.71002,0.46289,2.7255,12.997,2.62528,Orientation-dependent weights,time pressure,17,4,,10.0
1449,2.55,0.02,0.25409,0.02,1.0,1.0,1.0,0.8,0.80623,0.3,2.5,15.0,2.3532,Orientation-dependent weights,time pressure,17,5,,10.0
1450,4.9999,0.0099994,0.15001,0.021584,1.289,0.89749,1.0728,0.78105,0.78624,0.33334,2.1876,15.001,2.90421,Orientation-dependent weights,time pressure,17,1,,20.0
1451,9.0987,0.010885,0.14898,0.02457,0.92136,0.80008,0.89834,0.59437,0.83057,0.44851,2.8998,16.828,2.2495000000000003,Orientation-dependent weights,time pressure,17,2,,20.0
1452,5.6583,0.001,0.18681,0.01,0.5625,0.25,1.4375,0.35,0.5,0.625,1.625,19.0,2.3328499999999996,Orientation-dependent weights,time pressure,17,3,,20.0
1453,8.539,0.01,0.40258,0.022714,1.0959,0.77701,1.0402,0.72609,1.0,0.3,5.0,15.0,1.68885,Orientation-dependent weights,time pressure,17,4,,20.0
1454,10.0,0.016328,0.2,0.023333,0.83302,1.1667,0.25,0.68315,1.0,0.39341,2.5,20.0,1.90306,Orientation-dependent weights,time pressure,17,5,,20.0
1455,0.1,0.001,0.29327,0.02,1.073,1.0,1.6946,0.53499,0.49221,0.3,2.5,15.0,2.62724,Orientation-dependent weights,time pressure,18,1,,5.0
1456,2.248,0.01222,0.49903,0.02,0.97275,1.0,4.0,0.8,1.0,0.37337,5.7283,15.556,2.35425,Orientation-dependent weights,time pressure,18,2,,5.0
1457,0.10612,0.10165,0.20679,0.020551,1.0786,1.057,1.0271,0.67993,0.62749,0.0027811,3.2883,16.109,1.79271,Orientation-dependent weights,time pressure,18,3,,5.0
1458,0.62216,0.0036667,0.45788,0.033568,1.4873,0.982,1.9999,0.80008,0.8802,0.1817,2.5001,20.001,2.43671,Orientation-dependent weights,time pressure,18,4,,5.0
1459,5.4268,0.26253,0.21834,0.022014,1.0027,1.0008,1.3337,0.88858,1.0191,0.072428,5.5614,15.53,1.8673000000000002,Orientation-dependent weights,time pressure,18,5,,5.0
1460,0.1,0.0035567,0.18395,0.018333,0.9904,0.98671,1.1059,0.2532,0.64397,0.080766,2.3542,11.952,2.30388,Orientation-dependent weights,time pressure,18,1,,10.0
1461,2.4974,0.012321,0.4533,0.021894,1.6533,0.93876,2.0836,0.60856,1.1689,0.21426,3.0139,16.824,2.47286,Orientation-dependent weights,time pressure,18,2,,10.0
1462,0.1,0.0105,0.25,0.025,1.2188,1.2188,1.2188,0.575,0.75,0.055824,2.9375,13.0,2.54372,Orientation-dependent weights,time pressure,18,3,,10.0
1463,0.1,0.022297,0.26315,0.022222,1.093,1.0223,0.96354,0.37083,0.7972,0.175,3.5938,14.667,1.95227,Orientation-dependent weights,time pressure,18,4,,10.0
1464,1.4281,0.0099949,0.31685,0.029814,1.2729,0.99975,0.99975,0.50778,1.1108,0.20017,3.3327,25.57,2.1920600000000006,Orientation-dependent weights,time pressure,18,5,,10.0
1465,0.1,0.26667,0.40929,0.032834,1.5388,1.0,1.0,0.74915,1.0,0.0,2.8007,7.445,2.2606,Orientation-dependent weights,time pressure,18,1,,20.0
1466,4.9707,0.439,0.16645,0.014263,1.0738,0.92088,1.0642,0.72413,0.82686,0.2452,3.5296,14.341,1.7527000000000001,Orientation-dependent weights,time pressure,18,2,,20.0
1467,0.1,0.0058333,0.4,0.01,2.0,1.0,1.0,0.8,1.0667,0.3,5.0,15.0,2.06739,Orientation-dependent weights,time pressure,18,3,,20.0
1468,0.65004,0.010092,0.27962,0.019897,1.0851,1.1203,0.96283,0.79538,0.51444,0.30331,2.491,14.959,2.2552,Orientation-dependent weights,time pressure,18,4,,20.0
1469,0.91546,0.053593,0.34725,0.046409,1.0921,1.1402,1.9133,0.69295,0.83977,0.22918,7.4392,42.564,3.01116,Orientation-dependent weights,time pressure,18,5,,20.0
1470,3.9481,0.0042778,0.2062,0.01,1.0,1.0,1.1009,0.27756,0.8,0.3,3.3333,15.0,2.29745,Orientation-dependent weights,time pressure,19,1,,5.0
1471,7.85,0.0089063,0.19643,0.019026,0.87519,1.0478,1.0,0.13582,1.0,0.3,5.0,15.0,2.4667700000000004,Orientation-dependent weights,time pressure,19,2,,5.0
1472,3.0,0.02,0.22285,0.02,1.0,0.99999,0.95834,-0.0064006,1.114,0.3,3.3333,10.0,2.4178,Orientation-dependent weights,time pressure,19,3,,5.0
1473,4.3644,0.011218,0.2,0.018333,1.0,1.0,0.625,0.58378,1.0,0.3,3.5,15.0,1.96995,Orientation-dependent weights,time pressure,19,4,,5.0
1474,5.5208,0.010002,0.37643,0.020002,1.0001,1.0001,1.0843,0.29054,1.0668,0.30007,5.0002,15.001,2.1789799999999997,Orientation-dependent weights,time pressure,19,5,,5.0
1475,10.0,0.005,0.2,0.02,1.2617,0.95833,1.0,0.54931,1.0,0.4,3.9736,15.0,2.1910099999999995,Orientation-dependent weights,time pressure,19,1,,10.0
1476,6.4444,0.0049952,0.19949,0.01,1.1656,0.95722,0.86838,0.39911,1.0836,0.30082,3.1693,13.324,1.7157900000000001,Orientation-dependent weights,time pressure,19,2,,10.0
1477,4.0455,0.012244,0.14983,0.01,0.87559,0.89101,0.67298,0.65046,1.3876,0.38153,4.2448,14.001,2.03978,Orientation-dependent weights,time pressure,19,3,,10.0
1478,5.7377,0.0059738,0.285,0.01,1.2187,0.78129,0.91916,0.57503,1.025,0.46248,4.5,11.375,2.0648400000000002,Orientation-dependent weights,time pressure,19,4,,10.0
1479,3.55,0.0082932,0.2,0.02,1.2553,1.0,0.69605,0.55949,1.0,0.3,3.5313,15.0,1.9125799999999997,Orientation-dependent weights,time pressure,19,5,,10.0
1480,7.9768,0.0040147,0.29648,0.01,1.0051,1.0051,0.49707,0.79473,1.0059,0.29619,5.0103,7.3514,2.2071099999999997,Orientation-dependent weights,time pressure,19,1,,20.0
1481,3.684,0.011667,0.2,0.01,1.0,1.0,0.51289,0.48528,1.3333,0.4,3.5,15.0,1.8955899999999999,Orientation-dependent weights,time pressure,19,2,,20.0
1482,10.0,0.0099999,0.2132,0.02,1.0,1.1667,0.79421,0.60215,1.0,0.3,3.6034,8.1992,1.7342199999999999,Orientation-dependent weights,time pressure,19,3,,20.0
1483,2.6568,0.001,0.21173,0.019227,1.0338,0.96617,0.51933,0.61609,0.96134,0.27632,3.401,40.406,1.6863700000000001,Orientation-dependent weights,time pressure,19,4,,20.0
1484,2.0333,0.011667,0.093919,0.01,1.0314,0.97125,0.5,0.8,1.1111,0.2,2.5,15.0,1.9273599999999997,Orientation-dependent weights,time pressure,19,5,,20.0
1485,5.0546,0.011702,0.62334,0.024873,0.87124,2.0314,0.59807,0.76768,0.96409,0.32334,2.9551,15.287,3.19386,Orientation-dependent weights,time pressure,20,1,,5.0
1486,10.0,0.24,0.4,0.02,1.0,1.0,1.4333,0.8,0.43118,0.14149,2.5,10.0,2.3328999999999995,Orientation-dependent weights,time pressure,20,2,,5.0
1487,8.9999,0.33597,0.29723,0.02,0.99696,1.0,1.0,0.8,0.59075,0.3,5.0,15.0,2.5436000000000005,Orientation-dependent weights,time pressure,20,3,,5.0
1488,7.9403,0.18707,0.34251,0.016172,0.78125,1.1996,1.2188,1.025,1.0851,0.16472,2.1875,-7.8351,2.72573,Orientation-dependent weights,time pressure,20,4,,5.0
1489,2.4902,0.0079696,0.60661,0.04,1.0,1.0768,0.83984,0.8,1.0,0.26522,3.3333,6.8673,2.76445,Orientation-dependent weights,time pressure,20,5,,5.0
1490,9.9999,0.02,0.8,0.03,0.99999,1.0,1.4923,0.8,1.0,0.6,2.5,15.0,2.99142,Orientation-dependent weights,time pressure,20,1,,10.0
1491,7.0029,0.040057,0.40044,0.020015,0.99951,1.0004,1.3079,0.80066,0.99927,0.29952,2.5013,30.006,3.22845,Orientation-dependent weights,time pressure,20,2,,10.0
1492,4.6522,0.02614,0.61635,0.023333,1.0,1.0185,1.0223,0.8,0.93333,0.3,2.5,15.0,2.61261,Orientation-dependent weights,time pressure,20,3,,10.0
1493,6.0948,0.088214,0.19707,0.015807,0.25,0.97823,0.99786,1.0443,0.97513,0.51866,2.4565,14.801,2.7054800000000006,Orientation-dependent weights,time pressure,20,4,,10.0
1494,7.8747,0.025266,0.40801,0.019801,0.99017,1.2126,1.0707,0.40934,0.78799,0.39066,2.1878,15.107,2.84815,Orientation-dependent weights,time pressure,20,5,,10.0
1495,10.0,0.016625,0.6,0.02,1.0,1.0,1.0,0.8,0.51814,0.3,2.5,15.0,3.28844,Orientation-dependent weights,time pressure,20,1,,20.0
1496,3.0428,0.010395,0.43573,0.10848,1.0192,0.98822,0.5086,0.81974,0.518,0.58574,3.5494,15.175,2.6607499999999997,Orientation-dependent weights,time pressure,20,2,,20.0
1497,4.1191,0.014561,0.42243,0.04,1.0,1.0,1.0,0.53023,1.0,0.4,2.5,15.0,2.69128,Orientation-dependent weights,time pressure,20,3,,20.0
1498,2.1922,0.018451,0.54856,0.046779,0.827,1.3625,0.29287,0.42247,0.60711,0.56769,3.3203,18.586,2.7419599999999997,Orientation-dependent weights,time pressure,20,4,,20.0
1499,6.4649,0.02,0.34473,0.02,1.5,1.0,0.5934,0.69348,0.76478,0.3,2.5,-2.7771,2.5607800000000003,Orientation-dependent weights,time pressure,20,5,,20.0
1500,3.0,0.01,0.16667,0.01,1.4016,1.0,0.25,0.8,1.2849,0.15484,2.5,20.0,2.48505,Orientation-dependent weights,time pressure,21,1,,5.0
1501,6.6335,0.01,0.2,0.02,1.5,0.86878,1.152,1.0,0.8,0.5,3.5,15.0,2.12248,Orientation-dependent weights,time pressure,21,2,,5.0
1502,5.0,0.01,0.1,0.02,1.0,1.0,1.0,0.8,1.0,0.3,2.5,15.0,1.85731,Orientation-dependent weights,time pressure,21,3,,5.0
1503,3.0,0.01,0.2,0.02,1.0,1.0,1.0,0.8,1.0,0.3,2.5,15.0,1.7993299999999999,Orientation-dependent weights,time pressure,21,4,,5.0
1504,6.3413,0.001,0.20034,0.019983,1.017,1.0007,1.0008,0.76648,0.72939,0.1904,2.8078,24.297,1.9697500000000001,Orientation-dependent weights,time pressure,21,5,,5.0
1505,7.0007,0.001,0.26457,0.021139,1.0001,0.99986,1.0001,0.79985,0.99983,0.29989,3.5003,12.994,1.77451,Orientation-dependent weights,time pressure,21,1,,10.0
1506,2.2322,0.001,0.2,0.01,1.1667,1.0,0.5,0.8,1.3969,0.4,3.5,15.0,2.00398,Orientation-dependent weights,time pressure,21,2,,10.0
1507,6.9175,0.005,0.2,0.02,1.0,1.0,1.0,0.8,1.0,0.5,3.3333,15.0,1.7741999999999998,Orientation-dependent weights,time pressure,21,3,,10.0
1508,5.0692,0.001,0.20938,0.01,1.0205,0.97949,1.0205,0.7789,0.97656,0.31524,2.541,7.2132,1.57988,Orientation-dependent weights,time pressure,21,4,,10.0
1509,5.1729,0.011947,0.2,0.01,1.0,1.0,1.0,1.0,1.0,0.3,2.6754,15.0,1.86674,Orientation-dependent weights,time pressure,21,5,,10.0
1510,3.0,0.01,0.2,0.02,1.0,1.0,1.0,0.69868,1.0,0.3,2.5,15.0,2.0053100000000006,Orientation-dependent weights,time pressure,21,1,,20.0
1511,5.9963,0.001,0.22512,0.01,0.90797,1.0486,0.96657,0.8,1.0296,0.15415,2.5,15.0,1.38021,Orientation-dependent weights,time pressure,21,2,,20.0
1512,5.0,0.001,0.20401,0.01,1.0,1.0,1.0,0.8,1.0,0.3,3.5,15.0,1.8058400000000003,Orientation-dependent weights,time pressure,21,3,,20.0
1513,7.1693,0.001,0.24215,0.01,1.0,1.0,1.0,0.8,1.0,0.24695,3.2635,20.0,1.9468999999999999,Orientation-dependent weights,time pressure,21,4,,20.0
1514,5.1518,0.005,0.1,0.02,1.0,1.0,1.0,0.68999,1.0,0.38347,2.5,20.0,2.1439600000000003,Orientation-dependent weights,time pressure,21,5,,20.0
1515,9.9181,0.0019221,0.30277,0.01,1.0033,0.75,1.0049,1.0792,1.3472,0.53528,2.5243,11.778,1.75673,Orientation-dependent weights,time pressure,22,1,,5.0
1516,0.1,0.01,0.2,0.01,1.0,1.0,0.83283,0.8,1.0,0.3,2.5,15.0,0.8633749999999999,Orientation-dependent weights,time pressure,22,2,,5.0
1517,0.1,0.011804,0.1,0.017498,1.0,1.0,0.8713,1.1913,1.0,0.6,3.3333,30.0,0.881699,Orientation-dependent weights,time pressure,22,3,,5.0
1518,0.1,0.001,0.082806,0.025004,0.78106,0.94773,0.78106,1.0252,1.2502,0.18146,2.9379,12.998,2.23548,Orientation-dependent weights,time pressure,22,4,,5.0
1519,0.1,0.001,0.0,0.04054,1.3789,0.94138,0.83036,1.0586,1.009,0.29647,3.4699,15.072,1.8249,Orientation-dependent weights,time pressure,22,5,,5.0
1520,2.5169,0.001,0.21969,0.02276,0.91874,0.62494,1.0001,0.87112,0.94324,0.28084,2.5003,15.001,1.76798,Orientation-dependent weights,time pressure,22,1,,10.0
1521,2.5167,0.0014444,0.2,0.01,1.0,0.95833,1.0,1.0,1.0,0.5,2.5,15.0,2.06695,Orientation-dependent weights,time pressure,22,2,,10.0
1522,3.0814,0.001,0.22835,0.01,1.1524,1.0001,1.0001,1.0077,1.0001,0.39995,2.4999,14.999,1.9613099999999999,Orientation-dependent weights,time pressure,22,3,,10.0
1523,3.0533,0.001,0.2,0.013333,1.0,1.1023,0.5,1.0163,1.0,0.3,3.3333,15.0,2.5736300000000005,Orientation-dependent weights,time pressure,22,4,,10.0
1524,3.2876,0.001,0.4,0.024165,1.2762,1.0437,0.91833,1.0,0.8,0.3,2.7755,15.0,1.45933,Orientation-dependent weights,time pressure,22,5,,10.0
1525,10.0,0.0064091,0.2,0.03,1.0,1.0,0.81587,0.8,1.0,0.3,2.5,15.0,2.2683099999999996,Orientation-dependent weights,time pressure,22,1,,20.0
1526,0.125,0.01,0.2,0.01963,1.5628,1.002,0.64186,0.83457,1.0,0.32279,2.6111,15.0,2.0875999999999997,Orientation-dependent weights,time pressure,22,2,,20.0
1527,2.8374,0.001,0.10227,0.01,1.1035,1.2023,0.80525,1.0292,1.0417,0.28442,2.4271,14.667,2.10759,Orientation-dependent weights,time pressure,22,3,,20.0
1528,3.078,0.001,0.22003,0.01,1.0,1.0,0.86333,1.0,0.95267,0.3,2.5,15.0,1.7523,Orientation-dependent weights,time pressure,22,4,,20.0
1529,4.6541,0.001,0.2,0.02,1.0,1.0,0.6671,1.0,1.0,-0.66667,2.5,10.0,1.67301,Orientation-dependent weights,time pressure,22,5,,20.0
1530,9.9999,0.005,0.2,0.01,1.0986,1.0,1.8534,0.8,0.50579,0.18054,3.3333,15.0,1.4998699999999998,Orientation-dependent weights,time pressure,23,1,,5.0
1531,5.1423,0.01,0.2,0.02,1.0,1.0,1.4288,0.4,1.0,0.3,3.3629,15.0,2.03912,Orientation-dependent weights,time pressure,23,2,,5.0
1532,7.9518,0.001,0.13333,0.01,0.8206,1.1458,0.88858,0.67963,0.70433,0.40833,4.8333,16.333,1.8785399999999999,Orientation-dependent weights,time pressure,23,3,,5.0
1533,4.0053,0.001,0.2,0.02,1.0,1.0236,1.1667,0.65094,0.82517,0.3,3.5,15.0,1.60655,Orientation-dependent weights,time pressure,23,4,,5.0
1534,6.0,0.005,0.16667,0.022801,0.99999,1.0224,1.0,0.8,1.0,0.3,5.322,10.0,1.87531,Orientation-dependent weights,time pressure,23,5,,5.0
1535,9.9999,0.003,0.1,0.015,0.78125,1.2188,0.78125,0.575,1.0742,0.1375,5.4375,16.083,2.04306,Orientation-dependent weights,time pressure,23,1,,10.0
1536,5.9278,0.001,0.13596,0.01,0.5625,1.4375,1.2638,0.45793,0.5,0.625,2.375,12.835,2.26307,Orientation-dependent weights,time pressure,23,2,,10.0
1537,10.0,0.001,0.20816,0.033041,0.80467,1.0732,1.0475,0.6469,0.71208,0.38949,2.6314,15.044,1.91656,Orientation-dependent weights,time pressure,23,3,,10.0
1538,8.3863,0.001,0.2,0.026839,0.95833,1.1667,1.0,0.8,1.0,0.6,2.7132,15.0,1.4517099999999998,Orientation-dependent weights,time pressure,23,4,,10.0
1539,10.0,0.0024862,0.16667,0.02,1.0,1.0,1.0,0.8,0.8,0.3,2.5,15.0,1.8912900000000001,Orientation-dependent weights,time pressure,23,5,,10.0
1540,4.5492,0.001,0.30266,0.01,1.0,1.0239,1.2159,0.53977,1.0,0.3353,2.9854,15.0,1.99374,Orientation-dependent weights,time pressure,23,1,,20.0
1541,4.1445,0.010074,0.241,0.020263,1.0115,1.0115,2.0181,0.62509,0.6899,0.40855,2.477,14.895,2.4297199999999997,Orientation-dependent weights,time pressure,23,2,,20.0
1542,3.0,0.005,0.2,0.02,0.96785,1.0,1.0,0.56162,0.76897,0.58187,3.3333,15.0,1.8798700000000004,Orientation-dependent weights,time pressure,23,3,,20.0
1543,2.55,0.005,0.2,0.02,1.0,1.0,1.0,0.8,1.0,0.5,2.5,30.0,2.24412,Orientation-dependent weights,time pressure,23,4,,20.0
1544,5.0,0.01,0.25995,0.022024,0.86994,1.0,1.0,0.8,1.0,0.6,3.8721,7.6769,1.64144,Orientation-dependent weights,time pressure,23,5,,20.0
1545,7.2555,0.020017,0.26077,0.039973,1.1663,0.9996,1.0004,-0.069517,0.79688,0.33311,2.6732,15.004,2.5393,Orientation-dependent weights,time pressure,24,1,,5.0
1546,4.9626,0.020149,0.12704,0.020253,0.99242,1.0111,0.79368,0.37897,0.98733,0.30823,3.6917,19.899,2.23774,Orientation-dependent weights,time pressure,24,2,,5.0
1547,7.9992,0.012638,0.39339,0.019996,1.1189,0.99226,1.1668,0.40013,0.79983,0.29988,2.5003,11.665,2.4815099999999997,Orientation-dependent weights,time pressure,24,3,,5.0
1548,8.1079,0.013537,0.22764,0.01,1.0,1.0,1.0,0.61935,0.69477,0.4,3.3365,15.0,1.8596,Orientation-dependent weights,time pressure,24,4,,5.0
1549,2.5167,0.023333,0.28889,0.022783,1.0,1.0,1.0,0.76031,1.0539,0.3,2.5,15.0,2.74754,Orientation-dependent weights,time pressure,24,5,,5.0
1550,5.0,0.018752,0.1,0.026531,1.0555,1.0,0.99999,-2.6004,0.73226,0.5,3.3349,20.0,3.2369700000000003,Orientation-dependent weights,time pressure,24,1,,10.0
1551,7.0,0.01,0.2,0.02,1.3599,1.336,1.0,0.8,1.0,0.3,3.5,15.0,3.04743,Orientation-dependent weights,time pressure,24,2,,10.0
1552,6.0183,0.016936,0.18971,0.032765,1.0605,0.93952,0.84742,0.32065,0.93087,0.25507,2.9438,14.447,2.1696199999999997,Orientation-dependent weights,time pressure,24,3,,10.0
1553,4.2218,0.01,0.21074,0.021078,1.0499,0.875,0.9291,0.3483,0.61615,0.33334,2.5,15.0,2.1568899999999998,Orientation-dependent weights,time pressure,24,4,,10.0
1554,5.275,0.010507,0.066667,0.02,1.0,1.0,1.0,0.3481,1.0742,0.39622,3.5,15.0,2.13187,Orientation-dependent weights,time pressure,24,5,,10.0
1555,3.0,0.026667,0.30738,0.017267,0.9381,0.95833,1.0,0.31615,1.0,0.4,3.3333,15.0,2.25359,Orientation-dependent weights,time pressure,24,1,,20.0
1556,6.2582,0.01648,0.14703,0.013616,1.2559,0.88414,1.0849,0.26186,0.68083,0.35859,3.2021,9.395,2.40713,Orientation-dependent weights,time pressure,24,2,,20.0
1557,6.7216,0.011043,0.29997,0.062454,1.8604,0.98647,0.75432,0.14491,1.124,0.25571,4.3313,13.259,2.5359399999999996,Orientation-dependent weights,time pressure,24,3,,20.0
1558,2.7789,0.019997,0.19997,0.017223,1.2026,1.0968,1.0001,0.40005,0.99995,0.39995,2.4999,15.001,2.49209,Orientation-dependent weights,time pressure,24,4,,20.0
1559,6.6361,0.02,0.37442,0.023333,0.95833,1.0,1.0,0.18774,1.5,0.3,7.0,13.236,2.4168999999999996,Orientation-dependent weights,time pressure,24,5,,20.0
1560,2.5643,0.001,0.10145,0.023941,0.94825,1.0042,1.0598,0.51137,0.74112,0.49636,2.5085,15.039,2.2981300000000005,Orientation-dependent weights,time pressure,25,1,,5.0
1561,3.6418,0.005,0.2,0.02,0.75347,1.0,1.1498,0.43295,0.69321,0.3,3.3333,7.7809,2.1239600000000003,Orientation-dependent weights,time pressure,25,2,,5.0
1562,4.0658,0.0063631,0.31672,0.012758,1.3168,1.3168,1.3168,0.47413,0.63792,0.53535,3.1336,17.897,1.92888,Orientation-dependent weights,time pressure,25,3,,5.0
1563,5.9904,0.003953,0.21029,0.017578,0.88548,1.1145,1.1145,0.1688,1.2025,0.3181,3.6169,16.047,2.46583,Orientation-dependent weights,time pressure,25,4,,5.0
1564,8.0112,0.011258,0.26936,0.029867,0.9971,0.9971,1.9954,0.41594,0.79701,0.29784,3.3391,26.632,2.23132,Orientation-dependent weights,time pressure,25,5,,5.0
1565,6.0,0.005,0.4,0.017948,1.0,1.3458,1.0,0.33233,0.8,0.3,3.5,20.0,1.8149200000000003,Orientation-dependent weights,time pressure,25,1,,10.0
1566,2.7288,0.010709,0.2485,0.03,1.0,1.1363,1.0,0.8,0.8,0.3,2.9399,15.0,1.9177300000000002,Orientation-dependent weights,time pressure,25,2,,10.0
1567,6.4535,0.0082509,0.2,0.02,1.1667,1.1294,1.0,0.8,1.3333,0.3,5.0,20.0,2.1816699999999996,Orientation-dependent weights,time pressure,25,3,,10.0
1568,4.7793,0.001,0.10131,0.059658,1.0673,1.1075,1.0673,0.34113,0.92308,0.25,3.0336,15.615,2.25739,Orientation-dependent weights,time pressure,25,4,,10.0
1569,3.0,0.0063214,0.3,0.02,0.97824,1.3333,1.0,0.4,1.0,0.43333,2.5,15.0,2.1230900000000004,Orientation-dependent weights,time pressure,25,5,,10.0
1570,3.3861,1.0,0.3,0.0333,1.0,2.0,0.4637,0.71516,1.0,0.3,4.6667,13.333,2.41026,Orientation-dependent weights,time pressure,25,1,,20.0
1571,3.55,0.0070786,0.27599,0.039778,1.0,1.0138,1.145,0.4,0.8,0.3,2.5,15.0,2.28415,Orientation-dependent weights,time pressure,25,2,,20.0
1572,4.4273,0.001,0.34707,0.01,1.1699,0.89807,0.94827,0.49298,1.0366,0.42619,3.0632,8.9322,2.1725499999999998,Orientation-dependent weights,time pressure,25,3,,20.0
1573,7.6629,0.010412,0.28483,0.02,1.1102,1.0,1.2046,0.47351,0.8345,0.27625,3.3333,13.325,2.0782000000000003,Orientation-dependent weights,time pressure,25,4,,20.0
1574,5.7542,0.015167,0.2,0.02,0.99999,1.2125,1.0,0.44798,0.79884,0.4,4.5643,20.0,2.176,Orientation-dependent weights,time pressure,25,5,,20.0
1575,3.715,0.0062208,0.21603,0.019198,1.0351,1.0351,0.25,0.48761,0.95992,0.37395,3.2813,14.795,2.2781,Orientation-dependent weights,time pressure,26,1,,5.0
1576,2.5167,0.007,0.20371,0.02,0.87499,1.0297,1.0,0.35922,0.75164,0.054519,3.3333,15.0,2.3762499999999998,Orientation-dependent weights,time pressure,26,2,,5.0
1577,7.8251,0.0084735,0.20624,0.021661,1.0322,1.1294,0.78931,-0.03892,1.0944,-0.22859,3.9603,19.964,2.35982,Orientation-dependent weights,time pressure,26,3,,5.0
1578,4.3184,0.001,0.27383,0.02,1.0,1.0,0.98179,0.4,0.8,0.1,2.5,15.0,2.11259,Orientation-dependent weights,time pressure,26,4,,5.0
1579,5.3877,0.0042955,0.29796,0.018215,0.99272,0.98961,0.88218,0.40831,1.0119,0.37353,3.3126,23.209,2.25897,Orientation-dependent weights,time pressure,26,5,,5.0
