,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1602,3.4449,0.017765,0.45207,0.055207,1.6614,2.72657,Optimal weights,time pressure,27,3,,20.0
1603,3.1764,0.56877,0.31591,0.13994,1.4047,2.10864,Optimal weights,time pressure,27,4,,20.0
1604,2.525,0.001,0.58709,0.032814,1.9526,2.46767,Optimal weights,time pressure,27,5,,20.0
1605,2.778,0.015005,0.44486,0.01,1.3618,3.2213400000000005,Optimal weights,time pressure,28,1,,5.0
1606,2.9699,0.009999,0.70078,0.020006,1.3623,2.38617,Optimal weights,time pressure,28,2,,5.0
1607,2.9712,0.0029033,0.8,0.021665,1.8972,3.5054000000000003,Optimal weights,time pressure,28,3,,5.0
1608,2.1604,0.046669,0.78991,0.031097,1.3412,2.47744,Optimal weights,time pressure,28,4,,5.0
1609,2.1953,0.0049664,0.32216,0.020192,1.2243,2.71354,Optimal weights,time pressure,28,5,,5.0
1610,10.0,0.031338,0.76848,0.03,1.5558,2.7327199999999996,Optimal weights,time pressure,28,1,,10.0
1611,6.4245,0.030167,0.76387,0.010407,1.8808,2.87851,Optimal weights,time pressure,28,2,,10.0
1612,0.68233,0.010636,0.43666,0.1931,0.44877,2.6716100000000003,Optimal weights,time pressure,28,3,,10.0
1613,5.082,0.013989,0.58194,0.057222,1.3833,3.24024,Optimal weights,time pressure,28,4,,10.0
1614,6.667,0.2404,0.51299,0.020006,1.3627,3.0593,Optimal weights,time pressure,28,5,,10.0
1615,7.0289,0.0083384,0.70417,0.18528,5.8033,2.53278,Optimal weights,time pressure,28,1,,20.0
1616,3.8077,0.01135,0.70705,0.29189,10.0,2.4672400000000003,Optimal weights,time pressure,28,2,,20.0
1617,7.3099,0.001,0.59984,0.4169,1.2155,2.8612399999999996,Optimal weights,time pressure,28,3,,20.0
1618,10.0,0.57482,0.57427,0.35011,1.3717,3.04535,Optimal weights,time pressure,28,4,,20.0
1619,7.2466,0.009151,0.6313,0.36561,9.0229,2.57016,Optimal weights,time pressure,28,5,,20.0
1620,7.0083,0.0049964,0.5494,0.021558,1.3615,2.0931699999999998,Optimal weights,time pressure,29,1,,5.0
1621,5.1416,0.005,0.59384,0.020931,1.362,1.8428999999999998,Optimal weights,time pressure,29,2,,5.0
1622,7.0016,0.010019,0.29707,0.020026,1.3632,2.06238,Optimal weights,time pressure,29,3,,5.0
1623,5.0,0.01,0.2,0.02,1.362,2.225,Optimal weights,time pressure,29,4,,5.0
1624,8.3013,0.010533,0.35753,0.029629,1.3999,2.05928,Optimal weights,time pressure,29,5,,5.0
1625,1.6108,0.011595,0.29478,0.03662,1.3663,1.61499,Optimal weights,time pressure,29,1,,10.0
1626,0.69999,0.0085,0.2,0.02,0.90803,2.80495,Optimal weights,time pressure,29,2,,10.0
1627,7.0,0.027478,0.4,0.020637,1.362,1.9302700000000002,Optimal weights,time pressure,29,3,,10.0
1628,3.0,0.001,0.3,0.02,1.8829,2.16753,Optimal weights,time pressure,29,4,,10.0
1629,5.0,0.013421,0.3,0.02,1.362,1.9341900000000003,Optimal weights,time pressure,29,5,,10.0
1630,10.0,0.017872,0.46516,0.01,2.7241,2.12934,Optimal weights,time pressure,29,1,,20.0
1631,5.0,0.01,0.55,0.04,2.7241,2.08176,Optimal weights,time pressure,29,2,,20.0
1632,2.5167,0.0045279,0.2,0.06023,1.362,2.5516300000000003,Optimal weights,time pressure,29,3,,20.0
1633,6.3753,0.0061341,0.45841,0.044228,2.0771,2.0366200000000005,Optimal weights,time pressure,29,4,,20.0
1634,7.035,0.010374,0.482,0.018185,2.7486,2.38992,Optimal weights,time pressure,29,5,,20.0
1635,3.0417,0.0059203,0.22064,0.023397,1.6549,1.37516,Optimal weights,time pressure,30,1,,5.0
1636,5.2946,0.0070549,0.19908,0.045594,1.9471,2.15917,Optimal weights,time pressure,30,2,,5.0
1637,7.0,0.0047863,0.2,0.02,2.9025,2.20727,Optimal weights,time pressure,30,3,,5.0
1638,7.0791,0.0060001,0.34834,0.021346,3.9296,1.8752799999999996,Optimal weights,time pressure,30,4,,5.0
1639,3.5545,0.0098094,0.2,0.03,1.9574,1.45562,Optimal weights,time pressure,30,5,,5.0
1640,6.7241,0.001,0.49373,0.01,2.279,1.95704,Optimal weights,time pressure,30,1,,10.0
1641,3.8326,0.001,0.41378,0.019974,1.3703,2.02985,Optimal weights,time pressure,30,2,,10.0
1642,5.0,0.005,0.2,0.02,1.362,2.0116799999999997,Optimal weights,time pressure,30,3,,10.0
1643,7.7399,0.010035,0.54623,0.01,3.3639,1.83031,Optimal weights,time pressure,30,4,,10.0
1644,9.2923,0.0054934,0.45671,0.013233,2.5178,2.06139,Optimal weights,time pressure,30,5,,10.0
1645,2.9333,0.0043891,0.20828,0.01,1.1349,2.51664,Optimal weights,time pressure,30,1,,20.0
1646,3.7923,0.001,0.27128,0.021948,1.2055,1.7152699999999999,Optimal weights,time pressure,30,2,,20.0
1647,3.6493,0.001,0.39514,0.021935,1.5097,1.5607199999999999,Optimal weights,time pressure,30,3,,20.0
1648,3.06,0.0042747,0.32294,0.014179,1.7377,1.85751,Optimal weights,time pressure,30,4,,20.0
1649,9.0,0.001,0.3275,0.01,2.7935,2.0435799999999995,Optimal weights,time pressure,30,5,,20.0
