,pruning threshold,stopping probability,feature drop rate,lapse rate,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
591,4.2138,0.001,0.28333,0.01,1.4364,0.8,0.3,2.5,15.0,1.7915199999999998,No active scaling,learning,6,2,4.0,
592,6.0529,0.0014729,0.31485,0.01,1.0271,1.0271,0.61764,3.2859,15.217,1.6681800000000002,No active scaling,learning,6,3,4.0,
593,3.55,0.0027417,0.27907,0.02723,1.4742,1.0,1.5304,3.5,15.0,1.8506699999999998,No active scaling,learning,6,4,4.0,
594,3.6274,0.001,0.21189,0.02998,1.2114,0.48247,0.42808,2.4991,14.996,1.9893,No active scaling,learning,6,5,4.0,
595,3.0597,0.001,0.17705,0.019981,0.72616,0.93419,0.42228,2.7761,14.992,1.47541,No active scaling,learning,6,1,5.0,
596,5.0,0.011667,0.2,0.02,1.6,1.0,0.3,5.9967,30.0,2.3801499999999995,No active scaling,learning,6,2,5.0,
597,6.4786,0.001,0.27427,0.02,0.87132,1.1811,0.3,3.5,20.0,2.04422,No active scaling,learning,6,3,5.0,
598,4.1833,0.001,0.20602,0.02,1.0722,1.0,0.3,2.5,20.0,1.84569,No active scaling,learning,6,4,5.0,
599,3.2979,0.001,0.0,0.021345,1.1159,0.7848,0.69434,2.2577,11.0,1.93139,No active scaling,learning,6,5,5.0,
600,4.3232,0.001,0.2,0.02,0.59039,0.8,1.35,3.5,40.0,1.5446300000000002,No active scaling,learning,7,1,1.0,
601,4.3991,0.001,0.26999,0.02,0.8,1.0,1.1596,5.0,7.5898,2.1627,No active scaling,learning,7,2,1.0,
602,8.6343,0.001,0.3,0.020175,0.60257,0.8,0.6,3.3333,5.8329,1.91007,No active scaling,learning,7,3,1.0,
603,6.9767,0.0040686,0.40354,0.030044,0.62313,0.79469,0.59824,4.6534,14.953,2.0918099999999997,No active scaling,learning,7,4,1.0,
604,6.0462,0.001,0.4,0.02,0.51034,0.71969,0.3,3.6078,97.221,2.2377200000000004,No active scaling,learning,7,5,1.0,
605,3.2855,0.0060964,0.27172,0.01,1.025,0.84167,1.0644,4.0625,11.375,2.01628,No active scaling,learning,7,1,2.0,
606,2.4525,0.0024101,0.29829,0.01,0.72026,1.1045,1.4574,3.3729,15.901,1.6476,No active scaling,learning,7,2,2.0,
607,3.1667,0.001,0.20898,0.02158,0.8,1.0,0.95152,4.1368,10.0,1.77171,No active scaling,learning,7,3,2.0,
608,4.4703,0.001,0.2138,0.02,0.86142,0.45487,0.6,2.5,15.0,2.0211600000000005,No active scaling,learning,7,4,2.0,
609,2.9934,0.001,0.19626,0.01,0.79942,0.84069,0.49952,2.4996,18.338,1.8279,No active scaling,learning,7,5,2.0,
610,4.1833,0.001,0.18253,0.022099,0.8,1.0,0.3,2.643,15.0,1.99024,No active scaling,learning,7,1,3.0,
611,5.0,0.0012079,0.1,0.01,0.78399,0.37503,0.3,2.5,13.333,1.50216,No active scaling,learning,7,2,3.0,
612,3.6408,0.001,0.21602,0.030363,1.0646,0.96717,0.49319,2.8129,14.927,1.72516,No active scaling,learning,7,3,3.0,
613,3.9299,0.001,0.21015,0.02,0.8,1.0,0.5,3.5,15.0,1.9780799999999998,No active scaling,learning,7,4,3.0,
614,3.4089,0.005,0.21995,0.02,0.8,1.0,0.3,2.9111,10.0,1.65652,No active scaling,learning,7,5,3.0,
615,3.4652,0.0042255,0.30479,0.01,0.78766,0.90985,0.77497,3.0703,14.81,1.8621899999999996,No active scaling,learning,7,1,4.0,
616,4.1833,0.001,0.379,0.021296,0.8,0.86631,0.31995,2.7434,15.0,2.03583,No active scaling,learning,7,2,4.0,
617,2.997,0.001,0.30046,0.020007,0.80138,0.86929,0.49886,3.5035,21.356,1.8237900000000002,No active scaling,learning,7,3,4.0,
618,5.7347,0.0043636,0.29973,0.031819,1.05,0.76767,0.97287,3.5001,16.03,1.8119,No active scaling,learning,7,4,4.0,
619,5.7042,0.001,0.39962,0.019806,0.79221,0.65298,0.39371,3.4798,15.078,2.19143,No active scaling,learning,7,5,4.0,
620,8.2931,0.001,0.15223,0.026554,0.7869,0.69906,0.44557,3.1851,14.724,2.24887,No active scaling,learning,7,1,5.0,
621,2.538,0.0041214,0.19462,0.01,0.78449,0.52309,1.0129,2.7407,20.138,1.8891499999999997,No active scaling,learning,7,2,5.0,
622,2.9333,0.0050441,0.1625,0.022802,0.59858,0.5305,1.1445,2.9427,14.992,1.9949000000000001,No active scaling,learning,7,3,5.0,
623,5.8077,0.002,0.24265,0.017877,0.4,0.68805,0.6,3.5058,11.192,2.02575,No active scaling,learning,7,4,5.0,
624,4.2852,0.0092794,0.32399,0.01,0.69439,0.61123,0.54627,3.59,11.413,1.7899100000000003,No active scaling,learning,7,5,5.0,
625,2.5611,0.001,0.18926,0.1143,0.40343,0.66165,0.30322,1.8366,14.961,2.43349,No active scaling,learning,8,1,1.0,
626,6.425,0.01,0.4,0.023086,0.68115,1.0,0.3,3.5,6.6291,2.5351600000000003,No active scaling,learning,8,2,1.0,
627,3.0,0.001,0.48512,0.01,0.4,0.61067,0.3,2.5,10.0,2.5104499999999996,No active scaling,learning,8,3,1.0,
628,5.0,0.01,0.2,0.13917,0.8,1.0,0.6,3.3333,15.0,2.5625299999999998,No active scaling,learning,8,4,1.0,
629,4.7079,0.021091,0.28681,0.041455,0.47114,0.99949,0.29971,3.3322,15.004,2.50957,No active scaling,learning,8,5,1.0,
630,3.0,0.0095,0.2,0.02288,0.60898,0.57298,0.81355,2.5,8.4747,2.06926,No active scaling,learning,8,1,2.0,
631,5.1145,0.0075,0.24642,0.02,0.60126,0.69877,0.33777,3.4583,15.0,2.40073,No active scaling,learning,8,2,2.0,
632,5.4835,0.001,0.3068,0.015,0.53333,0.58455,0.63164,3.9639,15.556,2.20564,No active scaling,learning,8,3,2.0,
633,8.4311,0.0069939,0.30075,0.012469,0.60486,0.63258,0.62054,5.17,14.95,2.03508,No active scaling,learning,8,4,2.0,
634,2.0874,0.018124,0.3,0.04,0.8,1.0,1.3691,4.6667,40.0,2.2467599999999996,No active scaling,learning,8,5,2.0,
635,0.1,0.034981,0.18567,0.024457,0.84734,0.30839,1.1206,2.8758,31.18,2.0145,No active scaling,learning,8,1,3.0,
636,0.1,0.001,0.45758,0.014143,1.3183,0.64681,1.7719,4.6653,40.007,1.94954,No active scaling,learning,8,2,3.0,
637,7.6841,0.0021551,0.20001,0.024532,0.80007,0.33328,0.64854,2.5001,9.9995,2.31268,No active scaling,learning,8,3,3.0,
638,5.9033,0.01,0.3,0.021988,0.71276,0.16223,1.1826,3.5,20.0,1.9451199999999997,No active scaling,learning,8,4,3.0,
639,1.6507,0.001,0.33449,0.01804,0.75173,1.25,2.5759,5.875,24.0,1.67314,No active scaling,learning,8,5,3.0,
640,1.319,0.0034813,0.29025,0.01,1.1699,0.82717,1.9121,3.8509,20.166,1.7022199999999998,No active scaling,learning,8,1,4.0,
641,1.55,0.0066667,0.3,0.023333,1.1114,0.8,2.0229,3.3334,12.411,1.7897199999999998,No active scaling,learning,8,2,4.0,
642,2.8675,0.001,0.3,0.022039,0.8,0.24522,1.6363,3.3333,15.0,1.84543,No active scaling,learning,8,3,4.0,
643,6.0,0.001,0.3,0.015,0.80001,0.28051,1.5028,3.5,40.0,2.08071,No active scaling,learning,8,4,4.0,
644,1.1981,0.02,0.2,0.02,1.2402,0.8,1.6196,2.5,20.0,1.9153499999999997,No active scaling,learning,8,5,4.0,
645,2.4766,0.0052778,0.3,0.033616,0.86189,0.60826,1.3333,3.8889,13.319,2.11348,No active scaling,learning,8,1,5.0,
646,0.1,0.011083,0.25185,0.03,0.88889,0.48653,1.0342,3.5,30.0,2.0656600000000003,No active scaling,learning,8,2,5.0,
647,2.3059,0.0018662,0.20925,0.020464,0.82242,0.74347,1.4804,4.2783,19.726,1.7855500000000002,No active scaling,learning,8,3,5.0,
648,3.0027,0.001,0.26741,0.026737,0.79708,0.35696,0.302,2.5024,9.9924,1.8857699999999997,No active scaling,learning,8,4,5.0,
649,2.0292,0.001,0.092132,0.043772,0.89401,0.69683,1.042,3.062,18.875,1.82443,No active scaling,learning,8,5,5.0,
650,3.2904,0.01,0.47491,0.03,0.8,1.0653,0.3,5.0,30.0,2.2036899999999995,No active scaling,learning,9,1,1.0,
651,3.1202,0.005014,0.33542,0.055361,0.82557,1.035,0.57723,3.3946,21.311,2.47196,No active scaling,learning,9,2,1.0,
652,3.0498,0.028356,0.44721,0.016425,0.92828,0.61634,0.77357,3.8207,-931.03,2.2964700000000002,No active scaling,learning,9,3,1.0,
653,3.2082,0.011237,0.5306,0.022135,0.8326,0.80095,0.19723,5.1869,19.146,2.72382,No active scaling,learning,9,4,1.0,
654,7.3333,0.001,0.32183,0.03,0.64119,0.99999,0.3,2.5,-62.331,2.40196,No active scaling,learning,9,5,1.0,
655,6.6978,0.003888,0.26075,0.047128,1.0383,0.66344,0.29254,4.7409,-116.95,1.8556400000000004,No active scaling,learning,9,1,2.0,
656,1.481,0.0050495,0.40648,0.027903,0.94757,0.99324,0.26592,20.227,3.8311,2.2021800000000002,No active scaling,learning,9,2,2.0,
657,1.5629,0.0069573,0.20781,0.028244,0.87737,0.99814,0.30121,3.8847,-6.0555e-06,1.7697800000000001,No active scaling,learning,9,3,2.0,
658,3.0,0.0044921,0.4,0.03,1.3333,1.0,0.3,5.0,-60.08,1.7615100000000001,No active scaling,learning,9,4,2.0,
659,0.76179,0.0052226,0.31119,0.025253,0.89496,0.90725,0.36711,4.0495,1.9247,1.89108,No active scaling,learning,9,5,2.0,
660,6.8675,0.0014573,0.37778,0.01,1.071,0.59274,0.3,3.5,-29.189,1.9624099999999998,No active scaling,learning,9,1,3.0,
661,3.975,0.0027002,0.31863,0.03,1.25,0.35,0.625,5.875,-1781.0,2.03492,No active scaling,learning,9,2,3.0,
662,3.3494,0.0019065,0.29975,0.019065,0.95323,0.84209,0.2696,6.1129,-134.63,1.8349699999999998,No active scaling,learning,9,3,3.0,
663,6.0888,0.01039,0.31887,0.019891,1.0309,0.7186,0.088142,6.6549,-7.5154,1.9168600000000002,No active scaling,learning,9,4,3.0,
664,2.7867,0.001,0.42533,0.022136,0.8,0.8,0.0,5.0,-50.711,1.83128,No active scaling,learning,9,5,3.0,
665,1.55,0.001,0.37693,0.04,0.8,0.94789,0.5,3.5,-4.9073,1.9943800000000003,No active scaling,learning,9,1,4.0,
666,5.8237,0.0042766,0.26425,0.13041,0.88138,1.4238,1.2986,7.2035,-1189.5,1.7452,No active scaling,learning,9,2,4.0,
667,10.0,0.001,0.3368,0.020849,0.86752,0.78231,0.50763,3.8175,-19.123,1.6231300000000002,No active scaling,learning,9,3,4.0,
668,3.1825,0.0045564,0.29328,0.02,0.4,0.68729,0.3,5.1029,-6.0555e-06,1.95339,No active scaling,learning,9,4,4.0,
669,4.8853,0.0014438,0.29992,0.10257,0.79957,0.79949,0.2997,3.5004,14.994,2.0081800000000003,No active scaling,learning,9,5,4.0,
670,4.3544,0.00217,0.27151,0.044848,0.66291,1.1479,0.66738,5.6614,-32.545,1.78794,No active scaling,learning,9,1,5.0,
671,3.0,0.01,0.3,0.03,0.4,1.5,0.15772,30.0,15.0,1.9808299999999999,No active scaling,learning,9,2,5.0,
672,3.7573,0.00684,0.45827,0.013333,0.82952,0.77,0.4495,29.351,-896.15,1.80102,No active scaling,learning,9,3,5.0,
673,1.9331,0.011879,0.16664,0.029177,0.58852,0.89561,0.26264,3.516,-1190.6,1.8246299999999998,No active scaling,learning,9,4,5.0,
674,1.2276,0.0063226,0.30081,0.0361,0.3897,0.91787,0.40746,3.1532,-99.66,1.9278499999999998,No active scaling,learning,9,5,5.0,
675,5.0,0.004,0.2,0.01,0.55425,1.2523,0.4,3.5,15.0,1.6462599999999998,No active scaling,learning,10,1,1.0,
676,7.1873,0.001,0.20506,0.020287,0.69831,1.0948,0.2996,2.7789,15.005,2.3318800000000004,No active scaling,learning,10,2,1.0,
677,7.0033,0.0099968,0.19967,0.03001,0.79925,0.99967,0.30054,4.9986,15.007,1.7592499999999998,No active scaling,learning,10,3,1.0,
678,7.1097,0.0052222,0.28936,0.020556,0.78548,1.2163,0.31806,4.7292,15.222,1.6462599999999998,No active scaling,learning,10,4,1.0,
679,4.2767,0.005,0.2,0.02,0.8,1.0,0.4,2.5,15.0,2.09057,No active scaling,learning,10,5,1.0,
680,4.9884,0.001,0.20194,0.021742,1.1141,1.0048,0.29691,2.5085,20.051,1.79162,No active scaling,learning,10,1,2.0,
681,3.5558,0.001,0.2,0.01,0.96533,0.85593,0.4,2.5,30.0,1.68324,No active scaling,learning,10,2,2.0,
682,3.0,0.0091395,0.15411,0.02,1.1645,0.88781,0.66667,3.3333,15.0,1.83942,No active scaling,learning,10,3,2.0,
683,5.2298,0.0015231,0.24582,0.018198,0.8,0.99999,0.3,2.5,15.0,1.7986,No active scaling,learning,10,4,2.0,
684,4.744,0.001,0.22818,0.018295,0.92276,1.0806,0.33333,2.793,40.0,1.5115,No active scaling,learning,10,5,2.0,
685,3.6057,0.0039786,0.19259,0.021004,1.0322,0.99163,0.6,2.5,11.16,1.6649,No active scaling,learning,10,1,3.0,
686,5.4168,0.001,0.16875,0.018333,0.875,1.4063,-0.041667,2.6458,19.125,1.68113,No active scaling,learning,10,2,3.0,
687,4.9989,0.001,0.28611,0.02323,0.80006,1.1589,0.29975,3.5009,9.9979,1.53914,No active scaling,learning,10,3,3.0,
688,3.412,0.008038,0.1776,0.01,0.8937,1.1041,0.46465,2.6822,15.834,1.84796,No active scaling,learning,10,4,3.0,
689,3.4127,0.0054105,0.12222,0.021111,0.8,1.0,0.36667,2.5,15.0,1.71492,No active scaling,learning,10,5,3.0,
690,5.2459,0.001,0.099488,0.029718,0.79956,1.0071,0.29541,3.4841,78.977,1.4202400000000002,No active scaling,learning,10,1,4.0,
691,6.9804,0.001,0.051284,0.038701,0.8161,1.0108,0.17574,2.5233,14.914,1.5029,No active scaling,learning,10,2,4.0,
692,7.4757,0.001,0.2,0.02,0.8,1.3333,0.3,2.5,8.0726,1.71736,No active scaling,learning,10,3,4.0,
693,7.5268,0.001,0.088409,0.02,0.83974,0.8,-0.22967,2.5,15.0,1.5644300000000002,No active scaling,learning,10,4,4.0,
694,7.0,0.001,0.2,0.02,0.8,1.2185,0.3,3.7556,30.0,1.6817199999999999,No active scaling,learning,10,5,4.0,
695,5.1158,0.005,0.2,0.02,0.60403,1.0,0.3,3.5,15.0,1.53874,No active scaling,learning,10,1,5.0,
696,4.1791,0.005,0.2,0.03,0.8,0.99999,0.31561,5.0,15.0,1.5495200000000002,No active scaling,learning,10,2,5.0,
697,5.0,0.005,0.2,0.01,0.8,1.0,0.3,3.5,15.0,1.5399300000000002,No active scaling,learning,10,3,5.0,
698,7.3108,0.0018995,0.16893,0.02,0.77579,1.0,0.4,4.3423,12.222,1.59183,No active scaling,learning,10,4,5.0,
699,7.5472,0.0034631,0.21752,0.020461,0.72674,0.96183,0.28666,5.2753,30.305,1.6340899999999998,No active scaling,learning,10,5,5.0,
700,2.7372,0.0030073,0.1035,0.01,-0.56837,0.41528,0.65031,1.7126,9.1428,2.79122,No active scaling,learning,11,1,1.0,
701,3.55,0.0167,0.4,0.01,0.4,0.74052,0.2302,2.5,15.0,2.57133,No active scaling,learning,11,2,1.0,
702,5.0826,0.0036001,0.59125,0.01,-0.18865,0.83643,0.72518,4.5922,7.3302,2.61004,No active scaling,learning,11,3,1.0,
703,3.55,0.022947,0.2,0.021082,-0.22371,0.89995,0.47302,2.5,13.333,2.49969,No active scaling,learning,11,4,1.0,
704,3.2501,0.021854,0.30014,0.040093,0.28558,0.7986,0.86555,1.6546,15.012,2.30928,No active scaling,learning,11,5,1.0,
705,3.0002,0.0039994,0.22288,0.021745,1.1112,0.70531,1.2017,3.3332,19.999,2.21213,No active scaling,learning,11,1,2.0,
706,4.9035,0.010536,0.099779,0.020399,0.82945,0.80208,1.3053,3.194,7.8889,2.2702,No active scaling,learning,11,2,2.0,
707,6.3869,0.001,0.47588,0.01,0.73439,0.50489,0.29249,3.7688,15.092,1.9822999999999997,No active scaling,learning,11,3,2.0,
708,4.695,0.0045293,0.22713,0.020948,0.99681,0.8325,1.3292,3.215,14.975,1.9361599999999999,No active scaling,learning,11,4,2.0,
709,3.4486,0.0045641,0.29919,0.024563,0.79879,0.74918,0.99798,2.4976,18.344,1.9273999999999998,No active scaling,learning,11,5,2.0,
710,4.9974,0.0099736,0.21181,0.020033,0.8562,0.77866,0.93212,3.4857,22.245,2.0649800000000003,No active scaling,learning,11,1,3.0,
711,5.0,0.004297,0.2,0.01,1.0,0.8,0.6,3.5,15.0,1.9820600000000002,No active scaling,learning,11,2,3.0,
712,7.0,0.007921,0.2,0.02,0.8,0.786,0.3,3.2147,15.0,2.19612,No active scaling,learning,11,3,3.0,
713,2.8836,0.011074,0.3358,0.018807,0.8537,0.94033,0.63879,2.6044,30.477,2.23751,No active scaling,learning,11,4,3.0,
714,8.2355,0.0010202,0.37917,0.010024,1.2751,0.44648,0.66471,4.6268,10.083,2.19023,No active scaling,learning,11,5,3.0,
715,4.0242,0.001,0.21149,0.023742,0.96839,0.8129,0.39637,2.8274,28.503,1.67336,No active scaling,learning,11,1,4.0,
716,5.0,0.0014444,0.3,0.023333,1.0667,0.85983,0.3,2.5,15.0,1.9997099999999999,No active scaling,learning,11,2,4.0,
717,6.0,0.0034898,0.3,0.018739,1.1111,0.70396,0.5,3.5898,13.333,1.8987200000000002,No active scaling,learning,11,3,4.0,
718,4.2582,0.0024457,0.28893,0.021088,0.94479,0.6858,0.34822,2.8245,15.337,1.83231,No active scaling,learning,11,4,4.0,
719,4.8122,0.001,0.27784,0.020994,1.0403,0.89562,0.44266,3.2465,15.319,1.73372,No active scaling,learning,11,5,4.0,
720,3.0011,0.001,0.19998,0.034973,1.2077,1.0819,0.21631,2.501,15.001,1.7619899999999997,No active scaling,learning,11,1,5.0,
721,3.141,0.0055379,0.099322,0.014198,1.0282,1.1109,0.36654,2.5787,25.125,1.9507199999999998,No active scaling,learning,11,2,5.0,
722,3.0072,0.0037947,0.19956,0.01,1.1637,1.0004,0.29759,2.4935,14.97,1.6193899999999999,No active scaling,learning,11,3,5.0,
723,3.4385,0.001,0.18889,0.020423,1.2015,1.0267,0.27005,2.5552,20.331,1.55894,No active scaling,learning,11,4,5.0,
724,3.8627,0.001,0.19865,0.02013,1.1359,0.51264,0.15254,2.4886,14.948,1.70805,No active scaling,learning,11,5,5.0,
725,10.0,0.0070049,0.20043,0.024103,0.87131,0.78473,0.50451,5.8123,16.365,1.69207,No active scaling,learning,12,1,1.0,
726,3.4358,0.0095814,0.22918,0.019868,0.79977,1.0457,0.44552,4.2503,23.379,2.11949,No active scaling,learning,12,2,1.0,
727,5.0378,0.0073858,0.2052,0.01,0.7883,0.7483,0.40845,3.7511,15.104,1.92042,No active scaling,learning,12,3,1.0,
728,8.3991,0.001,0.43239,0.035002,0.79996,0.88322,0.33336,4.6669,16.666,2.1041,No active scaling,learning,12,4,1.0,
729,5.7788,0.0024191,0.22437,0.020777,0.81841,0.91797,0.39196,4.5185,14.743,2.04976,No active scaling,learning,12,5,1.0,
730,2.9276,0.002646,0.20616,0.01,0.79697,0.70654,0.66948,2.4941,17.253,2.26626,No active scaling,learning,12,1,2.0,
731,2.9172,0.001,0.32873,0.015008,0.67913,1.0008,0.30023,2.4985,15.007,2.2448699999999997,No active scaling,learning,12,2,2.0,
732,6.3503,0.001,0.31091,0.01,0.74534,0.74537,0.4735,2.6063,3.0343,2.13436,No active scaling,learning,12,3,2.0,
733,3.0,0.005,0.3,0.017597,0.8,0.90044,0.4,3.5,20.0,2.3034,No active scaling,learning,12,4,2.0,
734,2.4843,0.001,0.31321,0.027193,0.58482,0.74718,0.87924,2.9184,15.14,1.8407,No active scaling,learning,12,5,2.0,
735,3.0,0.22417,0.22336,0.020384,1.6,0.8,0.6,4.6667,20.0,2.04869,No active scaling,learning,12,1,3.0,
736,1.55,0.005,0.3,0.02,0.53049,0.54762,1.0,3.8024,20.0,2.57423,No active scaling,learning,12,2,3.0,
737,0.1,0.70081,0.22764,0.01952,0.79999,0.61012,1.0098,3.1265,14.947,2.2681899999999997,No active scaling,learning,12,3,3.0,
738,2.827,0.001,0.32704,0.026403,0.78615,-0.20842,0.30057,2.8353,15.007,2.18865,No active scaling,learning,12,4,3.0,
739,1.5505,0.001,0.25661,0.029574,0.80001,0.55761,1.0003,2.4993,14.997,2.1065,No active scaling,learning,12,5,3.0,
740,3.0,0.001,0.199,0.02,0.69003,0.72883,0.3,2.5,8.5119,2.00046,No active scaling,learning,12,1,4.0,
741,4.1907,0.001,0.16667,0.01,0.58841,0.68703,0.6,2.5,15.0,1.91403,No active scaling,learning,12,2,4.0,
742,3.6482,0.001,0.1,0.0164,0.4,0.99999,1.0,2.5,11.123,1.84449,No active scaling,learning,12,3,4.0,
743,3.4748,0.0032759,0.17032,0.020677,0.71543,0.74105,0.91017,4.6666,50.805,2.0563600000000006,No active scaling,learning,12,4,4.0,
744,3.7966,0.0031796,0.15316,0.019102,0.76469,0.38576,0.30234,2.5786,9.3524,1.9063700000000001,No active scaling,learning,12,5,4.0,
745,0.98597,0.0029959,0.2116,0.019979,0.93918,0.78232,0.6659,3.4982,14.992,2.1997899999999997,No active scaling,learning,12,1,5.0,
746,1.3809,0.01,0.2,0.013333,0.748,0.937,0.5,4.0556,18.333,2.0531099999999993,No active scaling,learning,12,2,5.0,
747,3.0882,0.50659,0.2,0.02,0.8,1.0,0.6,5.0,20.0,1.8500500000000002,No active scaling,learning,12,3,5.0,
748,0.1,0.008513,0.19995,0.020011,0.8006,0.80053,0.79169,2.5021,14.983,2.34011,No active scaling,learning,12,4,5.0,
749,1.0652,0.0050096,0.20188,0.01,0.80057,0.98356,0.86861,3.8939,62.48,1.83521,No active scaling,learning,12,5,5.0,
750,2.9743,0.010237,0.20527,0.019737,0.78815,0.98684,0.29421,3.3564,15.105,2.3393900000000003,No active scaling,learning,13,1,1.0,
751,2.7492,0.0080122,0.2,0.02,0.61705,1.3333,0.4,5.0,30.0,2.1311899999999997,No active scaling,learning,13,2,1.0,
752,2.8603,0.01,0.21706,0.023333,0.28571,1.085,0.278,2.5,8.0647,1.9876200000000004,No active scaling,learning,13,3,1.0,
753,10.0,0.0059417,0.38333,0.020076,0.62508,1.3056,0.013889,5.4874,29.778,2.0191999999999997,No active scaling,learning,13,4,1.0,
754,6.0776,0.0097101,0.16362,0.020107,0.54347,0.99013,0.32907,2.8,896.81,2.2127499999999998,No active scaling,learning,13,5,1.0,
755,2.8389,0.0016667,0.2,0.01,0.53333,1.0,0.4,2.5,15.0,1.9449100000000001,No active scaling,learning,13,1,2.0,
756,3.7784,0.001,0.23787,0.01,0.38815,0.93152,0.00068653,2.8715,14.883,2.0728299999999997,No active scaling,learning,13,2,2.0,
757,4.2593,0.005,0.36658,0.0199,0.8,1.0,0.4,5.0,15.0,2.0380200000000004,No active scaling,learning,13,3,2.0,
758,3.0,0.001,0.3,0.022439,0.60158,1.0,0.5,3.5,20.0,1.96694,No active scaling,learning,13,4,2.0,
759,5.9458,0.0047778,0.31667,0.01,0.825,1.0656,0.31806,3.7547,15.222,2.0657,No active scaling,learning,13,5,2.0,
760,4.4987,0.001,0.27683,0.016661,0.8,1.0,0.4,3.5,30.0,1.8035100000000004,No active scaling,learning,13,1,3.0,
761,3.0,0.005,0.2,0.02,0.8,1.0,0.3,2.5,15.0,1.56448,No active scaling,learning,13,2,3.0,
762,3.3646,0.001,0.1,0.01,0.8,0.8,0.3,2.5,15.0,1.9511200000000002,No active scaling,learning,13,3,3.0,
763,3.0237,0.001,0.099616,0.02252,0.67698,1.0019,0.042269,2.5021,15.01,2.13216,No active scaling,learning,13,4,3.0,
764,2.9929,0.0088595,0.1013,0.01,0.73485,0.79416,0.16059,2.6317,15.052,1.9784700000000002,No active scaling,learning,13,5,3.0,
765,5.0,0.001,0.24356,0.021164,0.8,0.99999,0.3,3.656,15.0,1.66679,No active scaling,learning,13,1,4.0,
766,4.7006,0.001,0.18791,0.02,0.8,1.0,0.3,2.6038,9.2121,1.50274,No active scaling,learning,13,2,4.0,
767,3.5315,0.0015071,0.09843,0.01,0.81174,1.0396,0.37655,2.4925,15.535,1.7906699999999998,No active scaling,learning,13,3,4.0,
768,3.0958,0.0023623,0.10711,0.019017,0.84421,1.0491,1.0246,2.586,15.304,1.6165800000000001,No active scaling,learning,13,4,4.0,
769,4.2203,0.001,0.23454,0.016606,0.86444,0.83032,0.41029,3.1182,13.643,1.6020800000000002,No active scaling,learning,13,5,4.0,
770,9.1926,0.0022336,0.21439,0.02,1.0667,1.051,0.3,4.7173,15.0,1.30479,No active scaling,learning,13,1,5.0,
771,4.9457,0.001,0.10368,0.019977,1.4312,0.98158,0.34254,3.6637,29.853,1.52304,No active scaling,learning,13,2,5.0,
772,3.0848,0.001,0.1196,0.01,0.94405,1.0435,0.46778,2.4208,14.249,1.25103,No active scaling,learning,13,3,5.0,
773,4.0257,0.001,0.05,0.01,1.0937,1.0,0.4,3.5,10.0,1.4755699999999998,No active scaling,learning,13,4,5.0,
774,5.0515,0.001,0.1,0.021895,1.3668,1.0,0.3,3.057,15.0,1.40012,No active scaling,learning,13,5,5.0,
775,2.9127,0.001,0.10299,0.018664,0.8,1.0,0.3,2.5,15.0,1.73506,No active scaling,learning,14,1,1.0,
776,5.0,0.001,0.2,0.017534,0.8,1.163,0.5,3.5,15.0,1.57866,No active scaling,learning,14,2,1.0,
777,6.4837,0.001,0.22397,0.019038,0.90222,0.93409,0.41083,3.6474,15.196,1.83872,No active scaling,learning,14,3,1.0,
778,5.8501,0.001,0.19947,0.019973,1.0013,0.99867,0.30082,2.5023,8.5988,1.45776,No active scaling,learning,14,4,1.0,
