,feature drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
882,0.14723,0.01,0.34498,0.46487,1.0043,0.51984,4.4253,20.978,2.16012,No tree,learning,18,3,2.0,
883,0.15221,0.01,0.44091,0.29954,1.0397,0.43456,2.7068,15.945,1.9055200000000003,No tree,learning,18,4,2.0,
884,0.10497,0.01,0.41667,0.44028,0.94263,0.59925,3.4147,-72.316,2.3173500000000002,No tree,learning,18,5,2.0,
885,0.29999,0.01,0.50001,0.40002,1.3334,0.29998,3.3334,15.0,2.1309199999999997,No tree,learning,18,1,3.0,
886,0.0,0.01,0.47367,0.40053,0.99923,0.40049,2.9019,14.994,2.0845,No tree,learning,18,2,3.0,
887,0.28333,0.016094,0.45469,0.38056,1.3295,1.2255,4.5833,9.8472,2.1823699999999997,No tree,learning,18,3,3.0,
888,0.22611,0.01,0.46337,0.44444,1.0,0.8,3.3386,-907.48,2.33533,No tree,learning,18,4,3.0,
889,0.30027,0.030017,0.25,0.40008,1.3478,0.60029,3.6763,15.003,2.0611,No tree,learning,18,5,3.0,
890,0.19541,0.01,0.26608,0.48468,1.4744,0.84303,4.5186,20.264,1.9296100000000003,No tree,learning,18,1,4.0,
891,0.0,0.03,0.25,0.4,0.8,0.5,3.5,5.1137,2.1788600000000002,No tree,learning,18,2,4.0,
892,0.0,0.03,0.25,0.51625,1.0,0.5,4.1476,15.0,1.7052,No tree,learning,18,3,4.0,
893,0.10618,0.021354,0.39079,0.33606,1.1111,0.873,3.5,4.7318,1.90209,No tree,learning,18,4,4.0,
894,0.20732,0.040331,0.41828,0.44627,1.328,0.44161,4.4558,73.516,2.2119799999999996,No tree,learning,18,5,4.0,
895,0.15117,0.011037,0.43315,0.61879,1.4554,0.37936,3.421,15.977,1.97134,No tree,learning,18,1,5.0,
896,0.083614,0.01,0.32701,0.53883,1.121,0.37568,4.3943,14.032,1.64494,No tree,learning,18,2,5.0,
897,0.16891,0.020832,0.45268,0.68786,1.3212,0.44741,3.7553,-129.63,1.79803,No tree,learning,18,3,5.0,
898,0.1336,0.01,0.25,0.82776,1.3514,0.49586,4.8015,21.562,1.5881699999999999,No tree,learning,18,4,5.0,
899,0.0,0.015116,0.25,0.76571,1.5,0.27222,3.5,15.0,2.22595,No tree,learning,18,5,5.0,
900,0.1,0.013333,0.27532,1.3333,1.3333,0.80315,5.6162,-630.22,1.65669,No tree,learning,19,1,1.0,
901,0.0,0.036249,0.25,0.74373,1.0625,0.20341,6.8593,-12.71,1.56906,No tree,learning,19,2,1.0,
902,0.055866,0.025386,0.25,1.0,2.0,0.40003,6.9999,30.0,1.3332000000000002,No tree,learning,19,3,1.0,
903,0.063424,0.01722,0.25,0.8,1.4436,0.95,5.8588,40.0,1.68839,No tree,learning,19,4,1.0,
904,0.18232,0.01,0.25,0.92059,1.3515,0.42755,7.0536,-46.918,1.4176300000000002,No tree,learning,19,5,1.0,
905,0.090991,0.01,0.25,0.88928,1.0761,0.35599,7.1499,-15.553,1.8769499999999997,No tree,learning,19,1,2.0,
906,0.037446,0.01,0.42881,1.0699,1.2239,0.52316,5.1704,16.791,1.82044,No tree,learning,19,2,2.0,
907,0.21318,0.01,0.31839,0.8,1.0,0.4,4.941,7.8245,1.76763,No tree,learning,19,3,2.0,
908,0.082254,0.018225,0.34812,0.91481,1.0936,0.61416,3.8023,13.445,1.7092399999999999,No tree,learning,19,4,2.0,
909,0.07328,0.021743,0.34775,0.9524,1.2326,0.40477,4.973,4.4583,1.6171700000000002,No tree,learning,19,5,2.0,
910,0.0,0.01,0.34453,1.1111,1.1852,0.33333,4.6364,15.0,1.79024,No tree,learning,19,1,3.0,
911,0.086111,0.01,0.25,1.0807,1.0278,0.52083,7.9028,-389.85,1.53879,No tree,learning,19,2,3.0,
912,0.0,0.01,0.25,1.25,1.1565,0.25477,7.0836,-69.014,2.0051200000000002,No tree,learning,19,3,3.0,
913,0.24265,0.050442,0.25,1.0956,1.4289,0.39546,7.215,-77.305,1.30365,No tree,learning,19,4,3.0,
914,0.0,0.01,0.36363,1.2971,0.94782,0.5624,4.2016,13.061,1.4103400000000001,No tree,learning,19,5,3.0,
915,0.1,0.01,0.35234,0.99916,0.99943,0.49982,4.0589,3.7192,1.7597,No tree,learning,19,1,4.0,
916,0.20708,0.01,0.375,1.1436,1.0526,0.22452,3.5,15.0,1.9578099999999998,No tree,learning,19,2,4.0,
917,0.0,0.019983,0.42282,0.99913,0.89801,0.51072,3.498,-179.99,1.4904100000000002,No tree,learning,19,3,4.0,
918,0.027937,0.01,0.33783,1.2529,0.72807,0.48855,3.9301,43.757,1.37645,No tree,learning,19,4,4.0,
919,0.0,0.01,0.39374,0.99679,0.80289,0.36809,3.5072,14.974,1.58081,No tree,learning,19,5,4.0,
920,0.031993,0.01,0.37519,1.3333,0.8,0.3,5.0,10.0,1.52535,No tree,learning,19,1,5.0,
921,0.0,0.016525,0.33198,1.4423,1.5263,0.64224,4.8956,-0.38404,1.6381299999999999,No tree,learning,19,2,5.0,
922,0.0,0.023763,0.50298,1.2585,0.97598,0.41904,3.8866,14.565,1.37107,No tree,learning,19,3,5.0,
923,0.0,0.01875,0.51337,1.0225,0.94443,0.88975,4.4348,19.344,1.50477,No tree,learning,19,4,5.0,
924,0.088999,0.03,0.40219,1.1398,1.0,0.33333,4.2361,-16.667,1.48265,No tree,learning,19,5,5.0,
925,0.078736,0.01,0.31436,0.31119,1.3711,1.9977,8.2081,17.06,1.34348,No tree,learning,20,1,1.0,
926,0.0,0.01,0.39611,0.4,0.8,1.4313,3.5,20.0,1.7421099999999998,No tree,learning,20,2,1.0,
927,0.0,0.033316,0.5,0.4,0.88812,1.0,3.5,20.0,2.20216,No tree,learning,20,3,1.0,
928,0.0,0.01,0.45833,0.4,0.8,1.0,4.6667,15.0,1.50211,No tree,learning,20,4,1.0,
929,0.067849,0.03,0.5,0.45693,0.9244,1.0,3.5,15.0,1.93265,No tree,learning,20,5,1.0,
930,0.1,0.03,0.5,0.8,1.0,0.3,3.5,20.0,1.50729,No tree,learning,20,1,2.0,
931,0.066659,0.018149,0.45831,0.67994,1.1564,0.30002,4.6668,-90.0,1.7861700000000003,No tree,learning,20,2,2.0,
932,0.0,0.020854,0.45639,0.88307,1.0,0.44564,3.8889,-4501.0,2.0202799999999996,No tree,learning,20,3,2.0,
933,0.26203,0.021352,0.52454,0.85094,1.0791,0.44829,4.779,-180.23,1.6370900000000002,No tree,learning,20,4,2.0,
934,0.073599,0.010833,0.48611,0.8,1.0,0.3,3.9978,-63.333,1.7227299999999999,No tree,learning,20,5,2.0,
935,0.066438,0.02,0.89225,0.6373,0.81922,0.41751,2.8164,16.446,2.4856100000000003,No tree,learning,20,1,3.0,
936,0.0,0.020057,0.75625,0.15832,0.74053,0.59816,2.5049,-60.023,1.9331800000000001,No tree,learning,20,2,3.0,
937,0.18758,0.032127,0.73454,0.50985,0.66352,0.4005,2.7487,15.594,2.25921,No tree,learning,20,3,3.0,
938,0.07623,0.01,0.48611,0.32736,1.1176,0.38346,5.0,3.6385,1.8573500000000003,No tree,learning,20,4,3.0,
939,0.041516,0.013739,0.55162,0.33881,0.48757,0.63308,3.3968,10.901,2.19366,No tree,learning,20,5,3.0,
940,0.10233,0.01,0.54297,0.4,1.0505,0.41951,4.6667,4.2068,2.0290399999999997,No tree,learning,20,1,4.0,
941,0.0,0.025107,0.51866,0.45726,0.81257,0.28369,3.4831,12.649,1.7415499999999997,No tree,learning,20,2,4.0,
942,0.076234,0.04,0.72343,0.4,0.8,0.5,3.5,15.0,1.8841,No tree,learning,20,3,4.0,
943,0.086825,0.01,0.62598,0.40236,1.0063,0.59502,4.6839,9.9679,1.8796599999999999,No tree,learning,20,4,4.0,
944,0.15234,0.027823,0.49994,0.39976,1.0664,0.74098,5.1947,-188.87,1.9529400000000003,No tree,learning,20,5,4.0,
945,0.3,0.03,0.625,0.8,1.0,0.4,5.0,30.0,1.85878,No tree,learning,20,1,5.0,
946,0.18425,0.01,0.5729,0.6212,1.3333,0.82033,4.7942,-180.0,2.01879,No tree,learning,20,2,5.0,
947,0.12032,0.028868,0.49919,0.48468,1.4402,0.88453,4.0981,0.055556,1.9800799999999998,No tree,learning,20,3,5.0,
948,0.10742,0.017833,0.5948,0.5483,1.0486,1.3511,4.2323,82.969,1.95314,No tree,learning,20,4,5.0,
949,0.0,0.023763,0.66916,0.4,1.0,0.45092,2.5,15.0,2.3193200000000003,No tree,learning,20,5,5.0,
950,0.31519,0.015578,0.39833,0.53387,1.1108,0.39935,4.6701,15.543,2.2811200000000005,No tree,learning,21,1,1.0,
951,0.3,0.03,0.5,0.4,1.0,0.5,2.5,15.0,2.11935,No tree,learning,21,2,1.0,
952,0.23656,0.01,0.43986,0.12035,1.463,1.0661,4.5144,18.704,2.2694199999999998,No tree,learning,21,3,1.0,
953,0.10002,0.01,0.25,0.40007,1.0001,0.52196,4.2474,2.953,2.1260999999999997,No tree,learning,21,4,1.0,
954,0.2902,0.013159,0.53895,0.47421,1.3541,0.49472,5.0055,-11.144,2.13972,No tree,learning,21,5,1.0,
955,0.102,0.055708,0.5,0.70425,1.0203,0.6,4.6449,-28.263,2.01881,No tree,learning,21,1,2.0,
956,0.20081,0.029669,0.49847,0.40579,1.0592,0.36371,3.7619,-385.15,2.14412,No tree,learning,21,2,2.0,
957,0.23301,0.030366,0.84905,0.39843,0.79799,0.40026,2.4961,15.018,2.31144,No tree,learning,21,3,2.0,
958,0.10038,0.032591,0.47328,0.52616,1.0643,0.90808,4.9522,10.356,1.76268,No tree,learning,21,4,2.0,
959,0.25949,0.018351,0.49948,0.74594,1.3323,0.46325,5.2301,26.78,2.1238699999999997,No tree,learning,21,5,2.0,
960,0.077018,0.040561,0.44464,0.79793,1.5684,0.46977,6.1519,-941.73,1.9787399999999997,No tree,learning,21,1,3.0,
961,0.18465,0.031552,0.8034,0.70482,0.98913,0.27016,3.78,28.323,2.30647,No tree,learning,21,2,3.0,
962,0.2027,0.01,0.85941,0.72549,0.86744,0.53605,2.8543,-133.91,1.7975400000000001,No tree,learning,21,3,3.0,
963,0.17563,0.01,0.90161,0.66553,0.93447,0.38794,3.1638,9.1782,1.8664200000000002,No tree,learning,21,4,3.0,
964,0.070335,0.01,0.50528,0.59232,1.2366,0.44545,3.9875,132.8,1.8297600000000003,No tree,learning,21,5,3.0,
965,0.3,0.01,0.5,0.4,1.3333,1.303,4.8264,15.0,2.0575599999999996,No tree,learning,21,1,4.0,
966,0.19451,0.019276,0.47873,0.58137,1.2814,1.211,4.1331,22.954,2.01192,No tree,learning,21,2,4.0,
967,0.28981,0.01,0.63804,0.49413,1.6355,1.2041,5.1033,9.2759,2.0103400000000002,No tree,learning,21,3,4.0,
968,0.041269,0.01,0.51158,0.47893,0.84433,0.54285,3.6108,10.271,1.97502,No tree,learning,21,4,4.0,
969,0.24201,0.0121,0.76857,0.41661,0.83041,0.72367,3.2757,15.265,2.0866800000000003,No tree,learning,21,5,4.0,
970,0.34705,0.028306,0.57909,0.77254,1.108,0.34521,5.1939,-11.564,1.7747500000000003,No tree,learning,21,1,5.0,
971,0.26995,0.019687,0.49351,0.65344,0.98434,0.29812,4.7019,-39.293,2.0410100000000004,No tree,learning,21,2,5.0,
972,0.33785,0.073172,0.5,1.0,1.0,0.3,6.3229,-105.0,2.17042,No tree,learning,21,3,5.0,
973,0.19395,0.028678,0.51613,0.69932,1.5769,0.37953,6.5454,13.176,2.1634900000000004,No tree,learning,21,4,5.0,
974,0.32316,0.01,0.50942,0.8,1.0,0.4,4.8092,15.0,2.10447,No tree,learning,21,5,5.0,
975,0.0,0.01,0.52778,0.4,0.8,0.6,5.2214,10.0,1.6959899999999997,No tree,learning,22,1,1.0,
976,0.19858,0.019878,0.49696,0.63167,1.0939,0.30395,6.9863,-42.087,1.7400100000000003,No tree,learning,22,2,1.0,
977,0.056136,0.030698,0.49799,0.47035,0.9586,0.69367,6.6758,-181.51,1.7685,No tree,learning,22,3,1.0,
978,0.095583,0.01,0.5,0.28889,0.99999,0.41945,7.0,40.0,1.75853,No tree,learning,22,4,1.0,
979,0.15853,0.020469,0.56099,0.47694,0.99335,0.2982,7.2402,9.5283,1.94507,No tree,learning,22,5,1.0,
980,0.0,0.012568,0.30978,0.57908,1.1752,1.1861,6.1109,-125.81,1.9067,No tree,learning,22,1,2.0,
981,0.0,0.01,0.45933,0.42298,1.0813,1.061,3.683,-34.158,1.6668499999999997,No tree,learning,22,2,2.0,
982,0.0,0.019769,0.38121,0.43625,0.98434,1.0331,4.7529,-89.879,1.58804,No tree,learning,22,3,2.0,
983,0.099357,0.01,0.50079,0.49255,0.9988,1.0452,4.2279,19.367,1.8086600000000002,No tree,learning,22,4,2.0,
984,0.0,0.01,0.4903,0.42143,1.0,1.042,3.5,-90.0,1.64261,No tree,learning,22,5,2.0,
985,0.13725,0.01,0.67355,0.79942,0.83722,0.21918,3.758,42.408,1.63496,No tree,learning,22,1,3.0,
986,0.0,0.04,0.5,0.4,1.0,0.3,5.9443,12.957,1.57106,No tree,learning,22,2,3.0,
987,0.032905,0.01,0.50811,0.78038,0.9782,0.30309,7.0216,6.175,1.4285999999999999,No tree,learning,22,3,3.0,
988,0.0,0.02,0.5,0.086077,1.0,0.3,5.0041,15.0,1.3721999999999999,No tree,learning,22,4,3.0,
989,0.0,0.01,0.42221,0.11184,1.2649,0.42321,6.6721,26.195,1.8202399999999996,No tree,learning,22,5,3.0,
990,0.22484,0.016853,0.51289,0.41325,1.4907,1.4109,5.0657,31.259,1.8178,No tree,learning,22,1,4.0,
991,0.245,0.031667,0.47122,0.60983,1.4815,1.3333,5.2188,26.667,1.73985,No tree,learning,22,2,4.0,
992,0.14309,0.01,0.5,0.64706,1.0,0.82989,3.5,13.333,1.64072,No tree,learning,22,3,4.0,
993,0.20138,0.01,0.3881,0.72997,1.5571,1.4748,6.4965,28.21,1.76212,No tree,learning,22,4,4.0,
994,0.19639,0.018374,0.5,0.61229,1.0,1.1441,3.5,-39.781,1.92407,No tree,learning,22,5,4.0,
995,0.0,0.01,0.5,0.8,1.0667,1.0,3.5,-66.667,1.3336000000000001,No tree,learning,22,1,5.0,
996,0.0,0.029261,0.50007,0.40286,1.0727,0.68896,3.76,10.636,1.81344,No tree,learning,22,2,5.0,
997,0.0,0.01,0.5,0.88889,0.9485,0.5,3.5,15.0,1.98555,No tree,learning,22,3,5.0,
998,0.050505,0.043264,0.32274,0.67304,1.4759,0.51252,5.5964,-799.09,1.7375900000000002,No tree,learning,22,4,5.0,
999,0.069642,0.01,0.45833,0.8,1.079,1.1676,4.9469,-10.942,1.51247,No tree,learning,22,5,5.0,
1000,0.075838,0.024312,0.51033,0.4,1.0,1.0633,4.9138,158.33,2.17027,No tree,learning,23,1,1.0,
1001,0.050586,0.01,0.45804,0.6968,0.99708,1.2613,4.749,17.35,1.72028,No tree,learning,23,2,1.0,
1002,0.0,0.04,0.5,0.4,0.99242,1.35,4.6666,30.0,1.7417799999999999,No tree,learning,23,3,1.0,
1003,0.1,0.01,0.5,0.58593,0.8,1.0354,3.5,20.0,1.5524900000000001,No tree,learning,23,4,1.0,
1004,1.7171e-06,0.029866,0.25,0.34401,1.2434,0.76578,3.3639,18.949,1.7702300000000002,No tree,learning,23,5,1.0,
1005,0.021635,0.034104,0.44015,0.40211,1.2117,0.3778,3.7906,21.257,1.68204,No tree,learning,23,1,2.0,
1006,0.0,0.01,0.47644,0.71851,1.1706,0.6,3.5,10.87,1.7175600000000002,No tree,learning,23,2,2.0,
1007,0.0,0.035857,0.5,0.8,1.0,0.5,3.5,15.0,1.7546500000000003,No tree,learning,23,3,2.0,
1008,0.0,0.025052,0.40837,0.84412,1.1559,0.49868,4.6036,-34.419,1.7223499999999998,No tree,learning,23,4,2.0,
1009,0.0,0.012222,0.41413,0.79992,0.84188,0.46899,3.4998,11.667,1.5704799999999999,No tree,learning,23,5,2.0,
1010,0.16184,0.017543,0.51513,0.97766,1.6292,1.0736,4.9156,-436.75,1.39227,No tree,learning,23,1,3.0,
1011,0.16133,0.027175,0.53,0.82546,1.4227,0.33343,3.8993,10.025,2.0235,No tree,learning,23,2,3.0,
1012,0.27251,0.036667,0.55431,0.5174,1.6042,1.8375,3.875,13.667,1.8287400000000003,No tree,learning,23,3,3.0,
1013,0.19889,0.01294,0.51169,0.99476,1.0248,0.98967,4.3306,17.009,1.8317800000000002,No tree,learning,23,4,3.0,
1014,0.14243,0.01,0.42754,0.67124,1.1465,0.89991,4.4045,11.183,1.8026699999999998,No tree,learning,23,5,3.0,
1015,0.13714,0.01,0.40318,0.81832,1.4798,0.31474,4.5197,40.479,1.72638,No tree,learning,23,1,4.0,
1016,0.044005,0.01,0.42066,0.57963,1.2264,0.59981,3.0671,15.002,1.6990199999999998,No tree,learning,23,2,4.0,
1017,0.15146,0.012304,0.41204,0.58695,1.4131,0.56848,3.8377,18.304,1.65198,No tree,learning,23,3,4.0,
1018,0.0,0.031591,0.4811,0.65937,1.0015,0.43745,2.8656,30.016,1.7925,No tree,learning,23,4,4.0,
1019,0.072427,0.045463,0.49797,0.825,1.4653,1.3758,4.6979,-23.496,1.8813199999999999,No tree,learning,23,5,4.0,
1020,0.067147,0.0275,0.43229,0.27409,1.5781,0.3275,5.1237,-179.34,1.90059,No tree,learning,23,1,5.0,
1021,0.20398,0.020069,0.49828,0.39303,1.63,0.39657,5.8899,6.3994,1.8312700000000004,No tree,learning,23,2,5.0,
1022,0.20671,0.01,0.48951,0.68268,2.5,1.0515,5.875,6.769,1.8310900000000003,No tree,learning,23,3,5.0,
1023,0.12215,0.027683,0.44443,0.62104,1.3817,0.16951,4.2719,28.395,1.60814,No tree,learning,23,4,5.0,
1024,0.0,0.044624,0.51469,0.38342,1.1065,0.47454,3.1626,-33.46,1.3449399999999998,No tree,learning,23,5,5.0,
1025,0.31323,0.015647,0.57225,0.5579,1.6874,-0.4425,5.9991,22.945,2.0143700000000004,No tree,learning,24,1,1.0,
1026,0.3,0.02,0.5,1.0,1.4946,0.3,7.0,10.0,1.28549,No tree,learning,24,2,1.0,
1027,0.37357,0.020993,0.67716,0.85594,1.316,0.24555,4.447,18.151,1.94101,No tree,learning,24,3,1.0,
1028,0.13111,0.014367,0.42162,0.84481,1.492,1.1419,5.3756,24.585,1.5594400000000002,No tree,learning,24,4,1.0,
1029,0.1108,0.017422,0.75957,0.8,1.0,0.43466,4.6667,15.0,2.31473,No tree,learning,24,5,1.0,
1030,0.0,0.039534,0.38271,0.5279,0.99223,0.30505,3.2026,30.062,1.809,No tree,learning,24,1,2.0,
1031,0.0,0.01,0.25,0.87952,1.1596,1.2876,3.8591,16.277,1.7630100000000002,No tree,learning,24,2,2.0,
1032,0.080379,0.02,0.5,0.6881,1.0,0.70668,3.5,10.0,1.90462,No tree,learning,24,3,2.0,
1033,0.075538,0.011036,0.32687,0.56895,1.0471,1.1618,3.7947,-89.352,1.75646,No tree,learning,24,4,2.0,
1034,0.16192,0.01,0.41954,0.42172,1.3213,0.42766,3.5891,17.457,2.16052,No tree,learning,24,5,2.0,
1035,0.0,0.01,0.33333,0.79394,1.0,0.99434,3.3333,15.0,1.83264,No tree,learning,24,1,3.0,
1036,0.22759,0.01,0.35829,0.95952,0.88616,0.83833,3.6425,5.9307,1.6620899999999998,No tree,learning,24,2,3.0,
1037,0.12337,0.020092,0.32659,0.53553,1.2013,0.17011,4.6477,3.9944,1.8844999999999998,No tree,learning,24,3,3.0,
1038,0.10735,0.025663,0.36767,0.38821,1.0593,0.48221,3.5103,-115.55,1.8454600000000003,No tree,learning,24,4,3.0,
1039,0.0,0.016613,0.25,0.56276,1.0779,0.27619,3.9891,1219.8,2.0895099999999998,No tree,learning,24,5,3.0,
1040,0.23333,0.021719,0.33373,0.83207,1.1038,0.74843,4.7475,-8.1255,1.8872700000000002,No tree,learning,24,1,4.0,
1041,0.11404,0.02,0.25,0.86341,1.0,0.5,3.973,-95.19,1.85479,No tree,learning,24,2,4.0,
1042,0.27611,0.01,0.40964,0.63736,1.7259,0.18254,4.6838,13.554,2.18234,No tree,learning,24,3,4.0,
1043,0.054109,0.016667,0.25,0.8,1.0,0.3,4.6312,15.0,1.5767200000000001,No tree,learning,24,4,4.0,
1044,0.12272,0.018333,0.25,0.8,1.0,0.40749,3.5,15.0,1.5879699999999999,No tree,learning,24,5,4.0,
1045,0.066667,0.033447,0.5,1.1699,1.1161,0.3,2.943,-13.006,1.42848,No tree,learning,24,1,5.0,
1046,0.056902,0.01,0.25,1.287,1.3832,0.21368,6.4811,22.032,1.24883,No tree,learning,24,2,5.0,
1047,0.18362,0.016667,0.43723,1.4985,1.2829,0.19127,4.2605,13.656,1.28368,No tree,learning,24,3,5.0,
1048,0.050613,0.014444,0.25,1.3109,1.1111,0.23424,7.0,20.0,1.6165399999999999,No tree,learning,24,4,5.0,
1049,0.1,0.02,0.39807,1.3085,0.99999,0.66667,4.583,-18.352,1.81158,No tree,learning,24,5,5.0,
1050,0.0,0.01,0.45112,-0.082707,1.4994,0.62461,4.6237,45.244,2.16735,No tree,learning,25,1,1.0,
1051,0.11411,0.036582,0.5,0.31793,1.0667,0.4,3.5,-38.296,2.03483,No tree,learning,25,2,1.0,
1052,0.0,0.021463,0.52778,0.31644,1.0,0.40495,3.5,-135.0,1.7747999999999997,No tree,learning,25,3,1.0,
1053,0.1,0.01,0.5,0.4,0.8,0.6,3.5,40.0,2.02562,No tree,learning,25,4,1.0,
1054,0.23824,0.024822,0.55852,0.30312,1.2828,0.48383,4.5802,-7.8828,1.47287,No tree,learning,25,5,1.0,
1055,0.21353,0.02,0.51309,0.42105,1.4357,1.8423,6.65,15.0,1.81458,No tree,learning,25,1,2.0,
1056,0.077306,0.024156,0.35997,0.44487,1.0253,1.5733,6.9502,10.088,1.81882,No tree,learning,25,2,2.0,
1057,0.23883,0.034078,0.53426,0.47136,1.1019,2.1735,7.2294,13.894,1.68595,No tree,learning,25,3,2.0,
1058,0.3,0.045,0.46847,0.4,1.3333,2.2182,124.89,7.7826,1.93922,No tree,learning,25,4,2.0,
1059,0.0,0.03,0.45833,0.40219,0.86914,1.0216,4.1529,20.0,1.9331400000000003,No tree,learning,25,5,2.0,
1060,0.15,0.02,0.45833,0.53333,1.1111,1.0,7.0,266.67,1.6475199999999997,No tree,learning,25,1,3.0,
1061,0.18117,0.01,0.50002,0.65325,0.86367,0.982,6.998,10.005,1.53803,No tree,learning,25,2,3.0,
1062,0.27019,0.02811,0.49628,0.61253,1.0045,0.82375,7.7981,47.873,1.6661899999999998,No tree,learning,25,3,3.0,
1063,0.10179,0.010219,0.51024,0.29596,0.96936,0.89717,5.1618,2.1149,1.76758,No tree,learning,25,4,3.0,
1064,0.22783,0.014844,0.42682,0.58744,1.5911,0.96172,145.25,21.418,1.9442499999999998,No tree,learning,25,5,3.0,
1065,0.12873,0.01,0.41172,0.60549,0.73787,0.41111,6.7483,7.9593,1.77196,No tree,learning,25,1,4.0,
1066,0.0,0.01,0.58429,0.59057,0.8,0.5,3.5,15.0,1.7973700000000001,No tree,learning,25,2,4.0,
1067,0.0,0.01,0.48219,0.72339,0.74486,0.56156,3.6847,4.3808,2.21778,No tree,learning,25,3,4.0,
1068,0.30224,0.016543,0.45969,0.57097,0.83425,1.1235,6.6304,15.074,1.54667,No tree,learning,25,4,4.0,
1069,0.0,0.021626,0.49697,0.35796,0.80419,0.96605,4.7306,-57.636,1.59043,No tree,learning,25,5,4.0,
1070,0.1243,0.012486,0.53519,0.58161,0.91679,1.3,5.2946,20.022,1.9595100000000003,No tree,learning,25,1,5.0,
1071,0.2635,0.03,0.69921,0.8,0.8,0.6,5.0,30.0,1.78083,No tree,learning,25,2,5.0,
1072,0.084639,0.01,0.40886,0.54889,0.91522,1.2583,7.2505,13.852,1.9490200000000002,No tree,learning,25,3,5.0,
1073,0.27094,0.030099,0.51778,0.76856,0.92304,0.79863,5.7105,-179.97,1.8302899999999998,No tree,learning,25,4,5.0,
1074,0.1567,0.01,0.50573,0.79823,0.88703,0.88571,4.6902,1.5282,1.9772100000000001,No tree,learning,25,5,5.0,
1075,0.24415,0.01,0.48359,1.1081,1.0823,0.50573,5.3814,-54.788,1.64533,No tree,learning,26,1,1.0,
1076,0.20712,0.01,0.70762,1.006,0.85168,0.30365,4.5488,-7.7748,1.5359500000000001,No tree,learning,26,2,1.0,
1077,0.0,0.019992,0.49979,0.99975,0.99957,0.33312,4.6657,2.5467,1.4677,No tree,learning,26,3,1.0,
1078,0.30085,0.015972,0.5251,1.684,1.1032,0.61967,6.6746,9.1137,1.3781199999999998,No tree,learning,26,4,1.0,
1079,0.19426,0.025026,0.67766,1.2404,1.0262,0.38086,5.2317,39.844,1.3256299999999999,No tree,learning,26,5,1.0,
1080,0.35462,0.01,0.51975,1.4066,1.5955,-0.23187,5.3014,28.402,1.5927000000000002,No tree,learning,26,1,2.0,
1081,0.42358,0.035317,0.77678,1.8176,1.5751,0.24284,7.4739,-5.0452,1.54389,No tree,learning,26,2,2.0,
1082,0.19831,0.0297,0.61479,1.2049,0.85997,0.36807,3.5456,11.224,1.5953,No tree,learning,26,3,2.0,
1083,0.24641,0.01767,0.5445,1.1082,1.3485,0.51015,6.9691,7.0902,1.66335,No tree,learning,26,4,2.0,
1084,0.26496,0.01,0.53393,1.7527,1.0747,0.25209,5.4647,-25.461,1.8725800000000004,No tree,learning,26,5,2.0,
1085,0.30626,0.020858,0.71693,1.2461,1.0,0.4,4.774,15.0,1.49124,No tree,learning,26,1,3.0,
1086,0.17726,0.01,0.5,1.0,0.8,0.6,4.6666,-135.0,1.7323799999999998,No tree,learning,26,2,3.0,
1087,0.28333,0.03,0.8564,1.2697,1.0,0.3,3.5,20.0,1.72074,No tree,learning,26,3,3.0,
1088,0.28558,0.018602,0.71461,1.199,1.1813,0.23621,4.2379,23.444,1.8466,No tree,learning,26,4,3.0,
1089,0.26871,0.016842,0.54257,1.3643,1.0,0.6,4.7028,20.0,1.7793700000000001,No tree,learning,26,5,3.0,
1090,0.0,0.013929,0.54122,1.1165,0.9052,0.37597,3.7628,9.3574,1.57661,No tree,learning,26,1,4.0,
1091,0.14304,0.039459,0.5,1.6,1.1258,0.3,7.0,93.216,1.66651,No tree,learning,26,2,4.0,
1092,0.16873,0.01,0.50001,1.5264,0.99999,0.30001,3.7325,75.556,1.43916,No tree,learning,26,3,4.0,
1093,0.27999,0.015133,0.70373,1.5881,1.0133,0.49004,4.3439,9.4918,1.8915699999999998,No tree,learning,26,4,4.0,
1094,0.06928,0.043996,0.48832,1.5999,0.97252,0.64687,4.3546,-2376.0,1.40827,No tree,learning,26,5,4.0,
1095,0.17459,0.027027,0.45158,1.311,1.418,0.45236,4.1112,12.172,1.4873500000000002,No tree,learning,26,1,5.0,
1096,0.19813,0.05536,0.47047,1.3505,1.1703,0.47084,3.4345,7.845,1.55215,No tree,learning,26,2,5.0,
1097,0.31225,0.01,0.43389,1.2545,1.4656,0.03765,6.6698,16.058,1.64773,No tree,learning,26,3,5.0,
1098,0.25197,0.015681,0.4487,1.1679,1.1714,0.86737,3.4698,-20.287,1.9383400000000002,No tree,learning,26,4,5.0,
1099,0.0,0.010833,0.51232,1.1109,0.97845,0.39996,3.333,14.998,2.00872,No tree,learning,26,5,5.0,
1100,0.0,0.021677,0.31132,1.0162,1.6061,0.65317,3.9701,-71.445,1.96903,No tree,learning,27,1,1.0,
1101,0.022853,0.03,0.25,0.8,1.374,0.4,2.7782,20.0,1.55675,No tree,learning,27,2,1.0,
1102,0.095552,0.032796,0.25,0.8,1.4176,0.63596,4.3354,8.1602,1.92425,No tree,learning,27,3,1.0,
