,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1299,5.1321,0.001,0.51144,0.020687,0.92294,0.93574,0.34177,5.1125,14.486,2.25144,No center,time pressure,7,5,,10.0
1300,6.75,0.001,0.2,0.02,1.0,1.3333,0.3,3.3333,10.0,2.5843499999999997,No center,time pressure,7,1,,20.0
1301,4.7277,0.001,0.18938,0.01,0.95833,1.0,0.3,2.5,15.0,2.6530299999999998,No center,time pressure,7,2,,20.0
1302,5.429,0.001,0.4,0.01,1.2086,1.0,0.5,2.5,15.0,1.9966700000000004,No center,time pressure,7,3,,20.0
1303,5.4243,0.01,0.2,0.015,1.0556,0.70548,0.4,2.5,15.0,1.9746100000000002,No center,time pressure,7,4,,20.0
1304,4.6972,0.01,0.2,0.024793,0.5,1.5,0.3,3.3334,15.0,2.30161,No center,time pressure,7,5,,20.0
1305,7.2818,0.0099999,0.4,0.02,1.1667,0.92957,0.33334,2.7778,15.0,2.53435,No center,time pressure,8,1,,5.0
1306,0.1,0.24082,0.2,0.020471,0.39671,0.96312,0.4,2.5,15.0,2.92686,No center,time pressure,8,2,,5.0
1307,5.0,0.0031111,0.2,0.021144,1.0,1.0,0.3,2.5,10.0,2.72501,No center,time pressure,8,3,,5.0
1308,2.0333,0.001,0.17473,0.02684,0.25,1.277,0.49646,2.4278,15.327,2.18507,No center,time pressure,8,4,,5.0
1309,7.9875,0.00525,0.25,0.055,1.2695,0.75,0.5625,2.9375,13.0,2.57861,No center,time pressure,8,5,,5.0
1310,0.1,0.02,0.3,0.01,0.3692,1.0,0.3,2.5,15.0,2.47684,No center,time pressure,8,1,,10.0
1311,4.1833,0.031093,0.4189,0.01,1.0533,0.60581,1.0137,3.5,15.0,2.3828300000000002,No center,time pressure,8,2,,10.0
1312,4.2734,0.0073622,0.51205,0.014977,1.0205,0.35342,0.59852,3.3294,14.982,2.71499,No center,time pressure,8,3,,10.0
1313,7.0,0.01,0.4,0.023333,1.1347,0.4692,0.3,2.5,4.6948,2.8048699999999998,No center,time pressure,8,4,,10.0
1314,5.0,0.0058333,0.6,0.022237,0.99999,0.3717,0.4,3.3333,15.0,2.64068,No center,time pressure,8,5,,10.0
1315,4.9999,0.01,0.30001,0.02,1.0884,-0.021845,0.3,4.4445,20.0,2.42945,No center,time pressure,8,1,,20.0
1316,3.2537,0.001,0.35134,0.01,1.1763,0.57394,0.3,3.419,13.108,2.38854,No center,time pressure,8,2,,20.0
1317,7.7787,0.01108,0.23174,0.016303,1.1466,0.69958,0.42168,4.655,16.205,2.5115800000000004,No center,time pressure,8,3,,20.0
1318,5.0,0.01,0.2,0.01,1.0,0.65584,0.3,3.3333,30.0,2.1423300000000003,No center,time pressure,8,4,,20.0
1319,4.1818,0.001,0.37072,0.02386,1.3875,0.28507,0.12916,3.7521,20.708,2.3738199999999994,No center,time pressure,8,5,,20.0
1320,5.0,0.005,0.32805,0.02,0.5,1.0,0.3,5.0,30.0,2.63308,No center,time pressure,9,1,,5.0
1321,3.0,0.012054,0.3,0.017598,0.99999,0.54428,0.4,3.3334,15.0,2.14722,No center,time pressure,9,2,,5.0
1322,3.3251,0.002963,0.053928,0.017364,0.35574,0.86818,0.6241,2.2693,10.725,2.07906,No center,time pressure,9,3,,5.0
1323,5.5578,0.0041883,0.23312,0.012989,0.30242,1.1368,0.63261,4.6708,4.3978,3.0377100000000006,No center,time pressure,9,4,,5.0
1324,3.0,0.002,0.4,0.03,1.0556,1.204,0.3,2.5,15.0,1.7481099999999998,No center,time pressure,9,5,,5.0
1325,5.3302,0.0016815,0.19635,0.020005,1.0005,1.0008,0.29968,2.5018,14.992,2.7112700000000003,No center,time pressure,9,1,,10.0
1326,4.5667,0.0069957,0.20028,0.026356,1.0139,0.85302,0.3052,3.1592,3.613,2.57615,No center,time pressure,9,2,,10.0
1327,2.9651,0.001,0.19729,0.019238,1.0138,0.99282,0.32476,2.5667,14.914,2.19259,No center,time pressure,9,3,,10.0
1328,3.0,0.001,0.3,0.023333,1.0734,0.70173,0.21063,2.7778,10.0,2.31417,No center,time pressure,9,4,,10.0
1329,5.0,0.001,0.3158,0.026263,1.0,1.0,0.3,3.1667,15.0,1.82497,No center,time pressure,9,5,,10.0
1330,4.7921,0.001,0.18889,0.03,0.86157,1.0,0.4,3.3333,15.0,2.0931900000000003,No center,time pressure,9,1,,20.0
1331,5.0,0.001,0.2,0.02,1.0,1.0,0.3,2.5,15.0,1.8729400000000003,No center,time pressure,9,2,,20.0
1332,3.0273,0.0087399,0.16667,0.016537,0.68689,1.2318,0.3,2.5,37.836,2.21669,No center,time pressure,9,3,,20.0
1333,3.3622,0.001,0.19979,0.021847,0.97601,1.0007,0.29971,2.5009,8.5709,2.0279599999999998,No center,time pressure,9,4,,20.0
1334,4.7278,0.005275,0.2,0.01825,1.0,1.0739,0.6,3.7037,12.373,2.5186599999999997,No center,time pressure,9,5,,20.0
1335,3.0,0.011667,0.2,0.02,1.109,1.0,0.3,5.0,20.461,2.61568,No center,time pressure,10,1,,5.0
1336,2.248,0.0036175,0.18488,0.040735,0.91336,0.81341,0.3,2.6812,20.0,2.0204499999999994,No center,time pressure,10,2,,5.0
1337,10.0,0.0033155,0.2,0.017414,0.54541,1.0,0.3,3.5,15.0,2.4684799999999996,No center,time pressure,10,3,,5.0
1338,2.5022,0.001,0.19439,0.02553,0.99998,1.1111,0.59997,5.1853,13.333,1.5741100000000001,No center,time pressure,10,4,,5.0
1339,7.0,0.0056612,0.22192,0.026178,1.0556,1.0,0.3,3.4204,9.3575,2.28057,No center,time pressure,10,5,,5.0
1340,3.0,0.01,0.19725,0.02,0.5,1.5,0.5,2.5,20.0,2.66585,No center,time pressure,10,1,,10.0
1341,3.0,0.001,0.2799,0.02,0.70098,0.84699,0.6,2.5,15.0,2.4857899999999997,No center,time pressure,10,2,,10.0
1342,3.526,0.005,0.2,0.02,0.65524,1.2987,0.3,3.7037,15.0,2.49108,No center,time pressure,10,3,,10.0
1343,3.232,0.001,0.4,0.034281,0.5625,1.5,0.625,3.375,26.0,2.4969799999999998,No center,time pressure,10,4,,10.0
1344,2.917,0.0091317,0.32638,0.01,1.0244,0.97658,0.36844,3.6091,6.874,1.88326,No center,time pressure,10,5,,10.0
1345,3.2795,0.0061469,0.12867,0.022867,0.56124,0.56603,0.47242,3.5468,8.6723,2.23223,No center,time pressure,10,1,,20.0
1346,3.0,0.004514,0.3,0.03,1.0,1.0,0.4,4.6667,15.0,2.3471900000000003,No center,time pressure,10,2,,20.0
1347,4.8183,0.0055,0.23951,0.017876,1.0,0.90692,0.28596,3.7037,20.0,1.9702300000000004,No center,time pressure,10,3,,20.0
1348,3.3081,0.005,0.3,0.02,0.625,1.0,0.3,7.0,15.0,1.9733,No center,time pressure,10,4,,20.0
1349,1.976,0.005,0.28728,0.02,0.5,0.84562,0.3,6.1506,20.0,2.2609,No center,time pressure,10,5,,20.0
1350,7.1584,0.001,0.16621,0.018572,0.98785,0.60415,1.0586,3.3205,14.889,2.08997,No center,time pressure,11,1,,5.0
1351,3.0236,0.001,0.2,0.046667,0.25,1.1095,0.7566,5.0,15.0,1.4112099999999999,No center,time pressure,11,2,,5.0
1352,5.1272,0.0069108,0.0,0.01,0.5625,0.35,0.625,4.625,19.0,2.62939,No center,time pressure,11,3,,5.0
1353,10.0,0.007,0.21924,0.021111,0.9335,1.0,1.9912,3.3333,27.233,1.37686,No center,time pressure,11,4,,5.0
1354,4.1647,0.001,0.0,0.026867,0.25,1.2486,0.6386,4.2725,17.747,1.9959599999999997,No center,time pressure,11,5,,5.0
1355,3.9628,0.001,0.19958,0.01,0.91538,0.52582,0.24242,3.3315,15.008,1.76891,No center,time pressure,11,1,,10.0
1356,5.0399,0.001,0.27234,0.020067,0.98817,1.0135,0.39251,3.5304,8.6144,1.6135300000000001,No center,time pressure,11,2,,10.0
1357,4.6614,0.001,0.1506,0.01534,0.40067,1.467,0.875,4.4316,11.0,2.09232,No center,time pressure,11,3,,10.0
1358,4.121,0.001,0.16692,0.01,0.96762,0.4483,0.625,4.1708,10.138,2.2821199999999995,No center,time pressure,11,4,,10.0
1359,1.6909,0.0023174,0.17093,0.016855,0.7337,0.95976,0.82407,5.2917,14.333,2.0305,No center,time pressure,11,5,,10.0
1360,5.7763,0.0050479,0.21205,0.021176,0.81638,0.95641,1.4326,4.9713,25.003,1.6887899999999998,No center,time pressure,11,1,,20.0
1361,6.4636,0.001,0.086248,0.01,0.71217,0.4497,0.67167,3.3682,13.12,1.71922,No center,time pressure,11,2,,20.0
1362,8.2903,0.005,0.3,0.01,0.5,0.68248,2.4781,5.0,30.0,2.0057,No center,time pressure,11,3,,20.0
1363,4.9684,0.0036897,0.0,0.01,0.25,1.1587,0.89577,4.2069,26.0,1.43676,No center,time pressure,11,4,,20.0
1364,6.9444,0.001,0.20564,0.019718,1.0123,1.0141,1.8867,2.8555,29.887,1.2832499999999998,No center,time pressure,11,5,,20.0
1365,8.975,0.001,0.34548,0.07,0.60696,0.5,0.38435,5.7917,-1781.0,2.4754599999999995,No center,time pressure,12,1,,5.0
1366,7.1858,0.001,0.29564,0.02,1.6556,0.28279,0.30011,1.8259,-9.1668,2.6782500000000002,No center,time pressure,12,2,,5.0
1367,8.984,0.02,0.2,0.04,1.0,0.1331,0.3,2.664,-72.038,2.78917,No center,time pressure,12,3,,5.0
1368,7.6703,0.014497,0.48056,0.028332,2.1175,0.48197,0.60071,2.797,-105.07,2.59338,No center,time pressure,12,4,,5.0
1369,2.6817,0.001,0.59253,0.02,1.0,0.96646,0.3,2.5926,28.183,2.54851,No center,time pressure,12,5,,5.0
1370,7.4688,0.028604,0.29205,0.020279,1.4876,-0.74326,0.48978,4.9752,14.95,2.80512,No center,time pressure,12,1,,10.0
1371,8.2116,0.02,0.3,0.02,1.0,0.37839,0.4,3.9098,15.0,2.8535,No center,time pressure,12,2,,10.0
1372,0.1,0.013462,0.3029,0.013473,0.25,0.4363,0.36667,2.5,15.0,2.4096800000000003,No center,time pressure,12,3,,10.0
1373,3.3667,0.019856,0.21198,0.019103,1.0448,0.26686,0.3,2.5,15.0,2.96626,No center,time pressure,12,4,,10.0
1374,6.7773,0.022114,0.47103,0.013104,1.2484,1.0008,0.33207,5.4496,15.121,2.8786899999999997,No center,time pressure,12,5,,10.0
1375,3.0,0.01,0.45135,0.02,1.0556,0.91874,0.3,2.8335,30.0,2.15238,No center,time pressure,12,1,,20.0
1376,3.1559,0.001,0.52639,0.01,0.99328,0.80704,0.1324,2.4877,10.153,2.62474,No center,time pressure,12,2,,20.0
1377,3.1667,0.005,0.33199,0.01,0.99999,0.77577,0.3,2.5,9.9999,2.50317,No center,time pressure,12,3,,20.0
1378,3.1485,0.0056123,0.47139,0.028824,1.05,0.94011,0.28401,2.7782,14.997,2.1420799999999995,No center,time pressure,12,4,,20.0
1379,2.5167,0.010271,0.3,0.03,0.99999,1.0,0.3,2.5,15.0,2.88137,No center,time pressure,12,5,,20.0
1380,4.1979,0.014862,0.29732,0.019901,1.0043,0.6995,0.30321,5.0087,29.96,2.48389,No center,time pressure,13,1,,5.0
1381,2.8051,0.0047561,0.30843,0.020854,1.1225,0.42144,0.3,2.7778,15.0,2.2584400000000002,No center,time pressure,13,2,,5.0
1382,9.2335,0.014053,0.3,0.02,1.0,1.0,0.5,3.5,15.0,2.34034,No center,time pressure,13,3,,5.0
1383,5.1666,0.001,0.48007,0.012606,0.94344,1.0521,0.38127,3.0864,13.153,2.9167099999999997,No center,time pressure,13,4,,5.0
1384,5.0003,0.003667,0.38448,0.017501,0.97229,1.0664,0.30006,5.2224,29.999,2.4410499999999997,No center,time pressure,13,5,,5.0
1385,2.1288,0.001,0.21719,0.01,0.25,0.9812,-0.01786,2.5625,15.286,2.66588,No center,time pressure,13,1,,10.0
1386,3.0,0.0075,0.2,0.01,1.0,1.0,0.3,2.5,15.0,2.4067299999999996,No center,time pressure,13,2,,10.0
1387,2.9998,0.001,0.28665,0.019999,1.0001,1.0,4.4359e-05,2.5002,15.0,2.7081899999999997,No center,time pressure,13,3,,10.0
1388,0.92277,0.010182,0.4,0.019184,0.99518,0.88486,0.4,3.3333,26.667,2.51771,No center,time pressure,13,4,,10.0
1389,0.1,0.018237,0.22713,0.01,0.50802,1.0464,0.43015,3.4145,14.629,2.37471,No center,time pressure,13,5,,10.0
1390,2.3148,0.001,0.47141,0.02061,1.1667,1.0,0.4,3.5,30.0,2.09679,No center,time pressure,13,1,,20.0
1391,3.7519,0.001,0.56981,0.03849,1.555,0.11959,-0.30094,4.1179,22.396,2.7924499999999997,No center,time pressure,13,2,,20.0
1392,6.0058,0.0099388,0.33262,0.01,0.94602,0.67222,0.29569,3.7447,7.1372,2.7201400000000002,No center,time pressure,13,3,,20.0
1393,5.0,0.013877,0.2,0.03,1.0,0.69809,0.3,2.5,15.0,2.3140499999999995,No center,time pressure,13,4,,20.0
1394,2.1987,0.001,0.4,0.02,1.1102,0.8,0.3,3.5,15.0,2.48555,No center,time pressure,13,5,,20.0
1395,1.6223,0.0033199,0.3,0.04075,1.0635,0.8,-6.0555e-06,2.6859,15.0,2.0757200000000005,No center,time pressure,14,1,,5.0
1396,2.7121,0.0038377,0.25002,0.015,1.083,1.3334,0.29997,3.6746,15.0,2.1462,No center,time pressure,14,2,,5.0
1397,2.09,0.001,0.2,0.01,1.0,1.0,0.3,3.5,15.0,2.43358,No center,time pressure,14,3,,5.0
1398,3.5,0.001,0.21257,0.01,0.95833,1.0,0.36667,2.4044,15.0,2.4162000000000003,No center,time pressure,14,4,,5.0
1399,2.2858,0.001,0.2,0.021026,1.0,1.0,0.22561,2.5,6.3557,2.11198,No center,time pressure,14,5,,5.0
1400,2.5014,0.001,0.20208,0.014586,0.97858,1.0414,0.32692,2.5725,14.669,1.77972,No center,time pressure,14,1,,10.0
1401,1.55,0.001,0.16667,0.02,1.0,1.0,0.3,2.5,20.0,2.03268,No center,time pressure,14,2,,10.0
1402,2.9993,0.001,0.21815,0.025021,0.52215,1.5079,0.003146,4.989,134.36,2.19049,No center,time pressure,14,3,,10.0
1403,2.9493,0.001,0.20105,0.01918,0.96415,0.95901,0.28992,2.5741,15.08,1.9144200000000002,No center,time pressure,14,4,,10.0
1404,2.6011,0.001,0.3,0.02,1.0,1.0,0.3,3.5,15.0,2.46021,No center,time pressure,14,5,,10.0
1405,2.9725,0.001,0.27441,0.020112,0.96377,1.0062,-0.20696,2.7895,13.378,2.1819600000000006,No center,time pressure,14,1,,20.0
1406,3.7192,0.001,0.33658,0.026026,1.0313,1.3356,0.15787,4.1094,14.979,1.86203,No center,time pressure,14,2,,20.0
1407,1.6125,0.005,0.25957,0.03,1.0,0.99999,0.18803,3.3333,15.0,2.1073700000000004,No center,time pressure,14,3,,20.0
1408,1.1189,0.020005,0.26594,0.02333,0.95354,1.0001,0.29991,2.809,15.001,2.3209899999999997,No center,time pressure,14,4,,20.0
1409,3.0,0.002,0.18889,0.01,0.5,2.0,0.4,5.0,10.0,2.00654,No center,time pressure,14,5,,20.0
1410,6.6262,0.0054443,0.23194,0.017408,1.0486,0.94446,0.3361,3.2361,27.019,2.0613200000000003,No center,time pressure,15,1,,5.0
1411,4.1376,0.001,0.3071,0.01,0.95833,1.0,0.3,2.9442,15.0,1.9674,No center,time pressure,15,2,,5.0
1412,2.0333,0.025094,0.19444,0.020278,0.50694,1.0139,0.30794,2.5243,15.111,2.5126999999999997,No center,time pressure,15,3,,5.0
1413,3.0,0.0036589,0.2,0.015,0.9093,1.0,0.25961,3.3333,30.0,1.81386,No center,time pressure,15,4,,5.0
1414,3.0084,0.001,0.27137,0.019955,0.99638,0.79676,0.28579,2.818,9.9809,2.29589,No center,time pressure,15,5,,5.0
1415,4.8445,0.001,0.44006,0.018469,1.6779,0.65701,0.5595,2.8747,14.03,2.24178,No center,time pressure,15,1,,10.0
1416,4.579,0.001,0.22686,0.022901,1.0907,0.93709,0.33546,2.6177,14.462,2.2552100000000004,No center,time pressure,15,2,,10.0
1417,3.55,0.011667,0.1,0.02,1.0,1.0,0.6,2.5,20.0,1.73307,No center,time pressure,15,3,,10.0
1418,3.0384,0.001,0.097446,0.01,1.0172,0.81536,0.30476,2.5345,14.842,2.02405,No center,time pressure,15,4,,10.0
1419,9.6908,0.0016591,0.21545,0.0316,1.264,0.93629,0.85356,4.1839,12.703,2.3800300000000005,No center,time pressure,15,5,,10.0
1420,4.7278,0.001,0.47188,0.020957,1.0,1.0,0.3,2.5,15.0,1.8839099999999998,No center,time pressure,15,1,,20.0
1421,5.2745,0.001,0.24425,0.020513,1.0,1.0,0.5,2.5,9.3939,1.8424500000000001,No center,time pressure,15,2,,20.0
1422,5.0,0.001,0.3,0.025447,1.0,1.0,0.3,2.5,9.447,2.28413,No center,time pressure,15,3,,20.0
1423,10.0,0.006762,0.25464,0.01,1.0,0.85863,0.55147,2.5,2.5,2.01782,No center,time pressure,15,4,,20.0
1424,7.0,0.001,0.25949,0.02,0.99999,1.3333,0.6,2.5,15.0,2.1108000000000002,No center,time pressure,15,5,,20.0
1425,10.0,0.001,0.1,0.02,1.106,1.0,0.3,2.5,15.0,2.04061,No center,time pressure,16,1,,5.0
1426,9.5792,0.0026929,0.56514,0.013843,2.4042,0.9568,0.41649,3.0144,10.475,2.1618699999999995,No center,time pressure,16,2,,5.0
1427,5.5023,0.0049991,0.2158,0.019997,1.2948,0.99987,0.30008,2.4998,20.001,2.1594300000000004,No center,time pressure,16,3,,5.0
1428,6.273,0.0028023,0.1863,0.026412,1.244,1.4315,0.58049,3.2552,18.452,2.3737000000000004,No center,time pressure,16,4,,5.0
1429,5.2458,0.001,0.35,0.017778,0.98264,0.97875,0.72917,3.3761,9.5417,2.08056,No center,time pressure,16,5,,5.0
1430,7.7004,0.001,0.39399,0.024676,1.4189,0.78286,0.2418,3.2621,15.07,1.9281199999999998,No center,time pressure,16,1,,10.0
1431,10.0,0.01,0.4922,0.03,2.0,0.48943,0.51981,3.3333,15.0,1.8745199999999997,No center,time pressure,16,2,,10.0
1432,5.0,0.001,0.2,0.02,1.0,1.0,0.31622,2.5,15.0,1.57315,No center,time pressure,16,3,,10.0
1433,7.8332,0.0058618,0.24003,0.011667,1.0,0.85727,0.3,5.0,15.0,2.6432600000000006,No center,time pressure,16,4,,10.0
1434,9.3851,0.001,0.20899,0.022699,1.4945,0.49437,0.22484,3.2415,15.919,2.23201,No center,time pressure,16,5,,10.0
1435,2.8943,0.0047871,0.44112,0.029783,1.0313,1.0,0.27778,3.465,13.333,2.09963,No center,time pressure,16,1,,20.0
1436,5.008,0.001,0.39344,0.023193,1.8656,0.98962,0.39985,2.2206,10.845,2.23141,No center,time pressure,16,2,,20.0
1437,5.5893,0.0038275,0.44884,0.01499,1.2808,1.2505,0.22464,4.0637,16.008,2.4576000000000002,No center,time pressure,16,3,,20.0
1438,10.0,0.008844,0.26643,0.016591,2.2606,1.0,0.29289,3.3333,6.0899,2.67301,No center,time pressure,16,4,,20.0
1439,2.025,0.001,0.2,0.03,0.25,1.5,0.57076,3.375,19.0,2.10839,No center,time pressure,16,5,,20.0
1440,2.6645,0.0053559,0.35999,0.023408,0.95744,0.99267,0.99282,2.4271,19.0,2.25184,No center,time pressure,17,1,,5.0
1441,5.9189,0.0019987,0.37376,0.017562,0.97911,1.0,2.4476,5.0,15.0,2.54406,No center,time pressure,17,2,,5.0
1442,6.0206,0.0074526,0.32439,0.02541,1.2821,0.58073,0.30639,3.7223,13.666,2.27184,No center,time pressure,17,3,,5.0
1443,2.9016,0.001,0.26584,0.020317,0.42195,1.0159,0.29026,3.3117,18.18,2.74668,No center,time pressure,17,4,,5.0
1444,5.0,0.0027778,0.3,0.01,1.0556,0.73046,0.83041,3.5729,10.833,2.5366799999999996,No center,time pressure,17,5,,5.0
1445,2.8389,0.001,0.10007,0.01,0.49999,0.492,0.29999,2.5012,20.005,2.11806,No center,time pressure,17,1,,10.0
1446,4.9994,0.001,0.21558,0.020005,0.5835,1.0003,2.9874,6.9994,15.002,2.39187,No center,time pressure,17,2,,10.0
1447,5.0,0.0099999,0.2,0.023333,0.25,1.0,0.6,2.5,15.0,1.9936200000000004,No center,time pressure,17,3,,10.0
1448,5.5397,0.0035364,0.27318,0.017349,0.96138,0.57762,0.35576,3.9116,31.464,2.7465399999999995,No center,time pressure,17,4,,10.0
1449,2.8151,0.007,0.17801,0.013333,0.25,0.83333,0.19167,2.5323,16.333,2.513979999999999,No center,time pressure,17,5,,10.0
1450,10.0,0.001,0.13656,0.01,1.0001,1.0001,0.99459,2.5003,19.998,2.6950200000000004,No center,time pressure,17,1,,20.0
1451,9.1409,0.001,0.3,0.06,1.0,1.0,1.0536,1.9227,15.0,2.2821100000000003,No center,time pressure,17,2,,20.0
1452,7.7951,0.005,0.16667,0.02,1.1203,1.0,0.67789,2.5,10.0,2.43772,No center,time pressure,17,3,,20.0
1453,4.364,0.0095978,0.20301,0.028836,0.74341,0.99247,0.65687,2.4868,6.3474,1.6280000000000001,No center,time pressure,17,4,,20.0
1454,5.8739,0.014475,0.13333,0.023158,1.0513,0.83333,0.38711,1.7083,13.667,1.89718,No center,time pressure,17,5,,20.0
1455,9.5556,0.51649,0.2,0.015,2.8602,0.59351,0.12758,3.3486,11.777,2.5801600000000002,No center,time pressure,18,1,,5.0
1456,0.1,0.028005,0.35585,0.01,2.3083,0.48628,0.125,4.625,19.0,2.36304,No center,time pressure,18,2,,5.0
1457,9.6704,0.33657,0.097308,0.01624,1.4455,1.0942,0.0010785,3.7154,11.878,1.8104299999999998,No center,time pressure,18,3,,5.0
1458,0.92555,0.004387,0.38744,0.01,1.7008,1.0953,0.033052,4.0731,19.049,2.31967,No center,time pressure,18,4,,5.0
1459,0.3,0.01,0.32656,0.02,1.1551,1.0,0.4,3.3333,26.667,1.9927,No center,time pressure,18,5,,5.0
1460,0.1,0.0095098,0.22931,0.019981,0.99458,0.74942,-0.28469,2.7882,14.992,2.3069100000000002,No center,time pressure,18,1,,10.0
1461,0.1,0.005,0.27047,0.04,1.0265,1.0,0.3,3.2643,15.0,2.5612,No center,time pressure,18,2,,10.0
1462,0.1,0.01,0.2,0.044603,1.0,1.0,0.16667,3.3333,30.0,2.56509,No center,time pressure,18,3,,10.0
1463,2.908,0.005,0.3,0.015981,2.1387,0.8,0.087734,2.5,20.0,2.18752,No center,time pressure,18,4,,10.0
1464,1.3157,0.013667,0.21739,0.023332,1.0386,0.83339,-0.063883,3.4214,21.779,2.26133,No center,time pressure,18,5,,10.0
1465,4.5134,0.77809,0.37982,0.039558,1.0383,1.0,0.094217,7.0371,11.771,2.24191,No center,time pressure,18,1,,20.0
1466,6.0,0.01,0.3,0.01,0.68442,1.0,0.5,2.5,15.0,2.1966900000000003,No center,time pressure,18,2,,20.0
1467,3.5706,0.0025674,0.19984,0.020004,1.0,0.99984,-0.69933,2.5003,13.191,2.45634,No center,time pressure,18,3,,20.0
1468,1.7444,0.019951,0.39506,0.02,1.0,1.1111,0.33333,5.3496,20.0,2.2867100000000002,No center,time pressure,18,4,,20.0
1469,0.1,0.02,0.2,0.02,1.1359,0.50465,0.3,2.5,15.0,3.04224,No center,time pressure,18,5,,20.0
1470,3.0,0.015,0.2,0.02,0.875,0.85148,0.6,3.5,15.0,2.23106,No center,time pressure,19,1,,5.0
1471,7.0026,0.0050053,0.19743,0.020013,0.83366,1.0007,0.43376,3.3349,11.814,2.50652,No center,time pressure,19,2,,5.0
1472,5.0119,0.0095687,0.19839,0.019919,0.99646,1.3374,0.30263,4.9929,19.968,2.57255,No center,time pressure,19,3,,5.0
1473,4.1872,0.0058827,0.16598,0.01,0.87758,0.99869,0.36924,2.3692,19.99,1.86418,No center,time pressure,19,4,,5.0
1474,3.0,0.005,0.2,0.02,1.0,1.0,0.3,2.5,15.0,2.25122,No center,time pressure,19,5,,5.0
1475,3.0,0.014978,0.096869,0.02,0.5,1.2595,0.3,2.5,15.0,2.17412,No center,time pressure,19,1,,10.0
1476,4.5482,0.0029884,0.14756,0.052325,0.76316,1.293,0.1082,2.06,22.64,1.8611900000000001,No center,time pressure,19,2,,10.0
1477,7.7806,0.0053174,0.16667,0.02,0.94197,0.91397,0.46667,3.8843,15.0,2.09168,No center,time pressure,19,3,,10.0
1478,5.275,0.001,0.28538,0.03,1.0,1.0,-0.036762,2.5,15.0,2.01604,No center,time pressure,19,4,,10.0
1479,6.0,0.001,0.2,0.01,1.0,1.0,0.3,2.5,15.0,1.88693,No center,time pressure,19,5,,10.0
1480,2.55,0.001,0.1,0.02,0.5,0.8,0.23706,3.5,15.0,2.24809,No center,time pressure,19,1,,20.0
1481,5.0,0.005,0.2,0.02,1.0,1.0,0.3,2.5,15.0,1.9858499999999997,No center,time pressure,19,2,,20.0
1482,3.0,0.005,0.1,0.02,0.5,1.0,0.3,2.5,15.0,1.6407699999999998,No center,time pressure,19,3,,20.0
1483,7.0,0.01,0.2,0.02,1.0,1.0,0.3,2.5,15.0,1.8721000000000003,No center,time pressure,19,4,,20.0
1484,3.0,0.001,0.16667,0.01,0.47906,1.0,0.3,2.5,15.0,1.78571,No center,time pressure,19,5,,20.0
1485,4.4779,0.21,0.4,0.02,2.0,0.57974,0.3,2.5,15.0,2.89154,No center,time pressure,20,1,,5.0
1486,0.96536,0.14185,0.59852,0.018321,1.4598,0.99876,0.30081,2.5022,15.01,2.7097900000000004,No center,time pressure,20,2,,5.0
1487,5.0,0.0105,0.3,0.02,1.0,1.0,0.6,2.5,15.0,2.64409,No center,time pressure,20,3,,5.0
1488,2.6015,0.0087735,0.51477,0.019933,1.0038,0.57769,0.30224,2.4924,14.973,2.65044,No center,time pressure,20,4,,5.0
1489,3.0004,0.011671,0.29989,0.01,0.49991,1.0002,-9.0673e-05,2.5,14.999,3.09883,No center,time pressure,20,5,,5.0
1490,4.1833,0.0021642,0.41987,0.41586,0.94968,0.43258,0.5,2.5,30.0,2.9072299999999998,No center,time pressure,20,1,,10.0
1491,7.3333,0.02,0.36941,0.021915,1.0,0.53294,0.3,3.3333,15.0,3.2663399999999996,No center,time pressure,20,2,,10.0
1492,10.0,0.026445,0.53517,0.021481,1.4074,1.0264,0.5,2.5284,21.111,2.70898,No center,time pressure,20,3,,10.0
1493,5.0,0.01363,0.51182,0.02,1.0,1.0,0.24926,1.2036,15.0,2.86957,No center,time pressure,20,4,,10.0
1494,8.2126,0.026677,0.70944,0.01,1.0255,1.0003,0.29982,3.3338,6.4681,2.85996,No center,time pressure,20,5,,10.0
1495,4.4479,0.01,0.4,0.03,0.98409,0.73815,0.36647,2.5,15.898,3.1520200000000003,No center,time pressure,20,1,,20.0
1496,4.8645,0.020005,0.46865,0.019951,0.9598,0.95405,0.21913,2.9824,14.632,2.64416,No center,time pressure,20,2,,20.0
1497,5.0,0.01,0.21951,0.02,0.25,1.0,0.3,2.5,-135.0,2.87091,No center,time pressure,20,3,,20.0
1498,3.0,0.61287,0.2,0.03,0.5,0.8,0.3,2.5,15.0,2.85442,No center,time pressure,20,4,,20.0
1499,3.5376,0.001,0.69196,0.01,0.55868,1.8641,-0.017649,3.4201,10.965,2.57188,No center,time pressure,20,5,,20.0
1500,7.0,0.001,0.4,0.03,1.0,1.5,0.3,3.7645,15.0,2.41192,No center,time pressure,21,1,,5.0
1501,3.6073,0.01,0.19168,0.02,0.80002,1.0,0.3,3.5,15.0,2.0608600000000004,No center,time pressure,21,2,,5.0
1502,9.5145,0.0050123,0.25946,0.021919,1.9986,0.79166,0.2341,3.336,14.988,1.9134600000000002,No center,time pressure,21,3,,5.0
